;GO:0090656;GO:0007095;GO:0006281;GO:0006289;GO:0046777;GO:0000733;GO:0045003;GO:0000732;GO:0000731;GO:0043987;GO:0045893;GO:0070244;GO:0071139;GO:0016055;GO:0090305;GO:0010792;GO:0010032;GO:0044806;GO:0051260;GO:0090263;GO:0007026;GO:0006406;GO:0010705;GO:0032355;GO:0070317;GO:0043967;GO:0008360;GO:0043968;GO:1904874;GO:0007076;GO:0007077;GO:0006260;GO:1905168;GO:0008284;GO:0000712;GO:0045787;GO:0046632;GO:0006303;GO:0006468;GO:0045944;GO:1904837;GO:0000079;GO:0000122;GO:0051782;GO:0046641;GO:0032508;GO:0000083;GO:0000281;GO:0000082;GO:0071479;GO:0031297;GO:0051307;GO:0030521;GO:0016579;GO:0006270;GO:0007084;GO:0007088;GO:0006351;GO:0090166;GO:0006310;GO:0000724;GO:0000723;GO:0045950;GO:0061820;GO:0007129;GO:0034080;GO:0006357;GO:1903827;GO:0048478;GO:0000492;GO:0072355;GO:0072711;GO:1901291;GO:0072757
GO:0090656;1.0;0.020346083498723314;0.5630860319951706;0.4933289028202699;0.1744421092181101;0.41262460007040913;0.35977920508497063;0.37492701253854466;0.4681087056398944;0.15792096058094338;0.0;0.0;0.3843941462250362;0.025092239146645663;0.2569463942838124;0.40173554025079994;0.15606898015243642;0.15952142582353895;0.3491366176474007;0.0;0.0;0.0;0.3843941462250362;0.0;0.0;0.18374660341280075;0.0;0.1686896705401631;0.0;0.1686896705401631;0.16538193066208984;0.5079252336781301;0.0;0.0;0.020126232879360377;0.0;0.021196850970869326;0.4681087056398944;0.20003785744894914;0.0;0.28955821158218514;0.0;0.0;0.0;0.0;0.18503304184304367;0.020769490860343066;0.022036674815599528;0.022929992442664027;0.022116886440092458;0.44874141758185093;0.01788048761237731;0.021543128513277464;0.1791805839695821;0.44981370060610465;0.15952142582353895;0.0;0.31491510994640914;0.15792096058094338;0.5200935732187848;0.48682892965963426;0.4881195037810305;0.0;0.4094010947956457;0.1725090132149473;0.2909654891300317;0.0;0.0;0.41262460007040913;0.2648242808902314;0.14738261377339634;0.01887652695603444;0.0;0.018206670843572734
GO:0007095;0.020346083498723314;1.0;0.6128824432792763;0.5328185629143153;0.025586781304200557;0.020060815992430193;0.3829291673752262;0.018153120702274723;0.022897424434528968;0.019508156980232633;0.10151710540614634;0.18753647020420267;0.01863073091991696;0.08657747063443015;0.026504370560984813;0.019508156980232633;0.39103807955726355;0.019714642463442972;0.02661137243296497;0.0780394963131425;0.2029907531942725;0.0;0.3780764217472655;0.19779080125358692;0.6481135851500597;0.022862694272932867;0.08204979806878762;0.020901046312813445;0.059597424860129214;0.49358453814555064;0.48345988386270167;0.024954497671643493;0.0618039145768774;0.0961541386648659;0.42781644829541665;0.5191259935643642;0.022259473739925817;0.5041748977759056;0.02959130993700366;0.0988989747471746;0.0218468452509813;0.4599512980971898;0.2765083286211334;0.19699923747594025;0.0686293895526055;0.023031061942055113;0.5145459777735059;0.5475787486811804;0.5709851028624763;0.303162385161591;0.0219033464565488;0.3780764217472655;0.07370729797609471;0.026323013502448873;0.02195827355615107;0.4655672519637277;0.5901715498473302;0.032927345572083946;0.019508156980232633;0.025586781304200557;0.5254210074954437;0.05979681123177967;0.17894111642627963;0.04972132997915034;0.4342143092526311;0.02195827355615107;0.10838239290499457;0.07956513209403271;0.18907979028930874;0.01989707421866705;0.018153120702274723;0.2567737779548448;0.17109913459042744;0.2472722557547908
GO:0006281;0.5630860319951706;0.6128824432792763;1.0;0.822151225100679;0.2564929421032577;0.5529633273452169;0.5363379431995101;0.4873024561580576;0.6573827788560628;0.1789660682801896;0.0;0.0;0.5034171331826679;0.037551410863454274;0.3839151696990904;0.5335816125702842;0.024434978772287282;0.02515530584249927;0.03758374961699045;0.0;0.0;0.0;0.5034171331826679;0.2708852812329705;0.0;0.2200432306110803;0.0;0.19554608301229637;0.0;0.02711951208972612;0.026402094557598947;0.7387043708105786;0.0;0.0;0.02742461339257408;0.0;0.029451596321340975;0.7631263291002732;0.31593224019882143;0.0;0.028733547986749715;0.0;0.0;0.0;0.0;0.030817641163373218;0.028632995070703476;0.031098303299170377;0.032907507611776916;0.40712418863003585;0.6198157483066181;0.02341696381729374;0.03012437321395276;0.2668699311112114;0.6218633153951182;0.02515530584249927;0.0;0.5295660249326735;0.024820095486495403;0.7647255090059007;0.8066887777573969;0.6975415030944837;0.0;0.5471895715551318;0.027960544577435516;0.02892660935841817;0.0;0.0;0.5529633273452169;0.025453083643177322;0.1634437967638915;0.3276358132674995;0.0;0.31232274877629707
GO:0006289;0.4933289028202699;0.5328185629143153;0.822151225100679;1.0;0.21517212742525996;0.48554157487156296;0.48058038655759744;0.43417263738893086;0.5642381062503585;0.15781954707015092;0.0;0.0;0.44691900036186594;0.031222019609608784;0.319464404821583;0.4705339354550958;0.02158733483293802;0.0221476267955128;0.03124437229511166;0.0;0.0;0.0;0.44691900036186594;0.22920392157049918;0.0;0.18891946340072402;0.0;0.17057326631763797;0.0;0.02365613100925357;0.02310840246881013;0.6231153907855332;0.0;0.0;0.023887947447055524;0.0;0.025411322505806522;0.6549988357020906;0.25549734413733965;0.0;0.02487497591853578;0.0;0.0;0.0;0.0;0.026421847772199816;0.024799580381822794;0.026627885907366575;0.02794332485431287;0.3483420091510588;0.5363367137596989;0.020788895273728073;0.025910608153972413;0.22242769116352948;0.5378691936819696;0.0221476267955128;0.0;0.41427839168880437;0.021887368178553204;0.6415288207147691;0.6868336194189876;0.5935689900318869;0.0;0.4810842749960411;0.024293542426912295;0.02501953671552409;0.0;0.0;0.48554157487156296;0.02237812803356361;0.1456237772025968;0.2884622338732796;0.0;0.27652534815887436
GO:0046777;0.1744421092181101;0.025586781304200557;0.2564929421032577;0.21517212742525996;1.0;0.1715415857134539;0.14512082637516058;0.15253201550822545;0.20108382975431796;0.4762250302881434;0.0;0.0;0.1572289967239654;0.033572670530391605;0.19458533000386427;0.165965711552862;0.022685555746831114;0.023305123784276436;0.033598517099925986;0.0;0.0;0.0;0.1572289967239654;0.0;0.0;0.3418576373216668;0.0;0.30679960262536937;0.0;0.02498139262978561;0.024371366747052696;0.22352527510351225;0.0;0.0;0.025240052211241273;0.0;0.026946920995369203;0.20108382975431796;0.7964134636792829;0.0;0.026344561571762744;0.0;0.0;0.0;0.0;0.028086005238189823;0.026260009454108738;0.02831892939940016;0.029811433813277246;0.028451531296463165;0.1905510135075593;0.0218054670890184;0.027509040691448713;0.4069984272951978;0.19112784102607458;0.023305123784276436;0.0;0.3196838477246783;0.02301712748014908;0.23060431346749974;0.21149993828681876;0.21222674835747193;0.0;0.1698836207220206;0.02569329716516224;0.0265067636003936;0.0;0.0;0.1715415857134539;0.02356048679189128;0.43767813860864674;0.023305123784276436;0.0;0.022292520168939445
GO:0000733;0.41262460007040913;0.020060815992430193;0.5529633273452169;0.48554157487156296;0.1715415857134539;1.0;0.35561964612187;0.3704120174604423;0.46109157779306187;0.15588499677107343;0.0;0.0;0.3796497023801792;0.02465977371961126;0.2525319365661293;0.39655624664670647;0.6424612986371921;0.7212460455868591;0.20851220661240577;0.0;0.0;0.0;0.3796497023801792;0.0;0.0;0.1809960856055933;0.0;0.166368613328555;0.0;0.6936997975665347;0.16315040354567042;0.49967412829146857;0.0;0.0;0.019847054713726234;0.0;0.020887409289556614;0.46109157779306187;0.19623298722036547;0.0;0.17344103905707448;0.0;0.0;0.0;0.0;0.8348534774416875;0.020472313539169208;0.02170242042218144;0.0225683113016119;0.021780212890886292;0.4422889222484631;0.017659794945153594;0.02122357021232091;0.17612172455895617;0.44333055426813744;0.15744425695478687;0.0;0.3083097083945165;0.25999728418872836;0.5114457550944606;0.4792438798823433;0.6088410929537951;0.0;0.5119437603419983;0.5482459559677986;0.17427182803194097;0.0;0.0;0.40716264001612806;0.15882038373277324;0.14560778359703946;0.01863073091991696;0.0;0.01797790430867298
GO:0045003;0.35977920508497063;0.3829291673752262;0.5363379431995101;0.48058038655759744;0.14512082637516058;0.35561964612187;1.0;0.32726062648027104;0.3960805952788942;0.11655394263990325;0.0;0.0;0.3344504893336016;0.020744929905894344;0.21254824802541458;0.34750185475303386;0.016000171534896985;0.016305915572199955;0.020754795593142927;0.0;0.0;0.0;0.3344504893336016;0.15687600021846834;0.0;0.13268532502893124;0.0;0.12336615357188788;0.0;0.017109163434613224;0.016820808509603918;0.424218381724259;0.0;0.0;0.017230094564966998;0.0;0.018008799940010978;0.601837887941249;0.16240877839798498;0.0;0.017737756410157193;0.0;0.0;0.0;0.0;0.018510518396739405;0.017699386080986357;0.018611407797757263;0.019244612791856863;0.24314944056619522;0.3821260357264026;0.01555730723324292;0.018258136190176338;0.1483853288354932;0.38290331367947356;0.016305915572199955;0.0;0.2507264356581698;0.016164404869870686;0.6293066430243215;0.7030315641339282;0.4103134104443424;0.0;0.35322269809049406;0.017440114187681783;0.01781114000881766;0.0;0.0;0.35561964612187;0.016430515760039975;0.10976492863380122;0.2123767424263656;0.0;0.20583500198274046
GO:0000732;0.37492701253854466;0.018153120702274723;0.4873024561580576;0.43417263738893086;0.15253201550822545;0.3704120174604423;0.32726062648027104;1.0;0.41451774043808354;0.12128696144201785;0.0;0.0;0.34750185475303386;0.021838639296648903;0.22372273732168213;0.36161319903760475;0.016643039333390182;0.01697409998357078;0.021849572953508645;0.0;0.0;0.0;0.34750185475303386;0.0;0.0;0.13885380000250908;0.0;0.12868121542920832;0.0;0.017846288321375487;0.017532779044369076;0.44543831636106884;0.0;0.0;0.01797790430867298;0.0;0.018827336441713426;0.41451774043808354;0.17174771921041146;0.0;0.01853129652496056;0.0;0.0;0.0;0.0;0.019376394895878807;0.018489420279622117;0.01948697196488797;0.020182268837947173;0.01954966958309134;0.3992588277509642;0.016164404869870686;0.019100025070911946;0.15614261018895312;0.4001074448055114;0.01697409998357078;0.0;0.2664240472095389;0.016820808509603918;0.45476932910015605;0.42913008938067243;0.4301325601064727;0.0;0.36781224391890927;0.01820667084357273;0.018611407797757263;0.0;0.0;0.3704120174604423;0.017109163434613224;0.1139527240353701;0.01697409998357078;0.0;0.016430515760039975
GO:0000731;0.4681087056398944;0.022897424434528968;0.6573827788560628;0.5642381062503585;0.20108382975431796;0.46109157779306187;0.3960805952788942;0.41451774043808354;1.0;0.15010599884883646;0.0;0.0;0.4261207546107065;0.029089651782413004;0.29772740834863776;0.44753623796909026;0.020546003372359907;0.021052909626243243;0.029109054543404886;0.0;0.0;0.0;0.4261207546107065;0.0;0.0;0.17797175683565594;0.0;0.1615980986618709;0.0;0.02241140053959446;0.021919196294401498;0.5834135888693033;0.0;0.0;0.02261935628093327;0.0;0.02398061706489112;0.5314874059675546;0.23587446722340688;0.0;0.023502396673371468;0.0;0.0;0.0;0.0;0.024878546225230565;0.023435080837380846;0.02506113474477105;0.0262229531707652;0.025164926692551142;0.5066597716783887;0.01982144355999913;0.024424772612923203;0.20740642901481293;0.5080271350075294;0.021052909626243243;0.0;0.457735264197754;0.02081760671353082;0.599525011490652;0.5557513531656917;0.557433850092391;0.0;0.4570700210967216;0.02298268854215663;0.02363140277619041;0.0;0.0;0.46109157779306187;0.021261080405278732;0.13903142179364408;0.021052909626243243;0.0;0.020223081134937714
GO:0043987;0.15792096058094338;0.019508156980232633;0.1789660682801896;0.15781954707015092;0.4762250302881434;0.15588499677107343;0.11655394263990325;0.12128696144201785;0.15010599884883646;1.0;0.0;0.0;0.12423813123788313;0.02382991529697199;0.1382896421965622;0.12963023658757827;0.1502125268459646;0.15340807683099428;0.2014914550136702;0.0;0.0;0.0;0.12423813123788313;0.0;0.0;0.5638564365337917;0.0;0.5195201380078964;0.0;0.1618684417450976;0.15882038373277324;0.1622671805476853;0.0;0.0;0.019305952003115197;0.0;0.020288947381260032;0.15010599884883646;0.5422351197196;0.0;0.16855574274456;0.0;0.0;0.0;0.0;0.17685807278714177;0.01989707421866705;0.021057065768047428;0.021871259152207445;0.021130292664295988;0.14415771038925576;0.017230094564966995;0.020605974847087632;0.2899719797216349;0.14448760804638058;0.15340807683099428;0.0;0.20759812841987518;0.15192736117815683;0.165965711552862;0.1558350307868479;0.18310155367338535;0.0;0.15471425959919308;0.16538193066208984;0.45109346977433645;0.0;0.0;0.13300704267608526;0.15471425959919308;0.7551442113249116;0.01815312070227472;0.0;0.017532779044369076
