;GO:0006284;GO:0006261;GO:0015031;GO:0006288;GO:0043320;GO:0006286;GO:0006287;GO:0042058;GO:0007259;GO:0000398;GO:0043304;GO:1903307;GO:0045471;GO:0048488;GO:0071897;GO:0051607;GO:0051402;GO:0016579;GO:0071707;GO:0006290;GO:0007186;GO:0006351;GO:0050709;GO:0060338;GO:0008630;GO:0043312;GO:1900026;GO:0007249;GO:0060337;GO:0002467;GO:0030856;GO:0001558;GO:2000825;GO:0006909;GO:0016485
GO:0071897;0.8235294117647058;0.8235294117647058;0.0;0.7777777777777778;0.1111111111111111;0.8235294117647058;0.875;0.0;0.25;0.4;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.3333333333333333;0.09523809523809523;0.8235294117647058;0.2857142857142857;0.6666666666666666;0.0;0.0;0.25;0.1111111111111111;0.0;0.26666666666666666;0.25;0.0;0.0;0.0;0.0;0.0;0.5333333333333333
GO:0051607;0.375;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;1.0;0.0;0.0;0.2;0.375;0.0;0.0;0.0;0.0;0.13333333333333333;0.35294117647058826;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0
GO:0051402;0.26666666666666666;0.26666666666666666;0.0;0.25;0.125;0.26666666666666666;0.2857142857142857;0.0;0.2857142857142857;0.1111111111111111;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;1.0;0.125;0.10526315789473684;0.26666666666666666;0.3333333333333333;0.125;0.0;0.0;0.2857142857142857;0.125;0.0;0.3076923076923077;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016579;0.42105263157894735;0.42105263157894735;0.0;0.3;0.1;0.3157894736842105;0.3333333333333333;0.0;0.1111111111111111;0.36363636363636365;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.125;1.0;0.08695652173913043;0.42105263157894735;0.125;0.4;0.0;0.0;0.1111111111111111;0.1;0.0;0.11764705882352941;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.7058823529411765
GO:0071707;0.09090909090909091;0.09090909090909091;0.0;0.08695652173913043;0.08695652173913043;0.09090909090909091;0.09523809523809523;0.0;0.09523809523809523;0.08;0.0;0.0;0.0;0.0;0.09523809523809523;0.2;0.10526315789473684;0.08695652173913043;1.0;0.09090909090909091;0.10526315789473684;0.08695652173913043;0.0;0.0;0.09523809523809523;0.08695652173913043;0.0;0.1;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.1
GO:0006290;0.8888888888888888;0.7777777777777778;0.0;0.7368421052631579;0.10526315789473684;0.7777777777777778;0.8235294117647058;0.0;0.23529411764705882;0.38095238095238093;0.0;0.0;0.26666666666666666;0.0;0.8235294117647058;0.375;0.26666666666666666;0.42105263157894735;0.09090909090909091;1.0;0.26666666666666666;0.42105263157894735;0.0;0.0;0.5882352941176471;0.10526315789473684;0.0;0.25;0.23529411764705882;0.13333333333333333;0.0;0.0;0.0;0.0;0.5
GO:0007186;0.26666666666666666;0.26666666666666666;0.0;0.125;0.125;0.13333333333333333;0.14285714285714285;0.5714285714285714;0.14285714285714285;0.1111111111111111;0.47058823529411764;0.5;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.125;0.10526315789473684;0.26666666666666666;1.0;0.125;0.5333333333333333;0.5714285714285714;0.14285714285714285;0.125;0.5333333333333333;0.15384615384615385;0.14285714285714285;0.0;0.6666666666666666;0.6666666666666666;0.10526315789473684;0.0;0.0
GO:0006351;0.42105263157894735;0.631578947368421;0.0;0.1;0.1;0.10526315789473684;0.1111111111111111;0.0;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.125;0.4;0.08695652173913043;0.42105263157894735;0.125;1.0;0.0;0.0;0.1111111111111111;0.1;0.0;0.11764705882352941;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.47058823529411764
GO:0050709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.11764705882352941;0.0;0.5;0.7368421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;1.0;0.47058823529411764;0.11764705882352941;0.0;0.4444444444444444;0.5;0.11764705882352941;0.0;0.5333333333333333;0.5333333333333333;0.36363636363636365;0.0;0.0
GO:0060338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.125;0.0;0.5263157894736842;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.47058823529411764;1.0;0.125;0.0;0.47058823529411764;0.13333333333333333;0.125;0.0;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.0;0.0
GO:0008630;0.5882352941176471;0.23529411764705882;0.0;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.125;0.125;0.125;0.1;0.10526315789473684;0.1111111111111111;0.2857142857142857;0.0;0.25;0.13333333333333333;0.2857142857142857;0.1111111111111111;0.09523809523809523;0.5882352941176471;0.14285714285714285;0.1111111111111111;0.11764705882352941;0.125;1.0;0.1111111111111111;0.11764705882352941;0.13333333333333333;0.125;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.09523809523809523;0.0;0.0
GO:0043312;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.1;0.1;0.10526315789473684;0.1111111111111111;0.0;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.35294117647058826;0.125;0.1;0.08695652173913043;0.10526315789473684;0.125;0.1;0.0;0.0;0.1111111111111111;1.0;0.0;0.11764705882352941;0.1111111111111111;0.125;0.0;0.0;0.0;0.5882352941176471;0.0
GO:1900026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.11764705882352941;0.0;0.4;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.4444444444444444;0.47058823529411764;0.11764705882352941;0.0;1.0;0.125;0.11764705882352941;0.0;0.6666666666666666;0.6666666666666666;0.36363636363636365;0.0;0.0
GO:0007249;0.25;0.25;0.0;0.11764705882352941;0.11764705882352941;0.125;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.10526315789473684;0.1111111111111111;0.47058823529411764;0.0;0.0;0.26666666666666666;0.0;0.3076923076923077;0.11764705882352941;0.1;0.25;0.15384615384615385;0.11764705882352941;0.5;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.125;1.0;0.13333333333333333;0.0;0.6153846153846154;0.15384615384615385;0.1;0.0;0.0
GO:0060337;0.23529411764705882;0.23529411764705882;0.0;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.125;0.125;0.125;0.1;0.10526315789473684;0.1111111111111111;0.0;0.0;0.25;0.0;0.2857142857142857;0.1111111111111111;0.09523809523809523;0.23529411764705882;0.14285714285714285;0.1111111111111111;0.11764705882352941;0.125;0.125;0.1111111111111111;0.11764705882352941;0.13333333333333333;1.0;0.0;0.14285714285714285;0.14285714285714285;0.09523809523809523;0.0;0.0
GO:0002467;0.13333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.15384615384615385;0.0;0.0;0.10526315789473684;0.13333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0030856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.47058823529411764;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.5333333333333333;0.5714285714285714;0.14285714285714285;0.0;0.6666666666666666;0.6153846153846154;0.14285714285714285;0.0;1.0;0.6666666666666666;0.42105263157894735;0.0;0.0
GO:0001558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.35294117647058826;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.5333333333333333;0.5714285714285714;0.14285714285714285;0.0;0.6666666666666666;0.15384615384615385;0.14285714285714285;0.0;0.6666666666666666;1.0;0.21052631578947367;0.0;0.0
GO:2000825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.09523809523809523;0.0;0.3333333333333333;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.36363636363636365;0.5714285714285714;0.09523809523809523;0.0;0.36363636363636365;0.1;0.09523809523809523;0.0;0.42105263157894735;0.21052631578947367;1.0;0.0;0.0
GO:0006909;0.0;0.0;0.4;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0016485;0.5;0.5;0.0;0.11764705882352941;0.0;0.125;0.13333333333333333;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.7058823529411765;0.1;0.5;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
