;GO:0006284;GO:0006261;GO:0015031;GO:0006288;GO:0043320;GO:0006286;GO:0006287;GO:0042058;GO:0007259;GO:0000398;GO:0043304;GO:1903307;GO:0045471;GO:0048488;GO:0071897;GO:0051607;GO:0051402;GO:0016579;GO:0071707;GO:0006290;GO:0007186;GO:0006351;GO:0050709;GO:0060338;GO:0008630;GO:0043312;GO:1900026;GO:0007249;GO:0060337;GO:0002467;GO:0030856;GO:0001558;GO:2000825;GO:0006909;GO:0016485
GO:0006284;1.0;0.6000000000000001;0.0;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.0;0.6830074998557688;0.43852901558847923;0.4;0.4;0.43852901558847923;0.8;0.48300749985576874;0.5356143810225276;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0006261;0.6000000000000001;1.0;0.0;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.4;0.4;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0015031;0.0;0.0;1.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0
GO:0006288;0.6830074998557688;0.6830074998557688;0.0;1.0;0.8;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.8;0.6830074998557688;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0043320;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.8;1.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.48300749985576874;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0
GO:0006286;0.6830074998557688;0.6830074998557688;0.0;0.8;0.8;1.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.8;0.6830074998557688;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0006287;0.6830074998557688;0.6830074998557688;0.0;0.8;0.8;0.8;1.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.8;0.6830074998557688;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8
GO:0042058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0
GO:0007259;0.48300749985576874;0.48300749985576874;0.0;0.8;0.8;0.8;0.8;0.43852901558847923;1.0;0.8;0.43852901558847923;0.4;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.8;0.48300749985576874;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0
GO:0000398;0.5356143810225276;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8
