;GO:0006284;GO:0006261;GO:0015031;GO:0006288;GO:0043320;GO:0006286;GO:0006287;GO:0042058;GO:0007259;GO:0000398;GO:0043304;GO:1903307;GO:0045471;GO:0048488;GO:0071897;GO:0051607;GO:0051402;GO:0016579;GO:0071707;GO:0006290;GO:0007186;GO:0006351;GO:0050709;GO:0060338;GO:0008630;GO:0043312;GO:1900026;GO:0007249;GO:0060337;GO:0002467;GO:0030856;GO:0001558;GO:2000825;GO:0006909;GO:0016485
GO:0006284;1.0;0.516513300464921;0.0;0.429299190707282;0.020704901455138494;0.41752482856244166;0.4451133039577828;0.0;0.024084567024251567;0.29814837005732286;0.0;0.0;0.21566373828376378;0.0;0.5737496791822394;0.34242099453664415;0.02430519402041098;0.2096590425925324;0.39882524504527994;0.5395834480907705;0.034571950981760004;0.38372771617531143;0.0;0.0;0.56233177901214;0.030863578270066177;0.0;0.02540371387795013;0.025438076599451583;0.172340885858798;0.0;0.0;0.0;0.0;0.160389598517649
GO:0006261;0.516513300464921;1.0;0.0;0.4134497004152638;0.01991340556736081;0.4025176255577141;0.42809775088011826;0.0;0.023020231667961345;0.28241417525230034;0.0;0.0;0.0;0.0;0.5457870360392585;0.0;0.02322170824825576;0.1985749349654321;0.38511010935051226;0.44629152684170553;0.03242030442350502;0.43306846764002743;0.0;0.0;0.024345108746812876;0.029137244709379412;0.0;0.024222454375137523;0.024253693733463998;0.0;0.0;0.0;0.0;0.0;0.15233211184388423
GO:0015031;0.0;0.0;1.0;0.0;0.267452958659469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31316390757905166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46491548921239084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3506358243163503;0.0
GO:0006288;0.429299190707282;0.4134497004152638;0.0;1.0;0.017043617088630857;0.34750185475303386;0.3664031306861906;0.0;0.019269451414091393;0.2291490683025081;0.0;0.0;0.0;0.0;0.4493300197843804;0.0;0.019410420868698968;0.1610681785827826;0.3344504893336016;0.3796497023801792;0.025445013138970653;0.2765524021548115;0.0;0.0;0.02018914122417139;0.023377650108166555;0.0;0.020104716632479723;0.020126232879360377;0.0;0.0;0.0;0.0;0.0;0.12473184056426047
GO:0043320;0.020704901455138494;0.01991340556736081;0.267452958659469;0.017043617088630857;1.0;0.016643039333390182;0.017576593621501723;0.0;0.0199535213561624;0.02322736667005061;0.0;0.0;0.0;0.31635507931679635;0.021708291142540363;0.4457775404016479;0.020104716632479723;0.0232624121425586;0.22566411365991357;0.018232653144588034;0.026651538836689755;0.02827404523039869;0.0;0.0;0.020941342333104795;0.6052992542585623;0.0;0.020850523764655553;0.020873666878203672;0.2552416372346433;0.0;0.0;0.0;0.3388630023306543;0.0
GO:0006286;0.41752482856244166;0.4025176255577141;0.0;0.34750185475303386;0.016643039333390182;1.0;0.35779152301862943;0.0;0.018758980498249034;0.22215137104032032;0.0;0.0;0.0;0.0;0.4364477408701702;0.0;0.01889255409576281;0.15614261018895312;0.32726062648027104;0.3704120174604423;0.024562408806052934;0.2664240472095389;0.0;0.0;0.019629487714027224;0.022630534039172655;0.0;0.01954966958309134;0.01957001359577429;0.0;0.0;0.0;0.0;0.0;0.12106829044002322
GO:0006287;0.4451133039577828;0.42809775088011826;0.0;0.3664031306861906;0.017576593621501723;0.35779152301862943;1.0;0.0;0.0199535213561624;0.2386186256532054;0.0;0.0;0.0;0.0;0.4666841431083247;0.0;0.020104716632479723;0.16773434421846758;0.34397117181264214;0.3919649894827067;0.026651538836689755;0.2904639992286996;0.0;0.0;0.020941342333104795;0.024392175685828594;0.0;0.020850523764655553;0.020873666878203672;0.0;0.0;0.0;0.0;0.0;0.12967550355977137
GO:0042058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.08045961293375455;0.0;0.2471977985277674;0.08239809014315799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11682835486308643;0.0;0.08941217178695694;0.29419801168426646;0.08545253404615648;0.0;0.0800541281140144;0.08498851480021034;0.08510666311002396;0.0;0.09103877062283729;0.10172641177685787;0.25344720011983624;0.0;0.0
GO:0007259;0.024084567024251567;0.023020231667961345;0.0;0.019269451414091393;0.0199535213561624;0.018758980498249034;0.0199535213561624;0.08045961293375455;1.0;0.02756697820489949;0.0739960238086043;0.07680106036534183;0.0;0.0;0.025453083643177322;0.0;0.023276278751782824;0.02761635611849388;0.017946248599749984;0.020803309448960187;0.280436766416046;0.034976349588450986;0.08285958679502796;0.07357976820902962;0.4080965928745112;0.029223210697176455;0.07476077595485593;0.40603549957300095;0.2096218971103723;0.0;0.08425465060970105;0.09332938770654742;0.06396446292750323;0.0;0.0
GO:0000398;0.29814837005732286;0.28241417525230034;0.0;0.2291490683025081;0.02322736667005061;0.22215137104032032;0.2386186256532054;0.0;0.02756697820489949;1.0;0.0;0.0;0.0;0.0;0.3188031975278159;0.0;0.02785640244896044;0.19971459441670486;0.2111294367666115;0.2505316271667353;0.04222954490064669;0.5233683340418926;0.0;0.0;0.029488740008488258;0.036824856326752316;0.0;0.02930897300305194;0.029354722323381682;0.0;0.0;0.0;0.0;0.0;0.18748508429542468
