;GO:0006284;GO:0006261;GO:0015031;GO:0006288;GO:0043320;GO:0006286;GO:0006287;GO:0042058;GO:0007259;GO:0000398;GO:0043304;GO:1903307;GO:0045471;GO:0048488;GO:0071897;GO:0051607;GO:0051402;GO:0016579;GO:0071707;GO:0006290;GO:0007186;GO:0006351;GO:0050709;GO:0060338;GO:0008630;GO:0043312;GO:1900026;GO:0007249;GO:0060337;GO:0002467;GO:0030856;GO:0001558;GO:2000825;GO:0006909;GO:0016485
GO:0006284;1.0;0.5698765788490928;0.0;0.7935396657841689;0.01839543402203674;0.504370076711061;0.7935396657841689;0.0;0.01839543402203674;0.31163317026989235;0.0;0.0;0.01839543402203674;0.0;0.2533712716884281;0.03354200132273229;0.01839543402203674;0.15027200014179495;0.4313432116563055;0.9852060046642974;0.01839543402203674;0.19117819692555485;0.0;0.0;0.15841447490700833;0.01839543402203674;0.0;0.01839543402203674;0.01839543402203674;0.01839543402203674;0.0;0.0;0.0;0.0;0.05582324751680743
GO:0006261;0.5698765788490928;1.0;0.0;0.5698765788490928;0.013210589790194257;0.504370076711061;0.5698765788490928;0.0;0.013210589790194257;0.31163317026989235;0.0;0.0;0.0;0.0;0.2533712716884281;0.0;0.013210589790194257;0.11944026608999941;0.4313432116563055;0.5698765788490928;0.013210589790194257;0.19117819692555485;0.0;0.0;0.013210589790194257;0.013210589790194257;0.0;0.013210589790194257;0.013210589790194257;0.0;0.0;0.0;0.0;0.0;0.040089188589820066
GO:0015031;0.0;0.0;1.0;0.0;0.05607981295863289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13564939907562254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0
GO:0006288;0.7935396657841689;0.5698765788490928;0.0;1.0;0.022427595870502328;0.504370076711061;0.9674785009204324;0.0;0.022427595870502328;0.31163317026989235;0.0;0.0;0.0;0.0;0.2533712716884281;0.0;0.022427595870502328;0.15027200014179495;0.4313432116563055;0.7935396657841689;0.022427595870502328;0.19117819692555485;0.0;0.0;0.022427595870502328;0.022427595870502328;0.0;0.022427595870502328;0.022427595870502328;0.0;0.0;0.0;0.0;0.0;0.06805934744383707
GO:0043320;0.01839543402203674;0.013210589790194257;0.05607981295863289;0.022427595870502328;1.0;0.011692051284745028;0.02259291310586302;0.0;0.025307748751760468;0.00944096172201289;0.0;0.0;0.0;0.08258305195839967;0.005873524301798058;0.04743741174009324;0.025307748751760468;0.016620707704463857;0.00999917954074287;0.01839543402203674;0.025307748751760468;0.005791764842280598;0.0;0.0;0.025307748751760468;0.3668155880507594;0.0;0.025307748751760468;0.025307748751760468;0.025307748751760468;0.0;0.0;0.0;0.08258305195839967;0.0
GO:0006286;0.504370076711061;0.504370076711061;0.0;0.504370076711061;0.011692051284745028;1.0;0.504370076711061;0.0;0.011692051284745028;0.31163317026989235;0.0;0.0;0.0;0.0;0.2533712716884281;0.0;0.011692051284745028;0.1057107773965125;0.4313432116563055;0.504370076711061;0.011692051284745028;0.19117819692555485;0.0;0.0;0.011692051284745028;0.011692051284745028;0.0;0.011692051284745028;0.011692051284745028;0.0;0.0;0.0;0.0;0.0;0.03548099338486076
GO:0006287;0.7935396657841689;0.5698765788490928;0.0;0.9674785009204324;0.02259291310586302;0.504370076711061;1.0;0.0;0.02259291310586302;0.31163317026989235;0.0;0.0;0.0;0.0;0.2533712716884281;0.0;0.02259291310586302;0.15027200014179495;0.4313432116563055;0.7935396657841689;0.02259291310586302;0.19117819692555485;0.0;0.0;0.02259291310586302;0.02259291310586302;0.0;0.02259291310586302;0.02259291310586302;0.0;0.0;0.0;0.0;0.0;0.06856102329107606
GO:0042058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1841551828532782;0.0;0.03542095073601984;0.03362719993209943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1841551828532782;0.0;0.02084555871833417;0.36311800644617914;0.09453037070149785;0.0;0.022716154047428622;0.1841551828532782;0.1841551828532782;0.0;0.146302631371192;0.1841551828532782;0.029302673952000372;0.0;0.0
GO:0007259;0.01839543402203674;0.013210589790194257;0.0;0.022427595870502328;0.025307748751760468;0.011692051284745028;0.02259291310586302;0.1841551828532782;1.0;0.00944096172201289;0.03542095073601984;0.03362719993209943;0.0;0.0;0.005873524301798058;0.0;0.12741218007660887;0.016620707704463857;0.00999917954074287;0.01839543402203674;0.7352932850914597;0.005791764842280598;0.02084555871833417;0.07691959074230983;0.2750791123210208;0.02535564089323761;0.022716154047428622;0.8767197170166617;0.6436478635053585;0.0;0.146302631371192;0.3012829260339449;0.006207209909810102;0.0;0.0
GO:0000398;0.31163317026989235;0.31163317026989235;0.0;0.31163317026989235;0.00944096172201289;0.31163317026989235;0.31163317026989235;0.0;0.00944096172201289;1.0;0.0;0.0;0.0;0.0;0.19387696430955673;0.0;0.00944096172201289;0.038703885753311976;0.31163317026989235;0.31163317026989235;0.00944096172201289;0.19306781528701464;0.0;0.0;0.00944096172201289;0.00944096172201289;0.0;0.00944096172201289;0.00944096172201289;0.0;0.0;0.0;0.0;0.0;0.02864978028641685
