;GO:0021915;GO:0008380;GO:0060487;GO:1902476;GO:0022408;GO:0032570;GO:0045687;GO:0023019;GO:0006366;GO:0008543;GO:0051294;GO:0051291;GO:0006887;GO:0043547;GO:0030866;GO:0002159;GO:0001666;GO:0045892;GO:0071773;GO:0045893;GO:0035635;GO:0060672;GO:0042307;GO:0045617;GO:0060674;GO:0031032;GO:0000902;GO:0008593;GO:0060670;GO:0003382;GO:0051260;GO:0009966;GO:0030855;GO:0030216;GO:0051973;GO:0071285;GO:0071681;GO:0007416;GO:2000648;GO:0043484;GO:0070830;GO:0072659;GO:2000048;GO:0035264;GO:0008360;GO:1902373;GO:0008284;GO:0048699;GO:0045944;GO:0045747;GO:0061436;GO:0045471;GO:0048863;GO:0070584;GO:0001766;GO:0010951;GO:2000178;GO:0032463;GO:0007043;GO:0050708;GO:0007162;GO:0048701;GO:0007565;GO:0006397;GO:0044030;GO:0001657;GO:0043066;GO:0006508;GO:0050900;GO:0017157;GO:2000147
GO:0021915;1.0;0.0;0.3540910461710519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2494368951164266;0.0;0.0;0.5022636190046489;0.0;0.33164303099281717;0.0;0.2849865537208363;0.29971737374841206;0.0;0.0;0.3998540636032579;0.3539798166755668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3968129119459261;0.0;0.0;0.0;0.37545666653115595;0.0;0.0;0.0;0.0;0.3998540636032579;0.2854908296456824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33575490140660674;0.0;0.0;0.0;0.7423953543840816;0.0;0.0;0.0;0.0;0.0
GO:0008380;0.0;1.0;0.2233786720693241;0.0;0.0;0.0;0.0;0.23077251877327531;0.6606264250404181;0.20754473039640622;0.16212554962079967;0.21554555479026402;0.2145518458165955;0.0;0.20790326607606882;0.2013985656559152;0.0;0.0;0.18261198620643154;0.0;0.0;0.1766284919949749;0.0;0.0;0.0;0.21513401436042465;0.2142308877000067;0.0;0.0;0.20043906967373473;0.21554555479026402;0.0;0.2407617807361181;0.2233344006087047;0.0;0.1946077475074971;0.1376473220630392;0.23159666264181786;0.0;0.0;0.20823254492341714;0.0;0.0;0.0;0.0;0.0;0.0;0.23169634084956048;0.0;0.0;0.0;0.0;0.2407617807361181;0.19397474873989895;0.1934417168011937;0.0;0.0;0.0;0.21542218296628324;0.0;0.0;0.0;0.0;0.9218474949786131;0.0;0.0;0.0;0.5082275858719186;0.22201880250202713;0.0;0.0
GO:0060487;0.3540910461710519;0.2233786720693241;1.0;0.0;0.0;0.0;0.0;0.3509691637106289;0.1521422421405633;0.2999202193971797;0.21349087956495538;0.3169198358954921;0.3147762579685295;0.0;0.30066951727639446;0.2872522977371185;0.0;0.0;0.2504963981058795;0.0;0.0;0.40543600681837677;0.0;0.0;0.3519893395879584;0.31603095534964853;0.5319805437813415;0.0;0.27192461783802324;0.48323204998004476;0.3169198358954921;0.0;0.8789195552870018;0.7837608911312368;0.0;0.27363351169880695;0.17298269914057926;0.3528789349104009;0.0;0.0;0.3013586883350442;0.0;0.0;0.37193641911960007;0.0;0.0;0.0;0.7136301533242996;0.0;0.0;0.0;0.0;0.7570742895351589;0.4613477749654847;0.2713338025723256;0.0;0.0;0.0;0.31665319927578073;0.0;0.0;0.3177714953652546;0.0;0.21570704667955692;0.0;0.3020103748709422;0.0;0.0;0.33111436005046113;0.0;0.0
GO:1902476;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23776173457280933;0.0;0.40568992721181535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23276507197434101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21453749656873888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.0;0.0;0.0;0.0;1.0;0.0;0.2937050871574091;0.5306771890816709;0.0;0.46057209332492466;0.0;0.0;0.0;0.27258994482090615;0.0;0.0;0.0;0.3059752065013658;0.0;0.22452537833036965;0.0;0.0;0.20604241426043549;0.43243658082815806;0.0;0.0;0.0;0.4826114623495211;0.0;0.0;0.0;0.5058216929045389;0.0;0.0;0.21410261223021046;0.0;0.0;0.0;0.46198644845903153;0.4071033069852438;0.0;0.0;0.918565026335433;0.0;0.45976556863329127;0.3186777462209666;0.5068707360264385;0.0;0.215425611895932;0.36451314422424613;0.24970697213399476;0.0;0.0;0.0;0.0;0.33181549539649546;0.6428753223438625;0.5266054336883356;0.0;0.3914771278450835;0.9020664873028282;0.0;0.0;0.0;0.4238867219225031;0.0;0.5905333461504171;0.0;0.0;0.46170252778581267;0.40710694162584676
GO:0032570;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2732179630740658;0.0;0.4199002014854831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3000534014304353;0.45747863040117054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5657778711635407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045687;0.0;0.0;0.0;0.0;0.2937050871574091;0.0;1.0;0.3204390941897608;0.0;0.2934663375306302;0.0;0.0;0.0;0.1736443449902033;0.0;0.0;0.0;0.17288465413772028;0.0;0.24455303541116596;0.0;0.0;0.19529354532347626;0.4003647930246514;0.0;0.0;0.0;0.30226152426319913;0.0;0.0;0.0;0.31120515843071345;0.0;0.0;0.23557663210681493;0.0;0.0;0.0;0.4091709522287796;0.27080367546981415;0.0;0.0;0.2780080439397003;0.0;0.35167774809735636;0.21411987243878627;0.43360935519995175;0.0;0.23672616234889118;0.3496601629037332;0.16406681889601252;0.0;0.0;0.0;0.0;0.18416084765498902;0.29404130536897455;0.2578119317603315;0.0;0.26379929135799746;0.3113950289380432;0.0;0.0;0.0;0.27812899736461383;0.0;0.2783392661120692;0.0;0.0;0.2939248806263782;0.3768388171637077
GO:0023019;0.0;0.23077251877327531;0.3509691637106289;0.0;0.5306771890816709;0.0;0.3204390941897608;1.0;0.15553635577636976;0.7462871432700279;0.22023475963324918;0.3320118664429943;0.3296600263976607;0.31365361198620384;0.31422042732189637;0.29959596239139;0.0;0.23453190389329304;0.2598319207425471;0.23982072189214948;0.0;0.24788364566592053;0.22229971580308286;0.34085056112015977;0.0;0.3310364417038912;0.32890290065439454;0.5592834443167863;0.0;0.2974776272352368;0.3320118664429943;0.590694250161447;0.3958776174692267;0.350859886600379;0.22796701180402118;0.284811709000745;0.1773837994744606;0.37169172791056143;0.5317713121667144;0.4603371401644853;0.3149731966702799;0.0;0.48155011141212484;0.0;0.5288309478384625;0.24494593970187087;0.5921253669683854;0.3719485394310794;0.22946750361879942;0.40661526425791633;0.2837353922984898;0.0;0.3958776174692267;0.2834579417318562;0.2823211264480134;0.2557777195984864;0.5317758418304064;0.42401533256760915;0.3317192418904707;0.44045691831936634;0.5913786776657989;0.0;0.0;0.22259392299616704;0.48191312658851804;0.0;0.48254475307504696;0.0;0.3476237930108152;0.5313951734510907;0.46034178750774185
GO:0006366;0.0;0.6606264250404181;0.1521422421405633;0.0;0.0;0.0;0.0;0.15553635577636976;1.0;0.14462713428116053;0.12100454094871269;0.14846743236234916;0.1479952964924503;0.0;0.14480114705947447;0.14161553767467194;0.0;0.0;0.1320622745695539;0.0;0.0;0.12890428308307206;0.0;0.0;0.0;0.14827206370810708;0.14784251130040107;0.0;0.0;0.1411404575785925;0.14846743236234916;0.0;0.16001084115038958;0.1521217036976476;0.0;0.13822397470936112;0.1068257742249913;0.15591028838471802;0.0;0.0;0.14496079984224494;0.0;0.0;0.0;0.0;0.0;0.0;0.1559554556811109;0.0;0.0;0.0;0.0;0.16001084115038958;0.13790433638853178;0.13763470913464693;0.0;0.0;0.0;0.14840888900779323;0.0;0.0;0.0;0.0;0.6478244985582138;0.0;0.0;0.0;0.35019258594952524;0.15151018341635378;0.0;0.0
GO:0008543;0.0;0.20754473039640622;0.2999202193971797;0.0;0.46057209332492466;0.0;0.2934663375306302;0.7462871432700279;0.14462713428116053;1.0;0.19898215981544246;0.28596696646470116;0.28422050438666885;0.27224238543101636;0.27266930777079484;0.26158866897649424;0.0;0.21974929884166958;0.23075456769164973;0.22438582705840995;0.0;0.2212821357224229;0.20589558168120323;0.3104948786475817;0.0;0.28524303862639544;0.28365753633072144;0.4819671625106793;0.0;0.25997226335460133;0.28596696646470116;0.505113975663032;0.3321155713152854;0.29984041580530063;0.2139757128828722;0.2502465892303569;0.16333303230429683;0.31492408837600633;0.4613960081352252;0.4066447506044292;0.2732359749358393;0.0;0.42310937465419257;0.0;0.45918078784876565;0.22886639246924115;0.5061600822788369;0.3151084262805218;0.21529713988084684;0.3641454718092437;0.24941528505819266;0.0;0.3321155713152854;0.2492008695994041;0.24832180194386685;0.23829536769534568;0.46139941820547525;0.37803849144237733;0.2857498521914993;0.39105307982049087;0.5056143647589311;0.0;0.0;0.20090598614619123;0.42338959997299586;0.0;0.423877054461027;0.0;0.2974738595084899;0.4611128125036577;0.4066483770615742
