;GO:0043928;GO:0006366;GO:0051170;GO:0006369;GO:0045944;GO:0000398;GO:0006417;GO:0000184;GO:0000381;GO:0048026;GO:0048025;GO:0001649;GO:1900363;GO:0006376;GO:0051260;GO:0008334;GO:0006479;GO:0000245;GO:0000387;GO:0006406;GO:0006509;GO:0033962;GO:0071347;GO:0031124
GO:0043928;1.0;0.33796509540037073;0.0;0.2604518388213907;0.2948027873102885;0.6286792668362489;0.2582963607057707;0.8020441746208993;0.2223623637386862;0.20459456801659695;0.3597230804880929;0.025070438077349332;0.19545771308193732;0.022744481272086482;0.027774917263730374;0.5128902479448636;0.1848819662639242;0.02256256257530849;0.023067795093099433;0.0;0.1279535940321099;0.021279553630266138;0.024483731597494816;0.5633785681674992
GO:0006366;0.33796509540037073;1.0;0.0;0.4064520656206139;0.0;0.43220389273065524;0.0;0.39065610077633495;0.0;0.0;0.0;0.03392705431815796;0.0;0.029802620887177462;0.03907609410483365;0.3284383635196479;0.2522212993439238;0.029491049503899924;0.030360193118845517;0.0;0.1659328654087716;0.027336705055139646;0.032861406609820246;0.3718815222647289
GO:0051170;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8305661174479708;0.0;0.0;0.0;0.0
GO:0006369;0.2604518388213907;0.4064520656206139;0.0;1.0;0.0;0.313055792057936;0.0;0.29066453615055104;0.0;0.0;0.0;0.02538312307691892;0.0;0.023001540398192657;0.028159219988364594;0.25475712401548234;0.15115817913691246;0.02281550317498554;0.023332256864685628;0.0;0.1293506803906505;0.021504402109732573;0.02478186571504648;0.2801415135638551
GO:0045944;0.2948027873102885;0.0;0.0;0.0;1.0;0.0;0.43158936579047635;0.3441788645005985;0.3549788032797147;0.514960286973064;0.31270109001253527;0.0;0.29674424376590686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000398;0.6286792668362489;0.43220389273065524;0.0;0.313055792057936;0.0;1.0;0.0;0.7170600702825254;0.0;0.0;0.0;0.030657094384183556;0.0;0.0272494628905786;0.034800802938587366;0.6124455459260496;0.18344282928544262;0.026988755298724673;0.027714848123035044;0.0;0.15228522863272823;0.0251732368576643;0.029784323824849707;0.7654280400172427
GO:0006417;0.2582963607057707;0.0;0.0;0.0;0.43158936579047635;0.0;1.0;0.29543060317534114;0.27519331735328406;0.24848668225993248;0.2462879846164169;0.0;0.23513691334801015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000184;0.8020441746208993;0.39065610077633495;0.0;0.29066453615055104;0.3441788645005985;0.7170600702825254;0.29543060317534114;1.0;0.2493434929329024;0.22721679346658546;0.3991759591734783;0.02825555697840355;0.21600306199957983;0.025335465560713463;0.03173861573367072;0.5702288199261502;0.20897437302256877;0.025109944287691775;0.02573728765656692;0.0;0.14198699332319317;0.02353100656421573;0.027512511390033096;0.6333312750261625
GO:0000381;0.2223623637386862;0.0;0.0;0.0;0.3549788032797147;0.0;0.27519331735328406;0.2493434929329024;1.0;0.8451261246617463;0.8386465731568253;0.0;0.7563331070998557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048026;0.20459456801659695;0.0;0.0;0.0;0.514960286973064;0.0;0.24848668225993248;0.22721679346658546;0.8451261246617463;1.0;0.7741265677772279;0.0;0.7002721884177437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048025;0.3597230804880929;0.0;0.0;0.0;0.31270109001253527;0.0;0.2462879846164169;0.3991759591734783;0.8386465731568253;0.7741265677772279;1.0;0.0;0.6955297271482809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001649;0.025070438077349332;0.03392705431815796;0.0;0.02538312307691892;0.0;0.030657094384183556;0.0;0.02825555697840355;0.0;0.0;0.0;1.0;0.0;0.02493431874449141;0.03111158748554645;0.024477063040287746;0.028458097093648733;0.024715851684930373;0.025323419437294634;0.0;0.0;0.02318457567359441;0.027040105214781947;0.02713905522108582
GO:1900363;0.19545771308193732;0.0;0.0;0.0;0.29674424376590686;0.0;0.23513691334801015;0.21600306199957983;0.7563331070998557;0.7002721884177437;0.6955297271482809;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006376;0.022744481272086482;0.029802620887177462;0.0;0.023001540398192657;0.0;0.0272494628905786;0.0;0.025335465560713463;0.0;0.0;0.0;0.02493431874449141;0.0;1.0;0.47001659040375277;0.022255026910568975;0.02549818501559156;0.686986837092293;0.7022933150308912;0.0;0.0;0.6481018501653385;0.024353892235727072;0.02443412984530234
GO:0051260;0.027774917263730374;0.03907609410483365;0.0;0.028159219988364594;0.0;0.034800802938587366;0.0;0.03173861573367072;0.0;0.0;0.0;0.03111158748554645;0.0;0.47001659040375277;1.0;0.027048470930890994;0.03199439373518161;0.4654611499121942;0.47815129046847227;0.0;0.0;0.43376968885612893;0.030213126560903074;0.03033671474245748
GO:0008334;0.5128902479448636;0.3284383635196479;0.0;0.25475712401548234;0.0;0.6124455459260496;0.0;0.5702288199261502;0.0;0.0;0.0;0.024477063040287746;0.0;0.022255026910568975;0.027048470930890994;1.0;0.1456428013503814;0.022080823654154244;0.022564480563036508;0.0;0.12529053512901073;0.020850523764655553;0.023917490658381616;0.5503070257682084
GO:0006479;0.1848819662639242;0.2522212993439238;0.0;0.15115817913691246;0.0;0.18344282928544262;0.0;0.20897437302256877;0.0;0.0;0.0;0.028458097093648733;0.0;0.02549818501559156;0.03199439373518161;0.1456428013503814;1.0;0.02526977063439268;0.02590522663070645;0.0;0.2454418648235031;0.023671308639969305;0.027704502853945264;0.16187276428156916
GO:0000245;0.02256256257530849;0.029491049503899924;0.0;0.02281550317498554;0.0;0.026988755298724673;0.0;0.025109944287691775;0.0;0.0;0.0;0.024715851684930373;0.0;0.686986837092293;0.4654611499121942;0.022080823654154244;0.02526977063439268;1.0;0.6966251550875965;0.0;0.0;0.6432716836254336;0.02414543532572892;0.024224303003672426
GO:0000387;0.023067795093099433;0.030360193118845517;0.0;0.023332256864685628;0.0;0.027714848123035044;0.0;0.02573728765656692;0.0;0.0;0.0;0.025323419437294634;0.0;0.7022933150308912;0.47815129046847227;0.022564480563036508;0.02590522663070645;0.6966251550875965;1.0;0.0;0.0;0.6566731403039321;0.024724953840294703;0.02480765926612493
GO:0006406;0.0;0.0;0.8305661174479708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0006509;0.1279535940321099;0.1659328654087716;0.0;0.1293506803906505;0.0;0.15228522863272823;0.0;0.14198699332319317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12529053512901073;0.2454418648235031;0.0;0.0;0.0;1.0;0.0;0.0;0.13711727840534063
