;GO:0043928;GO:0006366;GO:0051170;GO:0006369;GO:0045944;GO:0000398;GO:0006417;GO:0000184;GO:0000381;GO:0048026;GO:0048025;GO:0001649;GO:1900363;GO:0006376;GO:0051260;GO:0008334;GO:0006479;GO:0000245;GO:0000387;GO:0006406;GO:0006509;GO:0033962;GO:0071347;GO:0031124
GO:0043928;1.0;0.15614687154196774;0.0;0.15614687154196774;0.00937984314110079;0.16008810654810404;0.019100594793099508;0.9943044267563947;0.019100594793099508;0.01164906057625745;0.04997172909432866;0.004684188089477488;0.019100594793099508;0.004684188089477488;0.004684188089477488;0.16008810654810404;0.04235092306310801;0.004684188089477488;0.004684188089477488;0.0;0.014214755184408057;0.004684188089477488;0.004684188089477488;0.16008810654810404
GO:0006366;0.15614687154196774;1.0;0.0;0.8106906578533873;0.0;0.1922461454078232;0.0;0.15649724724585032;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.1922461454078232;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.0;0.01750103518009864;0.00576711589335461;0.00576711589335461;0.1922461454078232
GO:0051170;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2736011926224161;0.0;0.0;0.0;0.0
GO:0006369;0.15614687154196774;0.8106906578533873;0.0;1.0;0.0;0.2352468543272055;0.0;0.15649724724585032;0.0;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.007057077111086225;0.2352468543272055;0.028930983336468746;0.007057077111086225;0.007057077111086225;0.0;0.021415583989235213;0.007057077111086225;0.007057077111086225;0.2352468543272055
GO:0045944;0.00937984314110079;0.0;0.0;0.0;1.0;0.0;0.051113932974103576;0.00937984314110079;0.048213216169643344;0.20592798171114135;0.048213216169643344;0.0;0.048213216169643344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000398;0.16008810654810404;0.1922461454078232;0.0;0.2352468543272055;0.0;1.0;0.0;0.1604473259321437;0.0;0.0;0.0;0.00944096172201289;0.0;0.00944096172201289;0.00944096172201289;0.32265691667363505;0.038703885753311976;0.00944096172201289;0.00944096172201289;0.0;0.02864978028641685;0.00944096172201289;0.00944096172201289;0.6570604609217384
GO:0006417;0.019100594793099508;0.0;0.0;0.0;0.051113932974103576;0.0;1.0;0.0191434543411591;0.10701432546038729;0.019322114035728144;0.019274731762191126;0.0;0.10701432546038729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000184;0.9943044267563947;0.15649724724585032;0.0;0.15649724724585032;0.00937984314110079;0.1604473259321437;0.0191434543411591;1.0;0.0191434543411591;0.01164906057625745;0.04997172909432866;0.004694698871299511;0.0191434543411591;0.004694698871299511;0.004694698871299511;0.1604473259321437;0.04244595368608354;0.004694698871299511;0.004694698871299511;0.0;0.01424665146772179;0.004694698871299511;0.004694698871299511;0.1604473259321437
GO:0000381;0.019100594793099508;0.0;0.0;0.0;0.048213216169643344;0.0;0.10701432546038729;0.0191434543411591;1.0;0.15646117783651864;0.15607749899514206;0.0;0.4938038236483238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048026;0.01164906057625745;0.0;0.0;0.0;0.20592798171114135;0.0;0.019322114035728144;0.01164906057625745;0.15646117783651864;1.0;0.15607749899514206;0.0;0.07784190160697228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048025;0.04997172909432866;0.0;0.0;0.0;0.048213216169643344;0.0;0.019274731762191126;0.04997172909432866;0.15607749899514206;0.15607749899514206;1.0;0.0;0.07765101533708674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001649;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;1.0;0.0;0.05056306262365817;0.08011236636927821;0.02881148364939448;0.01628298334056621;0.05056306262365817;0.05056306262365817;0.0;0.0;0.031380638206574656;0.04124057718599388;0.00948094300115973
GO:1900363;0.019100594793099508;0.0;0.0;0.0;0.048213216169643344;0.0;0.10701432546038729;0.0191434543411591;0.4938038236483238;0.07784190160697228;0.07765101533708674;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006376;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;0.05056306262365817;0.0;1.0;0.5476529999197262;0.02881148364939448;0.01628298334056621;0.9479587685970625;0.9479587685970625;0.0;0.0;0.5883257383656925;0.04124057718599388;0.00948094300115973
GO:0051260;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;0.08011236636927821;0.0;0.5476529999197262;1.0;0.02881148364939448;0.01628298334056621;0.5476529999197262;0.5476529999197262;0.0;0.0;0.3398864657613736;0.04124057718599388;0.00948094300115973
GO:0008334;0.16008810654810404;0.1922461454078232;0.0;0.2352468543272055;0.0;0.32265691667363505;0.0;0.1604473259321437;0.0;0.0;0.0;0.02881148364939448;0.0;0.02881148364939448;0.02881148364939448;1.0;0.06675323399171562;0.02881148364939448;0.02881148364939448;0.0;0.08743205412603372;0.02881148364939448;0.02881148364939448;0.3240233279179587
GO:0006479;0.04235092306310801;0.05214194580361808;0.0;0.028930983336468746;0.0;0.038703885753311976;0.0;0.04244595368608354;0.0;0.0;0.0;0.01628298334056621;0.0;0.01628298334056621;0.01628298334056621;0.06675323399171562;1.0;0.01628298334056621;0.01628298334056621;0.0;0.21647696796011467;0.01628298334056621;0.01628298334056621;0.038867791815632144
GO:0000245;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;0.05056306262365817;0.0;0.9479587685970625;0.5476529999197262;0.02881148364939448;0.01628298334056621;1.0;0.9479587685970625;0.0;0.0;0.5883257383656925;0.04124057718599388;0.00948094300115973
GO:0000387;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;0.05056306262365817;0.0;0.9479587685970625;0.5476529999197262;0.02881148364939448;0.01628298334056621;0.9479587685970625;1.0;0.0;0.0;0.5883257383656925;0.04124057718599388;0.00948094300115973
GO:0006406;0.0;0.0;0.2736011926224161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0006509;0.014214755184408057;0.01750103518009864;0.0;0.021415583989235213;0.0;0.02864978028641685;0.0;0.01424665146772179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08743205412603372;0.21647696796011467;0.0;0.0;0.0;1.0;0.0;0.0;0.028771108483358492
GO:0033962;0.004684188089477488;0.00576711589335461;0.0;0.007057077111086225;0.0;0.00944096172201289;0.0;0.004694698871299511;0.0;0.0;0.0;0.031380638206574656;0.0;0.5883257383656925;0.3398864657613736;0.02881148364939448;0.01628298334056621;0.5883257383656925;0.5883257383656925;0.0;0.0;1.0;0.031380638206574656;0.00948094300115973
