;GO:0036499;GO:0034198;GO:0006283;GO:0006169;GO:0036091;GO:0006203;GO:0000462;GO:0032201;GO:0018279;GO:0046061;GO:0035556;GO:0044209;GO:0042789;GO:0090503;GO:0090501;GO:0006691;GO:0006175;GO:0006296;GO:0006054;GO:0050728;GO:1900264;GO:0065002;GO:0048008;GO:0006297;GO:0043114;GO:0007265;GO:0042149;GO:0001676;GO:0045540;GO:0099039;GO:0006606;GO:0018146;GO:0010389;GO:0035023;GO:0035542;GO:0006261;GO:0043928;GO:0008203;GO:0042276;GO:0008202;GO:0043488;GO:0045944;GO:0060268;GO:0000038;GO:0043525;GO:0045943;GO:0050850;GO:0051262;GO:0016075;GO:0071034;GO:0016197;GO:2000134;GO:0032024;GO:0015889;GO:0036500;GO:0070987;GO:2000378;GO:0006032;GO:0033198;GO:0006271;GO:0031293;GO:0008333;GO:1990440;GO:0097352;GO:0050900;GO:0032496;GO:0070059;GO:0010524;GO:0071549;GO:0018108;GO:0090650;GO:0038111;GO:1902237;GO:0042572;GO:0006366;GO:0046777;GO:0006520;GO:0009235;GO:0006364;GO:0043267;GO:1903204;GO:0006886;GO:0043547;GO:0007214;GO:0006367;GO:0060326;GO:0006637;GO:0042180;GO:0032922;GO:0006635;GO:0051289;GO:0045332;GO:0071333;GO:0070365;GO:0098655;GO:0051607;GO:0010575;GO:0006094;GO:0035590;GO:0060271;GO:0030182;GO:0002692;GO:0043314;GO:0060313;GO:0071560;GO:0034775;GO:1990737;GO:0050766;GO:0016567;GO:0008360;GO:0061395;GO:0006468;GO:0043687;GO:0032869;GO:0006855;GO:0000086;GO:0034644;GO:0035735;GO:0071356;GO:0019543;GO:1903351;GO:0042769;GO:0006351;GO:0007286;GO:0006355;GO:0007169;GO:0006116;GO:0006633;GO:0046327;GO:0006357;GO:0060337;GO:0006107;GO:0006625;GO:0071222;GO:0097711;GO:0045088;GO:0032057;GO:0016266;GO:0030036;GO:0031401
GO:0036499;1.0;0.21976666605762057;0.13810417325098942;4.6671124592316413E-4;0.006356270940527808;4.2485850960060674E-4;0.009349162990887384;0.01556584015908285;0.010056652433780651;4.2485850960060674E-4;0.24284515283862687;3.719335979721747E-4;0.0026135649106476403;0.01456841607411187;0.014670569340949308;0.042080392914723916;5.250355804237495E-4;0.02924553745024626;0.03810335773505475;0.03539451671473712;0.00719763656839532;0.0;0.24284515283862687;0.02259291310586302;0.042080392914723916;0.24284515283862687;0.21976666605762057;0.035925006271634904;0.038173920804953514;0.042080392914723916;0.0;0.008106005261954125;0.09950464624640411;0.09950464624640411;0.09830135266960861;0.013210589790194257;0.006212449001896433;0.0;0.03347481013266518;0.0;0.028212151838613534;0.005439344724655555;0.05580952130204649;0.035925006271634904;0.044392666452999496;0.005447851423059979;0.03318754980184156;0.042080392914723916;0.004350489560677389;0.004358295568726045;0.0;0.02237380636928302;0.007675532273684802;0.0;0.6793926107785432;0.03347481013266518;0.07038469662597253;0.008270362729456672;0.02904559493031704;0.022488327101797382;0.0;0.0;0.014253066183271568;0.042080392914723916;0.042080392914723916;0.042080392914723916;0.3446959546396774;0.017818666299517564;0.019214918138875867;0.00995265833540629;0.10009465665240692;0.24284515283862687;0.009600437115026908;0.02853407588649288;0.00576711589335461;0.018629235703855225;0.042080392914723916;0.024023165518719903;0.009448434403698913;0.05580952130204649;0.021875770334080884;0.0;0.042080392914723916;0.24284515283862687;0.007057077111086225;0.042080392914723916;0.042080392914723916;0.042080392914723916;0.05580952130204649;0.005806375439498342;0.03940633811535304;0.028813210523182076;0.04969706471975317;0.042080392914723916;0.0;0.07672885527549445;0.05580952130204649;0.0;0.24284515283862687;0.02445696203909456;0.042080392914723916;0.026830970039508992;0.00995482107758252;0.04394089783716655;0.13881615168234668;0.0;0.2660213825607264;0.04541468016124073;0.02189487228911387;0.09950464624640411;0.006357370580987466;0.018943192534739486;0.022277141600228655;0.029246928664387137;0.0;0.042080392914723916;0.16911322779832824;0.042080392914723916;0.16573816547585532;0.0043858756047965766;0.02480184838954502;0.3183121331583889;0.005791764842280598;0.042080392914723916;0.032453259350379245;0.24284515283862687;0.011004487354393383;0.009357536154869063;0.007696703228340151;0.03203300198081839;0.24284515283862687;0.042080392914723916;0.014185560839465724;0.05685982556920437;0.042080392914723916;0.05580952130204649;0.008034726102868006;0.018849516140214347;0.042080392914723916;0.02175201418769305
GO:0034198;0.21976666605762057;1.0;0.13810417325098942;4.6671124592316413E-4;0.006356270940527808;4.2485850960060674E-4;0.009349162990887384;0.01556584015908285;0.010056652433780651;4.2485850960060674E-4;0.029052828007225057;3.719335979721747E-4;0.0026135649106476403;0.01456841607411187;0.014670569340949308;0.029052828007225057;5.250355804237495E-4;0.029052828007225057;0.029052828007225057;0.0;0.0;0.0;0.029052828007225057;0.02259291310586302;0.0;0.029052828007225057;0.9729471425225538;0.029052828007225057;0.0;0.029052828007225057;0.0;0.008106005261954125;0.0;0.0;0.0;0.013210589790194257;0.004684188089477488;0.0;0.03347481013266518;0.0;0.0;0.0;0.0;0.029052828007225057;0.0;0.0;0.0;0.029052828007225057;0.004350489560677389;0.004358295568726045;0.0;0.0;0.0;0.0;0.21976666605762057;0.03347481013266518;0.0;0.008270362729456672;0.0810650342863872;0.022488327101797382;0.0;0.0;0.012519785418762589;0.029052828007225057;0.029052828007225057;0.052974558484462496;0.21976666605762057;0.007535492134138868;0.019214918138875867;0.00995265833540629;0.4323558263323029;0.029052828007225057;0.0;0.02853407588649288;0.00576711589335461;0.018629235703855225;0.029052828007225057;0.024023165518719903;0.009448434403698913;0.0;0.0;0.0;0.0;0.029052828007225057;0.007057077111086225;0.029052828007225057;0.029052828007225057;0.029052828007225057;0.0;0.005806375439498342;0.029052828007225057;0.028813210523182076;0.04969706471975317;0.029052828007225057;0.0;0.052974558484462496;0.0;0.0;0.029052828007225057;0.02445696203909456;0.029052828007225057;0.0;0.0;0.0;0.1167578812994488;0.0;0.21976666605762057;0.0;0.02189487228911387;0.0;0.006357370580987466;0.018943192534739486;0.022277141600228655;0.029246928664387137;0.0;0.029052828007225057;0.1167578812994488;0.029052828007225057;0.1167578812994488;0.0043858756047965766;0.02480184838954502;0.21976666605762057;0.005791764842280598;0.029052828007225057;0.0;0.029052828007225057;0.011004487354393383;0.009357536154869063;0.007696703228340151;0.0;0.029052828007225057;0.029052828007225057;0.014185560839465724;0.05685982556920437;0.029052828007225057;0.0;0.008034726102868006;0.018849516140214347;0.029052828007225057;0.0
GO:0006283;0.13810417325098942;0.13810417325098942;1.0;0.013344158556199158;0.006356270940527808;0.012147509548107874;0.30860302032863235;0.6714770405901397;0.09092472491704993;0.012147509548107874;0.01825716731530622;0.010634286075325102;0.08627018547403024;0.4808833909791952;0.4842553299124663;0.07484653987136974;0.015011761756377326;0.602643999429719;0.07484653987136974;0.0;0.0;0.0;0.01825716731530622;0.7875751358841635;0.0;0.01825716731530622;0.13810417325098942;0.07484653987136974;0.0;0.01825716731530622;0.0;0.03323113797219458;0.0;0.0;0.0;0.5698765788490928;0.15461861062954393;0.05540365988522965;0.2370073021511918;0.05540365988522965;0.0;0.0;0.0;0.07484653987136974;0.0;0.0;0.0;0.01825716731530622;0.1436036808473478;0.14386134644402981;0.0;0.0;0.0;0.0;0.13810417325098942;0.2370073021511918;0.0;0.033904932955399536;0.01825716731530622;0.7875751358841635;0.05540365988522965;0.0;0.012519785418762589;0.01825716731530622;0.01825716731530622;0.01825716731530622;0.13810417325098942;0.007535492134138868;0.019214918138875867;0.08998448810863408;0.07337214035530662;0.01825716731530622;0.0;0.07484653987136974;0.19036456900037046;0.16506764321820255;0.07484653987136974;0.09498118499386776;0.3118798332214858;0.0;0.0;0.0;0.0;0.01825716731530622;0.23294441580449518;0.01825716731530622;0.07484653987136974;0.07484653987136974;0.0;0.023803643979107916;0.01825716731530622;0.01825716731530622;0.04969706471975317;0.01825716731530622;0.0;0.033289887561540825;0.0;0.03476428707760396;0.01825716731530622;0.01825716731530622;0.01825716731530622;0.0;0.0;0.0;0.07337214035530662;0.0;0.13810417325098942;0.0;0.16506764321820255;0.0;0.006357370580987466;0.16506764321820255;0.16506764321820255;0.029246928664387137;0.0;0.01825716731530622;0.07337214035530662;0.01825716731530622;0.07337214035530662;0.017980205124705516;0.02480184838954502;0.157223774664894;0.19117819692555485;0.01825716731530622;0.0;0.01825716731530622;0.3146391379454556;0.03836187678063377;0.03155317553425178;0.0;0.01825716731530622;0.07484653987136974;0.014185560839465724;0.05685982556920437;0.01825716731530622;0.0;0.008034726102868006;0.16506764321820255;0.01825716731530622;0.0
GO:0006169;4.6671124592316413E-4;4.6671124592316413E-4;0.013344158556199158;1.0;4.6671124592316413E-4;0.05673208097236231;0.013344158556199158;0.013344158556199158;0.0026892635433058403;0.05673208097236231;4.6671124592316413E-4;0.08011687254553865;0.043939459043608096;0.013344158556199158;0.013344158556199158;0.0019133155364753178;0.05325321101216617;0.013344158556199158;0.0024280210846609673;0.0;0.0;0.0;4.6671124592316413E-4;0.013344158556199158;0.0;4.6671124592316413E-4;4.6671124592316413E-4;0.0019133155364753178;0.0;4.6671124592316413E-4;0.0;0.0064779557886296794;0.0;0.0;0.0;0.013344158556199158;0.013344158556199158;0.0014162937046680105;0.043939459043608096;0.0014162937046680105;0.0;0.0;0.0;0.0019133155364753178;0.0;0.0;0.0;4.6671124592316413E-4;0.013344158556199158;0.013344158556199158;0.0;0.0;0.0;0.0;4.6671124592316413E-4;0.043939459043608096;0.0;0.0026892635433058403;0.0;0.013344158556199158;0.0026892635433058403;0.0;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0026892635433058403;4.6671124592316413E-4;4.6671124592316413E-4;0.0;0.0019133155364753178;0.043939459043608096;0.0026892635433058403;0.0026892635433058403;0.0026892635433058403;0.013344158556199158;0.0;0.0;0.0;0.0;4.6671124592316413E-4;0.043939459043608096;4.6671124592316413E-4;0.0019133155364753178;0.0019133155364753178;0.0;0.0019133155364753178;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0;0.0;0.0;0.0027130821952960973;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0;0.0;0.0;4.6671124592316413E-4;0.0;4.6671124592316413E-4;0.0;0.0026892635433058403;0.0;4.6671124592316413E-4;0.0026892635433058403;0.0026892635433058403;4.6671124592316413E-4;0.0;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0024280210846609673;4.6671124592316413E-4;4.6671124592316413E-4;0.043939459043608096;4.6671124592316413E-4;0.0;4.6671124592316413E-4;0.014910652530388785;0.0037248095752890546;0.0037248095752890546;0.0;4.6671124592316413E-4;0.0019133155364753178;4.6671124592316413E-4;4.6671124592316413E-4;4.6671124592316413E-4;0.0;4.6671124592316413E-4;0.0026892635433058403;4.6671124592316413E-4;0.0
GO:0036091;0.006356270940527808;0.006356270940527808;0.006356270940527808;4.6671124592316413E-4;1.0;4.2485850960060674E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;4.2485850960060674E-4;0.0019869757558654004;3.719335979721747E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;5.250355804237495E-4;8.40289611319212E-4;8.40289611319212E-4;0.0011144420884530045;0.045827285956496024;0.0;0.0019869757558654004;8.40289611319212E-4;8.40289611319212E-4;0.0019869757558654004;0.006356270940527808;8.40289611319212E-4;0.0026788595752231968;8.40289611319212E-4;0.0;8.40289611319212E-4;0.0019869757558654004;0.0019869757558654004;0.0019869757558654004;8.40289611319212E-4;0.0034264276045434592;0.0;0.006356270940527808;0.0;0.017612138316430284;0.3652968981463526;0.0019869757558654004;8.40289611319212E-4;0.005952260434374259;0.3014789985128588;0.005952260434374259;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.0;0.0019869757558654004;0.005952260434374259;0.0;0.006356270940527808;0.006356270940527808;0.005683361716316681;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.0;0.0;0.4992377359258047;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.006356270940527808;0.005952260434374259;0.00337696676795697;8.40289611319212E-4;0.00337696676795697;0.0019869757558654004;0.005952260434374259;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.0011144420884530045;0.0019869757558654004;0.0;8.40289611319212E-4;0.0019869757558654004;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.0034264276045434592;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.00337696676795697;8.40289611319212E-4;0.0;0.0015321734306775856;0.0019869757558654004;0.0;0.0019869757558654004;8.40289611319212E-4;8.40289611319212E-4;0.0019869757558654004;0.0019869757558654004;0.0011144420884530045;0.00337696676795697;0.0;0.006356270940527808;0.005952260434374259;8.40289611319212E-4;0.0019869757558654004;0.4992377359258047;8.40289611319212E-4;8.40289611319212E-4;0.00337696676795697;0.0;8.40289611319212E-4;0.00337696676795697;8.40289611319212E-4;0.00337696676795697;8.40289611319212E-4;0.00337696676795697;0.006356270940527808;8.40289611319212E-4;8.40289611319212E-4;0.061225768863865465;0.0019869757558654004;8.40289611319212E-4;8.40289611319212E-4;8.40289611319212E-4;0.0620290211031491;0.0019869757558654004;8.40289611319212E-4;8.40289611319212E-4;0.00337696676795697;8.40289611319212E-4;0.0011144420884530045;0.018671761167500606;8.40289611319212E-4;8.40289611319212E-4;0.019959746432345552
GO:0006203;4.2485850960060674E-4;4.2485850960060674E-4;0.012147509548107874;0.05673208097236231;4.2485850960060674E-4;1.0;0.012147509548107874;0.012147509548107874;0.0024481014994017693;0.5018611277284104;4.2485850960060674E-4;0.035016428761458836;0.03999914989191755;0.012147509548107874;0.012147509548107874;0.0017417373040040623;0.06973407624755758;0.012147509548107874;0.0017417373040040623;0.0;0.0;0.0;4.2485850960060674E-4;0.012147509548107874;0.0;4.2485850960060674E-4;4.2485850960060674E-4;0.0017417373040040623;0.0;4.2485850960060674E-4;0.0;0.003390784041582556;0.0;0.0;0.0;0.012147509548107874;0.0396210167858795;0.0012892863366335858;0.03999914989191755;0.0012892863366335858;0.0;0.0;0.0;0.0017417373040040623;0.0;0.0;0.0;4.2485850960060674E-4;0.0396210167858795;0.0396210167858795;0.0;0.0;0.0;0.0;4.2485850960060674E-4;0.03999914989191755;0.0;0.005839676335142982;0.0;0.012147509548107874;0.0024481014994017693;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0026307171520987584;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0017417373040040623;0.03999914989191755;0.0026307171520987584;0.0024481014994017693;0.0024481014994017693;0.012147509548107874;0.0;0.0;0.0;0.0;4.2485850960060674E-4;0.03999914989191755;4.2485850960060674E-4;0.0022102861851281304;0.0017417373040040623;0.0;0.0033098000415929;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0;0.0;0.0024697841930880113;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0;0.0;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.0;0.0024481014994017693;0.0;4.2485850960060674E-4;0.0026307171520987584;0.0024481014994017693;4.2485850960060674E-4;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0033098000415929;4.2485850960060674E-4;4.2485850960060674E-4;0.03999914989191755;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.02150503312923975;0.003390784041582556;0.003390784041582556;0.0;4.2485850960060674E-4;0.0017417373040040623;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.0024481014994017693;4.2485850960060674E-4;0.0
GO:0000462;0.009349162990887384;0.009349162990887384;0.30860302032863235;0.013344158556199158;8.40289611319212E-4;0.012147509548107874;1.0;0.30860302032863235;0.03832755040672368;0.012147509548107874;0.009349162990887384;0.010634286075325102;0.08712288588202576;0.31165327366814893;0.31165327366814893;0.03832755040672368;0.015011761756377326;0.30860302032863235;0.03832755040672368;0.0;0.0;0.0;0.009349162990887384;0.30860302032863235;0.0;0.009349162990887384;0.009349162990887384;0.03832755040672368;0.0;0.009349162990887384;0.0;0.03323113797219458;0.0;0.0;0.0;0.30860302032863235;0.15614687154196774;0.028371205544271107;0.1460737426220775;0.028371205544271107;0.0;0.0;0.0;0.03832755040672368;0.0;0.0;0.0;0.009349162990887384;0.15209315108560495;0.14895031370360134;0.0;0.0;0.0;0.0;0.009349162990887384;0.1460737426220775;0.0;0.033904932955399536;0.0;0.30860302032863235;0.028371205544271107;0.0;0.0016550971035948917;0.009349162990887384;0.009349162990887384;0.0;0.009349162990887384;0.007535492134138868;0.00478124222235527;0.03832755040672368;0.009349162990887384;0.009349162990887384;0.0;0.03832755040672368;0.1922461454078232;0.03832755040672368;0.03832755040672368;0.04863813560118008;0.9894933479378694;0.0;0.0;0.0;0.0;0.009349162990887384;0.2352468543272055;0.009349162990887384;0.03832755040672368;0.03832755040672368;0.0;0.023803643979107916;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.0;0.0;0.0;0.0178021584913688;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.0;0.0;0.0;0.009349162990887384;0.0;0.009349162990887384;0.0;0.03832755040672368;0.0;8.404349821605563E-4;0.03832755040672368;0.03832755040672368;0.007277504342912662;0.0;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.017980205124705516;0.006171436373315938;0.009349162990887384;0.19306781528701464;0.009349162990887384;0.0;0.009349162990887384;0.267310278909991;0.03832755040672368;0.03155317553425178;0.0;0.009349162990887384;0.03832755040672368;0.009349162990887384;0.009349162990887384;0.009349162990887384;0.0;0.0010621788997362434;0.03832755040672368;0.009349162990887384;0.0
GO:0032201;0.01556584015908285;0.01556584015908285;0.6714770405901397;0.013344158556199158;8.40289611319212E-4;0.012147509548107874;0.30860302032863235;1.0;0.09092472491704993;0.012147509548107874;0.01556584015908285;0.010634286075325102;0.08627018547403024;0.4808833909791952;0.4842553299124663;0.06381325514399068;0.015011761756377326;0.5138069891099142;0.06381325514399068;0.01556584015908285;0.003043871681181979;0.0;0.01556584015908285;0.6714770405901397;0.020644343547434406;0.01556584015908285;0.01556584015908285;0.06381325514399068;0.01556584015908285;0.0529436632652221;0.0;0.03323113797219458;0.01556584015908285;0.01556584015908285;0.01556584015908285;0.5698765788490928;0.15461861062954393;0.04723649069473462;0.19089885206449742;0.04723649069473462;0.015823448938401423;0.0023002922159567813;0.01556584015908285;0.06381325514399068;0.01556584015908285;0.002303889688283639;0.014034974126536618;0.0529436632652221;0.1436036808473478;0.14386134644402981;0.0;0.009461855285490307;0.004305002812350962;0.0;0.01556584015908285;0.19089885206449742;0.01556584015908285;0.033904932955399536;0.0;0.6714770405901397;0.04723649069473462;0.0;0.0016550971035948917;0.0529436632652221;0.01556584015908285;0.0;0.01556584015908285;0.03988895284174216;0.00478124222235527;0.08998448810863408;0.01556584015908285;0.01556584015908285;0.0040600130867560385;0.06381325514399068;0.19036456900037046;0.14073467725833577;0.06381325514399068;0.08097981018639894;0.3118798332214858;0.01556584015908285;0.009251236456746373;0.0;0.01556584015908285;0.01556584015908285;0.23294441580449518;0.01556584015908285;0.06381325514399068;0.06381325514399068;0.01556584015908285;0.023803643979107916;0.0529436632652221;0.0529436632652221;0.0654596924610375;0.01556584015908285;0.0;0.0;0.01556584015908285;0.029639610929170942;0.01556584015908285;0.06910680442203111;0.01556584015908285;0.0113467843375859;0.004209881630081028;0.01556584015908285;0.01556584015908285;0.0;0.01556584015908285;0.01556584015908285;0.14073467725833577;0.020644343547434406;8.404349821605563E-4;0.14073467725833577;0.14073467725833577;0.007277504342912662;0.0;0.03417364421481974;0.01556584015908285;0.01556584015908285;0.01556584015908285;0.017980205124705516;0.006171436373315938;0.01556584015908285;0.19117819692555485;0.01556584015908285;0.013724443594780863;0.01556584015908285;0.3146391379454556;0.03836187678063377;0.03155317553425178;0.013546717268387652;0.01556584015908285;0.06381325514399068;0.06297885424306851;0.014148413061266386;0.01556584015908285;0.01556584015908285;0.0010621788997362434;0.14073467725833577;0.06910680442203111;0.009198900134151785
GO:0018279;0.010056652433780651;0.010056652433780651;0.09092472491704993;0.0026892635433058403;8.40289611319212E-4;0.0024481014994017693;0.03832755040672368;0.09092472491704993;1.0;0.0024481014994017693;0.010056652433780651;0.0021431398413780897;0.023629897932562285;0.04122795307497824;0.04122795307497824;0.04122795307497824;0.003025337524445395;0.04122795307497824;0.04122795307497824;0.0;0.0;0.0;0.010056652433780651;0.09092472491704993;0.0;0.010056652433780651;0.010056652433780651;0.04122795307497824;0.0;0.010056652433780651;0.0;0.04670807618894915;0.0;0.0;0.0;0.09092472491704993;0.04235092306310801;0.019149320713872816;0.040010434773275476;0.019149320713872816;0.0;0.0;0.0;0.04122795307497824;0.0;0.0;0.0;0.010056652433780651;0.039333870705361686;0.03940444678812857;0.0;0.0;0.0;0.0;0.010056652433780651;0.040010434773275476;0.0;0.04765512974569469;0.0;0.09092472491704993;0.13369992348207124;0.0;0.0016550971035948917;0.010056652433780651;0.010056652433780651;0.0;0.010056652433780651;0.007535492134138868;0.00478124222235527;0.44676550133811305;0.010056652433780651;0.010056652433780651;0.0;0.04122795307497824;0.05214194580361808;0.4391077382144449;0.05794801173982584;0.05794801173982584;0.038734520536797254;0.0;0.0;0.0;0.0;0.010056652433780651;0.028930983336468746;0.010056652433780651;0.04122795307497824;0.04122795307497824;0.0;0.023803643979107916;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.0;0.0;0.0;0.019149320713872816;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.0;0.0;0.0;0.010056652433780651;0.0;0.010056652433780651;0.0;0.4391077382144449;0.0;8.404349821605563E-4;0.4391077382144449;0.4391077382144449;0.007277504342912662;0.0;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.017980205124705516;0.006171436373315938;0.010056652433780651;0.052364803152556746;0.010056652433780651;0.0;0.010056652433780651;0.05794801173982584;0.03836187678063377;0.03155317553425178;0.0;0.010056652433780651;0.04122795307497824;0.010056652433780651;0.010056652433780651;0.010056652433780651;0.0;0.0010621788997362434;0.5198913791708855;0.010056652433780651;0.0
GO:0046061;4.2485850960060674E-4;4.2485850960060674E-4;0.012147509548107874;0.05673208097236231;4.2485850960060674E-4;0.5018611277284104;0.012147509548107874;0.012147509548107874;0.0024481014994017693;1.0;4.2485850960060674E-4;0.035016428761458836;0.03999914989191755;0.012147509548107874;0.012147509548107874;0.0017417373040040623;0.1140396932718309;0.012147509548107874;0.0017417373040040623;0.0;0.0;0.0;4.2485850960060674E-4;0.012147509548107874;0.0;4.2485850960060674E-4;4.2485850960060674E-4;0.0017417373040040623;0.0;4.2485850960060674E-4;0.0;0.003390784041582556;0.0;0.0;0.0;0.012147509548107874;0.0396210167858795;0.0012892863366335858;0.03999914989191755;0.0012892863366335858;0.0;0.0;0.0;0.0017417373040040623;0.0;0.0;0.0;4.2485850960060674E-4;0.0396210167858795;0.0396210167858795;0.0;0.0;0.0;0.0;4.2485850960060674E-4;0.03999914989191755;0.0;0.005839676335142982;0.0;0.012147509548107874;0.0024481014994017693;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0026307171520987584;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0017417373040040623;0.03999914989191755;0.0026307171520987584;0.0024481014994017693;0.0024481014994017693;0.012147509548107874;0.0;0.0;0.0;0.0;4.2485850960060674E-4;0.03999914989191755;4.2485850960060674E-4;0.0022102861851281304;0.0017417373040040623;0.0;0.0033098000415929;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0;0.0;0.0024697841930880113;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;0.0;0.0;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.0;0.0024481014994017693;0.0;4.2485850960060674E-4;0.0026307171520987584;0.0024481014994017693;4.2485850960060674E-4;0.0;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0033098000415929;4.2485850960060674E-4;4.2485850960060674E-4;0.03999914989191755;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.02150503312923975;0.003390784041582556;0.003390784041582556;0.0;4.2485850960060674E-4;0.0017417373040040623;4.2485850960060674E-4;4.2485850960060674E-4;4.2485850960060674E-4;0.0;4.2485850960060674E-4;0.0024481014994017693;4.2485850960060674E-4;0.0
