;GO:0036499;GO:0034198;GO:0006283;GO:0006169;GO:0036091;GO:0006203;GO:0000462;GO:0032201;GO:0018279;GO:0046061;GO:0035556;GO:0044209;GO:0042789;GO:0090503;GO:0090501;GO:0006691;GO:0006175;GO:0006296;GO:0006054;GO:0050728;GO:1900264;GO:0065002;GO:0048008;GO:0006297;GO:0043114;GO:0007265;GO:0042149;GO:0001676;GO:0045540;GO:0099039;GO:0006606;GO:0018146;GO:0010389;GO:0035023;GO:0035542;GO:0006261;GO:0043928;GO:0008203;GO:0042276;GO:0008202;GO:0043488;GO:0045944;GO:0060268;GO:0000038;GO:0043525;GO:0045943;GO:0050850;GO:0051262;GO:0016075;GO:0071034;GO:0016197;GO:2000134;GO:0032024;GO:0015889;GO:0036500;GO:0070987;GO:2000378;GO:0006032;GO:0033198;GO:0006271;GO:0031293;GO:0008333;GO:1990440;GO:0097352;GO:0050900;GO:0032496;GO:0070059;GO:0010524;GO:0071549;GO:0018108;GO:0090650;GO:0038111;GO:1902237;GO:0042572;GO:0006366;GO:0046777;GO:0006520;GO:0009235;GO:0006364;GO:0043267;GO:1903204;GO:0006886;GO:0043547;GO:0007214;GO:0006367;GO:0060326;GO:0006637;GO:0042180;GO:0032922;GO:0006635;GO:0051289;GO:0045332;GO:0071333;GO:0070365;GO:0098655;GO:0051607;GO:0010575;GO:0006094;GO:0035590;GO:0060271;GO:0030182;GO:0002692;GO:0043314;GO:0060313;GO:0071560;GO:0034775;GO:1990737;GO:0050766;GO:0016567;GO:0008360;GO:0061395;GO:0006468;GO:0043687;GO:0032869;GO:0006855;GO:0000086;GO:0034644;GO:0035735;GO:0071356;GO:0019543;GO:1903351;GO:0042769;GO:0006351;GO:0007286;GO:0006355;GO:0007169;GO:0006116;GO:0006633;GO:0046327;GO:0006357;GO:0060337;GO:0006107;GO:0006625;GO:0071222;GO:0097711;GO:0045088;GO:0032057;GO:0016266;GO:0030036;GO:0031401
GO:0036499;1.0;0.5517677062369496;0.4585021460767917;0.2610185749042658;0.5940589995918786;0.19457357436122563;0.3855773354389354;0.4122517233397286;0.41923666540876925;0.19457357436122563;0.6400331862090207;0.2610185749042658;0.3855773354389354;0.26315085365937885;0.3321394142564505;0.3213522927748928;0.21140323934614252;0.3855773354389354;0.31035419979447554;0.32183782500168706;0.25654682119915273;0.0;0.5744439354809219;0.3855773354389354;0.4183949974809563;0.5788707164106113;0.5447827641679089;0.3627866376317942;0.26675402025138994;0.4024070004238523;0.0;0.28367981189368235;0.3222984810559666;0.2628204175265099;0.3028512654654583;0.3213522927748928;0.4024070004238523;0.0;0.5603996696220448;0.0;0.3629146223709856;0.33719977645849797;0.27653935370102606;0.31035419979447554;0.2956240931551734;0.2574024755403231;0.29513882130469515;0.4122517233397286;0.2750478485085872;0.25821818352367026;0.0;0.28972087931850826;0.2733764861840696;0.0;0.7711775863247551;0.5603996696220448;0.33208381450560276;0.33092665472566934;0.4047672387796846;0.44148427237987303;0.0;0.0;0.6361586255047347;0.3855773354389354;0.4849883252655831;0.4897069306791534;0.6952795838445806;0.3460849573860687;0.4360806567024458;0.28863536137074036;0.4092781021407852;0.5185369985399844;0.27617687756466514;0.31048236645534294;0.48458024718554527;0.297295455479691;0.4587613353936482;0.3495596384113636;0.47689955338003404;0.30415614016750064;0.29020615116898657;0.0;0.2519585736096705;0.5185369985399844;0.3855773354389354;0.4757431408159278;0.4129323266817166;0.4678403635903963;0.3419771558958498;0.30826541773625277;0.3855773354389354;0.3855773354389354;0.3669868087858562;0.3855773354389354;0.0;0.49431669705412296;0.24007963235059676;0.0;0.5353666635249013;0.41923666540876925;0.4897500090802972;0.3098955970007391;0.25654682119915273;0.27653935370102606;0.4360806567024458;0.0;0.6361586255047347;0.3147678963790473;0.3012369645589021;0.40654684191756313;0.5603996696220448;0.3683083527994698;0.34933943682064933;0.3866168651513686;0.0;0.3855773354389354;0.43710586010611935;0.3855773354389354;0.4092781021407852;0.30050947687859925;0.4360806567024458;0.5714571520687022;0.4928671133341394;0.3855773354389354;0.40546618086442887;0.6236875254412848;0.32731203144025983;0.37135316679176544;0.3855773354389354;0.3801077491137859;0.5185369985399844;0.2750478485085872;0.4122517233397286;0.5111756256860382;0.3855773354389354;0.39288096530758093;0.524381972594473;0.4389261112405218;0.43460826002510505;0.37787950606706966
GO:0034198;0.5517677062369496;1.0;0.46950023905720895;0.24224417287992372;0.5854270362067835;0.19278038132884656;0.2946779048740996;0.3440135297643094;0.35099847183335003;0.19278038132884656;0.43883532953255266;0.24224417287992372;0.2946779048740996;0.2545188902742837;0.3189838000487566;0.2885666222016865;0.2096100463137635;0.3173391418635162;0.2844072995739852;0.0;0.0;0.0;0.37324607880445376;0.3173391418635162;0.0;0.3776728597341432;0.7173281726996555;0.33683973741130385;0.0;0.31150756985901656;0.0;0.257732911673192;0.0;0.0;0.0;0.30257789075055075;0.33416880684843314;0.0;0.5517677062369496;0.0;0.0;0.0;0.0;0.2844072995739852;0.0;0.0;0.0;0.3213522927748928;0.2618922343008933;0.24506256931597642;0.0;0.0;0.0;0.0;0.5517677062369496;0.5517677062369496;0.0;0.304979754505179;0.5450830404213631;0.37324607880445376;0.0;0.0;0.5189640306082861;0.3173391418635162;0.3940888947007473;0.48093806901986125;0.535793695593203;0.27547974716304646;0.42027619512120246;0.27547974716304646;0.6067245809163657;0.3173391418635162;0.0;0.2750478485085872;0.3936808166207095;0.28413984127199704;0.40601188061149723;0.3141251204646079;0.3860001228151983;0.0;0.0;0.0;0.0;0.3173391418635162;0.3173391418635162;0.40750494724050856;0.37749780873496086;0.4192322263804895;0.0;0.2894910157119107;0.2946779048740996;0.2946779048740996;0.36784246312702656;0.2946779048740996;0.0;0.47851223547287963;0.0;0.0;0.33416880684843314;0.32833723484393346;0.421511815504878;0.0;0.0;0.0;0.40064613875569005;0.0;0.5189640306082861;0.0;0.29260500117380694;0.0;0.5189640306082861;0.34953395077512767;0.33056503479630733;0.38333120192029485;0.0;0.3173391418635162;0.4338201968750456;0.3173391418635162;0.40064613875569005;0.27456257665810896;0.42027619512120246;0.5723128064098725;0.40196768276930356;0.3173391418635162;0.0;0.4224896687648167;0.27456257665810896;0.3454062665712751;0.3173391418635162;0.0;0.3173391418635162;0.2618922343008933;0.3213522927748928;0.45426368111906806;0.3173391418635162;0.0;0.5312387480026461;0.37068791766510256;0.3860001228151983;0.0
GO:0006283;0.4585021460767917;0.46950023905720895;1.0;0.307885176041305;0.4921614760466255;0.2810826214796443;0.38736885388872544;0.5140801880822552;0.40845285854481345;0.2810826214796443;0.36288470620778984;0.307885176041305;0.38736885388872544;0.4068160694792337;0.47811974960642256;0.3020321446541902;0.2979122864645612;0.410030090878142;0.28386155347762465;0.0;0.0;0.0;0.297295455479691;0.48740580018146207;0.0;0.3017222364093804;0.4625152969881683;0.3515162536428591;0.0;0.24090324668827506;0.0;0.29956691761378257;0.0;0.0;0.0;0.5209369634904285;0.4268597558630589;0.33141911283917536;0.61028555842175;0.42216637406497165;0.0;0.0;0.0;0.29908381580554044;0.0;0.0;0.0;0.25074796960415136;0.3840831906576517;0.3672535256727347;0.0;0.0;0.0;0.0;0.4585021460767917;0.61028555842175;0.0;0.34681376044576956;0.30286971523443157;0.5433127371223997;0.3009078438054312;0.0;0.4358409090873751;0.24138851853875337;0.32348457153000587;0.34551811377897135;0.452670574072292;0.21726228869942804;0.349671871950461;0.3624341412166424;0.3341831331571927;0.24138851853875337;0.0;0.28972436474014246;0.4863717656353353;0.37109423532559305;0.44124268312877807;0.362379186052661;0.47869107182982407;0.0;0.0;0.0;0.0;0.24138851853875337;0.410030090878142;0.33155432391574574;0.3769520626386003;0.41868648028412897;0.0;0.30416753194346596;0.22407358170335817;0.22407358170335817;0.30738057859553203;0.22407358170335817;0.0;0.4079079123021382;0.0;0.23011813454981828;0.25821818352367026;0.257732911673192;0.34556119218011516;0.0;0.0;0.0;0.3341831331571927;0.0;0.4358409090873751;0.0;0.37686194244693105;0.0;0.4358409090873751;0.4397920131152546;0.4208230971364342;0.32017186460832847;0.0;0.24138851853875337;0.3706608595630792;0.24138851853875337;0.3341831331571927;0.28923909288966415;0.349671871950461;0.6015889316771886;0.49465863178392944;0.24138851853875337;0.0;0.34653904544005387;0.3402035798194902;0.36008278280283035;0.30935442110565486;0.0;0.24138851853875337;0.26134648820453277;0.25074796960415136;0.3669868087858562;0.24138851853875337;0.0;0.4552881246778834;0.428142304376566;0.3153957996444568;0.0
GO:0006169;0.2610185749042658;0.24224417287992372;0.307885176041305;1.0;0.2946779048740996;0.4267478878117802;0.3603189080354809;0.40965453292569065;0.38454126257054383;0.4267478878117802;0.38251476257330225;0.6258200167677506;0.41373452507050723;0.36245118679059396;0.4314397473876656;0.3456759616871126;0.5066562134077908;0.38298014502489747;0.44965524498815934;0.0;0.0;0.0;0.3169255118452034;0.38298014502489747;0.0;0.3213522927748928;0.23525923081088307;0.3972527451832609;0.0;0.25821818352367026;0.0;0.415426342146763;0.0;0.0;0.0;0.3837076327052003;0.39980981000981436;0.3513199775645046;0.4363957620599238;0.44179643043048406;0.0;0.0;0.0;0.34482030734594227;0.0;0.0;0.0;0.26806290643954656;0.3570332448044071;0.3402035798194902;0.0;0.0;0.0;0.0;0.2610185749042658;0.4363957620599238;0.0;0.47022769991935315;0.0;0.4388870819658351;0.2926166286020344;0.0;0.20858484291008988;0.2610185749042658;0.34079950836540107;0.0;0.27784823988918267;0.22902913118041618;0.20858484291008988;0.3230338064491045;0.19457357436122563;0.2610185749042658;0.0;0.3377759758106615;0.5127374368171171;0.33169390055805514;0.48605494474896677;0.4888606836050474;0.4516411259765795;0.0;0.0;0.0;0.0;0.2610185749042658;0.4631983166215844;0.35118438028125815;0.3965821190041127;0.48499153430646796;0.0;0.3480778254417409;0.24138851853875337;0.24138851853875337;0.17001544586744105;0.24138851853875337;0.0;0.0;0.0;0.3618019942939735;0.27784823988918267;0.2750478485085872;0.36519124854562757;0.0;0.0;0.0;0.19457357436122563;0.0;0.20858484291008988;0.0;0.3389390779237972;0.0;0.2610185749042658;0.3985654803055898;0.37959656432676936;0.1817822883484292;0.0;0.2610185749042658;0.23227128330317992;0.2610185749042658;0.19457357436122563;0.43981052207228305;0.20858484291008988;0.26193361871167625;0.5210243029657112;0.2610185749042658;0.0;0.3661691018055663;0.3999379850558075;0.46679028602745176;0.42140822448429766;0.0;0.2610185749042658;0.31900157378631944;0.26806290643954656;0.24138851853875337;0.2610185749042658;0.0;0.2336508463172463;0.40423070840229636;0.332710736479852;0.0
GO:0036091;0.5940589995918786;0.5854270362067835;0.4921614760466255;0.2946779048740996;1.0;0.22823290433105947;0.41923666540876925;0.44591105330956243;0.4528959953786031;0.22823290433105947;0.5558911557382051;0.2946779048740996;0.41923666540876925;0.2968101836292127;0.36579874422628433;0.35501162274472664;0.24506256931597642;0.41923666540876925;0.3440135297643094;0.3554971549715209;0.45468864276163745;0.0;0.4903019050101062;0.41923666540876925;0.45205432745079016;0.49472868593979563;0.5784420941377428;0.39644596760162804;0.3962245657452226;0.4360663303936862;0.0;0.3173391418635162;0.33864287419040523;0.29647974749634376;0.33651059543529216;0.35501162274472664;0.5617795559569945;0.0;0.5940589995918786;0.0;0.5214065901966616;0.7586989453462478;0.3698877536823368;0.3440135297643094;0.37197733763529317;0.5887152599679406;0.38880700262021006;0.44591105330956243;0.30870717847842105;0.29187751349350416;0.0;0.3078914704950738;0.34972973066418944;0.0;0.5940589995918786;0.5940589995918786;0.3959159188457814;0.3645859846955032;0.4384265687495185;0.4751436023497068;0.0;0.0;0.7198955117163466;0.41923666540876925;0.5186476552354169;0.5233662606489873;0.6108886645767955;0.4170919017121671;0.4697399866722796;0.3222946913405742;0.44293743211061903;0.4343949680691686;0.3502150025146677;0.3441416964251768;0.5182395771553792;0.3309547854495248;0.492420665363482;0.38321896838119746;0.510558883349868;0.33781547013733454;0.3065505443034252;0.0;0.2856179035795044;0.4343949680691686;0.41923666540876925;0.5094024707857616;0.44659165665155043;0.5014996935602302;0.5026585976171486;0.3419247477060866;0.41923666540876925;0.41923666540876925;0.40064613875569005;0.41923666540876925;0.0;0.5279760270239569;0.33064761828491374;0.0;0.45122463305408556;0.4528959953786031;0.5234093390501311;0.34355492697057294;0.29020615116898657;0.31019868367085995;0.4697399866722796;0.0;0.5517677062369496;0.40843607769456225;0.3348962945287359;0.44020617188739697;0.7291731823713232;0.40196768276930356;0.3829987667904832;0.42027619512120246;0.0;0.41923666540876925;0.4707651900759532;0.41923666540876925;0.44293743211061903;0.33416880684843314;0.4697399866722796;0.605116482038536;0.5265264433039731;0.41923666540876925;0.648141247585388;0.5395454949704691;0.3609713614100937;0.4050124967615993;0.41923666540876925;0.6889884181292992;0.4343949680691686;0.30870717847842105;0.44591105330956243;0.544834955655872;0.41923666540876925;0.4265402952774148;0.5580413025643067;0.4725854412103556;0.46826758999493895;0.5182146536657182
GO:0006203;0.19457357436122563;0.19278038132884656;0.2810826214796443;0.4267478878117802;0.22823290433105947;1.0;0.3233739148345733;0.36736323957076167;0.36188002558112725;0.7711775863247551;0.3160697620302621;0.47646140620284577;0.3767895318695996;0.3329511794484614;0.3986360717590021;0.33166469313824837;0.6455936223864118;0.3406888516699685;0.4156432938076775;0.0;0.0;0.0;0.25048051130216326;0.3406888516699685;0.0;0.25490729223185266;0.1857954392598059;0.33764651499293674;0.0;0.21140323934614252;0.0;0.3520239127059767;0.0;0.0;0.0;0.35420762536306777;0.4692952712605127;0.3218199702223721;0.3941044687049948;0.40485143722957645;0.0;0.0;0.0;0.2852140771556181;0.0;0.0;0.0;0.22124796226201882;0.449179943044522;0.4323502780596051;0.0;0.0;0.0;0.0;0.19457357436122563;0.3941044687049948;0.0;0.5336009608340914;0.0;0.3965957886109061;0.2926166286020344;0.0;0.15912105135901272;0.19457357436122563;0.29398456418787333;0.0;0.21140323934614252;0.1962254555517527;0.15912105135901272;0.3863807593821101;0.1489786127197657;0.19457357436122563;0.0;0.27133097526762134;0.4757924436162095;0.3950408534910607;0.48605494474896677;0.362379186052661;0.4146961327756719;0.0;0.0;0.0;0.0;0.19457357436122563;0.3941044687049948;0.284739379738218;0.4495507290224903;0.4253853041161438;0.0;0.3519649844212184;0.19457357436122563;0.19457357436122563;0.13057874806785913;0.19457357436122563;0.0;0.0;0.0;0.3463132555007052;0.21140323934614252;0.22823290433105947;0.2987462480025874;0.0;0.0;0.0;0.15912105135901272;0.0;0.15912105135901272;0.0;0.32614779191100074;0.0;0.19457357436122563;0.4619124332385954;0.3641078255335011;0.1394909949935002;0.0;0.19457357436122563;0.18997998994825094;0.19457357436122563;0.1489786127197657;0.33555907512301253;0.15912105135901272;0.22336422166902742;0.4840793097648036;0.19457357436122563;0.0;0.29972410126252613;0.40055422979900984;0.419975341849924;0.3618019942939735;0.0;0.19457357436122563;0.2804321767436706;0.22124796226201882;0.19457357436122563;0.19457357436122563;0.0;0.18805588467578638;0.3815694714128798;0.2731045062895278;0.0
GO:0000462;0.3855773354389354;0.2946779048740996;0.38736885388872544;0.3603189080354809;0.41923666540876925;0.3233739148345733;1.0;0.5386020023241882;0.49473000131919365;0.3233739148345733;0.5070735231079719;0.3603189080354809;0.5330667245766856;0.4702464729874532;0.5487226513107902;0.40392966819944326;0.3402035798194902;0.5119276144233951;0.3702703382296094;0.0;0.0;0.0;0.44148427237987303;0.5119276144233951;0.0;0.44591105330956243;0.28769296280505896;0.4111224838331833;0.0;0.4024070004238523;0.0;0.35917314780410675;0.0;0.0;0.0;0.47036380874876904;0.5498963895616025;0.4333166363844284;0.5119276144233951;0.5240638976102248;0.0;0.0;0.0;0.3586900459958646;0.0;0.0;0.0;0.4122517233397286;0.6033549498760711;0.46323043534534675;0.0;0.0;0.0;0.0;0.3855773354389354;0.5119276144233951;0.0;0.4332225451977543;0.0;0.5678345513643327;0.37600281278902364;0.0;0.2610185749042658;0.3855773354389354;0.4849883252655831;0.0;0.4024070004238523;0.30826541773625277;0.2610185749042658;0.38375875364667716;0.24138851853875337;0.3855773354389354;0.0;0.358818212656732;0.6320696363232954;0.3924188477556278;0.5431402066740312;0.4314730339692506;0.7471740283233241;0.0;0.0;0.0;0.0;0.3855773354389354;0.5330667245766856;0.4757431408159278;0.47884958618385337;0.5432452408187987;0.0;0.35660126393764185;0.3855773354389354;0.3855773354389354;0.20858484291008988;0.3855773354389354;0.0;0.0;0.0;0.30935442110565486;0.4024070004238523;0.41923666540876925;0.4897500090802972;0.0;0.0;0.0;0.28367981189368235;0.0;0.2610185749042658;0.0;0.3940452373047217;0.0;0.3855773354389354;0.46646292569931075;0.4474940097204903;0.24138851853875337;0.0;0.3855773354389354;0.2918775134935041;0.3855773354389354;0.24138851853875337;0.34884532307998833;0.2610185749042658;0.3638311422569293;0.6403565024718896;0.3855773354389354;0.0;0.4907278623402359;0.45941604020013843;0.4464915675548151;0.4339131816403245;0.0;0.3855773354389354;0.3277914887475729;0.4122517233397286;0.3855773354389354;0.3855773354389354;0.0;0.2336508463172463;0.5144194471509462;0.40180458439644157;0.0
GO:0032201;0.4122517233397286;0.3440135297643094;0.5140801880822552;0.40965453292569065;0.44591105330956243;0.36736323957076167;0.5386020023241882;1.0;0.5370247699908597;0.36736323957076167;0.5337479110087651;0.40965453292569065;0.5386020023241882;0.5025843052966165;0.5870616046869563;0.43060405610023644;0.3841929045556786;0.5386020023241882;0.3969447261304026;0.3435614891766371;0.2618032965255468;0.0;0.46815866028066616;0.5891751570658477;0.5426406284309238;0.4725854412103556;0.3370285876952687;0.46459942629563705;0.28847768442634;0.5207056720175749;0.0;0.4126500902665605;0.31024001954696545;0.268076892852904;0.3081077407918524;0.6072175815815457;0.5554316673091052;0.4599910242852216;0.5891751570658477;0.5930295788659468;0.4657423407465539;0.34245625178489203;0.29826301787597614;0.4121669884583184;0.28356563164617227;0.26265895086671714;0.30039529663108916;0.5305503949334511;0.47036380874876904;0.45353414376385215;0.0;0.27948861585163404;0.35888926772424273;0.0;0.4122517233397286;0.5891751570658477;0.31771023346648436;0.4598969330985475;0.0;0.6450820940067853;0.4026772006898169;0.0;0.31035419979447554;0.503876007032658;0.5116627131663762;0.0;0.42908138832464554;0.5768395668963788;0.31035419979447554;0.4487147593077598;0.28769296280505896;0.4122517233397286;0.2618032965255468;0.46127206311997404;0.6376049140707981;0.45737485341671036;0.6121058879297532;0.49095109749870725;0.6299242202652869;0.32587980434245073;0.27814768965998543;0.0;0.27863296151046374;0.4122517233397286;0.5386020023241882;0.502417528716721;0.5055239740846466;0.5699196287195918;0.36370082007079985;0.4059368888278516;0.503876007032658;0.503876007032658;0.5563952786260524;0.4122517233397286;0.0;0.0;0.2618032965255468;0.33602880900644805;0.42908138832464554;0.5922431339060521;0.5164243969810904;0.31515207232713316;0.2618032965255468;0.29826301787597614;0.31035419979447554;0.0;0.31035419979447554;0.32002437170544135;0.45597006234190013;0.5093745602931314;0.4122517233397286;0.5355602489326373;0.516591332953817;0.26806290643954656;0.0;0.5650681081817457;0.3185519013942973;0.4122517233397286;0.28769296280505896;0.40232226554244216;0.31035419979447554;0.3905055301577225;0.6458917802193922;0.4122517233397286;0.410722656190823;0.5174022502410291;0.48609042810093167;0.4731659554556083;0.4605875695411177;0.38536422444018;0.4122517233397286;0.3544658766483661;0.5852581918370114;0.4122517233397286;0.4122517233397286;0.414604629482531;0.32677023476107964;0.5567142158226122;0.6076147285223878;0.3658210445580685
GO:0018279;0.41923666540876925;0.35099847183335003;0.40845285854481345;0.38454126257054383;0.4528959953786031;0.36188002558112725;0.49473000131919365;0.5370247699908597;1.0;0.36188002558112725;0.5407328530778057;0.38454126257054383;0.5103503820900666;0.43190974972996127;0.5103859280532983;0.4375889981692771;0.3787096905660442;0.49473000131919365;0.40392966819944326;0.0;0.0;0.0;0.4751436023497068;0.5103503820900666;0.0;0.4795703832793963;0.3440135297643094;0.4715843683646777;0.0;0.4360663303936862;0.0;0.4196350323356012;0.0;0.0;0.0;0.49558913097710106;0.5271800470749834;0.4429665375813166;0.5103503820900666;0.5337137988071128;0.0;0.0;0.0;0.41915193052735905;0.0;0.0;0.0;0.44591105330956243;0.4421121885146473;0.4252825235297304;0.0;0.0;0.0;0.0;0.41923666540876925;0.5103503820900666;0.0;0.46688187516758817;0.0;0.5662573190310041;0.47107419236700676;0.0;0.3173391418635162;0.41923666540876925;0.5186476552354169;0.0;0.4360663303936862;0.3419247477060866;0.3173391418635162;0.5380737861261482;0.2946779048740996;0.41923666540876925;0.0;0.42528121825522935;0.6093532938366764;0.49557065828166513;0.6347177550541021;0.4832247647168886;0.5860522192602924;0.0;0.0;0.0;0.0;0.41923666540876925;0.49473000131919365;0.5094024707857616;0.5125089161536872;0.5769045707886324;0.0;0.4129218308968923;0.41923666540876925;0.41923666540876925;0.257732911673192;0.41923666540876925;0.0;0.0;0.0;0.3430137510754887;0.4360663303936862;0.4528959953786031;0.5234093390501311;0.0;0.0;0.0;0.3173391418635162;0.0;0.3173391418635162;0.0;0.4941658672068549;0.0;0.41923666540876925;0.5737560537975921;0.5547871378187718;0.2750478485085872;0.0;0.41923666540876925;0.32553684346333794;0.41923666540876925;0.2946779048740996;0.4093072076114828;0.3173391418635162;0.39749047222676315;0.6176401599852704;0.41923666540876925;0.0;0.5243871923100698;0.46097715774578485;0.48015089752464896;0.46757251161015834;0.0;0.41923666540876925;0.36145081871740675;0.44591105330956243;0.41923666540876925;0.41923666540876925;0.0;0.3337551768301203;0.7345743157211769;0.46826758999493895;0.0
GO:0046061;0.19457357436122563;0.19278038132884656;0.2810826214796443;0.4267478878117802;0.22823290433105947;0.7711775863247551;0.3233739148345733;0.36736323957076167;0.36188002558112725;1.0;0.3160697620302621;0.47646140620284577;0.3767895318695996;0.3329511794484614;0.3986360717590021;0.33166469313824837;0.788007251309672;0.3406888516699685;0.4156432938076775;0.0;0.0;0.0;0.25048051130216326;0.3406888516699685;0.0;0.25490729223185266;0.1857954392598059;0.33764651499293674;0.0;0.21140323934614252;0.0;0.3520239127059767;0.0;0.0;0.0;0.35420762536306777;0.4692952712605127;0.3218199702223721;0.3941044687049948;0.40485143722957645;0.0;0.0;0.0;0.2852140771556181;0.0;0.0;0.0;0.22124796226201882;0.449179943044522;0.4323502780596051;0.0;0.0;0.0;0.0;0.19457357436122563;0.3941044687049948;0.0;0.5336009608340914;0.0;0.3965957886109061;0.2926166286020344;0.0;0.15912105135901272;0.19457357436122563;0.29398456418787333;0.0;0.21140323934614252;0.1962254555517527;0.15912105135901272;0.3863807593821101;0.1489786127197657;0.19457357436122563;0.0;0.27133097526762134;0.4757924436162095;0.3950408534910607;0.48605494474896677;0.362379186052661;0.4146961327756719;0.0;0.0;0.0;0.0;0.19457357436122563;0.3941044687049948;0.284739379738218;0.4495507290224903;0.4253853041161438;0.0;0.3519649844212184;0.19457357436122563;0.19457357436122563;0.13057874806785913;0.19457357436122563;0.0;0.0;0.0;0.3463132555007052;0.21140323934614252;0.22823290433105947;0.2987462480025874;0.0;0.0;0.0;0.15912105135901272;0.0;0.15912105135901272;0.0;0.32614779191100074;0.0;0.19457357436122563;0.4619124332385954;0.3641078255335011;0.1394909949935002;0.0;0.19457357436122563;0.18997998994825094;0.19457357436122563;0.1489786127197657;0.33555907512301253;0.15912105135901272;0.22336422166902742;0.4840793097648036;0.19457357436122563;0.0;0.29972410126252613;0.40055422979900984;0.419975341849924;0.3618019942939735;0.0;0.19457357436122563;0.2804321767436706;0.22124796226201882;0.19457357436122563;0.19457357436122563;0.0;0.18805588467578638;0.3815694714128798;0.2731045062895278;0.0
