;GO:0036499;GO:0034198;GO:0006283;GO:0006169;GO:0036091;GO:0006203;GO:0000462;GO:0032201;GO:0018279;GO:0046061;GO:0035556;GO:0044209;GO:0042789;GO:0090503;GO:0090501;GO:0006691;GO:0006175;GO:0006296;GO:0006054;GO:0050728;GO:1900264;GO:0065002;GO:0048008;GO:0006297;GO:0043114;GO:0007265;GO:0042149;GO:0001676;GO:0045540;GO:0099039;GO:0006606;GO:0018146;GO:0010389;GO:0035023;GO:0035542;GO:0006261;GO:0043928;GO:0008203;GO:0042276;GO:0008202;GO:0043488;GO:0045944;GO:0060268;GO:0000038;GO:0043525;GO:0045943;GO:0050850;GO:0051262;GO:0016075;GO:0071034;GO:0016197;GO:2000134;GO:0032024;GO:0015889;GO:0036500;GO:0070987;GO:2000378;GO:0006032;GO:0033198;GO:0006271;GO:0031293;GO:0008333;GO:1990440;GO:0097352;GO:0050900;GO:0032496;GO:0070059;GO:0010524;GO:0071549;GO:0018108;GO:0090650;GO:0038111;GO:1902237;GO:0042572;GO:0006366;GO:0046777;GO:0006520;GO:0009235;GO:0006364;GO:0043267;GO:1903204;GO:0006886;GO:0043547;GO:0007214;GO:0006367;GO:0060326;GO:0006637;GO:0042180;GO:0032922;GO:0006635;GO:0051289;GO:0045332;GO:0071333;GO:0070365;GO:0098655;GO:0051607;GO:0010575;GO:0006094;GO:0035590;GO:0060271;GO:0030182;GO:0002692;GO:0043314;GO:0060313;GO:0071560;GO:0034775;GO:1990737;GO:0050766;GO:0016567;GO:0008360;GO:0061395;GO:0006468;GO:0043687;GO:0032869;GO:0006855;GO:0000086;GO:0034644;GO:0035735;GO:0071356;GO:0019543;GO:1903351;GO:0042769;GO:0006351;GO:0007286;GO:0006355;GO:0007169;GO:0006116;GO:0006633;GO:0046327;GO:0006357;GO:0060337;GO:0006107;GO:0006625;GO:0071222;GO:0097711;GO:0045088;GO:0032057;GO:0016266;GO:0030036;GO:0031401
GO:0036499;1.0;0.36846489584275177;0.38241475467552016;0.016820808509603918;0.3160968196712085;0.01797790430867298;0.021246167726588917;0.051158810874951416;0.021417671458441475;0.01797790430867298;0.25539292129917324;0.017532779044369076;0.020327253806802243;0.021333893842622458;0.02381025170111798;0.021057065768047428;0.016820808509603918;0.021333893842622458;0.01957001359577429;0.06645220834796725;0.06118030945748723;0.0;0.18238443614870092;0.020605974847087632;0.05262006383147004;0.21421733871782017;0.3658966565263033;0.023263802655009012;0.06169852802378987;0.04381312964590267;0.0;0.02095457486752342;0.07768107141443797;0.07679321703223921;0.06329673112888025;0.021200691870145665;0.06060226068600027;0.0;0.348441544818215;0.0;0.07610325158856145;0.09337022746264595;0.052447945261009606;0.021057065768047428;0.07093050095117616;0.06686706065219274;0.07011034367544802;0.023516124006709313;0.020401339940053793;0.018307684229438067;0.0;0.0745559368949744;0.07298454623887708;0.0;0.8367023750348562;0.34723356456382076;0.07081968628358437;0.01898513217417398;0.16892541308132034;0.019992662136233234;0.0;0.0;0.5862598116536393;0.020669107130772676;0.025661447005614003;0.20290921549515095;0.6308075030576059;0.07125181014331403;0.2742581986932423;0.024286344850750423;0.2472722557547908;0.17525593128460665;0.06408801570823591;0.0524938275779184;0.02712995012846432;0.024371366747052696;0.02542065798400764;0.020472313539169208;0.024392175685828594;0.05987742191607121;0.06592070451414411;0.0;0.06492722814618747;0.17872852465913472;0.024083588471831858;0.024433280630625713;0.02290234083085127;0.022369725580730186;0.06297229644114179;0.022041628613433593;0.02256256257530849;0.05149282068581204;0.2878437099411333;0.01979541245547476;0.0;0.2964589659582312;0.059719320054302846;0.0;0.1776589866086605;0.024666754142322053;0.02477593375833625;0.06235447317662384;0.05707594597774237;0.05150319009614524;0.28589500669485807;0.0;0.5385649193522067;0.07125181014331403;0.02710641583581767;0.07820782549547413;0.28629243543793514;0.027977677055724025;0.025699623925739136;0.2961670751397281;0.0;0.023393457114963385;0.29416485256855135;0.021458197157809184;0.3048930366031075;0.017532779044369076;0.2591498642112749;0.3638266963871086;0.030941579472333947;0.022674664824340166;0.1057331930564405;0.228013134365607;0.018307684229438067;0.023213193728767175;0.017532779044369076;0.1017779103404574;0.19219991150899926;0.01968676996160056;0.02231857877471457;0.3095984331143924;0.022941277152828832;0.07356991290112386;0.31159926125322257;0.02215699195434922;0.025476012282727677;0.09340226335931961
GO:0034198;0.36846489584275177;1.0;0.4265325706857054;0.018232653144588037;0.345648484179024;0.019600035981132177;0.023549475748095638;0.02260247808503929;0.023760365304567203;0.019600035981132177;0.034299274744592836;0.019072139574988347;0.022425790895409164;0.023657302028620576;0.02674140383480077;0.023317373979722566;0.018232653144588037;0.023657302028620576;0.02150765967640577;0.0;0.0;0.0;0.023436369429700937;0.022765512430423192;0.0;0.028055194058514824;0.7989521693221792;0.026054074570735202;0.0;0.019072139574988347;0.0;0.02319176461071406;0.0;0.0;0.0;0.023493618260426462;0.023436369429700937;0.0;0.3846972334417727;0.0;0.0;0.0;0.0;0.023317373979722566;0.0;0.0;0.0;0.026370965079104334;0.022515997531319814;0.019992662136233238;0.0;0.0;0.0;0.0;0.3606421128563664;0.3832253227230796;0.0;0.020803309448960187;0.5989072370691062;0.022019239117364506;0.0;0.0;0.366063276079318;0.02284259558844974;0.029098999777849383;0.4914353790994466;0.39686485824153184;0.024339823718971372;0.3036976308275254;0.02734341244764057;0.6454428240681703;0.022425790895409164;0.0;0.023255446653902515;0.0310018770917311;0.02745123343907045;0.028789767392964412;0.02260247808503929;0.027477636893539055;0.0;0.0;0.0;0.0;0.022917023668722024;0.02708666893163923;0.027529809716552837;0.025601548357908233;0.024937808966412418;0.0;0.02453074108078305;0.025177700896017174;0.022765512430423192;0.3204453227958809;0.021780212890886292;0.0;0.4687662982924882;0.0;0.0;0.022765512430423192;0.027826570646953073;0.02796559255318611;0.0;0.0;0.0;0.31803204556999826;0.0;0.3335952628261399;0.0;0.030971149722753936;0.0;0.3103222220429491;0.03211380090365146;0.029148099754733984;0.3307947908740019;0.0;0.026216804620651513;0.32829897248150375;0.02381025170111798;0.34171813713613397;0.019072139574988347;0.2852805994291253;0.4035371907803699;0.03608095944547765;0.02531737625354501;0.0;0.030112436410849795;0.019992662136233238;0.025990614037950673;0.019072139574988347;0.0;0.024841897401615937;0.021648764299347714;0.02487426127007137;0.45945925592217524;0.025650213127248994;0.0;0.3402778130790802;0.024673715574328244;0.02886078719288464;0.0
GO:0006283;0.38241475467552016;0.4265325706857054;1.0;0.1786256330518006;0.35789549035638146;0.19247944662222177;0.2519243315371147;0.5051460153244375;0.1784701560288973;0.19247944662222177;0.03640318073032801;0.18712318005699727;0.23943145439379893;0.25312571092794167;0.28768170843045165;0.11383495885828436;0.1786256330518006;0.25312571092794167;0.10466774416573339;0.0;0.0;0.0;0.024399934518186218;0.5089350405321243;0.0;0.029447261413966905;0.4230948477810555;0.12857068939486993;0.0;0.019705406604306763;0.0;0.1404894863554697;0.0;0.0;0.0;0.5258831545061282;0.25066461142429264;0.24100832834343558;0.586401464615448;0.2610859676686964;0.0;0.0;0.0;0.11451340983039832;0.0;0.0;0.0;0.027597257398799764;0.24043253628027608;0.21254824802541458;0.0;0.0;0.0;0.0;0.3739951948323707;0.5840693218527063;0.0;0.12549526215021972;0.19463702506152997;0.4916088605550907;0.1350743803633842;0.0;0.3798284830347829;0.023757001743890862;0.03059934882238899;0.24117838235722697;0.413095362703197;0.025380759913906092;0.31611789341762697;0.20668322112892687;0.2807961005605279;0.023306488201934546;0.0;0.1141968764312318;0.33604176405529085;0.2075377442316303;0.15554549207566393;0.21682970445128052;0.2959865547502527;0.0;0.0;0.0;0.0;0.023837518417448304;0.29157367472501844;0.028868982929530176;0.12548899439877226;0.12209289223337803;0.0;0.12072927845879729;0.026293179478893265;0.02367363493202617;0.33430446692678145;0.022609996151078903;0.0;0.3496686360009341;0.0;0.11868879671608999;0.02367363493202617;0.029195488851414462;0.02934856309454142;0.0;0.0;0.0;0.33167878407933205;0.0;0.3449889451865627;0.0;0.23561435881720333;0.0;0.32015817694432325;0.2448044198064361;0.2210290742531816;0.345584271576974;0.0;0.02742847204772619;0.34286121214555726;0.024805458431646284;0.35752382164029584;0.09297248387364987;0.29621302905227415;0.5437778778285349;0.3946597535896536;0.026445542865875867;0.0;0.03172200147581004;0.1964695969552667;0.1282431837779759;0.09297248387364987;0.0;0.02592717808942014;0.10538043220922325;0.025962433527879854;0.3640112071315067;0.026808916581757256;0.0;0.3521406581548296;0.18562815953415657;0.030336049538776118;0.0
GO:0006169;0.016820808509603918;0.018232653144588037;0.1786256330518006;1.0;0.016000171534896985;0.5165321235267712;0.17041815860550172;0.1651452367110135;0.15223701028210954;0.5165321235267712;0.023577511584009055;0.7427479855428181;0.21273269938073383;0.1710121481608305;0.18747094276681706;0.2857128978764987;0.4729208564096336;0.1710121481608305;0.395410283333471;0.0;0.0;0.0;0.01788048761237731;0.16606026645247435;0.0;0.02044898396350942;0.018125505179654226;0.31063683619121013;0.0;0.015222863394942618;0.0;0.45680785415615194;0.0;0.0;0.0;0.17629365381795228;0.1697936901371285;0.31045071459872686;0.21402231223004828;0.18121421969279503;0.0;0.0;0.0;0.2857128978764987;0.0;0.0;0.0;0.019539396001389812;0.16465862834784692;0.15007199333846588;0.0;0.0;0.0;0.0;0.016542012253947143;0.21339168521888216;0.0;0.3852605128162534;0.0;0.16184674050833095;0.14517329792095032;0.0;0.016735498401546103;0.017532779044369076;0.020997990873742187;0.0;0.01781114000881766;0.018401602429566784;0.01781114000881766;0.16908607088962896;0.016305915572199955;0.017286181241497434;0.0;0.2851329124637495;0.27038810352320575;0.16957490226214592;0.3342433072319807;0.4108971907173979;0.19125409883421443;0.0;0.0;0.0;0.0;0.017576593621501723;0.24526363839231916;0.020168437609475898;0.0896467863053433;0.30063481666255365;0.0;0.29693179940814635;0.01887652695603444;0.017487331448026902;0.018551764961999846;0.016900057869488838;0.0;0.0;0.0;0.4321914248141905;0.017487331448026902;0.020327253806802243;0.020401339940053796;0.0;0.0;0.0;0.018446220176376486;0.0;0.01555730723324292;0.0;0.18498913294904556;0.0;0.01468324974140624;0.18977601913702127;0.1771352724645648;0.01900000024168065;0.0;0.019454633959398688;0.01889255409576281;0.01809729474646061;0.019465489551121602;0.3596711961434561;0.01697409998357078;0.018038973739713547;0.30035229262553953;0.018954929343597205;0.0;0.021520634250256552;0.387643339741408;0.4569332297575231;0.3598501648203053;0.0;0.01868714032575525;0.2698267455943507;0.018705448137412227;0.019714642463442972;0.019140883508630354;0.0;0.01580365215978331;0.15664653363979902;0.020873666878203676;0.0
GO:0036091;0.3160968196712085;0.345648484179024;0.35789549035638146;0.016000171534896985;1.0;0.017043617088630857;0.0199535213561624;0.04815294659645838;0.020104716632479723;0.017043617088630857;0.08844277323034869;0.016643039333390182;0.01914088350863035;0.02003087801487823;0.022198607070496666;0.01978663948571285;0.016000171534896985;0.02003087801487823;0.018467991341220527;0.06206261774415747;0.2881920194759621;0.0;0.064691858391116;0.01938782205326139;0.04944536167657329;0.07518783092193837;0.3433874868321632;0.021722890458909478;0.19341754780469358;0.04158973532777567;0.0;0.019696116006850124;0.07241235192470329;0.07164025213662921;0.05975409789092549;0.01991340556736081;0.1836142241920259;0.0;0.3279686687915984;0.0;0.22577365029144006;0.49941717129082225;0.11567579610901725;0.01978663948571285;0.17749541178032807;0.33319411595139475;0.17556953285534016;0.02194273512269499;0.01920656017453798;0.017339728950274563;0.0;0.06968933554240778;0.18230653090845964;0.0;0.3103222220429491;0.32689825138989165;0.14696835099965036;0.01794624859974998;0.15875669190233835;0.018843922736484796;0.0;0.0;0.815998235340433;0.019443700530977902;0.023799256505014597;0.18841308340313148;0.33677127970767995;0.17824914818623386;0.25771150469495774;0.022611871495328794;0.23374129465545893;0.06231094513540419;0.16134250722487628;0.04933388209357355;0.02505713758405306;0.022685555746831114;0.023592005330650003;0.019269451414091393;0.02270358440312335;0.056290027998268925;0.06208715716471687;0.0;0.06016106975623799;0.06347219819552367;0.022436008978092444;0.02273919105887121;0.021407402030452726;0.020941342333104795;0.19034395936914664;0.020653538310306335;0.02111024600253506;0.04844874614695173;0.26967142714746467;0.018668589620516856;0.0;0.2760879892848587;0.15366703280928656;0.0;0.06311482517048113;0.022941277152828832;0.02303568721655709;0.05891366192879757;0.054179500665246794;0.04882663939968755;0.26796027845882947;0.0;0.29008466758240475;0.17824914818623386;0.025037060767133825;0.0728698645751703;0.7402270256741932;0.025778552837786822;0.02383209010488365;0.2769637052787407;0.0;0.02183589632396222;0.2752119439530164;0.02014042183934945;0.28458022530085536;0.016643039333390182;0.24432673846601688;0.3415637372706546;0.02827404523039869;0.02120834965913348;0.3186320413286498;0.07966866673096676;0.017339728950274563;0.02167875745174712;0.016643039333390182;0.37605477550704125;0.06795182213172159;0.018571933505860526;0.020896512239237695;0.28867532374846305;0.021441417378219852;0.06822742288943623;0.2951245315094945;0.020754795593142927;0.02363967470695421;0.32646652004597665
GO:0006203;0.01797790430867298;0.019600035981132177;0.19247944662222177;0.5165321235267712;0.017043617088630857;1.0;0.18298333543498252;0.17691802491196218;0.16354378096520122;0.9411386876300674;0.025915491655330004;0.45864229540178053;0.22780002653344802;0.18366832156004795;0.2027896053457283;0.3066087273613804;0.8214174299497462;0.18366832156004795;0.381639828195729;0.0;0.0;0.0;0.01919365610162498;0.1779685800367639;0.0;0.02218483009939226;0.01947626849820125;0.33549594076475403;0.0;0.016164404869870686;0.0;0.40615971144692137;0.0;0.0;0.0;0.1892668008094388;0.5057965465123977;0.33527884839086447;0.22927942410528065;0.19661593235836655;0.0;0.0;0.0;0.3066087273613804;0.0;0.0;0.0;0.021118291162118854;0.4894127403130274;0.4432666089595986;0.0;0.0;0.0;0.0;0.017659794945153594;0.22855583267498808;0.0;0.5546554385079995;0.0;0.17313786544987408;0.15541984445200738;0.0;0.01788048761237731;0.018793571078130664;0.02283247573882513;0.0;0.01911377124220526;0.01979541245547476;0.01911377124220526;0.3328014305070855;0.017390972284480048;0.018510518396739405;0.0;0.30594090350069064;0.2952057496949231;0.333843842316824;0.36320035200799766;0.298860158196023;0.20722359250855335;0.0;0.0;0.0;0.0;0.018843922736484796;0.2655107699896544;0.02185501700479828;0.30884524527857277;0.3238590029577113;0.0;0.32851127162587257;0.020346083498723314;0.01874136187375256;0.01996929177207435;0.018068461080748513;0.0;0.0;0.0;0.4647007173438931;0.01874136187375256;0.02204162861343359;0.02212876516863006;0.0;0.0;0.0;0.019847054713726234;0.0;0.016542012253947143;0.0;0.2019553868686398;0.0;0.01555730723324292;0.3773647879118125;0.19263113817776342;0.020489603251445852;0.0;0.02101931183919318;0.02036470446401519;0.019443700530977902;0.021031984384445788;0.266555566977062;0.01815312070227472;0.019376394895878803;0.3312899487453439;0.020437197936451847;0.0;0.02345177617687348;0.4348131968290527;0.493428356522019;0.38210707182576265;0.0;0.020126232879360377;0.2883880052166476;0.02014747062899469;0.021323152214497296;0.020653538310306335;0.0;0.016820808509603918;0.1686435969098207;0.022685555746831114;0.0
GO:0000462;0.021246167726588917;0.023549475748095638;0.2519243315371147;0.17041815860550172;0.0199535213561624;0.18298333543498252;1.0;0.22769435308029176;0.13549135092685782;0.18298333543498252;0.0332995517527151;0.17813588706626157;0.24779657739107872;0.2611282517000118;0.2943918393227049;0.10717498068030422;0.17041815860550172;0.2381049348676012;0.09901058709250012;0.0;0.0;0.0;0.022965263975006596;0.229304651539563;0.0;0.02738276430600496;0.023371031293004923;0.12018542390158259;0.0;0.018758980498249034;0.0;0.13231346667141317;0.0;0.0;0.0;0.236490693105994;0.258738627792824;0.22530236664991024;0.22769435308029176;0.24275370279003483;0.0;0.0;0.0;0.10781373849739422;0.0;0.0;0.0;0.025775991394575665;0.6700786291580197;0.48091349228689306;0.0;0.0;0.0;0.0;0.020803309448960187;0.2268399973398101;0.0;0.11893056253537838;0.0;0.2219299805615852;0.12749950423194223;0.0;0.02111024600253506;0.022394831149800485;0.0283762476439594;0.0;0.022850992746507454;0.02383209010488365;0.022850992746507454;0.15544577341209073;0.020431274075746683;0.02199406350893194;0.0;0.10753311418207513;0.3400555811685836;0.15604434717943064;0.1443619541555721;0.20452535229093466;0.8371130073219709;0.0;0.0;0.0;0.0;0.022466365356077225;0.29810477777378186;0.026882038328607777;0.11744374922493139;0.11446397434944051;0.0;0.1133061153909475;0.024634798889385322;0.022320735465966204;0.024084567024251567;0.02137275845175194;0.0;0.0;0.0;0.11150697209611951;0.022320735465966204;0.027164926348105904;0.027297399948845148;0.0;0.0;0.0;0.02390698142386259;0.0;0.019269451414091393;0.0;0.17552493119378756;0.0;0.017946248599749984;0.18182370369187997;0.165450077227192;0.02484551333078237;0.0;0.02562868927847458;0.024662102644389408;0.023324151066833197;0.0256475317157401;0.08850713141226894;0.021491315517021915;0.02322736667005061;0.39406177553921695;0.02476849960948818;0.0;0.02933913369089921;0.18658579960964536;0.11989919692529512;0.08850713141226894;0.0;0.024313228515537185;0.09964808272829617;0.024344228688924104;0.026081837376828006;0.0250869704527156;0.0;0.019648816607209404;0.14058954384344846;0.02814967533833362;0.0
GO:0032201;0.051158810874951416;0.02260247808503929;0.5051460153244375;0.1651452367110135;0.04815294659645838;0.17691802491196218;0.22769435308029176;1.0;0.1611603726007243;0.17691802491196218;0.07855893322879405;0.17238262279884883;0.21744012214333602;0.22867529957381696;0.25651085772150795;0.10298797825810069;0.1651452367110135;0.22867529957381696;0.09542653704744664;0.06071002636381496;0.04874945430867435;0.0;0.05513574420327796;0.4615225381256081;0.24977369557862136;0.06524873689592436;0.02243804657727428;0.11497471611003958;0.056176825953773345;0.2064903705884381;0.0;0.1271706103931558;0.06253886547646884;0.06178963038246573;0.05050228043488589;0.4754168567485434;0.22666480348630116;0.21554161754896495;0.45840443885011084;0.23146020541557596;0.27861399523688307;0.07591768350426575;0.047442453657044595;0.1036017817387366;0.056863133615134745;0.053469724658358087;0.056176825953773345;0.2082759215744505;0.2182654372892409;0.19503744060178368;0.0;0.05990535086009799;0.26667469679380296;0.0;0.05013050866920169;0.4567494288110318;0.05677036276797944;0.1147590458465054;0.0;0.4472288758362938;0.12271730263149902;0.0;0.05084337125677864;0.1820022125567816;0.02701250795358765;0.0;0.054872116033699965;0.4883671699465354;0.02195827355615107;0.1838186733205522;0.019714642463442972;0.05289185956367083;0.051158810874951416;0.24914890398833575;0.29427108803608776;0.18449428014688163;0.13749252873010234;0.19676627347280226;0.2630929245747844;0.05444828256082857;0.052681883593485024;0.0;0.06839059603144027;0.05398400832893991;0.25960058344131576;0.02565503318376633;0.11243471945085222;0.10970074320883168;0.05738851127611127;0.10866332666958331;0.19944200531082848;0.2441990755097539;0.4933283407752532;0.020589825016054882;0.0;0.0;0.05429842729047495;0.10700752732413539;0.053647442640634826;0.3652344939444105;0.026033075967501516;0.04972132997915034;0.04536331797678814;0.04655683090094079;0.022931608124564604;0.0;0.01863073091991696;0.057132197109182825;0.20635383678549699;0.28669734186326024;0.04345876494764459;0.21336905805086498;0.19507957542842544;0.023793739679280595;0.0;0.4974067702461984;0.023625476210364458;0.022394831149800485;0.024528288604412713;0.08564861185761008;0.020699832784681325;0.02230559084393641;0.33826813251929044;0.023723099049333743;0.08664914769439641;0.06967918809339542;0.18028343071375202;0.1147127431302587;0.08564861185761008;0.08319742669760508;0.05823779602710764;0.09601857706496975;0.3288843934319385;0.02492522234862407;0.0240150954509017;0.0675553154432761;0.047442453657044595;0.16697458759700434;0.37784305210853714;0.07594527426095311
GO:0018279;0.021417671458441475;0.023760365304567203;0.1784701560288973;0.15223701028210954;0.020104716632479723;0.16354378096520122;0.13549135092685782;0.1611603726007243;1.0;0.16354378096520122;0.03372278772505731;0.15918046032135044;0.15991448160836097;0.13610449734008384;0.1536144882042602;0.10810603653249774;0.15223701028210954;0.13610449734008384;0.09980466820452881;0.0;0.0;0.0;0.02316577534240055;0.16230979954089378;0.0;0.027668313336631816;0.02357872286402294;0.12135047497260654;0.0;0.01889255409576281;0.0;0.19317090696013303;0.0;0.0;0.0;0.16744084752619923;0.16703754157381723;0.12125392380751161;0.1611603726007243;0.1307440295157093;0.0;0.0;0.0;0.10875034339844188;0.0;0.0;0.0;0.026028857841438293;0.1605505912536933;0.14273543544861045;0.0;0.0;0.0;0.0;0.020967710335098255;0.1605505912536933;0.0;0.1734809283794373;0.0;0.15704690054509568;0.22086766150714682;0.0;0.021279553630266138;0.02258546390480828;0.028683008816142278;0.0;0.023049505033517152;0.024048094967072765;0.023049505033517152;0.5655495093315126;0.020589825016054882;0.022177906355851287;0.0;0.10846482865368416;0.2201385376282295;0.3325817121681577;0.2391387009524965;0.18831724649672013;0.15778660066522884;0.0;0.0;0.0;0.0;0.02265822312195017;0.15557142527665607;0.02715718717617093;0.11856269839138864;0.11552660714492988;0.0;0.11434103629134716;0.024865670167044683;0.02251010351689581;0.02430519402041098;0.021546320356190595;0.0;0.0;0.0;0.1125091423789084;0.02251010351689581;0.027445926885533465;0.027581162160982775;0.0;0.0;0.0;0.024124352182258564;0.0;0.019410420868698968;0.0;0.37457851449042445;0.0;0.018068461080748513;0.38818052457678565;0.3528454846122151;0.025080369853968748;0.0;0.02587865985661935;0.024893488377238083;0.02353100656421573;0.02589787178528895;0.08913734774782431;0.021666816202049213;0.023432501471490664;0.2555670460218729;0.025001895579488294;0.0;0.02966718696095513;0.1667875529661803;0.12105867859347505;0.08913734774782431;0.0;0.02453808426775922;0.1004524639362289;0.02456966086205973;0.026340770357928037;0.025326435986149483;0.0;0.019795412455474764;0.7315991392324396;0.028451531296463165;0.0
GO:0046061;0.01797790430867298;0.019600035981132177;0.19247944662222177;0.5165321235267712;0.017043617088630857;0.9411386876300674;0.18298333543498252;0.17691802491196218;0.16354378096520122;1.0;0.025915491655330004;0.45864229540178053;0.22780002653344802;0.18366832156004795;0.2027896053457283;0.3066087273613804;0.8851150324265005;0.18366832156004795;0.381639828195729;0.0;0.0;0.0;0.01919365610162498;0.1779685800367639;0.0;0.02218483009939226;0.01947626849820125;0.33549594076475403;0.0;0.016164404869870686;0.0;0.40615971144692137;0.0;0.0;0.0;0.1892668008094388;0.5057965465123977;0.33527884839086447;0.22927942410528065;0.19661593235836655;0.0;0.0;0.0;0.3066087273613804;0.0;0.0;0.0;0.021118291162118854;0.4894127403130274;0.4432666089595986;0.0;0.0;0.0;0.0;0.017659794945153594;0.22855583267498808;0.0;0.5546554385079995;0.0;0.17313786544987408;0.15541984445200738;0.0;0.01788048761237731;0.018793571078130664;0.02283247573882513;0.0;0.01911377124220526;0.01979541245547476;0.01911377124220526;0.3328014305070855;0.017390972284480048;0.018510518396739405;0.0;0.30594090350069064;0.2952057496949231;0.333843842316824;0.36320035200799766;0.298860158196023;0.20722359250855335;0.0;0.0;0.0;0.0;0.018843922736484796;0.2655107699896544;0.02185501700479828;0.30884524527857277;0.3238590029577113;0.0;0.32851127162587257;0.020346083498723314;0.01874136187375256;0.01996929177207435;0.018068461080748513;0.0;0.0;0.0;0.4647007173438931;0.01874136187375256;0.02204162861343359;0.02212876516863006;0.0;0.0;0.0;0.019847054713726234;0.0;0.016542012253947143;0.0;0.2019553868686398;0.0;0.01555730723324292;0.3773647879118125;0.19263113817776342;0.020489603251445852;0.0;0.02101931183919318;0.02036470446401519;0.019443700530977902;0.021031984384445788;0.266555566977062;0.01815312070227472;0.019376394895878803;0.3312899487453439;0.020437197936451847;0.0;0.02345177617687348;0.4348131968290527;0.493428356522019;0.38210707182576265;0.0;0.020126232879360377;0.2883880052166476;0.02014747062899469;0.021323152214497296;0.020653538310306335;0.0;0.016820808509603918;0.1686435969098207;0.022685555746831114;0.0
