;GO:0061178;GO:0030073;GO:0014066;GO:0030193;GO:0061296;GO:1900212;GO:0023019;GO:0046854;GO:0048557;GO:0008344;GO:0048754;GO:0061017;GO:0006367;GO:0055091;GO:0050796;GO:0009749;GO:0032922;GO:0070365;GO:0030308;GO:0001826;GO:0010470;GO:0065004;GO:0033132;GO:0060395;GO:0043433;GO:0042663;GO:0007266;GO:1900029;GO:0072181;GO:0007219;GO:0001678;GO:0042351;GO:0019673;GO:2000049;GO:0035023;GO:0060261;GO:0008285;GO:0048812;GO:0039020;GO:0006661;GO:0045944;GO:0072095;GO:0043401;GO:0000432;GO:0002223;GO:0000122;GO:0010719;GO:2000811;GO:0010832;GO:0030522;GO:2000971;GO:0006351;GO:0006591;GO:0009267;GO:0021520;GO:0006357;GO:0061987;GO:0030833;GO:0071542;GO:2000543;GO:0050900;GO:0030277;GO:0030111;GO:0016266
GO:0061178;1.0;0.03650690570556522;0.051919320125376284;0.03433594835535428;0.007989407114435082;0.01726467038085807;0.03433594835535428;0.0;0.0;0.0;0.0;0.0;0.0;0.019258124253000528;0.8860870779292184;0.0;0.019258124253000528;0.0;0.03433594835535428;0.0;0.019258124253000528;0.0;0.011462002022654169;0.03433594835535428;0.02864098987106914;0.03433594835535428;0.03433594835535428;0.03433594835535428;0.0;0.03433594835535428;0.019258124253000528;0.0;0.0;0.019258124253000528;0.051919320125376284;0.0022093454564828807;0.03433594835535428;0.0;0.0;0.0;0.005439344724655555;0.019258124253000528;0.03433594835535428;0.0012525645004834271;0.012676785936830607;0.004334589126298501;0.03433594835535428;0.03433594835535428;0.03433594835535428;0.03433594835535428;0.03433594835535428;0.0;0.0;0.0;0.0;0.03203300198081839;0.007119174595051527;0.03433594835535428;0.0;0.019258124253000528;0.0;0.019258124253000528;0.051919320125376284;0.0
GO:0030073;0.03650690570556522;1.0;0.014227470916215146;0.018869318610732978;0.0033787104744696108;0.007301207939282113;0.014227470916215146;0.014227470916215146;0.0;0.0;0.0;0.014227470916215146;0.007057077111086225;0.018869318610732978;0.03650690570556522;0.0;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.00484726660409667;0.014227470916215146;0.012112239505446928;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.0;0.014227470916215146;0.018869318610732978;0.005287953976652792;0.014227470916215146;0.014227470916215146;0.014227470916215146;9.343294851070277E-4;0.014227470916215146;0.014227470916215146;0.0;0.0050880215655096876;0.0023002922159567813;0.014227470916215146;0.014227470916215146;5.297079917339265E-4;0.005360997232196642;0.0018330924277329649;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.005791764842280598;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.013546717268387652;0.003010690208841528;0.018869318610732978;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.018869318610732978;0.014227470916215146;0.014227470916215146
GO:0014066;0.051919320125376284;0.014227470916215146;1.0;0.12122280442076712;0.007989407114435082;0.01726467038085807;0.176667307943996;0.0;0.0;0.0;0.0;0.0;0.0;0.0747123879528242;0.05859392538113919;0.0;0.09908801506273343;0.0;0.09843484775068445;0.0;0.09727686152377385;0.0;0.011462002022654169;0.176667307943996;0.02864098987106914;0.07331894814583335;0.176667307943996;0.03975112831612477;0.0;0.176667307943996;0.06846868483840705;0.0;0.0;0.08573510197347547;0.8583285910376969;0.0022093454564828807;0.176667307943996;0.0;0.0;0.0;0.005439344724655555;0.029350502284961753;0.176667307943996;0.0012525645004834271;0.012676785936830607;0.004334589126298501;0.0465186892251035;0.07661983022451697;0.04463224686243799;0.176667307943996;0.176667307943996;0.0;0.0;0.0;0.0;0.03203300198081839;0.007119174595051527;0.05186162795068082;0.0;0.03235195116095391;0.0;0.0747123879528242;0.8340018458984151;0.0
GO:0030193;0.03433594835535428;0.018869318610732978;0.12122280442076712;1.0;0.007989407114435082;0.01726467038085807;0.06799066114823865;0.0;0.0;0.0;0.0;0.0;0.0;0.06799066114823865;0.021733895835617738;0.0;0.06799066114823865;0.0;0.05520949965292756;0.0;0.12122280442076712;0.0;0.006428733432842438;0.06799066114823865;0.016063972835629225;0.07331894814583335;0.06799066114823865;0.022295355304771215;0.0;0.06799066114823865;0.06799066114823865;0.0;0.0;0.06799066114823865;0.12122280442076712;0.00123916336541538;0.06799066114823865;0.0;0.0;0.0;0.0030507844279764845;0.05232998382504137;0.06799066114823865;7.025302617408509E-4;0.018549769346041835;0.0024311562656152597;0.0465186892251035;0.04297403396104125;0.025033045450552988;0.06799066114823865;0.12122280442076712;0.0;0.0;0.0;0.0;0.01796646261110231;0.003992956522167171;0.029087813876600036;0.0;0.057681366558032396;0.0;0.06799066114823865;0.12122280442076712;0.0
GO:0061296;0.007989407114435082;0.0033787104744696108;0.007989407114435082;0.007989407114435082;1.0;0.1447224402573788;0.007989407114435082;0.0;0.0;0.0;0.0;0.0;0.0;0.0033787104744696108;0.007989407114435082;0.0;0.004481046899454706;0.0;0.024015327884681532;0.0;0.023163934364575617;0.0;0.024015327884681532;0.007989407114435082;0.007989407114435082;0.023163934364575617;0.007989407114435082;0.007989407114435082;0.0;0.007989407114435082;0.0033787104744696108;0.0;0.0;0.004481046899454706;0.007989407114435082;0.0022093454564828807;0.024015327884681532;0.0;0.0;0.0;0.005439344724655555;0.04268616897643278;0.007989407114435082;0.0012525645004834271;0.007989407114435082;0.013029324657314607;0.024015327884681532;0.08134890076737795;0.024015327884681532;0.007989407114435082;0.007989407114435082;0.0;0.0;0.0;0.0;0.007989407114435082;0.007119174595051527;0.007989407114435082;0.0;0.023163934364575617;0.0;0.0033787104744696108;0.007989407114435082;0.0
GO:1900212;0.01726467038085807;0.007301207939282113;0.01726467038085807;0.01726467038085807;0.1447224402573788;1.0;0.01726467038085807;0.0;0.0;0.0;0.0;0.0;0.0;0.007301207939282113;0.01726467038085807;0.0;0.009683296466451483;0.0;0.05189580579366596;0.0;0.0500559911142426;0.0;0.034453587462276454;0.01726467038085807;0.01726467038085807;0.0500559911142426;0.01726467038085807;0.01726467038085807;0.0;0.01726467038085807;0.007301207939282113;0.0;0.0;0.009683296466451483;0.01726467038085807;0.0022093454564828807;0.05189580579366596;0.0;0.0;0.0;0.005439344724655555;0.05935886740325197;0.01726467038085807;0.0012525645004834271;0.012676785936830607;0.013029324657314607;0.05189580579366596;0.17579051079477004;0.05189580579366596;0.01726467038085807;0.01726467038085807;0.0;0.0;0.0;0.0;0.01726467038085807;0.007119174595051527;0.01726467038085807;0.0;0.0500559911142426;0.0;0.007301207939282113;0.01726467038085807;0.0
GO:0023019;0.03433594835535428;0.014227470916215146;0.176667307943996;0.06799066114823865;0.007989407114435082;0.01726467038085807;1.0;0.015393928619663268;0.0;0.0;0.0;0.07078533218114515;0.007057077111086225;0.10409390555418538;0.03875008360983803;0.0;0.14320866110675187;0.13913456688877432;0.09843484775068445;0.14532829318607357;0.09727686152377385;0.053096923134586735;0.011462002022654169;0.8386868355071861;0.02864098987106914;0.07331894814583335;0.6563644044204276;0.03975112831612477;0.0;0.7332372093942711;0.06846868483840705;0.005287953976652792;0.026624716202590947;0.08573510197347547;0.1633014782064568;0.0022093454564828807;0.18256445760049927;0.05344938674279696;0.0;0.0050880215655096876;0.005439344724655555;0.029350502284961753;0.7550975251547541;0.0012525645004834271;0.03093821378660934;0.004334589126298501;0.0465186892251035;0.07661983022451697;0.04463224686243799;0.8386868355071861;0.11188453328613739;0.005791764842280598;0.03995295122998198;0.02986064374668903;0.14532829318607357;0.03203300198081839;0.007119174595051527;0.05186162795068082;0.14125265454263564;0.03235195116095391;0.1249933605260799;0.12462936895216259;0.1902552005276086;0.018849516140214347
GO:0046854;0.0;0.014227470916215146;0.0;0.0;0.0;0.0;0.015393928619663268;1.0;0.0;0.0;0.0;0.015393928619663268;0.028930983336468746;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0275100800809577;0.06310849171233121;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.22242648582900584;0.0;0.0;0.015393928619663268;5.297079917339265E-4;0.005360997232196642;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.023743746809502336;0.06310849171233121;0.015393928619663268;0.015393928619663268;0.0;0.003010690208841528;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.06310849171233121
GO:0048557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.12488862798560814;0.07078533218114515;0.0;0.0;0.0;0.0;0.0;0.10773198243353409;0.0;0.10773198243353409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05460863909462886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10251377902362721;0.05800334233494134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10773198243353409;0.0;0.0;0.0;0.10773198243353409;0.0;0.0;0.0;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.0;0.10797936602159461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12462936895216259;0.0;0.0
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12488862798560814;0.06511534976621601;1.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.06511534976621601;0.06511534976621601;0.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11415486400455392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10251377902362721;0.05800334233494134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.06511534976621601;0.0;0.0
GO:0061017;0.0;0.014227470916215146;0.0;0.0;0.0;0.0;0.07078533218114515;0.015393928619663268;0.07078533218114515;0.0;0.06511534976621601;1.0;0.007057077111086225;0.0;0.0;0.0;0.0;0.4428419316649273;0.0;0.35072551937950447;0.0;0.053096923134586735;0.0;0.07078533218114515;0.0;0.0;0.07078533218114515;0.0;0.028472253176755093;0.07078533218114515;0.06846868483840705;0.005287953976652792;0.026624716202590947;0.0;0.0;0.0;0.0;0.2198579318211122;0.05800334233494134;0.0050880215655096876;0.0;0.0;0.07078533218114515;5.297079917339265E-4;0.005360997232196642;0.0;0.0;0.0;0.0;0.07078533218114515;0.0;0.005791764842280598;0.03995295122998198;0.02986064374668903;0.29116735822444734;0.0;0.003010690208841528;0.021932218883103087;0.35072551937950447;0.0;0.07078533218114515;0.0;0.0;0.018849516140214347
GO:0006367;0.0;0.007057077111086225;0.0;0.0;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.0;0.0;0.007057077111086225;1.0;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.007057077111086225;0.49784495062257894;0.20177520198251675;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.04060735971553552;0.0;0.0;0.007057077111086225;5.297079917339265E-4;0.005360997232196642;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.8141555912776021;0.028930983336468746;0.007057077111086225;0.007057077111086225;0.0;0.003010690208841528;0.007057077111086225;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.028930983336468746
GO:0055091;0.019258124253000528;0.018869318610732978;0.0747123879528242;0.06799066114823865;0.0033787104744696108;0.007301207939282113;0.10409390555418538;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.021733895835617738;0.0;0.10409390555418538;0.0;0.04162797644235149;0.0;0.07334677773488604;0.0;0.00484726660409667;0.10409390555418538;0.012112239505446928;0.031006493289075253;0.10409390555418538;0.01681070343392721;0.0;0.10409390555418538;0.21211949063494392;0.0;0.0;0.06464428816907762;0.06905999494200762;9.343294851070277E-4;0.07720628531323571;0.0;0.0;0.0;0.0023002922159567813;0.022130286008212062;0.10409390555418538;5.297079917339265E-4;0.005360997232196642;0.0018330924277329649;0.019672696645972244;0.03240243227359475;0.018874922483393248;0.10409390555418538;0.08436096586960913;0.0;0.0;0.0;0.0;0.013546717268387652;0.003010690208841528;0.029087813876600036;0.0;0.02439337920572664;0.0;0.2670992207237341;0.0804586910690181;0.0
