;GO:0061178;GO:0030073;GO:0014066;GO:0030193;GO:0061296;GO:1900212;GO:0023019;GO:0046854;GO:0048557;GO:0008344;GO:0048754;GO:0061017;GO:0006367;GO:0055091;GO:0050796;GO:0009749;GO:0032922;GO:0070365;GO:0030308;GO:0001826;GO:0010470;GO:0065004;GO:0033132;GO:0060395;GO:0043433;GO:0042663;GO:0007266;GO:1900029;GO:0072181;GO:0007219;GO:0001678;GO:0042351;GO:0019673;GO:2000049;GO:0035023;GO:0060261;GO:0008285;GO:0048812;GO:0039020;GO:0006661;GO:0045944;GO:0072095;GO:0043401;GO:0000432;GO:0002223;GO:0000122;GO:0010719;GO:2000811;GO:0010832;GO:0030522;GO:2000971;GO:0006351;GO:0006591;GO:0009267;GO:0021520;GO:0006357;GO:0061987;GO:0030833;GO:0071542;GO:2000543;GO:0050900;GO:0030277;GO:0030111;GO:0016266
GO:0061178;1.0;0.48354483772826934;0.4685306442114923;0.5438533879617049;0.2832212090999459;0.30005087408486286;0.38511873264519897;0.0;0.0;0.0;0.0;0.0;0.0;0.3420596027393258;0.88127281146983;0.0;0.28638407661690235;0.0;0.4026758853104188;0.0;0.4125434973695405;0.0;0.2832212090999459;0.38511873264519897;0.3995618998485225;0.30005087408486286;0.34234216743979184;0.3028512654654583;0.0;0.38141943939581247;0.35888926772424273;0.0;0.0;0.28638407661690235;0.43146973671564265;0.30005087408486286;0.43503650604005684;0.0;0.0;0.0;0.37936290315255944;0.3357197015071121;0.38778966320806985;0.2504175334712824;0.38605251764045445;0.36407185709681056;0.369016555340585;0.2659062722645507;0.3049835442205714;0.41183661724288256;0.4456587478307785;0.0;0.0;0.0;0.0;0.4240970738499743;0.2672471984561994;0.45292582667301357;0.0;0.3614348167817138;0.0;0.4452980524762275;0.5771098921657363;0.0
GO:0030073;0.48354483772826934;1.0;0.27863296151046374;0.4744024348555045;0.2346436367742753;0.25147330175919225;0.4024070004238523;0.27784823988918267;0.0;0.0;0.0;0.4024070004238523;0.4024070004238523;0.3495298166588447;0.45808320935825725;0.0;0.35385609715492355;0.4024070004238523;0.3487520128307268;0.4024070004238523;0.3750868137384045;0.48873111521186;0.2346436367742753;0.4024070004238523;0.3414967097965865;0.25147330175919225;0.41923666540876925;0.2519585736096705;0.0;0.4583139373647899;0.4354533295603512;0.24090324668827506;0.31150756985901656;0.2519585736096705;0.25823216993702774;0.25147330175919225;0.3811126335603649;0.48873111521186;0.0;0.3401254006423777;0.33261152886901574;0.29826301787597614;0.4646841611770473;0.24090324668827506;0.4024070004238523;0.3173204828132669;0.31509268286089304;0.219154897981007;0.25823216993702774;0.48873111521186;0.2715886299751829;0.5096967783190562;0.3360693150690773;0.41806292715795695;0.4024070004238523;0.37551950152430374;0.257732911673192;0.44308110375713733;0.41923666540876925;0.327009313774482;0.5018179902505;0.5105482985439437;0.37403859020155655;0.45575577622543867
GO:0014066;0.4685306442114923;0.27863296151046374;1.0;0.46863384248218526;0.2504175334712824;0.2672471984561994;0.3255125024548749;0.0;0.0;0.0;0.0;0.0;0.0;0.21498835234801905;0.43589651764533205;0.0;0.24943908341599474;0.0;0.38001464832100224;0.0;0.3702522040146115;0.0;0.2504175334712824;0.3255125024548749;0.3500981082974453;0.28273593724946766;0.30005087408486286;0.2659062722645507;0.0;0.3391281460408835;0.231818017332936;0.0;0.0;0.24943908341599474;0.5538226779535884;0.2672471984561994;0.41237526905064026;0.0;0.0;0.0;0.3498628958104269;0.29342840815218313;0.34549836985314086;0.22361497890962173;0.34376122428552547;0.334571849754678;0.326725261985656;0.2504175334712824;0.2894948054273031;0.389175380253466;0.38605251764045445;0.0;0.0;0.0;0.0;0.3912933982213108;0.24044464389453868;0.3398275029973309;0.0;0.3244898235808062;0.0;0.29826301787597614;0.5898391435065076;0.0
GO:0030193;0.5438533879617049;0.4744024348555045;0.46863384248218526;1.0;0.4136243251844946;0.43045399016941155;0.42455848073758057;0.0;0.0;0.0;0.0;0.0;0.0;0.41528147651565855;0.4587855294013687;0.0;0.3422910135578399;0.0;0.4421156334028004;0.0;0.5397837459371329;0.0;0.3226609571923275;0.42455848073758057;0.43900164794090407;0.41082393380389914;0.38178191553217344;0.3422910135578399;0.0;0.4208591874881941;0.4321111415005755;0.0;0.0;0.3422910135578399;0.43874543318248377;0.33949062217724446;0.4744762541324385;0.0;0.0;0.0;0.41880265124494104;0.4629599500747044;0.4272294113004515;0.289857281563664;0.4917447630604619;0.4035116051891922;0.5065921696212818;0.3053460203569323;0.34442329231295304;0.4512763653352642;0.4687620091430526;0.0;0.0;0.0;0.0;0.46353682194235596;0.306686946548581;0.5088327636139511;0.0;0.5113363023387227;0.0;0.5012049894171651;0.5712119693694262;0.0
GO:0061296;0.2832212090999459;0.2346436367742753;0.2504175334712824;0.4136243251844946;1.0;0.7348800739823693;0.27617687756466514;0.0;0.0;0.0;0.0;0.0;0.0;0.17552267843442942;0.2532359299073351;0.0;0.20727595672193327;0.0;0.4130049274927085;0.0;0.5217678028232917;0.0;0.2834078126429887;0.27617687756466514;0.38779208641703883;0.39280799069005806;0.2560615493486744;0.22374314557048924;0.0;0.29513882130469515;0.19235234341934632;0.0;0.0;0.20727595672193327;0.23601786296484922;0.22656154200654188;0.44536554822234653;0.0;0.0;0.0;0.31039722189683727;0.6134339413488563;0.3015090451169525;0.1851737485278404;0.23923188436375753;0.3815733974752486;0.49374630399665986;0.5454324289312482;0.42022567515038084;0.3255559991517652;0.31788400659563526;0.0;0.0;0.0;0.0;0.3506077417716534;0.2020034135127573;0.2976643763032695;0.0;0.4706591222354651;0.0;0.2519585736096705;0.3416818445901312;0.0
GO:1900212;0.30005087408486286;0.25147330175919225;0.2672471984561994;0.43045399016941155;0.7348800739823693;1.0;0.293006542549582;0.0;0.0;0.0;0.0;0.0;0.0;0.19235234341934632;0.28407686344111627;0.0;0.22410562170685017;0.0;0.4298345924776254;0.0;0.4784591398619391;0.0;0.3002374776279056;0.293006542549582;0.4046217514019557;0.35484562788272683;0.27289121433359137;0.24057281055540614;0.0;0.31196848628961205;0.20918200840426326;0.0;0.0;0.22410562170685017;0.25284752794976617;0.24339120699145883;0.4621952132072635;0.0;0.0;0.0;0.32722688688175416;0.5296289891311398;0.3183387101018694;0.2020034135127573;0.2560615493486744;0.3984030624601655;0.5105759689815768;0.5950657695448286;0.4370553401352978;0.34238566413668214;0.33471367158055215;0.0;0.0;0.0;0.0;0.36743740675657033;0.21883307849767425;0.31449404128818637;0.0;0.4303816398980166;0.0;0.26878823859458745;0.35851150957504807;0.0
GO:0023019;0.38511873264519897;0.4024070004238523;0.3255125024548749;0.42455848073758057;0.27617687756466514;0.293006542549582;1.0;0.2610185749042658;0.0;0.0;0.0;0.3855773354389354;0.3855773354389354;0.254758964990266;0.34234216743979184;0.0;0.3419771558958498;0.3855773354389354;0.4028040519712862;0.3855773354389354;0.41267166403040795;0.4719014502269431;0.27617687756466514;0.5185369985399844;0.4056911875763928;0.293006542549582;0.5353666635249013;0.2988381145540817;0.0;0.5744439354809219;0.32731203144025983;0.22407358170335817;0.2946779048740996;0.28237092570552574;0.2956240931551734;0.293006542549582;0.43516467270092424;0.4719014502269431;0.0;0.3232957356574607;0.37000345208716146;0.3358478681679795;0.5808141592931793;0.23923188436375753;0.5185369985399844;0.35471240603141263;0.36914472200145243;0.25654682119915273;0.2956240931551734;0.604861113327992;0.30917348026718633;0.4928671133341394;0.31923965008416033;0.40123326217304006;0.3855773354389354;0.4170527423146935;0.2560615493486744;0.37275934528686194;0.4024070004238523;0.35742166587033725;0.4849883252655831;0.39614739050985254;0.42809062934211595;0.4389261112405218
GO:0046854;0.0;0.27784823988918267;0.0;0.0;0.0;0.0;0.2610185749042658;1.0;0.0;0.0;0.0;0.24138851853875337;0.33201565809507144;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.24138851853875337;0.0;0.32771263332676104;0.0;0.2610185749042658;0.0;0.0;0.27784823988918267;0.0;0.0;0.3169255118452034;0.24090324668827506;0.3644157056315119;0.3060687578745811;0.0;0.0;0.0;0.0;0.34734268969227344;0.0;0.7425597555413941;0.0;0.0;0.3232957356574607;0.17001544586744105;0.2610185749042658;0.0;0.0;0.0;0.0;0.34734268969227344;0.0;0.41664419900085886;0.3306305030846418;0.3148244774210553;0.2610185749042658;0.0;0.18684511085235794;0.26849480509400586;0.27784823988918267;0.0;0.34079950836540107;0.0;0.0;0.3853644338966578
GO:0048557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.584243650422227;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5201671426053232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6064912573933309;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5641605208117413;0.0;0.0;0.0;0.0;0.0;0.5000840129948374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5169136779797543;0.0;0.0
