;GO:0060441;GO:0007172;GO:0040036;GO:0014068;GO:1905065;GO:0021955;GO:0030072;GO:0007173;GO:0022408;GO:0007097;GO:0007179;GO:0006883;GO:0006685;GO:0043542;GO:0022009;GO:0002244;GO:0045766;GO:0001300;GO:0032967;GO:0030509;GO:0001947;GO:0010613;GO:0019367;GO:0034626;GO:0034625;GO:0031953;GO:0030148;GO:0051964;GO:0060396;GO:0010594;GO:0043552;GO:0007224;GO:1900024;GO:0000226;GO:0046621;GO:0006898;GO:0003222;GO:0010629;GO:0048010;GO:0051893;GO:0007219;GO:0045860;GO:0010507;GO:0048013;GO:0070278;GO:0017015;GO:0051897;GO:0010862;GO:0030336;GO:0016567;GO:0030335;GO:0008360;GO:2000060;GO:1903543;GO:0008284;GO:0003273;GO:0001570;GO:0038096;GO:0003198;GO:1905007;GO:0045944;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:0050771;GO:2000811;GO:0001569;GO:0038007;GO:0071559;GO:0009584;GO:0006351;GO:0038083;GO:0042761;GO:0045879;GO:0097084;GO:0030513;GO:0071260;GO:0043066;GO:0045087;GO:0006508;GO:0031960;GO:0016266;GO:2000304
GO:0060441;1.0;0.0;0.0;0.0;0.0;0.3785915915731372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1654500694716796;0.20542287786778743;0.0;0.1583218797042365;0.0;0.0;0.6599018449672422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5489095189920408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20153996777954072;0.0;0.17708614840968598;0.0;0.0;0.1929943843949434;0.0;0.0;0.0;0.0;0.0;0.7409055713768894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1732503916459965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007172;0.0;1.0;0.24826638705834173;0.2626989031573424;0.0595985606966608;0.17240728887936202;0.0533473877704016;0.06930893627529042;0.07534225199307079;0.0;0.07215988597727828;0.04919579505644232;0.018097294746460605;0.0214039663591502;0.017846288321375487;0.02192969260898353;0.06630271372635961;0.017109163434613224;0.05769838112377498;0.07245592287752407;0.0;0.20633738390941755;0.018489420279622113;0.018489420279622113;0.018489420279622113;0.06199461267470701;0.022109725431620677;0.0595985606966608;0.06235447317662384;0.07482776469631591;0.06641421610033017;0.07066884544573485;0.06870883967584908;0.2106435583806984;0.05753363185119822;0.0;0.0;0.08186931603793453;0.07043557658994934;0.06940336889605397;0.07362254108662455;0.08324110852693478;0.07081968628358437;0.07138959245943555;0.017532779044369076;0.2723221617965541;0.28032407947051624;0.2568440371188706;0.07784697382837023;0.026107054833261287;0.08225481089760929;0.07564156477232964;0.07251357681677079;0.06329673112888025;0.08746998813711275;0.017846288321375487;0.02153672870995017;0.2318852521740332;0.019043711450542553;0.05891366192879757;0.08973557308771546;0.0;0.0732211650945847;0.07942837835552166;0.0718499167063563;0.07059204865979604;0.06383782472827598;0.0;0.06071224327234147;0.0;0.0;0.029646180214144644;0.02110621004689814;0.019257083802776378;0.24705524267232606;0.018649788949569857;0.2494101360766648;0.021887368178553204;0.08758911684772969;0.0;0.0;0.0;0.02148473812481208;0.06118030945748723
GO:0040036;0.0;0.24826638705834173;1.0;0.29168600460596905;0.06508381250634568;0.0;0.05916158282118935;0.07684015533548143;0.08432670266395809;0.0;0.0803600775377202;0.05409867508856425;0.0;0.0;0.0;0.0;0.07420921300216073;0.0;0.0635946804583818;0.08072739145504818;0.0;0.2276097541543556;0.0;0.0;0.0;0.0679518221317216;0.0;0.06508381250634568;0.0683844064831006;0.08368271997424177;0.07329824071132221;0.07851523253888017;0.07610325158856145;0.0;0.06339459702892575;0.0;0.0;0.09427145120431277;0.0782273936490206;0.07695624253810783;0.08217823908828158;0.09434700978329146;0.07870147286468851;0.07940592294015605;0.0;0.7381713991403343;0.3135774925276299;0.2844854674899976;0.08747689934543136;0.0;0.09308197474520943;0.08470183464816747;0.08079896664211894;0.06951937510977287;0.09981666024907428;0.0;0.0;0.25909883216264173;0.0;0.06426790352577431;0.10277780063462458;0.0;0.08167847115735309;0.0894787837687721;0.07997584360893462;0.07842044690977112;0.07017263604069093;0.0;0.06641421610033017;0.0;0.0;0.0;0.0;0.0;0.2725254240495693;0.0;0.6695945303534665;0.0;0.09997182314379535;0.0;0.0;0.0;0.0;0.06697473644713542
GO:0014068;0.0;0.2626989031573424;0.29168600460596905;1.0;0.18356809191553047;0.0;0.06319025049121331;0.08205595726454794;0.09065018882053817;0.0;0.0860824723601695;0.0574478021861569;0.0;0.0;0.0;0.0;0.21831832535066725;0.0;0.18510568292591809;0.08650409850527;0.0;0.24221732834120274;0.0;0.0;0.0;0.07199898045005027;0.0;0.06878723786738072;0.07248481229844167;0.08990642894043728;0.20823227378892495;0.08396898692085822;0.08121616491854916;0.0;0.06741174518577138;0.0;0.0;0.10343764071661321;0.08363985585358003;0.08218835258920881;0.08817216063645689;0.2730915294939734;0.0841820338452577;0.08498851480021034;0.0;0.32546427036932396;0.5509437312118295;0.42564722389199594;0.09430077971814016;0.0;0.26912436011604257;0.09108383565660903;0.231067278610763;0.19684189191192755;0.29034859867467117;0.0;0.0;0.39272412598325906;0.0;0.1811376171511615;0.2997623817166765;0.0;0.08759708483885299;0.09663133170744805;0.08564171797996369;0.08386058522785773;0.07449707480205334;0.0;0.07027508608932823;0.0;0.0;0.0;0.0;0.0;0.2900156030816434;0.0;0.4111613460346217;0.0;0.10898475538704784;0.0;0.0;0.0;0.0;0.18921423311139196
GO:1905065;0.0;0.0595985606966608;0.06508381250634568;0.18356809191553047;1.0;0.0;0.05223018264936246;0.0678612956772135;0.07363471323483578;0.0;0.07059204865979604;0.04824415889286643;0.0;0.0;0.0;0.0;0.7258196069171388;0.0;0.15478027408550074;0.07087533591297598;0.0;0.33801864203322435;0.0;0.0;0.0;0.06083383638225044;0.0;0.28275952895612066;0.06118030945748723;0.28955970980520424;0.1736849980720551;0.06916445580749518;0.33927910701949376;0.0;0.2734806225483805;0.0;0.0;0.07959034801183332;0.06894099713536478;0.06795182213172159;0.07199121904611498;0.21659104386563885;0.06930893627529043;0.06985469323827521;0.0;0.07125181014331403;0.1956063160158261;0.17956157152544763;0.07602538753168835;0.0;0.21408809193563308;0.3154388211860927;0.1892876807079145;0.16568801607007622;0.2273060018782457;0.0;0.0;0.17487896263788924;0.0;0.3677649334038516;0.23303527990912684;0.0;0.3610695523116849;0.077532932941157;0.07029537494338661;0.3483805035139213;0.06260768318294821;0.0;0.0595985606966608;0.0;0.0;0.0;0.0;0.0;0.06477263703294663;0.0;0.17446905387832537;0.0;0.0852898113671399;0.0;0.0;0.0;0.0;0.16025038056158933
GO:0021955;0.3785915915731372;0.17240728887936202;0.0;0.0;0.0;1.0;0.02367479721038503;0.02360401465369252;0.0;0.0;0.024685276070704996;0.021648764299347714;0.01974202850009074;0.023743499249571635;0.2503352644042253;0.31404627632367216;0.0;0.23911137066116184;0.0;0.02479810878231602;0.4189116683150409;0.0;0.020209588569859743;0.020209588569859743;0.020209588569859743;0.0;0.02461511580026194;0.0;0.021006549578978136;0.0;0.0;0.02411857044398818;0.0;0.23794730278174742;0.0;0.0;0.3785915915731372;0.0;0.024030151135821964;0.0;0.0252437849869723;0.0;0.0;0.024392175685828594;0.019072139574988347;0.0;0.0;0.0;0.0;0.029673325233544212;0.0;0.0;0.0;0.0;0.0;0.019443700530977902;0.3077994595892157;0.025493084068171596;0.26874590609517224;0.0;0.0;0.20264620887892984;0.0;0.02748639059943993;0.02456724581366161;0.0;0.0;0.3972545912663945;0.020401339940053793;0.0;0.0;0.034331655621707584;0.02337765010816656;0.021130292664295988;0.0;0.26266475457987254;0.0;0.024339823718971372;0.0;0.0;0.0;0.0;0.023842934341519087;0.0
GO:0030072;0.0;0.0533473877704016;0.05916158282118935;0.06319025049121331;0.05223018264936246;0.02367479721038503;1.0;0.0621750106750473;0.06859420231669608;0.22932862019675399;0.06518465057152355;0.2584143702274693;0.02062727568362247;0.02503571688058788;0.020301813908244315;0.025757995831347764;0.06859420231669608;0.0193532780096808;0.05828534381148106;0.06549957677271226;0.0;0.05882692148325283;0.02113824999963302;0.02113824999963302;0.02113824999963302;0.05464118136439342;0.026006728939515424;0.05223018264936246;0.05500567422859189;0.06803935976940466;0.05916158282118935;0.06360539026496713;0.06154682263286328;0.029992654493762826;0.058092697569103575;0.2894342373736389;0.0;0.08856719916423597;0.06335935904092316;0.06227403090833066;0.06674509692484405;0.07729311192567975;0.06376463297828948;0.06436734347256305;0.4053768414018262;0.06591889279886272;0.0682142015209459;0.06154682263286328;0.07131565180098633;0.03171940295692361;0.07618805325372727;0.31370785905042325;0.06556096264380266;0.05596304145972979;0.08209409239434737;0.020301813908244315;0.025217546149497432;0.06744292116453339;0.02186586001337612;0.051546049914920865;0.08470894158010764;0.0;0.06631576916085309;0.07305140435852694;0.06485539221361214;0.06352436091956444;0.05651476961497865;0.0;0.0533473877704016;0.0;0.0;0.037100547327040004;0.024629302924172185;0.0221476267955128;0.05882692148325283;0.021348120299372372;0.059478102938844105;0.025699623925739136;0.08223083462867219;0.0;0.0;0.0;0.02514629502314067;0.053818706363081094
GO:0007173;0.0;0.06930893627529042;0.07684015533548143;0.08205595726454794;0.0678612956772135;0.02360401465369252;0.0621750106750473;1.0;0.08904896716695719;0.0;0.5892241149146066;0.05660747217048163;0.020573522445697098;0.024956576316768304;0.020249741408514595;0.02567423063535463;0.07836490178501387;0.019305952003115197;0.0666223197777781;0.5920614099141827;0.0;0.06723952286809583;0.021081804293615995;0.021081804293615995;0.021081804293615995;0.0709851905646393;0.025921340850102323;0.0678612956772135;0.5450149262514309;0.08833114636394859;0.07684015533548143;0.3546716099506634;0.0799285142054975;0.029879143701787743;0.0664027644408706;0.0;0.0;0.1010809156479975;0.627521105552269;0.08086994026965864;0.3721199766404175;0.10029781763184666;0.08279942105833231;0.6374718771077069;0.019847054713726234;0.0855874472198392;0.08855735009717246;0.0799285142054975;0.09256922677614834;0.03159247340850094;0.0988693772864418;0.08946739429499283;0.0851242588588874;0.07269758172718364;0.10650189518931871;0.020249741408514595;0.025137253691232226;0.3759972601627927;0.0218054670890184;0.06697473644713542;0.10987967507645066;0.0;0.08610101529851784;0.25110995825406446;0.3616189387888002;0.08248842522393356;0.07341224506711155;0.0;0.29762595922695434;0.0;0.0;0.036927015703543356;0.0245527070099931;0.022085669583136187;0.07640678323861531;0.02129054971754302;0.07725002184105359;0.025616237336795293;0.10667855659963703;0.0;0.0;0.0;0.025066454931616643;0.06991960760896984
GO:0022408;0.0;0.07534225199307079;0.08432670266395809;0.09065018882053817;0.07363471323483578;0.0;0.06859420231669608;0.08904896716695719;1.0;0.0;0.09381093935796735;0.061879764428068744;0.0;0.0;0.0;0.0;0.08735224158591362;0.0;0.0730082989036876;0.09431189129032795;0.0;0.07375015364572776;0.0;0.0;0.0;0.2238858089591741;0.0;0.21319487421109215;0.07788790182509953;0.09837053126559175;0.08432670266395809;0.09130644232925149;0.6280250931206782;0.0;0.2214365112226972;0.0;0.0;0.35477478408828655;0.09091741047094759;0.6361845850932869;0.09629811562404593;0.11344405420899521;0.26508940995749736;0.09251321410319176;0.0;0.09497968357065989;0.09865115764399408;0.0880607990747962;0.30011431090854057;0.0;0.11162002131609837;0.09978180356181772;0.09440959664423562;0.07936365103257362;0.12144595557851563;0.0;0.0;0.09741441968681261;0.0;0.07259204480328207;0.1258577962737411;0.0;0.09561256941765511;0.10647834182783407;0.09328773114823934;0.26398883900901066;0.2322501489901752;0.0;0.07534225199307079;0.0;0.0;0.0;0.0;0.0;0.24264110856854154;0.0;0.08482058325299797;0.0;0.35228820717451653;0.0;0.0;0.0;0.0;0.07606442206226506
GO:0007097;0.0;0.0;0.0;0.0;0.0;0.0;0.22932862019675399;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2622437902468256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1859137641294522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
