;GO:0060441;GO:0007172;GO:0040036;GO:0014068;GO:1905065;GO:0021955;GO:0030072;GO:0007173;GO:0022408;GO:0007097;GO:0007179;GO:0006883;GO:0006685;GO:0043542;GO:0022009;GO:0002244;GO:0045766;GO:0001300;GO:0032967;GO:0030509;GO:0001947;GO:0010613;GO:0019367;GO:0034626;GO:0034625;GO:0031953;GO:0030148;GO:0051964;GO:0060396;GO:0010594;GO:0043552;GO:0007224;GO:1900024;GO:0000226;GO:0046621;GO:0006898;GO:0003222;GO:0010629;GO:0048010;GO:0051893;GO:0007219;GO:0045860;GO:0010507;GO:0048013;GO:0070278;GO:0017015;GO:0051897;GO:0010862;GO:0030336;GO:0016567;GO:0030335;GO:0008360;GO:2000060;GO:1903543;GO:0008284;GO:0003273;GO:0001570;GO:0038096;GO:0003198;GO:1905007;GO:0045944;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:0050771;GO:2000811;GO:0001569;GO:0038007;GO:0071559;GO:0009584;GO:0006351;GO:0038083;GO:0042761;GO:0045879;GO:0097084;GO:0030513;GO:0071260;GO:0043066;GO:0045087;GO:0006508;GO:0031960;GO:0016266;GO:2000304
GO:0060441;1.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.15384615384615385;0.0;0.1428571428571429;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.125;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007172;0.0;1.0;0.5;0.33333333333333337;0.12903225806451613;0.16000000000000003;0.09999999999999998;0.25;0.19999999999999996;0.0;0.26315789473684215;0.09999999999999998;0.046511627906976716;0.09523809523809523;0.10526315789473684;0.11111111111111116;0.12;0.10526315789473684;0.13043478260869568;0.1428571428571429;0.0;0.16666666666666663;0.05405405405405406;0.052631578947368474;0.052631578947368474;0.09756097560975607;0.06451612903225812;0.1333333333333333;0.26315789473684215;0.18181818181818177;0.09302325581395354;0.2941176470588235;0.16666666666666663;0.2222222222222222;0.12;0.0;0.0;0.1428571428571429;0.26315789473684215;0.17391304347826086;0.2941176470588235;0.08163265306122447;0.15384615384615385;0.26315789473684215;0.09999999999999998;0.4444444444444444;0.33333333333333337;0.17021276595744683;0.16000000000000003;0.06666666666666665;0.16000000000000003;0.19999999999999996;0.09302325581395354;0.1333333333333333;0.2222222222222222;0.09999999999999998;0.11111111111111116;0.17647058823529416;0.09523809523809523;0.1333333333333333;0.08695652173913049;0.0;0.21052631578947367;0.1428571428571429;0.2941176470588235;0.09090909090909094;0.16666666666666663;0.0;0.2941176470588235;0.0;0.0;0.04878048780487809;0.05555555555555558;0.05405405405405406;0.36363636363636365;0.09999999999999998;0.19512195121951215;0.08695652173913049;0.18181818181818177;0.0;0.0;0.0;0.0625;0.09756097560975607
GO:0040036;0.0;0.5;1.0;0.4444444444444444;0.16000000000000003;0.0;0.07999999999999996;0.2666666666666667;0.2857142857142857;0.0;0.2857142857142857;0.07999999999999996;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.17647058823529416;0.1333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.11428571428571432;0.0;0.16666666666666663;0.2857142857142857;0.25;0.10810810810810811;0.33333333333333337;0.2222222222222222;0.0;0.1578947368421053;0.0;0.0;0.19999999999999996;0.2857142857142857;0.23529411764705888;0.33333333333333337;0.09302325581395354;0.19999999999999996;0.2857142857142857;0.0;0.8181818181818181;0.4444444444444444;0.19512195121951215;0.21052631578947367;0.0;0.21052631578947367;0.2857142857142857;0.10810810810810811;0.16666666666666663;0.33333333333333337;0.0;0.0;0.1724137931034483;0.0;0.16666666666666663;0.09999999999999998;0.0;0.3076923076923077;0.1333333333333333;0.33333333333333337;0.10526315789473684;0.2222222222222222;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2647058823529411;0.0;0.25;0.0;0.0;0.0;0.0;0.11428571428571432
GO:0014068;0.0;0.33333333333333337;0.4444444444444444;1.0;0.19354838709677424;0.0;0.06060606060606055;0.17391304347826086;0.18181818181818177;0.0;0.18181818181818177;0.06060606060606055;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.16666666666666663;0.10526315789473684;0.0;0.19999999999999996;0.0;0.0;0.0;0.09302325581395354;0.0;0.125;0.18181818181818177;0.16666666666666663;0.13953488372093026;0.19999999999999996;0.15384615384615385;0.0;0.11111111111111116;0.0;0.0;0.13043478260869568;0.18181818181818177;0.16000000000000003;0.19999999999999996;0.12244897959183676;0.1428571428571429;0.18181818181818177;0.0;0.4;0.8888888888888888;0.32558139534883723;0.14814814814814814;0.0;0.24;0.18181818181818177;0.13953488372093026;0.19999999999999996;0.33333333333333337;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.13043478260869568;0.0;0.19047619047619047;0.10526315789473684;0.19999999999999996;0.08695652173913049;0.15384615384615385;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.3783783783783784;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.14634146341463417
GO:1905065;0.0;0.12903225806451613;0.16000000000000003;0.19354838709677424;1.0;0.0;0.05555555555555558;0.15384615384615385;0.16000000000000003;0.0;0.16000000000000003;0.05555555555555558;0.0;0.0;0.0;0.0;0.5;0.0;0.14814814814814814;0.09756097560975607;0.0;0.2222222222222222;0.0;0.0;0.0;0.08695652173913049;0.0;0.21875;0.16000000000000003;0.1923076923076923;0.13043478260869568;0.17391304347826086;0.2222222222222222;0.0;0.1785714285714286;0.0;0.0;0.11538461538461542;0.16000000000000003;0.1428571428571429;0.17391304347826086;0.11538461538461542;0.12903225806451613;0.16000000000000003;0.0;0.14814814814814814;0.19354838709677424;0.11111111111111116;0.1333333333333333;0.0;0.2142857142857143;0.20833333333333337;0.13043478260869568;0.18181818181818177;0.2857142857142857;0.0;0.0;0.125;0.0;0.5;0.12244897959183676;0.0;0.33333333333333337;0.09756097560975607;0.17391304347826086;0.1777777777777778;0.13793103448275867;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.125;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.13636363636363635
GO:0021955;0.1428571428571429;0.16000000000000003;0.0;0.0;0.0;1.0;0.06666666666666665;0.09090909090909094;0.0;0.0;0.09523809523809523;0.06666666666666665;0.04761904761904767;0.09999999999999998;0.25;0.2666666666666667;0.0;0.25;0.0;0.05405405405405406;0.15000000000000002;0.0;0.05555555555555558;0.05405405405405406;0.05405405405405406;0.0;0.06666666666666665;0.0;0.09523809523809523;0.0;0.0;0.10526315789473684;0.0;0.23529411764705888;0.0;0.0;0.15000000000000002;0.0;0.09523809523809523;0.0;0.10526315789473684;0.0;0.0;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.2666666666666667;0.05405405405405406;0.2222222222222222;0.0;0.0;0.10526315789473684;0.0;0.05405405405405406;0.10526315789473684;0.0;0.0;0.1428571428571429;0.10526315789473684;0.0;0.0;0.050000000000000044;0.05714285714285716;0.05555555555555558;0.0;0.23529411764705888;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.06451612903225812;0.0
GO:0030072;0.0;0.09999999999999998;0.07999999999999996;0.06060606060606055;0.05555555555555558;0.06666666666666665;1.0;0.12;0.07999999999999996;0.16666666666666663;0.125;0.125;0.04347826086956519;0.08333333333333337;0.09090909090909094;0.09523809523809523;0.06896551724137934;0.09090909090909094;0.07407407407407407;0.07499999999999996;0.0;0.06896551724137934;0.050000000000000044;0.04878048780487809;0.04878048780487809;0.04347826086956519;0.05882352941176472;0.05714285714285716;0.125;0.07407407407407407;0.04166666666666663;0.13636363636363635;0.06896551724137934;0.08695652173913049;0.06896551724137934;0.19047619047619047;0.0;0.07999999999999996;0.125;0.0714285714285714;0.13636363636363635;0.03703703703703709;0.06451612903225812;0.125;0.38888888888888884;0.07407407407407407;0.06060606060606055;0.0357142857142857;0.06666666666666665;0.06060606060606055;0.06666666666666665;0.125;0.04166666666666663;0.05714285714285716;0.08695652173913049;0.08695652173913049;0.09523809523809523;0.07499999999999996;0.08333333333333337;0.05714285714285716;0.039215686274509776;0.0;0.08333333333333337;0.07499999999999996;0.13636363636363635;0.04081632653061229;0.06896551724137934;0.0;0.13636363636363635;0.0;0.0;0.045454545454545414;0.05128205128205132;0.050000000000000044;0.06451612903225812;0.08695652173913049;0.040000000000000036;0.07692307692307687;0.07407407407407407;0.0;0.0;0.0;0.05714285714285716;0.04347826086956519
GO:0007173;0.0;0.25;0.2666666666666667;0.17391304347826086;0.15384615384615385;0.09090909090909094;0.12;1.0;0.2666666666666667;0.0;0.7272727272727273;0.12;0.052631578947368474;0.125;0.1428571428571429;0.15384615384615385;0.15000000000000002;0.1428571428571429;0.16666666666666663;0.2962962962962963;0.0;0.15000000000000002;0.0625;0.06060606060606055;0.06060606060606055;0.11111111111111116;0.07692307692307687;0.16000000000000003;0.9;0.23529411764705888;0.10526315789473684;0.7;0.21052631578947367;0.1333333333333333;0.15000000000000002;0.0;0.0;0.1875;0.9;0.2222222222222222;0.7;0.09090909090909094;0.19047619047619047;0.9;0.1333333333333333;0.23529411764705888;0.17391304347826086;0.08695652173913049;0.19999999999999996;0.07999999999999996;0.19999999999999996;0.2666666666666667;0.10526315789473684;0.16000000000000003;0.3076923076923077;0.1333333333333333;0.15384615384615385;0.25;0.125;0.16000000000000003;0.09756097560975607;0.0;0.2857142857142857;0.2068965517241379;0.7;0.10256410256410253;0.21052631578947367;0.0;0.7;0.0;0.0;0.05555555555555558;0.06451612903225812;0.0625;0.19047619047619047;0.1333333333333333;0.09999999999999998;0.11111111111111116;0.23529411764705888;0.0;0.0;0.0;0.07407407407407407;0.11111111111111116
GO:0022408;0.0;0.19999999999999996;0.2857142857142857;0.18181818181818177;0.16000000000000003;0.0;0.07999999999999996;0.2666666666666667;1.0;0.0;0.2857142857142857;0.07999999999999996;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.17647058823529416;0.1333333333333333;0.0;0.1578947368421053;0.0;0.0;0.0;0.18181818181818177;0.0;0.2727272727272727;0.2857142857142857;0.25;0.10810810810810811;0.33333333333333337;0.2941176470588235;0.0;0.2222222222222222;0.0;0.0;0.2857142857142857;0.2857142857142857;0.3125;0.33333333333333337;0.09302325581395354;0.33333333333333337;0.2857142857142857;0.0;0.25;0.18181818181818177;0.0888888888888889;0.3529411764705882;0.0;0.21052631578947367;0.2857142857142857;0.10810810810810811;0.16666666666666663;0.33333333333333337;0.0;0.0;0.1333333333333333;0.0;0.16666666666666663;0.09999999999999998;0.0;0.3076923076923077;0.1333333333333333;0.33333333333333337;0.16666666666666663;0.375;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.10256410256410253;0.0;0.4285714285714286;0.0;0.0;0.0;0.0;0.11428571428571432
GO:0007097;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
