;GO:0006284;GO:0008285;GO:0015031;GO:0006342;GO:0045444;GO:0006886;GO:0043687;GO:0000398;GO:0000122;GO:0045892;GO:0048026;GO:2000011;GO:0032006;GO:0016579;GO:0035672;GO:0006351;GO:0061087;GO:0000209;GO:0044267;GO:1902600;GO:0045732;GO:0006511;GO:0097011;GO:0006349;GO:1990830;GO:0045087;GO:0031146;GO:0070317;GO:0070734
GO:0006284;1.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.0;0.3660149997115376;0.6000000000000001;0.0;0.0;0.6000000000000001;0.4;0.48300749985576874;0.4;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874
GO:0008285;0.0;1.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006342;0.48300749985576874;0.48300749985576874;0.0;1.0;0.6000000000000001;0.0;0.48300749985576874;0.8;0.8;1.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.8;0.3081136762725405;0.3660149997115376;0.6000000000000001;0.0;0.43852901558847923;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.8;0.4;0.8
GO:0045444;0.4;0.0;0.0;0.6000000000000001;1.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.0;0.3081136762725405;0.48300749985576874;0.0;0.0;0.6000000000000001;0.4;0.4;0.4;0.0;0.6000000000000001;0.0;0.6000000000000001
GO:0006886;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043687;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.0;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.8;0.0;0.0;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276
GO:0000398;0.5356143810225276;0.0;0.0;0.8;0.5356143810225276;0.0;0.5356143810225276;1.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.4;0.6830074998557688;0.0;0.0;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.8;0.0;0.8
GO:0000122;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.0;1.0;1.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.0
GO:0045892;0.0;0.5356143810225276;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5356143810225276;0.4;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0
GO:0048026;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;1.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0
GO:2000011;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.3660149997115376;0.4;0.3660149997115376;1.0;0.43852901558847923;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.0
GO:0032006;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.43852901558847923;1.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0
GO:0016579;0.4;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.2830074998557688;0.0;0.6000000000000001;0.0;0.43852901558847923
GO:0035672;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.5356143810225276;0.0;0.0;0.8;0.5356143810225276;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.0;0.4;0.6830074998557688;0.0;0.0;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.8;0.0;0.8
GO:0061087;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.2830074998557688;0.2830074998557688;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.2830074998557688;0.0
GO:0000209;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;1.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.2599120563717816;0.3356143810225276;0.2599120563717816;0.0;0.43852901558847923;0.0;0.4
GO:0044267;0.6000000000000001;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.5356143810225276;1.0;0.0;0.0;0.8;0.4;0.5356143810225276;0.4;0.0;0.8;0.0;0.6000000000000001
GO:1902600;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045732;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0
GO:0006511;0.6000000000000001;0.0;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.43852901558847923;0.8;0.0;0.0;1.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.8;0.0;0.8
GO:0097011;0.4;0.0;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.43852901558847923;0.0;0.2599120563717816;0.4;0.0;0.0;0.48300749985576874;1.0;0.3356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874
GO:0006349;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.4;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.3356143810225276;1.0;0.3356143810225276;0.0;0.6000000000000001;0.3660149997115376;0.48300749985576874
GO:1990830;0.4;0.0;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.43852901558847923;0.0;0.2599120563717816;0.4;0.0;0.0;0.48300749985576874;0.8;0.3356143810225276;1.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874
GO:0045087;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;1.0;0.0;0.0;0.0
GO:0031146;0.6000000000000001;0.0;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.43852901558847923;0.8;0.0;0.0;0.8;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;1.0;0.0;0.8
GO:0070317;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.3356143810225276;0.4;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;1.0;0.0
GO:0070734;0.48300749985576874;0.0;0.0;0.8;0.6000000000000001;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.4;0.6000000000000001;0.0;0.0;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.8;0.0;1.0
