;GO:0006284;GO:0008285;GO:0015031;GO:0006342;GO:0045444;GO:0006886;GO:0043687;GO:0000398;GO:0000122;GO:0045892;GO:0048026;GO:2000011;GO:0032006;GO:0016579;GO:0035672;GO:0006351;GO:0061087;GO:0000209;GO:0044267;GO:1902600;GO:0045732;GO:0006511;GO:0097011;GO:0006349;GO:1990830;GO:0045087;GO:0031146;GO:0070317;GO:0070734
GO:0006284;1.0;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.375;0.0;0.25;0.42857142857142855;0.0;0.0;0.42857142857142855;0.2;0.3333333333333333;0.2;0.25;0.42857142857142855;0.0;0.14285714285714285
GO:0008285;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4444444444444444;0.2727272727272727;0.25;0.3333333333333333;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.5;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006342;0.14285714285714285;0.0;0.0;1.0;0.2;0.0;0.14285714285714285;0.0;0.7777777777777778;0.875;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.14285714285714285;0.6666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0045444;0.1111111111111111;0.0;0.0;0.2;1.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.14285714285714285;0.0;0.0;0.2;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.2;0.0;0.2
GO:0006886;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043687;0.3333333333333333;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;1.0;0.375;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.375;0.0;0.5;0.6666666666666666;0.0;0.0;0.42857142857142855;0.09090909090909091;0.2222222222222222;0.09090909090909091;0.0;0.42857142857142855;0.0;0.5
GO:0000398;0.375;0.0;0.0;0.0;0.0;0.0;0.375;1.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.4;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;1.0;0.875;0.45454545454545453;0.18181818181818182;0.23076923076923078;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.5;0.0;0.0;0.0;0.3333333333333333;0.0
GO:0045892;0.0;0.4444444444444444;0.0;0.875;0.0;0.0;0.0;0.0;0.875;1.0;0.5;0.2;0.25;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.4;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.36363636363636365;0.0
GO:0048026;0.0;0.2727272727272727;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.45454545454545453;0.5;1.0;0.18181818181818182;0.23076923076923078;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.23076923076923078;0.0
GO:2000011;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.18181818181818182;1.0;0.2222222222222222;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.2;0.0
GO:0032006;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.25;0.23076923076923078;0.2222222222222222;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.2727272727272727;0.0
GO:0016579;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.375;0.0;0.5454545454545454;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.2222222222222222;0.0;0.0;0.42857142857142855;0.0;0.0
