;GO:0006284;GO:0008285;GO:0015031;GO:0006342;GO:0045444;GO:0006886;GO:0043687;GO:0000398;GO:0000122;GO:0045892;GO:0048026;GO:2000011;GO:0032006;GO:0016579;GO:0035672;GO:0006351;GO:0061087;GO:0000209;GO:0044267;GO:1902600;GO:0045732;GO:0006511;GO:0097011;GO:0006349;GO:1990830;GO:0045087;GO:0031146;GO:0070317;GO:0070734
GO:0006284;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.10587402764930422;0.15084348231066635;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.0;0.15084348231066635;0.0;0.10587402764930422;0.10587402764930422;0.0;0.0;0.10587402764930422;0.1912422969752877;0.13943261564481066;0.1912422969752877;0.17988792517482602;0.10587402764930422;0.0;0.10587402764930422
GO:0008285;0.0;1.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.13839445927415203;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.26376911423447535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26194940557449836;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006342;0.01468324974140624;0.13839445927415203;0.0;1.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.27448591511204373;0.27448591511204373;0.15191422087961767;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.10900961301269105;0.01468324974140624;0.01468324974140624;0.0;0.10900961301269105;0.01468324974140624;0.01468324974140624;0.4606771147109871;0.01468324974140624;0.0;0.01468324974140624;0.13839445927415203;0.3305410279612213
GO:0045444;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0006886;0.0;0.0;0.26376911423447535;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26194940557449836;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043687;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.18032682375526765;0.0;0.10587402764930422;0.0;0.18032682375526765;0.16963854658900165;0.0;0.0;0.1468397877411918;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.0;0.1468397877411918;0.0;0.18032682375526765
GO:0000398;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.08547128021085358;1.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.16542914088709912;0.0;0.08547128021085358;0.08547128021085358;0.0;0.0;0.08547128021085358;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.08547128021085358;0.0;0.08547128021085358
GO:0000122;0.0;0.13839445927415203;0.0;0.27448591511204373;0.0;0.0;0.0;0.0;1.0;0.27448591511204373;0.15191422087961767;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.1356691921375081;0.0;0.0;0.0;0.13839445927415203;0.0
GO:0045892;0.0;0.13839445927415203;0.0;0.27448591511204373;0.0;0.0;0.0;0.0;0.27448591511204373;1.0;0.15191422087961767;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.1356691921375081;0.0;0.0;0.0;0.13839445927415203;0.0
GO:0048026;0.0;0.047799631016701725;0.0;0.15191422087961767;0.0;0.0;0.0;0.0;0.15191422087961767;0.15191422087961767;1.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.1816892161000484;0.0;0.0;0.0;0.1816892161000484;0.0;0.0;0.1356691921375081;0.0;0.0;0.0;0.047799631016701725;0.0
GO:2000011;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;1.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0
GO:0032006;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;1.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0
GO:0016579;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.18032682375526765;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.10587402764930422;0.0;0.2991519927136402;0.16963854658900165;0.0;0.0;0.26577770024764036;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.0;0.26577770024764036;0.0;0.18032682375526765
GO:0035672;0.0;0.0;0.26194940557449836;0.0;0.0;0.26194940557449836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.10587402764930422;0.16542914088709912;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.0;1.0;0.0;0.10587402764930422;0.10587402764930422;0.0;0.0;0.10587402764930422;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.10587402764930422;0.0;0.10587402764930422
GO:0061087;0.0;0.047799631016701725;0.0;0.10900961301269105;0.0;0.0;0.0;0.0;0.10900961301269105;0.10900961301269105;0.1816892161000484;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.24457446477495315;0.0;0.0;0.10567815125427765;0.0;0.0;0.0;0.047799631016701725;0.0
GO:0000209;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.18032682375526765;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.2991519927136402;0.0;0.10587402764930422;0.0;1.0;0.16963854658900165;0.0;0.0;0.1468397877411918;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.0;0.1468397877411918;0.0;0.18032682375526765
GO:0044267;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.16963854658900165;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.16963854658900165;0.0;0.10587402764930422;0.0;0.16963854658900165;1.0;0.0;0.0;0.1468397877411918;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.0;0.1468397877411918;0.0;0.16963854658900165
GO:1902600;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045732;0.0;0.042064647228987374;0.0;0.10900961301269105;0.0;0.0;0.0;0.0;0.10900961301269105;0.10900961301269105;0.1816892161000484;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.24457446477495315;0.0;0.0;0.0;1.0;0.0;0.0;0.10567815125427765;0.0;0.0;0.0;0.042064647228987374;0.0
GO:0006511;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1468397877411918;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.26577770024764036;0.0;0.10587402764930422;0.0;0.1468397877411918;0.1468397877411918;0.0;0.0;1.0;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.0;0.36643564045919497;0.0;0.1468397877411918
