;GO:0006284;GO:1904851;GO:0050718;GO:1901224;GO:0000733;GO:0090050;GO:0042532;GO:0072583;GO:0032727;GO:0050796;GO:0051123;GO:0001666;GO:0045650;GO:0032728;GO:0034622;GO:0034983;GO:0032689;GO:0019886;GO:2001200;GO:0035711;GO:0007021;GO:0050728;GO:0045819;GO:1903899;GO:1902202;GO:0042147;GO:0060236;GO:0046627;GO:1902206;GO:0002643;GO:1990774;GO:0044053;GO:0002407;GO:0017055;GO:0031623;GO:0032392;GO:0015015;GO:0015014;GO:1904874;GO:0008286;GO:0006260;GO:0008285;GO:1905564;GO:1904871;GO:0008284;GO:0006024;GO:1902215;GO:0006265;GO:0045944;GO:2000819;GO:0043401;GO:0000398;GO:0048386;GO:0031338;GO:0016071;GO:2000778;GO:0048268;GO:0043371;GO:0051384;GO:0001649;GO:0033632;GO:0070104;GO:0032147;GO:0032543;GO:0032425;GO:0043537;GO:0031295;GO:0032781;GO:0034165;GO:1903672;GO:0000724;GO:0008334;GO:1902227;GO:0043536;GO:0001662;GO:0002224;GO:2000426;GO:0050860;GO:0006309;GO:0001933;GO:0010804;GO:0035767;GO:0010888;GO:0070059;GO:1902233;GO:0002281;GO:0061099;GO:1902237;GO:0006366;GO:0051170;GO:0043388;GO:0043542;GO:0006886;GO:0006369;GO:0042059;GO:0006367;GO:0045722;GO:0006913;GO:0032802;GO:0002437;GO:0006914;GO:0070126;GO:0010976;GO:0032760;GO:0070125;GO:0090303;GO:0034145;GO:0030183;GO:0033572;GO:0090026;GO:0030182;GO:0043277;GO:1901796;GO:0043312;GO:0045454;GO:0042104;GO:0000387;GO:0002840;GO:0043280;GO:0045063;GO:0030217;GO:0051973;GO:0030218;GO:0010506;GO:0034137;GO:0050922;GO:0010469;GO:0016567;GO:0032072;GO:0046718;GO:0071639;GO:0090630;GO:0045740;GO:0051103;GO:0000122;GO:0032869;GO:0048742;GO:0032508;GO:0010716;GO:0031497;GO:0060071;GO:0035335;GO:0051106;GO:0050776;GO:0033151;GO:1903077;GO:0045639;GO:0006351;GO:0060339;GO:1900126;GO:0007166;GO:0000245;GO:0060336;GO:0007204;GO:0006357;GO:2000109;GO:0032735;GO:0001732;GO:0001975;GO:0048477;GO:0045087;GO:0046330;GO:0070373;GO:0070374;GO:0006508;GO:0032212;GO:2000587;GO:0071345;GO:0032733;GO:0070933;GO:0030433;GO:0035722;GO:0070932
GO:0006284;1.0;0.0;0.0;0.0;0.7086677844961192;0.0;0.0;0.0;0.0;0.0;0.16325392285589604;0.25234898135246164;0.0;0.0;0.18242146558163957;0.4443379752248621;0.0;0.0;0.0;0.17205608939332745;0.17722778162100136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13699529828154164;0.0;0.15401303201143773;0.0;0.39412503835890794;0.18234937356675363;0.49658336860685803;0.3910735310617219;0.0;0.1717796996360484;0.7254180035750466;0.0;0.0;0.0;0.0;0.2977379929410251;0.0;0.7234171672835433;0.0;0.0;0.18187142508707058;0.6447037606609096;0.0;0.0;0.7353242332718583;0.0;0.17722778162100136;0.0;0.16758610465770832;0.19392418666863853;0.0;0.0;0.0;0.439878647707576;0.0;0.0;0.0;0.0;0.0;0.0;0.9057268948405948;0.7184781901265982;0.0;0.0;0.23014283626662332;0.11853026156234693;0.0;0.0;0.6230411657995009;0.0;0.0;0.15835893415812574;0.0;0.3545111395257793;0.0;0.16284777724342697;0.0;0.0;0.5878979384497318;0.0;0.0;0.1769805476388868;0.0;0.5831535023178946;0.0;0.5831535023178946;0.0;0.0;0.417326713483307;0.24440342316471952;0.30829148020159386;0.17230508706869926;0.0;0.0;0.41642159723354927;0.0;0.0;0.15824748337916072;0.0;0.0;0.19392418666863853;0.0;0.0;0.1255533570628837;0.17604124976049906;0.0;0.16763394762500194;0.0;0.0;0.1144971748054073;0.15824781271437585;0.0;0.18800463895074299;0.0;0.0;0.0;0.0;0.4744562053108117;0.0;0.0;0.0;0.0;0.0;0.7923149669625299;0.0;0.20938242348343936;0.0;0.17711068948979847;0.0;0.18233866686824873;0.14021818627846808;0.45351776585696174;0.0;0.0;0.7239897850750866;0.0;0.0;0.5983994724058247;0.0;0.0;0.1873907469794418;0.16763394762500194;0.0;0.13168010553434248;0.0;0.0;0.0;0.16763394762500194;0.16285066793051953;0.1539929595250031;0.25198329148393095;0.0;0.0;0.0;0.41795766681452806;0.0;0.0;0.29119362889805783;0.0;0.40818866483045885;0.4701424849668869;0.17668493149149492;0.40818866483045885
GO:1904851;0.0;1.0;0.3352021109186219;0.28541680860182533;0.0;0.23401178285991622;0.12772267722462208;0.0;0.34165520165292246;0.3654826030248727;0.0;0.0;0.1919744126926318;0.34165520165292246;0.0;0.0;0.2925402748475418;0.0;0.26370239439288573;0.0;0.0;0.264629436272753;0.20266098009141345;0.257309514944184;0.3027809483872414;0.0;0.25638100523037766;0.22836828040593757;0.21652545078426824;0.3143112445572433;0.0;0.0;0.0;0.125948658279318;0.0;0.0;0.0;0.0;0.48974525331092544;0.29183348744778026;0.0;0.3145853163264993;0.320776113680607;0.6534119798227597;0.39308135668828986;0.0;0.21652545078426824;0.0;0.19182493500996242;0.23444699959036372;0.3136867203405564;0.0;0.3017046996186388;0.36508520872443384;0.0;0.36795304941004153;0.0;0.1316445046554286;0.0;0.0;0.32686869242223565;0.21652545078426821;0.17805538878651864;0.0;0.21943768599096647;0.2512824757082664;0.2387562042818412;0.2157924301212348;0.22891875755122704;0.3021391478334548;0.0;0.0;0.1962389053681598;0.30146075105596276;0.0;0.2331498217246971;0.2856006663316667;0.21090212788879908;0.0;0.1759799397569413;0.21652545078426824;0.0;0.36426911015507457;0.2470774942823824;0.14039304805140784;0.0;0.1356749515137517;0.20659984941718793;0.0;0.0;0.23210508571440308;0.0;0.0;0.0;0.2284182396435364;0.0;0.23434932555839985;0.0;0.0;0.0;0.0;0.0;0.22437414855902393;0.3416642891473388;0.0;0.3529703765577035;0.22891875755122704;0.0;0.0;0.2527335583272051;0.0;0.0;0.2922761941582352;0.0;0.3009811700516249;0.1986436317899747;0.0;0.24141025428166096;0.17486866980762258;0.0;0.0;0.1907752294981969;0.0;0.30317768689738983;0.228918757551227;0.27310488028693564;0.2912892951464767;0.0;0.22753591479274216;0.0;0.34168514636933345;0.20856715201067824;0.22439673369526325;0.0;0.15079814886272105;0.0;0.2348429889043131;0.0;0.27345262366160816;0.0;0.22753274544054522;0.0;0.2639008449943323;0.34037578236169796;0.0;0.4935522365838459;0.27751392882179327;0.0;0.17543812810845935;0.1718966070304252;0.32592271244672616;0.0;0.16846537181335322;0.15601943425119452;0.21667498267411905;0.2925903473109603;0.3655358567831247;0.0;0.0;0.0;0.0;0.15484405039604138;0.13593098495034373;0.16984790058832605;0.0;0.17540269369437742;0.22841816532724482;0.0;0.3655358567831247;0.0;0.0;0.3023730280204548;0.0
GO:0050718;0.0;0.3352021109186219;1.0;0.25232814591863;0.0;0.27779210865322906;0.12081482994474145;0.0;0.35995557028425024;0.5050955554767491;0.0;0.0;0.1941261757091419;0.35995557028425024;0.0;0.0;0.2519284115375302;0.0;0.30726067433830473;0.0;0.0;0.15893432162933321;0.2003514570094094;0.23595331159580674;0.21485213229392577;0.0;0.19482822735436572;0.18130299441433997;0.1752140931680353;0.2194233153202033;0.0;0.0;0.0;0.11954019717505451;0.0;0.0;0.0;0.0;0.2689406371325742;0.21037057890507943;0.0;0.21953017087306712;0.2713295854333899;0.27742157752980723;0.3054862666362458;0.0;0.1752140931680353;0.0;0.19262120406326394;0.1843397494480768;0.21917951731923088;0.0;0.26128990069509545;0.29400326066611226;0.0;0.8476520361487445;0.0;0.14828543799521934;0.0;0.0;0.1794568384954352;0.1752140931680353;0.18244031167219266;0.0;0.21185854208427646;0.23359161974883627;0.22445918779621685;0.12446185071315767;0.21812642079286945;0.26153174051977335;0.0;0.0;0.16421990809470438;0.3309800635225147;0.0;0.1904197668281676;0.25334711285248607;0.1722399612139836;0.0;0.15246500289576775;0.1752140931680353;0.0;0.21024243052291008;0.19046655916340222;0.1555698370194742;0.0;0.1264243919575828;0.20310239297321642;0.0;0.0;0.12972017776582345;0.0;0.0;0.0;0.18132819285814528;0.0;0.22164335841587865;0.0;0.0;0.0;0.0;0.0;0.2756850097792052;0.35996124508740907;0.0;0.20642861714605049;0.21812642079286945;0.0;0.0;0.23545846911172788;0.0;0.0;0.21055456770034184;0.0;0.2141250017861331;0.19751363089705887;0.0;0.15025473749924337;0.18002467847336612;0.0;0.0;0.19185942476508766;0.0;0.2150119169040282;0.21812642079286945;0.16195289159108522;0.21014408887253483;0.0;0.18088257354342321;0.0;0.35997426918392506;0.12202374211751144;0.2151574825288063;0.0;0.136643727989311;0.0;0.22138683945977006;0.0;0.20251731782066282;0.0;0.21700244939489816;0.0;0.23990186147460868;0.1834536736706275;0.0;0.2291444152758269;0.31758900645489546;0.0;0.15213922117471926;0.14999450781257306;0.22387950702422718;0.0;0.14789100150494397;0.10193715715404374;0.1752924365802808;0.21068498656361764;0.3744555367005067;0.0;0.0;0.0;0.0;0.16430505260031592;0.1266022219123599;0.1761719502220711;0.0;0.18043108185884688;0.1813281553774742;0.0;0.3744555367005067;0.0;0.0;0.21468765547159363;0.0
GO:1901224;0.0;0.28541680860182533;0.25232814591863;1.0;0.0;0.26158738720480573;0.3058836798433144;0.0;0.3205224219220419;0.3485660968914992;0.0;0.0;0.22926436915686643;0.3205224219220419;0.0;0.0;0.27326395937836945;0.0;0.3491851044355293;0.0;0.0;0.31082760968404904;0.27139846996042755;0.7206434404232164;0.6295570645277596;0.0;0.30170327649844236;0.4829100000309942;0.4591096735433554;0.29216765340717016;0.0;0.0;0.0;0.15273762376897146;0.0;0.0;0.0;0.0;0.3784130697496826;0.34068011996799313;0.0;0.36536741542223394;0.42035444375391784;0.31094594437683015;0.5084246627308052;0.0;0.4591096735433554;0.0;0.25740512039412555;0.33264367577623927;0.36439715380278387;0.0;0.8381395238935413;0.3410564840018673;0.0;0.276038115593229;0.0;0.1594324435299861;0.0;0.0;0.3029876002623138;0.4591096735433554;0.23954190522218363;0.0;0.3753963401094042;0.23966078398000304;0.3176072176790187;0.20159784274878936;0.6444938371753111;0.2854930401845381;0.0;0.0;0.41803857150623497;0.3334973900093355;0.0;0.3550397270460374;0.2706820401799519;0.4477632874162291;0.0;0.21094061860200009;0.4591096735433554;0.0;0.2723782889702574;0.2913707164658768;0.1696807187545873;0.0;0.16415901690804421;0.6592799006994757;0.0;0.0;0.21576457994299367;0.0;0.0;0.0;0.48301012933600995;0.0;0.3119985822546644;0.0;0.0;0.0;0.0;0.0;0.2992693995721474;0.32053041997360193;0.0;0.4598738707595326;0.6444938371753111;0.0;0.0;0.36097403419349733;0.0;0.0;0.6740279003279521;0.0;0.3506363408575295;0.26621715918065153;0.0;0.28505515915441265;0.2353946925563885;0.0;0.0;0.25604656276112797;0.0;0.3530209076947004;0.6444938371753111;0.3201675902554998;0.6072312068585096;0.0;0.2695245648111506;0.0;0.3205487766542131;0.19527792418700682;0.2992982732024178;0.0;0.18181520950018804;0.0;0.2777161823399643;0.0;0.3205500402702467;0.0;0.26952100586200833;0.0;0.3494351512735536;0.39304912491450916;0.0;0.23502848929147752;0.36654418070709427;0.0;0.37552608960581285;0.20624088279987823;0.37757551473128;0.0;0.36118350552189227;0.14846166361745985;0.2572981921061775;0.34150543344069123;0.3414497318620121;0.0;0.0;0.0;0.0;0.49891418414651856;0.3249179047999343;0.5457229782663301;0.0;0.23609001814508948;0.4830099803915073;0.0;0.3414497318620121;0.0;0.0;0.3521476329642545;0.0
GO:0000733;0.7086677844961192;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2769549786100809;0.0;0.0;0.0;0.3094791142242315;0.444407172753326;0.0;0.0;0.0;0.17209113204760362;0.3006661496158869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13701751348008565;0.0;0.15404110977834815;0.0;0.39419333009855134;0.5473289998468704;0.49666979691516894;0.3911331811402653;0.0;0.1718146297847505;0.7255283440105161;0.0;0.0;0.0;0.0;0.2977899876109821;0.0;0.9383435431751846;0.0;0.0;0.1819105804166759;0.6448020913796529;0.0;0.0;0.7354521525131424;0.0;0.3006661496158869;0.0;0.0;0.19396870430505755;0.0;0.0;0.0;0.43994053153789886;0.0;0.0;0.0;0.0;0.0;0.0;0.6685898978010844;0.7186003148421581;0.0;0.0;0.0;0.1185468913945711;0.0;0.0;0.6231225578887151;0.0;0.0;0.15838861901758192;0.0;0.15014730687969383;0.0;0.1628791690156788;0.0;0.0;0.5879747452360051;0.0;0.0;0.17701762514365427;0.0;0.5832339527274387;0.0;0.5832339527274387;0.0;0.0;0.4173877531254221;0.0;0.3083579046314561;0.29231311664925896;0.0;0.0;0.4164978351243031;0.0;0.0;0.15827712646584075;0.0;0.0;0.19396870430505755;0.0;0.0;0.12557201611816318;0.17607793470221442;0.0;0.2843870228731734;0.0;0.0;0.11451269213019512;0.15827745592445042;0.0;0.1880464799674049;0.0;0.0;0.0;0.0;0.4745351023246714;0.0;0.0;0.0;0.0;0.0;0.7924465984672017;0.0;0.12361959543075512;0.0;0.5316015816534012;0.0;0.30933861538930274;0.14024145910978056;0.45358985232146465;0.0;0.0;0.7240996914241259;0.0;0.0;0.5984790478619635;0.0;0.0;0.1874323151648812;0.2843870228731734;0.0;0.13170063021808248;0.0;0.0;0.0;0.2843870228731734;0.0;0.15402102997298447;0.0;0.0;0.0;0.0;0.4180452662950704;0.0;0.0;0.1719308425627332;0.0;0.49239570706658237;0.33510565874054316;0.17672188522334434;0.49239570706658237
GO:0090050;0.0;0.23401178285991622;0.27779210865322906;0.26158738720480573;0.0;1.0;0.12373290776192743;0.0;0.29340418534546114;0.21323056920099853;0.0;0.0;0.265903915602181;0.29340418534546114;0.0;0.0;0.21969882731600926;0.0;0.42202907006876156;0.0;0.0;0.16534410944184308;0.20614519191263997;0.24403055536956175;0.22425755128060443;0.0;0.20253077340343326;0.18795496281605237;0.18141911749362652;0.31903194806536117;0.0;0.0;0.0;0.1223962987988381;0.0;0.0;0.0;0.0;0.2812480152237195;0.21937949273943916;0.0;0.22935899101534837;0.2820655251661892;0.24792263786287363;0.31916348545191714;0.0;0.18141911749362652;0.0;0.197970510802012;0.19122064843835593;0.22897626296267362;0.0;0.2712314857311721;0.2633761880547476;0.0;0.2975376754202945;0.0;0.20156121340336827;0.0;0.0;0.18767161667380833;0.1814191174936265;0.18723205916245653;0.0;0.21834768710794114;0.47299879225339175;0.2317564876519854;0.129793622136455;0.225011450154162;0.6455285469647353;0.0;0.0;0.16965858226886874;0.8020843290842945;0.0;0.19650829852417706;0.22561825506408734;0.17823251952337968;0.0;0.15714185287489904;0.18141911749362652;0.0;0.21924013732396297;0.19782157820881607;0.21171988803558822;0.0;0.1296233271468958;0.20905868750200823;0.0;0.0;0.13552248620314866;0.0;0.0;0.0;0.18798204436971705;0.0;0.22875581738869358;0.0;0.0;0.0;0.0;0.0;0.3773095894074185;0.29340900132699993;0.0;0.21509611770250303;0.225011450154162;0.0;0.0;0.4758971144044064;0.0;0.0;0.21957958472492906;0.0;0.2234654825945063;0.2031420950536081;0.0;0.1559709603734648;0.18468875207989885;0.0;0.0;0.19716592143048237;0.0;0.22443163730261637;0.225011450154162;0.21068729803647201;0.21913320027571126;0.0;0.18750316413320417;0.0;0.29342005438747265;0.12714437212118782;0.22185348514337916;0.0;0.14038838711168086;0.0;0.30463949643781835;0.0;0.2108528442669502;0.0;0.3351782394376607;0.0;0.24825648978119175;0.19204720442826223;0.0;0.19888085374896272;0.43672623529927385;0.0;0.15679580064272525;0.15451877255234928;0.23411071804232647;0.0;0.1522874007775332;0.10548619017972914;0.18150310939054576;0.21972142727331354;0.3057301622754564;0.0;0.0;0.0;0.0;0.16818139173446675;0.12981027692662067;0.18063605212640133;0.0;0.18511651144272115;0.18798200408786547;0.0;0.3057301622754564;0.0;0.0;0.22407836491207694;0.0
GO:0042532;0.0;0.12772267722462208;0.12081482994474145;0.3058836798433144;0.0;0.12373290776192743;1.0;0.0;0.13605501774392745;0.20625140439248174;0.0;0.0;0.19532879060765931;0.13605501774392745;0.0;0.0;0.175716960106894;0.0;0.14820471325927506;0.0;0.0;0.23272821341755937;0.2262534211673044;0.2609783119334715;0.31893146095231895;0.0;0.164560135008175;0.4550830355676822;0.44196878082588464;0.14547039249550334;0.0;0.0;0.0;0.3367517725467443;0.0;0.0;0.0;0.0;0.14806964478423074;0.17551262442096355;0.0;0.25304041795448773;0.16467114933052523;0.13386826088731743;0.1818422282151036;0.0;0.44196878082588464;0.0;0.24260844583985805;0.34251260450670284;0.18160192501922331;0.0;0.284782359018885;0.1756124630725947;0.0;0.12814862812545674;0.0;0.1540239489786891;0.0;0.0;0.1481037437187012;0.44196878082588464;0.3864691366062734;0.0;0.29037562250603866;0.20065819804619547;0.1399846006557829;0.10383317148886143;0.24380248512416516;0.1277417496783184;0.0;0.0;0.4179589090150192;0.14419851149988136;0.0;0.1656044009398431;0.21551932649838523;0.43551596295269696;0.0;0.7709907912489129;0.44196878082588464;0.0;0.17542341644575266;0.1614375716442663;0.160764990644763;0.0;0.6959044189761616;0.25343676195512144;0.0;0.0;0.10746743841092998;0.0;0.0;0.0;0.4551370404091341;0.0;0.21992597543792106;0.0;0.0;0.0;0.0;0.0;0.13491432230459638;0.13605681842680803;0.0;0.1727602364473665;0.24380248512416516;0.0;0.0;0.15576124694466828;0.0;0.0;0.3470093428338332;0.0;0.17811822307051622;0.12516567525975866;0.0;0.15947986618495785;0.2722151640998173;0.0;0.0;0.24175948187662516;0.0;0.24874694170672365;0.24380248512416516;0.23643931833238482;0.3130997096577261;0.0;0.3061728474984795;0.0;0.1360609510938704;0.10213075771288517;0.26737755612495395;0.0;0.3794280746289705;0.0;0.15715636308681016;0.0;0.2365781030413354;0.0;0.15449796967907006;0.0;0.2938232845358463;0.18844804946365956;0.0;0.16214233504978268;0.15246940648695084;0.0;0.3910737073204561;0.4119016324899185;0.18481665237486125;0.0;0.3814915343132141;0.08767155025386539;0.29805419696094254;0.1757314168532175;0.1406264862638399;0.0;0.0;0.0;0.0;0.4555534246210901;0.8720560756823081;0.4849429838320425;0.0;0.22892933512989025;0.4551369600828782;0.0;0.1406264862638399;0.0;0.0;0.17850738581625855;0.0
GO:0072583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5520390331401941;0.0;0.0;0.0;0.0;0.3385877825405924;0.3075772453939807;0.0;0.0;0.6646957481330461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4827868878946453;0.0;0.0;0.3752728485341546;0.0;0.0;0.0;0.0;0.5061709212486075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3282617914047265;0.0;0.0;0.8052345395826551;0.0;0.3575452658000608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032727;0.0;0.34165520165292246;0.35995557028425024;0.3205224219220419;0.0;0.29340418534546114;0.13605501774392745;0.0;1.0;0.23355820694042867;0.0;0.0;0.2641968583506037;0.8496234683438779;0.0;0.0;0.508459859958118;0.0;0.4082811515353301;0.0;0.0;0.3030878241245698;0.2197508734195643;0.28549985693188074;0.3542051904446928;0.0;0.29231649818841154;0.25644994336850824;0.2416101282114389;0.46243440998467816;0.0;0.0;0.0;0.13404380503093222;0.0;0.0;0.0;0.0;0.48405183563874965;0.33931475492287844;0.0;0.37046744349925315;0.3658048884245118;0.37889226723837693;0.4629069720370778;0.0;0.2416101282114389;0.0;0.2070674070996731;0.2641407088182073;0.36922187571834275;0.0;0.3412086689264549;0.33978139623472486;0.0;0.398148050758378;0.0;0.1755763256703803;0.0;0.0;0.38762137792746265;0.24161012821143885;0.19111365259971283;0.0;0.2396150237011284;0.2780988458940369;0.2628375455493472;0.2509249375290736;0.2509649200093288;0.47559614822572044;0.0;0.0;0.21662210292124387;0.3869965746666642;0.0;0.25605924473520253;0.25670047221916836;0.23462940085666098;0.0;0.19219790019644947;0.2416101282114389;0.0;0.3388984362436505;0.2802833712363495;0.1880865556133566;0.0;0.14511551590120275;0.2243896653672655;0.0;0.0;0.27325644515007463;0.0;0.0;0.0;0.25651294635504984;0.0;0.25750678945332584;0.0;0.0;0.0;0.0;0.0;0.3416538943001888;0.6989490538673866;0.0;0.4082703176072854;0.2509649200093288;0.0;0.0;0.22919246901428925;0.0;0.0;0.3399133850199725;0.0;0.35174463277158047;0.2150352940605335;0.0;0.2730128895126809;0.18744718978151034;0.0;0.0;0.2058447855440766;0.0;0.35474825789116676;0.2509649200093288;0.31425772446407835;0.33857930028322114;0.0;0.2554007556998712;0.0;0.6989981607037464;0.24120846082535444;0.24554028266689504;0.0;0.16255178338745344;0.0;0.33067929624262227;0.0;0.3147182515732097;0.0;0.3191252865533538;0.0;0.29363740764483487;0.4067630110454227;0.0;0.28295144222485236;0.4322137308218953;0.0;0.19155180564744423;0.18733765675838085;0.38629178961071287;0.0;0.1832695903465851;0.17359210555490204;0.24179632875249266;0.34033836371383713;0.7557512869589338;0.0;0.0;0.0;0.0;0.16462614682967058;0.14540845818723863;0.1816900323455745;0.0;0.18806093758246287;0.2565128526331614;0.0;0.7557512869589338;0.0;0.0;0.3536470689105621;0.0
GO:0050796;0.0;0.3654826030248727;0.5050955554767491;0.3485660968914992;0.0;0.21323056920099853;0.20625140439248174;0.0;0.23355820694042867;1.0;0.0;0.0;0.21420451255965015;0.23355820694042867;0.0;0.0;0.24736285254474183;0.0;0.2330029219377856;0.0;0.0;0.22710856111886593;0.18402694039241752;0.31815028917171606;0.4440004953165306;0.0;0.27615354688879584;0.3484973106284737;0.3325768855164707;0.2627519299962951;0.0;0.0;0.0;0.14590373214907995;0.0;0.0;0.0;0.0;0.3390665169783159;0.3084550188592588;0.0;0.3285550582668184;0.2764663202219466;0.33977227456925524;0.32855390035100795;0.0;0.3325768855164707;0.0;0.17504782152644155;0.25554446257562013;0.32777025327340686;0.0;0.36585199939539587;0.4312182006672287;0.0;0.549835204684449;0.0;0.15200090828958085;0.0;0.0;0.271470322421771;0.3325768855164707;0.16350909025490354;0.0;0.19775585127234735;0.26783606718219005;0.21331008666761833;0.18251947324036183;0.2866494948861551;0.21008781423754028;0.0;0.0;0.3048181700052041;0.267834323913106;0.0;0.20882382689029688;0.34905933105489234;0.3249445604134974;0.0;0.19812456826231659;0.3325768855164707;0.0;0.3725472582276116;0.2674717319494058;0.16128822891232653;0.0;0.15629118827964306;0.26131696310458463;0.0;0.0;0.19405501179625956;0.0;0.0;0.0;0.3485640348729003;0.0;0.20978556871768902;0.0;0.0;0.0;0.0;0.0;0.20175610785957776;0.23356351337108347;0.0;0.24013371132214703;0.2866494948861551;0.0;0.0;0.22866518823001145;0.0;0.0;0.43097332265578586;0.0;0.38271948755259083;0.1807083449305833;0.0;0.2097914906237021;0.1608178480372706;0.0;0.0;0.17417328353084385;0.0;0.3185370361796825;0.2866494948861551;0.23332276454699033;0.42974201842319015;0.0;0.24894844730052648;0.0;0.23357569230431455;0.17732372029268573;0.20177436892256984;0.0;0.17221340580927127;0.0;0.2559208954808099;0.0;0.291860306022318;0.0;0.24894541100278447;0.0;0.2331578424629972;0.28072217914676434;0.0;0.32245895282606435;0.24372049596273962;0.0;0.2756977910106636;0.1939729447539863;0.338393926277162;0.0;0.2657830176702262;0.18653168434867323;0.2384813471257549;0.30913142809155975;0.24736212525639426;0.0;0.0;0.0;0.0;0.20055478066118698;0.21846961268966048;0.21846770661386855;0.0;0.19495278234907348;0.34856393562072013;0.0;0.24736212525639426;0.0;0.0;0.3178258638291929;0.0
