;GO:0007093;GO:0007098;GO:1990090;GO:0000733;GO:0045766;GO:0110032;GO:0071373;GO:0045892;GO:0045893;GO:0044320;GO:0071930;GO:1902042;GO:0036120;GO:0008631;GO:0008630;GO:0007265;GO:0000077;GO:0072332;GO:0048255;GO:0000070;GO:0033762;GO:0031100;GO:0070317;GO:0071922;GO:0043009;GO:0007076;GO:0006260;GO:0008285;GO:0045787;GO:1904117;GO:0006303;GO:0045944;GO:0006301;GO:0006302;GO:0071392;GO:0071398;GO:0048146;GO:0071314;GO:0071158;GO:0070345;GO:0030521;GO:0010994;GO:2000378;GO:0016579;GO:0045717;GO:0006270;GO:1903671;GO:0070979;GO:0000729;GO:0007088;GO:0000724;GO:0007089;GO:1990314;GO:0007080;GO:0085020;GO:0018108;GO:0030071;GO:0006366;GO:0046777;GO:0006367;GO:0043392;GO:0031398;GO:0071732;GO:0072425;GO:0016572;GO:0010458;GO:0071456;GO:0010575;GO:0010971;GO:0045739;GO:1904385;GO:0045737;GO:0007064;GO:1900740;GO:1904668;GO:0008156;GO:0071681;GO:0051574;GO:0051572;GO:0051573;GO:0051571;GO:0031145;GO:0070512;GO:0035067;GO:0044818;GO:0000079;GO:0006978;GO:2000617;GO:0000122;GO:0051984;GO:0031536;GO:0000086;GO:0006977;GO:0000083;GO:0000082;GO:0034644;GO:0071356;GO:0035335;GO:0032467;GO:0051865;GO:0033314;GO:0070936;GO:0006351;GO:0046600;GO:0045599;GO:0006633;GO:0006359;GO:0006349;GO:0044030;GO:0043065;GO:2000620;GO:0033147;GO:0071466
GO:0007093;1.0;0.5188121932049654;0.025784690830173883;0.0225683113016119;0.08350206910423363;0.39651030732418585;0.020774362079759415;0.3457936262344981;0.12271112174557876;0.022929992442664027;0.49059285161816546;0.23872703501585246;0.024079670312129507;0.07733453384262934;0.08747344433409793;0.09937083403814799;0.9167029299864694;0.08593687797707988;0.24096667853870637;0.5919832941893656;0.0;0.0;0.6252704971750019;0.4117280326453988;0.0;0.5582023351506742;0.02895660728552552;0.32124128428687565;0.6111961976020067;0.020774362079759415;0.0262229531707652;0.11890617454823808;0.0262229531707652;0.0292029727164967;0.02526545704444461;0.0262229531707652;0.08521755552988347;0.020774362079759415;0.5200615310821827;0.20332003232580173;0.08427552321665102;0.021571664268412803;0.24494319519725577;0.030815627348566885;0.22036694603214185;0.024998489483297467;0.21324817458064127;0.024927324322536068;0.02445358281625372;0.6867700991477361;0.027496283086141576;0.4930313370685451;0.0225683113016119;0.5981341594560597;0.022361288791246044;0.02968431826113806;0.605050546169633;0.0340459695880667;0.029811433813277246;0.02938197572878932;0.06564129931576387;0.09113523027731976;0.02363731429420187;0.5673079078556635;0.024778901438521708;0.5414987154281757;0.028020877533676995;0.0707646187328012;0.5740273968785716;0.08491391482092393;0.022929992442664027;0.48342807809928173;0.548820727642018;0.07960582679167458;0.0756552977296284;0.2404246719812959;0.021571664268412803;0.07408206249159803;0.19996755034295768;0.21271375848832952;0.07694855848583086;0.02526545704444461;0.06264862388848513;0.22390697933692552;0.8954552269570762;0.5307955857771998;0.07694855848583086;0.07204535698021512;0.33015194244989987;0.0806648641560954;0.5012970715422884;0.6697587863896541;0.7842327861303072;0.5851612612708735;0.6592701473777287;0.027182270727944144;0.028384295872726104;0.027809969843376466;0.48342807809928173;0.026311967463209695;0.8213608906485557;0.02608413896334205;0.04027160751897703;0.5493932677353774;0.244003253111711;0.02809669952031705;0.08041248143725141;0.06837934374340783;0.0787106714096632;0.10945645322288894;0.0657010553197443;0.22036694603214185;0.026311967463209695
GO:0007098;0.5188121932049654;1.0;0.02376596059175926;0.17752178397415472;0.0;0.0;0.019443700530977902;0.0;0.0;0.021319557844277772;0.3945741449369984;0.0;0.022309929290988698;0.022031708705166797;0.024685276070704996;0.027735982573042727;0.024805458431646284;0.024286344850750423;0.0;0.4699000349508884;0.0;0.0;0.0;0.0;0.0;0.44502278237288306;0.026434944196698482;0.0;0.0;0.019443700530977902;0.02413778979810429;0.0;0.02413778979810429;0.026640116887592328;0.023324151066833197;0.02413778979810429;0.0;0.019443700530977902;0.0;0.0;0.02385372927394375;0.17020232673010283;0.0;0.027975665965673482;0.0;0.023096448141110067;0.0;0.02303568721655709;0.022630534039172655;0.0;0.02521251911030107;0.0;0.021006549578978136;0.47440641699711594;0.020827074288089328;0.027040105214781947;0.0;0.03061255482574987;0.02714554284897731;0.026788999817354567;0.0;0.0;0.02192969260898353;0.021458197157809184;0.19359795448196457;0.43264121937274547;0.02565289196418728;0.0;0.0;0.0;0.021319557844277772;0.0;0.43807526091057347;0.19124572361670025;0.0;0.0;0.02014042183934945;0.0;0.0;0.0;0.0;0.023324151066833197;0.0;0.0;0.46869994021152966;0.0;0.02192969260898353;0.0;0.0;0.0;0.0;0.5263609417039954;0.49210994554953325;0.4648935648961171;0.5188121932049654;0.0249482518415595;0.025957148769113186;0.025476012282727677;0.0;0.024213190317556237;0.43264121937274547;0.024020124454502058;0.035554703739050245;0.0;0.0;0.02571642579767643;0.0;0.02212876516863006;0.0;0.0;0.0;0.0;0.024213190317556237
GO:1990090;0.025784690830173883;0.02376596059175926;1.0;0.021154061359467343;0.0;0.0;0.44252192642522725;0.0;0.0;0.4855191241736458;0.01957001359577429;0.0;0.6650336007844254;0.022194025132937306;0.3241702756589377;0.02799372293708131;0.32576162980082257;0.024483731597494816;0.0;0.023334952359942086;0.47278912798384404;0.0;0.0;0.0;0.0;0.02209050384407466;0.026668969520532007;0.0;0.0;0.44252192642522725;0.3169225407807569;0.0;0.3169225407807569;0.3500705449211508;0.531526772758671;0.4447620903341828;0.0;0.44252192642522725;0.0;0.0;0.024044118941487464;0.020275980933668714;0.0;0.028237901216018567;0.0;0.023274895928415428;0.0;0.023213193728767175;0.022801828253623917;0.0;0.3311525376112816;0.0;0.47834080128233936;0.02356048679189128;0.020972067521626378;0.027285017650832112;0.0;0.03092683228758514;0.027392377703280842;0.02702936444414652;0.0;0.0;0.3721126557370271;0.28148781999309647;0.02308442892073447;0.021471514276913822;0.4358321464512901;0.0;0.0;0.0;0.4855191241736458;0.0;0.021743146379836906;0.022801828253623917;0.0;0.0;0.45848543226692917;0.0;0.0;0.0;0.0;0.023506148618294156;0.0;0.0;0.023274895928415428;0.0;0.287718234783471;0.0;0.0;0.0;0.0;0.02616311795203516;0.3184083023791127;0.02308442892073447;0.025784690830173883;0.3276525469441626;0.4785769048338572;0.02569329716516224;0.0;0.024409384928318303;0.021471514276913822;0.024213190317556237;0.03597935128117233;0.0;0.0;0.025937848825168537;0.0;0.022292520168939445;0.0;0.0;0.0;0.0;0.41117401009485055
GO:0000733;0.0225683113016119;0.17752178397415472;0.021154061359467343;1.0;0.0;0.0;0.017659794945153594;0.0;0.0;0.019193656101624983;0.017659794945153594;0.0;0.019992662136233234;0.01976894614374969;0.02187933015567858;0.024242713280608143;0.021973691153118542;0.02156535982546319;0.0;0.5630340494336681;0.0;0.0;0.0;0.0;0.0;0.6936997975665347;0.49967412829146857;0.0;0.0;0.017659794945153594;0.46109157779306187;0.0;0.46109157779306187;0.5030808153660244;0.020803309448960187;0.02144814723602409;0.0;0.017659794945153594;0.0;0.0;0.02122357021232091;0.15408018821179004;0.0;0.17612172455895617;0.0;0.44333055426813744;0.0;0.14834602166554892;0.4353282879497949;0.0;0.4792438798823433;0.0;0.018939587432658576;0.020845858660619696;0.13551162712598583;0.1709573626132688;0.0;0.2713347689619628;0.1715415857134539;0.2415850781055888;0.0;0.0;0.01968676996160056;0.019305952003115197;0.1730070713368601;0.019193656101624983;0.02263610086552701;0.0;0.0;0.0;0.019193656101624983;0.0;0.5287469745920663;0.2854177019138262;0.0;0.0;0.018232653144588034;0.0;0.0;0.0;0.0;0.15000290797923205;0.0;0.0;0.020621975026485204;0.0;0.01968676996160056;0.0;0.0;0.0;0.0;0.022857687078178996;0.02153672870995017;0.020472313539169208;0.0225683113016119;0.02208566958313619;0.022872674065192482;0.1622244407857634;0.0;0.15508164713907047;0.019193656101624983;0.15398228157792002;0.3083097083945165;0.0;0.0;0.10703318678925784;0.0;0.18846827509694636;0.0;0.0;0.0;0.0;0.02150765967640577
GO:0045766;0.08350206910423363;0.0;0.0;0.0;1.0;0.16815648441611383;0.0;0.11127655376309391;0.3133966550222238;0.0;0.06144475937465925;0.07545029552274876;0.0;0.07059184766059587;0.08023874253019306;0.09168026421600069;0.08068227217621983;0.0787706568766409;0.20850064439597285;0.0;0.0;0.0;0.0758263571794751;0.06388247547797929;0.0;0.0;0.0;0.10294626066823072;0.26383601051418537;0.0;0.0;0.3031109330528307;0.0;0.0;0.0;0.0;0.21369365005987875;0.0;0.2228051616726533;0.06388247547797929;0.07718579831188675;0.0;0.07749529377098613;0.0;0.0694348649731992;0.0;0.736512928057986;0.0;0.0;0.08862378606884469;0.0;0.171849575141975;0.0;0.0;0.0;0.0;0.07764613243343502;0.0;0.0;0.0;0.06835653577850606;0.2291889327989531;0.0;0.06854293734054198;0.0;0.0;0.0;0.43591866035190086;0.20117678542389217;0.21290096653358734;0.0;0.2064855745613805;0.0;0.1990811972079406;0.18884172026283708;0.07600836461767674;0.0;0.18477484756562984;0.06279422307085425;0.0669382380715031;0.19218946482450816;0.0;0.15540289930048715;0.07059184766059587;0.07442939675136517;0.08316765011687802;0.07022646472118338;0.17951902104751524;0.10596152079101853;0.20183277936846172;0.17482780633373052;0.0;0.21520766225363663;0.07375015364572776;0.0;0.0;0.0;0.0;0.2064855745613805;0.0;0.06804952758107319;0.0;0.0;0.06630271372635961;0.3742781102446479;0.0;0.07351045197608791;0.07093983928030155;0.0718956728173218;0.2777316836954716;0.16321295822816034;0.0694348649731992;0.0
GO:0110032;0.39651030732418585;0.0;0.0;0.0;0.16815648441611383;1.0;0.0;0.08226283237521054;0.22364518136505013;0.0;0.053850618625840056;0.06284830663696661;0.0;0.059829841314888735;0.06572342758279962;0.07222016321964497;0.3868734773849897;0.06485218253718107;0.15244134093957587;0.0;0.0;0.0;0.4363845258522763;0.38384698505560694;0.0;0.0;0.0;0.0781488268827748;0.611700703490485;0.0;0.0;0.21886217203189642;0.0;0.0;0.0;0.0;0.17197140384489312;0.0;0.5943595796313625;0.05548353548255347;0.06390153993849595;0.0;0.06408801570823591;0.0;0.05909539690818326;0.0;0.05383991633304158;0.0;0.0;0.4879681367905376;0.0;0.6278232457669455;0.0;0.0;0.0;0.0;0.5258326911279133;0.0;0.0;0.0;0.049596334902827874;0.18085165233456135;0.0;0.5819651951749931;0.0;0.0;0.0;0.1484890235002814;0.8502635177428186;0.1715076340815284;0.0;0.5142315992845327;0.0;0.16326796972957533;0.15696862211697796;0.06318839301536254;0.0;0.15441905950406765;0.054758207775648764;0.05748943163641322;0.15904685821359235;0.0;0.1351531306036093;0.059829841314888735;0.618734498777696;0.3953771932444964;0.0595985606966608;0.15108298070154727;0.07966322150936911;0.1649321447338968;0.6361393980606682;0.0;0.5796686248672834;0.0618039145768774;0.0;0.0;0.0;0.0;0.5624472485959937;0.0;0.5788117059974107;0.0;0.0;0.3948636220134549;0.06390153993849595;0.0;0.061655648908341625;0.05284482373404034;0.06065020204840553;0.20656216441591632;0.14042725323563962;0.05909539690818326;0.0
GO:0071373;0.020774362079759415;0.019443700530977902;0.44252192642522725;0.017659794945153594;0.0;0.0;1.0;0.0;0.0;0.4924793191991818;0.016542012253947143;0.0;0.41995309570092604;0.01837872977948846;0.2629538971050173;0.02218483009939226;0.26400000690179953;0.019921509271399407;0.0;0.019154254597201287;0.5590514728513178;0.0;0.0;0.0;0.0;0.018307684229438063;0.021344573854575905;0.0;0.0;0.5447068824493844;0.25816481109700284;0.0;0.25816481109700284;0.2797424598963539;0.5307353199464407;0.43136460836254004;0.0;0.43765682814133444;0.0;0.0;0.019629487714027224;0.017043617088630857;0.0;0.02233790802176929;0.0;0.01911377124220526;0.0;0.019072139574988347;0.018793571078130664;0.0;0.2675294766740566;0.0;0.5815140081869236;0.019305952003115197;0.017532779044369076;0.02173738053617767;0.0;0.023987756031928202;0.0218054670890184;0.02157480869171149;0.0;0.0;0.47413928150314055;0.2341535951062061;0.01898513217417398;0.01788048761237731;0.3509097133955491;0.0;0.0;0.0;0.5887811297980918;0.0;0.018068461080748513;0.018793571078130664;0.0;0.0;0.4509279331047375;0.0;0.0;0.0;0.0;0.019269451414091393;0.0;0.0;0.01911377124220526;0.0;0.23844882066282075;0.0;0.0;0.0;0.0;0.02101931183919318;0.2591498642112749;0.01898513217417398;0.020774362079759415;0.26524052423752953;0.384429449765573;0.020714994840789015;0.0;0.019872260366623797;0.01788048761237731;0.01974202850009074;0.02691987698256535;0.0;0.0;0.020873666878203672;0.0;0.018446220176376486;0.0;0.0;0.0;0.0;0.3347465332940125
GO:0045892;0.3457936262344981;0.0;0.0;0.0;0.11127655376309391;0.08226283237521054;0.0;1.0;0.6001377790826293;0.0;0.4723883499504133;0.30484594397519144;0.0;0.09708420467403224;0.11361642954208616;0.13453847621533813;0.3312229911239342;0.1110376923428142;0.5885035709288987;0.0;0.0;0.0;0.30671400255068326;0.0861353586526052;0.0;0.0;0.0;0.4536411091024532;0.1436313676347693;0.0;0.0;0.5730594812118888;0.0;0.0;0.0;0.0;0.10983972539840982;0.0;0.11569673005611417;0.24938804194842504;0.10827966429296977;0.0;0.4528901619072853;0.0;0.496490249768468;0.0;0.26973052608000153;0.0;0.0;0.1288018512826579;0.0;0.08439978236404573;0.0;0.0;0.0;0.0;0.10907801325605052;0.0;0.0;0.0;0.0846917316281149;0.27337527844440385;0.0;0.27127407081256677;0.0;0.0;0.0;0.08974869217284784;0.10198479370908409;0.32976662536712087;0.0;0.2401189943261746;0.0;0.10069076362213845;0.21540365350242044;0.577788382760384;0.0;0.20984022126466295;0.36265781093170246;0.391311745726469;0.2200202479756641;0.0;0.17106444523258257;0.41716156318109926;0.29979605168827483;0.2710007948377822;0.09647669025497384;0.20272220494867169;0.9353838375615017;0.10239109608083008;0.0861353586526052;0.0;0.3208133038077764;0.33911874841584644;0.0;0.0;0.0;0.0;0.10528979061283708;0.0;0.26892841956632363;0.0;0.0;0.2606788506644786;0.3135025369751542;0.0;0.33777307718994104;0.2771988041703005;0.299385779455497;0.15371475432105353;0.1811406616033429;0.27553169882227185;0.0
GO:0045893;0.12271112174557876;0.0;0.0;0.0;0.3133966550222238;0.22364518136505013;0.0;0.6001377790826293;1.0;0.0;0.27756188683142524;0.10782958025686834;0.0;0.0992394996394377;0.11657946442536275;0.13871330030338383;0.11740466694087809;0.11386607622749224;0.5248605055551051;0.0;0.0;0.0;0.10850638569045677;0.08782769436667205;0.0;0.0;0.0;0.16237290919332947;0.39602444407797227;0.0;0.0;0.9530631025384096;0.0;0.0;0.0;0.0;0.30050614310118023;0.0;0.31695583744348876;0.08782769436667205;0.11096758597379712;0.0;0.24680779153660642;0.0;0.289106918793423;0.0;0.0906518446922297;0.0;0.0;0.13262318648344296;0.0;0.229566635432715;0.0;0.0;0.0;0.0;0.11180621663374937;0.0;0.0;0.0;0.08683490729893781;0.46819696250224124;0.0;0.09570036915576074;0.0;0.0;0.0;0.25135055017549546;0.27851441949170164;0.5499686527517551;0.0;0.40986659295386996;0.0;0.27489906454512864;0.3667685739881953;0.33713130184644186;0.0;0.3570966138592675;0.19618224499902553;0.2120051379549381;0.37480265930641055;0.0;0.2899835895713101;0.22632098242532972;0.1060009842941547;0.2784015411484354;0.09860480001773875;0.3447377336339696;0.5598926828632573;0.2796500183774939;0.23438013753821163;0.0;0.3032133022384217;0.3470684513725452;0.0;0.0;0.0;0.0;0.2877578881415201;0.0;0.09485530852390933;0.0;0.0;0.09188574448380729;0.11096758597379712;0.0;0.3456590806563943;0.28339026538747697;0.30618476261305133;0.424816709126662;0.3073734969146655;0.09723505144124203;0.0
GO:0044320;0.022929992442664027;0.021319557844277772;0.4855191241736458;0.019193656101624983;0.0;0.0;0.4924793191991818;0.0;0.0;1.0;0.01788048761237731;0.0;0.4584854322669292;0.020045915875616153;0.2893931230603255;0.024660550263540332;0.2906606821515869;0.02189537351534798;0.0;0.02097206752162638;0.48434370397398135;0.0;0.0;0.0;0.0;0.019961425850583678;0.02362666273143192;0.0;0.0;0.4924793191991818;0.28360316707594;0.0;0.28360316707594;0.30985887291725894;0.5814360214795878;0.3980024175729074;0.0;0.4043179523063871;0.0;0.0;0.021543128513277464;0.018467991341220527;0.0;0.02484984581819369;0.0;0.020923545221878833;0.0;0.020873666878203676;0.02054044623664236;0.0;0.2949447951131966;0.0;0.5286477021649151;0.021154061359467347;0.019043711450542553;0.02410890359902469;0.0;0.02690871356398683;0.024192685514444076;0.023909086972007047;0.0;0.0;0.3362485182768172;0.2548900562073426;0.020769490860343066;0.019454633959398688;0.38743262976005877;0.0;0.0;0.0;0.5358357722281435;0.0;0.01967736774486301;0.02054044623664236;0.0;0.0;0.41760273009140836;0.0;0.0;0.0;0.0;0.02111024600253506;0.0;0.0;0.020923545221878833;0.0;0.25998801340294464;0.0;0.0;0.0;0.0;0.02322877904638956;0.28479235645675655;0.020769490860343066;0.022929992442664027;0.2921651180020722;0.42486608385968455;0.022857687078178996;0.0;0.02183589632396222;0.019454633959398688;0.02167875745174712;0.03065413987965565;0.0;0.0;0.02305103501128173;0.0;0.020126232879360377;0.0;0.0;0.0;0.0;0.36782381374644163
