;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0042737;1.0;0.0;0.41341178398902967;0.7788228512434563;0.5843519899167515;0.5857376778300527;0.5161799103412457;0.5131040043329786;0.0;0.0;0.0;0.6527333982256823;0.40295943710497295;0.5133645704948575;0.6072252188343069;0.4101261207579559;0.43607302097844625;0.5287649034132433;0.0;0.0;0.0;0.42976199166663354
GO:0031295;0.0;1.0;0.219154897981007;0.0;0.0;0.0;0.0;0.0;0.3056683677446538;0.6260708788890328;0.2305999209786624;0.0;0.0;0.3024475685644213;0.0;0.0;0.0;0.4414732458472691;0.0;0.4365839766958666;0.0;0.48432628978131637
GO:0033396;0.41341178398902967;0.219154897981007;1.0;0.3181459194451491;0.6479259839711886;0.3706305375419633;0.4177870016575384;0.3008309826097539;0.24286266169155313;0.14271900280576594;0.16969110642992985;0.40824385931367296;0.24138851853875337;0.7880072513096721;0.38546457938481676;0.372794717487566;0.28972436474014246;0.36002148665087563;0.0;0.31107998784309565;0.0;0.2610185749042658
GO:0006212;0.7788228512434563;0.0;0.3181459194451491;1.0;0.5087161817383834;0.44714963506222216;0.46445766741990063;0.7603417023523814;0.0;0.0;0.0;0.5562638573051685;0.2610185749042658;0.4109262077548288;0.6831920020951767;0.31900157378631944;0.30935442110565486;0.3826827236402922;0.0;0.0;0.0;0.28367981189368235
GO:0006520;0.5843519899167515;0.0;0.6479259839711886;0.5087161817383834;1.0;0.5880033543968581;0.6483334377755843;0.5087161817383834;0.0;0.0;0.0;0.6387902954317188;0.4587613353936482;0.8003125024711923;0.6028373962397116;0.5806799166161953;0.4802946270333767;0.557764247140258;0.0;0.0;0.0;0.4587613353936482
GO:0009313;0.5857376778300527;0.0;0.3706305375419633;0.44714963506222216;0.5880033543968581;1.0;0.5213544114487758;0.44714963506222216;0.0;0.0;0.0;0.5766365903156789;0.0;0.463410825851643;0.5371295319913063;0.5207857904401147;0.3706305375419633;0.0;0.0;0.0;0.0;0.0
GO:0008202;0.5161799103412457;0.0;0.4177870016575384;0.46445766741990063;0.6483334377755843;0.5213544114487758;1.0;0.46445766741990063;0.0;0.0;0.0;0.5022740404815342;0.0;0.5177397881633663;0.5585788819212288;0.4318162752618598;0.5565697278196293;0.0;0.0;0.0;0.0;0.0
GO:0006210;0.5131040043329786;0.0;0.3008309826097539;0.7603417023523814;0.5087161817383834;0.44714963506222216;0.46445766741990063;1.0;0.0;0.0;0.0;0.5562638573051685;0.22407358170335817;0.3882649707654122;0.6831920020951767;0.31900157378631944;0.27240942790474726;0.34039143028536323;0.0;0.0;0.0;0.24138851853875337
GO:0006469;0.0;0.3056683677446538;0.24286266169155313;0.0;0.0;0.0;0.0;0.0;1.0;0.2432437411182769;0.3525417488043568;0.0;0.0;0.31790978514008844;0.0;0.0;0.0;0.4173416218484792;0.0;0.39513753730705065;0.0;0.31833871010186937
GO:0042104;0.0;0.6260708788890328;0.14271900280576594;0.0;0.0;0.0;0.0;0.0;0.2432437411182769;1.0;0.19110901900432897;0.0;0.0;0.21424483090819202;0.0;0.0;0.0;0.30873478876823485;0.0;0.4024393748755545;0.0;0.35158783270228217
GO:0046426;0.0;0.2305999209786624;0.16969110642992985;0.0;0.0;0.0;0.0;0.0;0.3525417488043568;0.19110901900432897;1.0;0.0;0.0;0.2428413383740971;0.0;0.0;0.0;0.33957572230201605;0.0;0.34687164510272;0.0;0.3011128257409857
GO:0009822;0.6527333982256823;0.0;0.40824385931367296;0.5562638573051685;0.6387902954317188;0.5766365903156789;0.5022740404815342;0.5562638573051685;0.0;0.0;0.0;1.0;0.34104173860664533;0.5081966458195009;0.6563861928734995;0.37086965924904486;0.3741553224801186;0.46270588734267176;0.0;0.0;0.0;0.3637029755960619
GO:0051289;0.40295943710497295;0.0;0.24138851853875337;0.2610185749042658;0.4587613353936482;0.0;0.0;0.22407358170335817;0.0;0.0;0.0;0.34104173860664533;1.0;0.3341688068484331;0.30870717847842105;0.2750478485085872;0.2610185749042658;0.48458024718554527;0.0;0.0;0.0;0.3855773354389354
GO:0019482;0.5133645704948575;0.3024475685644213;0.7880072513096721;0.4109262077548288;0.8003125024711923;0.463410825851643;0.5177397881633663;0.3882649707654122;0.31790978514008844;0.21424483090819202;0.2428413383740971;0.5081966458195009;0.3341688068484331;1.0;0.4782448676944964;0.4602287056432243;0.3825046530498222;0.45997427315670353;0.0;0.3910689901399789;0.0;0.36097136141009367
GO:0046135;0.6072252188343069;0.0;0.38546457938481676;0.6831920020951767;0.6028373962397116;0.5371295319913063;0.5585788819212288;0.6831920020951767;0.0;0.0;0.0;0.6563861928734995;0.30870717847842105;0.4782448676944964;1.0;0.40180897251925535;0.35704302467981014;0.42734014659054326;0.0;0.0;0.0;0.32833723484393346
GO:0052695;0.4101261207579559;0.0;0.372794717487566;0.31900157378631944;0.5806799166161953;0.5207857904401147;0.4318162752618598;0.31900157378631944;0.0;0.0;0.0;0.37086965924904486;0.2750478485085872;0.4602287056432243;0.40180897251925535;1.0;0.2905800190813128;0.37405076025519707;0.0;0.0;0.0;0.2750478485085872
GO:0002933;0.43607302097844625;0.0;0.28972436474014246;0.30935442110565486;0.4802946270333767;0.3706305375419633;0.5565697278196293;0.27240942790474726;0.0;0.0;0.0;0.3741553224801186;0.2610185749042658;0.3825046530498222;0.35704302467981014;0.2905800190813128;1.0;0.3826827236402922;0.0;0.0;0.0;0.28367981189368235
GO:0019221;0.5287649034132433;0.4414732458472691;0.36002148665087563;0.3826827236402922;0.557764247140258;0.0;0.0;0.34039143028536323;0.4173416218484792;0.30873478876823485;0.33957572230201605;0.46270588734267176;0.48458024718554527;0.45997427315670353;0.42734014659054326;0.37405076025519707;0.3826827236402922;1.0;0.0;0.4814786238585888;0.0;0.6543020793045984
GO:1990822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6032399327296121;0.0
GO:0001819;0.0;0.4365839766958666;0.31107998784309565;0.0;0.0;0.0;0.0;0.0;0.39513753730705065;0.4024393748755545;0.34687164510272;0.0;0.0;0.3910689901399789;0.0;0.0;0.0;0.4814786238585888;0.0;1.0;0.0;0.4393843680764621
GO:0015811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6032399327296121;0.0;1.0;0.0
GO:0050852;0.42976199166663354;0.48432628978131637;0.2610185749042658;0.28367981189368235;0.4587613353936482;0.0;0.0;0.24138851853875337;0.31833871010186937;0.35158783270228217;0.3011128257409857;0.3637029755960619;0.3855773354389354;0.36097136141009367;0.32833723484393346;0.2750478485085872;0.28367981189368235;0.6543020793045984;0.0;0.4393843680764621;0.0;1.0
