;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0042737;1.0;0.0;0.12903225806451613;0.22580645161290325;0.2666666666666667;0.23076923076923073;0.18181818181818177;0.19999999999999996;0.0;0.0;0.0;0.4;0.1333333333333333;0.19999999999999996;0.16666666666666663;0.2222222222222222;0.33333333333333337;0.16666666666666663;0.0;0.0;0.0;0.07692307692307687
GO:0031295;0.0;1.0;0.040000000000000036;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.6285714285714286;0.10256410256410253;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.14814814814814814;0.0;0.14814814814814814;0.0;0.21621621621621623
GO:0033396;0.12903225806451613;0.040000000000000036;1.0;0.18000000000000005;0.4285714285714286;0.12121212121212122;0.1333333333333333;0.1875;0.03125;0.03389830508474578;0.0444444444444444;0.19999999999999996;0.05555555555555558;0.6071428571428572;0.16666666666666663;0.303030303030303;0.19354838709677424;0.09375;0.0;0.06060606060606055;0.0;0.06521739130434778
GO:0006212;0.22580645161290325;0.0;0.18000000000000005;1.0;0.2647058823529411;0.17647058823529416;0.15625;0.875;0.0;0.0;0.0;0.40625;0.05128205128205132;0.23076923076923073;0.5714285714285714;0.17948717948717952;0.17647058823529416;0.05555555555555558;0.0;0.0;0.0;0.040000000000000036
GO:0006520;0.2666666666666667;0.0;0.4285714285714286;0.2647058823529411;1.0;0.23529411764705888;0.2857142857142857;0.28125;0.0;0.0;0.0;0.368421052631579;0.09999999999999998;0.7058823529411764;0.23684210526315785;0.5882352941176471;0.4;0.11764705882352944;0.0;0.0;0.0;0.06451612903225812
GO:0009313;0.23076923076923073;0.0;0.12121212121212122;0.17647058823529416;0.23529411764705888;1.0;0.36363636363636365;0.1875;0.0;0.0;0.0;0.2777777777777778;0.0;0.18181818181818177;0.1578947368421053;0.26315789473684215;0.2857142857142857;0.0;0.0;0.0;0.0;0.0
GO:0008202;0.18181818181818177;0.0;0.1333333333333333;0.15625;0.2857142857142857;0.36363636363636365;1.0;0.16666666666666663;0.0;0.0;0.0;0.17647058823529416;0.0;0.21052631578947367;0.13888888888888884;0.23529411764705888;0.5;0.0;0.0;0.0;0.0;0.0
GO:0006210;0.19999999999999996;0.0;0.1875;0.875;0.28125;0.1875;0.16666666666666663;1.0;0.0;0.0;0.0;0.43333333333333335;0.05405405405405406;0.2432432432432432;0.6;0.18918918918918914;0.1875;0.05882352941176472;0.0;0.0;0.0;0.04166666666666663
GO:0006469;0.0;0.06896551724137934;0.03125;0.0;0.0;0.0;0.0;0.0;1.0;0.05970149253731338;0.11764705882352944;0.0;0.0;0.037735849056603765;0.0;0.0;0.0;0.09756097560975607;0.0;0.0714285714285714;0.0;0.07272727272727275
GO:0042104;0.0;0.6285714285714286;0.03389830508474578;0.0;0.0;0.0;0.0;0.0;0.05970149253731338;1.0;0.08333333333333337;0.0;0.0;0.04166666666666663;0.0;0.0;0.0;0.11111111111111116;0.0;0.11111111111111116;0.0;0.14893617021276595
GO:0046426;0.0;0.10256410256410253;0.0444444444444444;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.08333333333333337;1.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.18181818181818177;0.0;0.13043478260869568;0.0;0.1428571428571429
GO:0009822;0.4;0.0;0.19999999999999996;0.40625;0.368421052631579;0.2777777777777778;0.17647058823529416;0.43333333333333335;0.0;0.0;0.0;1.0;0.09090909090909094;0.29166666666666663;0.36111111111111116;0.20833333333333337;0.2777777777777778;0.10526315789473684;0.0;0.0;0.0;0.06060606060606055
GO:0051289;0.1333333333333333;0.0;0.05555555555555558;0.05128205128205132;0.09999999999999998;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.09090909090909094;1.0;0.07999999999999996;0.046511627906976716;0.08695652173913049;0.11764705882352944;0.1333333333333333;0.0;0.0;0.0;0.06896551724137934
GO:0019482;0.19999999999999996;0.05128205128205132;0.6071428571428572;0.23076923076923073;0.7058823529411764;0.18181818181818177;0.21052631578947367;0.2432432432432432;0.037735849056603765;0.04166666666666663;0.05882352941176472;0.29166666666666663;0.07999999999999996;1.0;0.2093023255813954;0.4545454545454546;0.30000000000000004;0.1428571428571429;0.0;0.09090909090909094;0.0;0.08571428571428574
GO:0046135;0.16666666666666663;0.0;0.16666666666666663;0.5714285714285714;0.23684210526315785;0.1578947368421053;0.13888888888888884;0.6;0.0;0.0;0.0;0.36111111111111116;0.046511627906976716;0.2093023255813954;1.0;0.16279069767441856;0.1578947368421053;0.050000000000000044;0.0;0.0;0.0;0.03703703703703709
GO:0052695;0.2222222222222222;0.0;0.303030303030303;0.17948717948717952;0.5882352941176471;0.26315789473684215;0.23529411764705888;0.18918918918918914;0.0;0.0;0.0;0.20833333333333337;0.08695652173913049;0.4545454545454546;0.16279069767441856;1.0;0.33333333333333337;0.09999999999999998;0.0;0.0;0.0;0.05882352941176472
GO:0002933;0.33333333333333337;0.0;0.19354838709677424;0.17647058823529416;0.4;0.2857142857142857;0.5;0.1875;0.0;0.0;0.0;0.2777777777777778;0.11764705882352944;0.30000000000000004;0.1578947368421053;0.33333333333333337;1.0;0.1428571428571429;0.0;0.0;0.0;0.0714285714285714
GO:0019221;0.16666666666666663;0.14814814814814814;0.09375;0.05555555555555558;0.11764705882352944;0.0;0.0;0.05882352941176472;0.09756097560975607;0.11111111111111116;0.18181818181818177;0.10526315789473684;0.1333333333333333;0.1428571428571429;0.050000000000000044;0.09999999999999998;0.1428571428571429;1.0;0.0;0.2727272727272727;0.0;0.33333333333333337
GO:1990822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0
GO:0001819;0.0;0.14814814814814814;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.11111111111111116;0.13043478260869568;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.16666666666666663
GO:0015811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0
GO:0050852;0.07692307692307687;0.21621621621621623;0.06521739130434778;0.040000000000000036;0.06451612903225812;0.0;0.0;0.04166666666666663;0.07272727272727275;0.14893617021276595;0.1428571428571429;0.06060606060606055;0.06896551724137934;0.08571428571428574;0.03703703703703709;0.05882352941176472;0.0714285714285714;0.33333333333333337;0.0;0.16666666666666663;0.0;1.0
