;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0042737;1.0;0.0;0.028875285971511552;0.04599123810657956;0.1774108252597164;0.09346194124708902;0.06501871918899069;0.025040034441721693;0.0;0.0;0.0;0.18895450611574763;0.03940633811535304;0.12301430641692598;0.020892837611877865;0.16232789161339994;0.2665488065108726;0.06501871918899069;0.0;0.0;0.0;0.015345541423299216
GO:0031295;0.0;1.0;0.0070434909638469176;0.0;0.0;0.0;0.0;0.0;0.00725795937566638;0.3324650173149864;0.02243583701703053;0.0;0.0;0.009488087970379274;0.0;0.0;0.0;0.02243583701703053;0.0;0.02243583701703053;0.0;0.06370349630121327
GO:0033396;0.028875285971511552;0.0070434909638469176;1.0;0.017230528949772693;0.1627594366309962;0.013411825485676486;0.013411825485676486;0.01852092123134691;0.0030693821224270995;0.005181334994608362;0.0070434909638469176;0.04058570182771227;0.0070434909638469176;0.23473112040843483;0.015453437199118562;0.08890799227975339;0.028875285971511552;0.0070434909638469176;0.0;0.0070434909638469176;0.0;0.0070434909638469176
GO:0006212;0.04599123810657956;0.0;0.017230528949772693;1.0;0.017230528949772693;0.01681314720507379;0.009074413603087932;0.725460934528257;0.0;0.0;0.0;0.05284222327477744;0.002990291395605704;0.017230528949772693;0.2414727267820666;0.012258909627266145;0.012258909627266145;0.002990291395605704;0.0;0.0;0.0;0.002990291395605704
GO:0006520;0.1774108252597164;0.0;0.1627594366309962;0.017230528949772693;1.0;0.08240275195891353;0.08240275195891353;0.01852092123134691;0.0;0.0;0.0;0.13976065137701124;0.03940633811535304;0.6933866985672497;0.015453437199118562;0.4998131256116981;0.1774108252597164;0.04327546905815194;0.0;0.0;0.0;0.015345541423299216
GO:0009313;0.09346194124708902;0.0;0.013411825485676486;0.01681314720507379;0.08240275195891353;1.0;0.09346194124708902;0.018072281816996688;0.0;0.0;0.0;0.13637517524438433;0.0;0.05713697213364702;0.01507910263292127;0.21662655842018974;0.09346194124708902;0.0;0.0;0.0;0.0;0.0
GO:0008202;0.06501871918899069;0.0;0.013411825485676486;0.009074413603087932;0.08240275195891353;0.09346194124708902;1.0;0.00975399536795251;0.0;0.0;0.0;0.046184872544277604;0.0;0.05713697213364702;0.008138512818899648;0.0753971183497429;0.43104596958387315;0.0;0.0;0.0;0.0;0.0
GO:0006210;0.025040034441721693;0.0;0.01852092123134691;0.725460934528257;0.01852092123134691;0.018072281816996688;0.00975399536795251;1.0;0.0;0.0;0.0;0.05679957114574304;0.003214233965668145;0.01852092123134691;0.2414727267820666;0.013176977923930293;0.013176977923930293;0.003214233965668145;0.0;0.0;0.0;0.003214233965668145
GO:0006469;0.0;0.00725795937566638;0.0030693821224270995;0.0;0.0;0.0;0.0;0.0;1.0;0.00725795937566638;0.021816671961227406;0.0;0.0;0.0030693821224270995;0.0;0.0;0.0;0.00725795937566638;0.0;0.004070797230740158;0.0;0.00725795937566638
GO:0042104;0.0;0.3324650173149864;0.005181334994608362;0.0;0.0;0.0;0.0;0.0;0.00725795937566638;1.0;0.01225195084958968;0.0;0.0;0.005181334994608362;0.0;0.0;0.0;0.01225195084958968;0.0;0.01225195084958968;0.0;0.034787741818458985
