;GO:0042737;GO:0031295;GO:0033396;GO:0006212;GO:0006520;GO:0009313;GO:0008202;GO:0006210;GO:0006469;GO:0042104;GO:0046426;GO:0009822;GO:0051289;GO:0019482;GO:0046135;GO:0052695;GO:0002933;GO:0019221;GO:1990822;GO:0001819;GO:0015811;GO:0050852
GO:0042737;1.0;0.0;0.48300749985576874;1.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.4;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001
GO:0031295;0.0;1.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6830074998557688;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.6000000000000001
GO:0033396;0.48300749985576874;0.3660149997115376;1.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.4;0.2830074998557688;0.23852901558847928;0.2599120563717816;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.0;0.48300749985576874
GO:0006212;1.0;0.0;0.43852901558847923;1.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.8;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276
GO:0006520;0.5356143810225276;0.0;0.6830074998557688;0.5356143810225276;1.0;0.6000000000000001;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.6000000000000001;1.0;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001
GO:0009313;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;1.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0008202;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.5356143810225276;1.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.0
GO:0006210;0.5356143810225276;0.0;0.4;0.8;0.5356143810225276;0.48300749985576874;0.5356143810225276;1.0;0.0;0.0;0.0;0.6000000000000001;0.4;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.4;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923
GO:0006469;0.0;0.3356143810225276;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;1.0;0.23852901558847928;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.4
GO:0042104;0.0;0.6830074998557688;0.23852901558847928;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;1.0;0.2599120563717816;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.3356143810225276
GO:0046426;0.0;0.3081136762725405;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.2599120563717816;1.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376
GO:0009822;0.6830074998557688;0.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;1.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.4;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276
GO:0051289;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;1.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.0;0.0;0.0;0.8
GO:0019482;0.6000000000000001;0.43852901558847923;0.8;0.5356143810225276;1.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.3356143810225276;0.2830074998557688;0.3081136762725405;0.6000000000000001;0.5356143810225276;1.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.4;0.0;0.6000000000000001
GO:0046135;0.6000000000000001;0.0;0.43852901558847923;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.5356143810225276;1.0;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874
GO:0052695;0.4;0.0;0.4;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.4;0.43852901558847923;0.48300749985576874;0.4;1.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923
GO:0002933;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.3660149997115376;1.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276
GO:0019221;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.8;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.5356143810225276;1.0;0.0;0.48300749985576874;0.0;0.8
GO:1990822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6000000000000001;0.0
GO:0001819;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.48300749985576874
GO:0015811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;1.0;0.0
