;GO:0060045;GO:0038110;GO:0007179;GO:0003376;GO:0001666;GO:0051289;GO:0030509;GO:0032729;GO:0032689;GO:0070207;GO:0050830;GO:0035556;GO:0034260;GO:0007181;GO:0065003;GO:2000010;GO:0060317;GO:0060318;GO:0042267;GO:0002769;GO:0050680;GO:0034699;GO:0002728;GO:0031100;GO:0032354;GO:0045429;GO:0034695;GO:0051271;GO:0045664;GO:0038096;GO:0060389;GO:0002223;GO:0000165;GO:0002534;GO:0050852;GO:0050776;GO:0031295;GO:0007169;GO:0007166;GO:0060979;GO:0045954;GO:0050860;GO:0071222;GO:0045087;GO:0043066;GO:0060939;GO:0035723;GO:0032496;GO:2000502;GO:0030512;GO:0030511
GO:0060045;1.0;0.11111111111111116;0.10810810810810811;0.11111111111111116;0.0;0.0;0.07547169811320753;0.17142857142857137;0.10810810810810811;0.0;0.0;0.11764705882352944;0.07499999999999996;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.09523809523809523;0.13888888888888884;0.0;0.06666666666666665;0.0;0.0;0.12;0.0;0.11111111111111116;0.19444444444444442;0.09615384615384615;0.0;0.09090909090909094;0.07547169811320753;0.0;0.10416666666666663;0.08823529411764708;0.12;0.11111111111111116;0.11764705882352944;0.0;0.0714285714285714;0.08333333333333337;0.0;0.0;0.10256410256410253;0.0;0.11111111111111116;0.0;0.06666666666666665;0.08163265306122447;0.13043478260869568
GO:0038110;0.11111111111111116;1.0;0.7;0.6;0.0;0.125;0.2692307692307693;0.2142857142857143;0.2142857142857143;0.125;0.0;0.75;0.1875;0.1428571428571429;0.16666666666666663;0.19999999999999996;0.15384615384615385;0.15384615384615385;0.0;0.4666666666666667;0.3076923076923077;0.0;0.08108108108108103;0.0;0.0;0.1428571428571429;0.0;0.33333333333333337;0.2666666666666667;0.2692307692307693;0.07999999999999996;0.24137931034482762;0.2222222222222222;0.0;0.31818181818181823;0.30000000000000004;0.1428571428571429;0.7777777777777778;0.75;0.16666666666666663;0.09090909090909094;0.16666666666666663;0.07999999999999996;0.0;0.2666666666666667;0.1428571428571429;1.0;0.0;0.11111111111111116;0.16000000000000003;0.16666666666666663
GO:0007179;0.10810810810810811;0.7;1.0;0.5454545454545454;0.0;0.11764705882352944;0.36;0.19999999999999996;0.19999999999999996;0.11764705882352944;0.0;0.6666666666666667;0.17647058823529416;0.1333333333333333;0.15384615384615385;0.1875;0.1428571428571429;0.1428571428571429;0.0;0.4375;0.2857142857142857;0.0;0.07894736842105265;0.0;0.0;0.13793103448275867;0.0;0.3076923076923077;0.25;0.2592592592592593;0.07692307692307687;0.23333333333333328;0.2142857142857143;0.0;0.30434782608695654;0.2727272727272727;0.13793103448275867;0.8888888888888888;0.6666666666666667;0.15384615384615385;0.08823529411764708;0.16000000000000003;0.07692307692307687;0.0;0.25;0.1333333333333333;0.7;0.0;0.10810810810810811;0.15384615384615385;0.16000000000000003
GO:0003376;0.11111111111111116;0.6;0.5454545454545454;1.0;0.0;0.125;0.2222222222222222;0.2142857142857143;0.2142857142857143;0.125;0.0;0.75;0.1875;0.1428571428571429;0.16666666666666663;0.19999999999999996;0.15384615384615385;0.15384615384615385;0.0;0.375;0.3076923076923077;0.0;0.08108108108108103;0.0;0.0;0.1428571428571429;0.0;0.33333333333333337;0.2666666666666667;0.2222222222222222;0.07999999999999996;0.19999999999999996;0.2222222222222222;0.0;0.26086956521739135;0.30000000000000004;0.1428571428571429;0.6;0.75;0.16666666666666663;0.09090909090909094;0.16666666666666663;0.07999999999999996;0.0;0.2666666666666667;0.1428571428571429;0.6;0.0;0.11111111111111116;0.16000000000000003;0.16666666666666663
GO:0001666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.125;0.0;0.0;0.18181818181818177;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.33333333333333337;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0
GO:0051289;0.0;0.125;0.11764705882352944;0.125;0.0;1.0;0.06060606060606055;0.0;0.0;0.8181818181818181;0.0;0.1428571428571429;0.0;0.6363636363636364;0.6;0.0;0.1333333333333333;0.1333333333333333;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.07407407407407407;0.05555555555555558;0.06060606060606055;0.0;0.06896551724137934;0.0;0.0;0.125;0.1428571428571429;0.1428571428571429;0.0;0.0;0.07407407407407407;0.0;0.0;0.125;0.125;0.0;0.0;0.0;0.0
GO:0030509;0.07547169811320753;0.2692307692307693;0.36;0.2222222222222222;0.0;0.06060606060606055;1.0;0.09677419354838712;0.09677419354838712;0.06060606060606055;0.0;0.24;0.09090909090909094;0.06451612903225812;0.06896551724137934;0.09375;0.06666666666666665;0.06666666666666665;0.0;0.21875;0.1333333333333333;0.0;0.05555555555555558;0.0;0.0;0.22499999999999998;0.0;0.13793103448275867;0.125;0.16279069767441856;0.04761904761904767;0.15217391304347827;0.13636363636363635;0.0;0.17948717948717952;0.11111111111111116;0.0888888888888889;0.31999999999999995;0.24;0.06896551724137934;0.06000000000000005;0.09756097560975607;0.04761904761904767;0.0;0.125;0.06451612903225812;0.2692307692307693;0.0;0.07547169811320753;0.09523809523809523;0.09756097560975607
GO:0032729;0.17142857142857137;0.2142857142857143;0.19999999999999996;0.2142857142857143;0.0;0.0;0.09677419354838712;1.0;0.5;0.0;0.0;0.25;0.17647058823529416;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.15000000000000002;0.19999999999999996;0.0;0.13888888888888884;0.0;0.0;0.13793103448275867;0.0;0.2142857142857143;0.25;0.1333333333333333;0.0;0.12121212121212122;0.09677419354838712;0.0;0.15384615384615385;0.2727272727272727;0.13793103448275867;0.2142857142857143;0.25;0.0;0.12121212121212122;0.11538461538461542;0.0;0.0;0.17647058823529416;0.0;0.2142857142857143;0.0;0.07894736842105265;0.11111111111111116;0.16000000000000003
GO:0032689;0.10810810810810811;0.2142857142857143;0.19999999999999996;0.2142857142857143;0.0;0.0;0.09677419354838712;0.5;1.0;0.0;0.0;0.25;0.25;0.0;0.0;0.1875;0.0;0.0;0.0;0.15000000000000002;0.2857142857142857;0.0;0.24242424242424243;0.0;0.0;0.09999999999999998;0.0;0.3076923076923077;0.25;0.09677419354838712;0.0;0.08823529411764708;0.09677419354838712;0.0;0.11111111111111116;0.2727272727272727;0.09999999999999998;0.2142857142857143;0.25;0.0;0.08823529411764708;0.16000000000000003;0.0;0.0;0.25;0.0;0.2142857142857143;0.0;0.10810810810810811;0.15384615384615385;0.11538461538461542
GO:0070207;0.0;0.125;0.11764705882352944;0.125;0.0;0.8181818181818181;0.06060606060606055;0.0;0.0;1.0;0.0;0.1428571428571429;0.0;0.6363636363636364;0.6;0.0;0.1333333333333333;0.1333333333333333;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.07407407407407407;0.05555555555555558;0.06060606060606055;0.0;0.06896551724137934;0.0;0.0;0.125;0.1428571428571429;0.1428571428571429;0.0;0.0;0.07407407407407407;0.0;0.0;0.125;0.125;0.0;0.0;0.0;0.0
