;GO:0021915;GO:0033260;GO:0031081;GO:0045727;GO:0034198;GO:0048339;GO:0008543;GO:0022008;GO:0051292;GO:0008585;GO:0042795;GO:0006369;GO:0000973;GO:0006446;GO:0000972;GO:0051290;GO:0046833;GO:0006368;GO:0000398;GO:0034629;GO:0002534;GO:0045292;GO:0006999;GO:0000184;GO:0070208;GO:0050830;GO:0036228;GO:0042306;GO:1904263;GO:0006370;GO:0006398;GO:0051260;GO:0006355;GO:0008334;GO:0006611;GO:0006406;GO:0006605;GO:0098789;GO:0006606;GO:0006408;GO:0006607;GO:0031442;GO:0031047;GO:0031124;GO:0007080;GO:0051315
GO:0021915;1.0;0.0;0.0;0.0;0.0;0.6305647446495172;0.0;0.3998540636032579;0.0;0.4484041346033949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033260;0.0;1.0;0.13391673809461996;0.0;0.1374859080052687;0.0;0.15915035964188312;0.1779799325280353;0.14809578135139134;0.0;0.6745245857893799;0.6986888979148285;0.16817693267886807;0.0;0.1729051151647267;0.1556405809417124;0.0;0.6986888979148285;0.6084840708509385;0.0;0.0;0.5969353343575399;0.16817974818852077;0.47588160868220025;0.1556405809417124;0.0;0.0;0.0;0.0;0.6205223630691824;0.6085201563786186;0.16381308869735586;0.0;0.6737822125378573;0.0;0.0;0.0;0.6205888601637957;0.0;0.0;0.0;0.0;0.14757220087408518;0.6330474277154021;0.19245845145204366;0.2387755341889577
GO:0031081;0.0;0.13391673809461996;1.0;0.0;0.1709453729518047;0.0;0.2057733614524886;0.23838128251165266;0.44116672449103617;0.0;0.11243246556775376;0.13126424044562054;0.4476503273297821;0.0;0.4643452922528047;0.33913239511657706;0.0;0.13126424044562054;0.14707847673849797;0.7131893727316587;0.0;0.14371585769385245;0.5198296185654486;0.10236527143715983;0.33913239511657706;0.0;0.5189352559821842;0.0;0.0;0.15061220710195958;0.14708902556513168;0.3623558495660671;0.0;0.16660551847681582;0.31261462407934376;0.2130109714882013;0.33775829706476346;0.150631808362535;0.35934960395126725;0.20775388612440865;0.35184715544249817;0.0;0.18682183850446482;0.15432016700809806;0.30900466314236963;0.2389558478439114
GO:0045727;0.0;0.0;0.0;1.0;0.0;0.0;0.22901290736490443;0.0;0.0;0.0;0.0;0.0;0.0;0.7320220309704225;0.0;0.0;0.20268353097588912;0.0;0.0;0.0;0.0;0.0;0.0;0.19138908340259353;0.0;0.0;0.0;0.1590345671844746;0.26171812893507834;0.0;0.0;0.0;0.5635685091930833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882485903987756;0.2987059523731379;0.0;0.0;0.0
GO:0034198;0.0;0.1374859080052687;0.1709453729518047;0.0;1.0;0.0;0.21432267915315184;0.24993086315258978;0.19474642922472216;0.0;0.11493758229324832;0.13469161173282632;0.23102081915158768;0.0;0.24003757502255768;0.2080059373176552;0.0;0.13469161173282632;0.15139500761647823;0.0;0.0;0.1478345057181059;0.23102613202076205;0.10443772213512231;0.2080059373176552;0.3268830774651348;0.0;0.0;0.0;0.15514184299695508;0.15140618473691858;0.22286536973411467;0.0;0.17216598074120748;0.0;0.0;0.0;0.15516264107717578;0.0;0.0;0.0;0.0;0.1938420435264079;0.15907910445752046;0.18723898333870084;0.2505625264039856
GO:0048339;0.6305647446495172;0.0;0.0;0.0;0.0;1.0;0.0;0.40010497800480965;0.0;0.44863919355386156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.0;0.15915035964188312;0.2057733614524886;0.22901290736490443;0.21432267915315184;0.0;1.0;0.3321155713152854;0.24126756839312252;0.0;0.12969717849310008;0.1554180069577738;0.29953502372094826;0.3196032211103735;0.31487058451515904;0.26195506423022885;0.2919515745971327;0.1554180069577738;0.1780902297148983;0.0;0.0;0.1731837381382916;0.29954395523458993;0.2000822882684038;0.26195506423022885;0.0;0.0;0.2818292437361334;0.3200622212070026;0.18329763115119377;0.17810569623691955;0.28596696646470116;0.32991611795216924;0.20754457935548534;0.0;0.0;0.0;0.1833266639983294;0.0;0.0;0.0;0.2638456576854868;0.41204413562222064;0.18881910420937714;0.22985009351493366;0.3332318827876818
GO:0022008;0.3998540636032579;0.1779799325280353;0.23838128251165266;0.0;0.24993086315258978;0.40010497800480965;0.3321155713152854;1.0;0.28735462160946285;0.35226497094890796;0.14193431304357884;0.17332507753645837;0.37400620113422545;0.0;0.39822349690201286;0.31718911284998735;0.0;0.17332507753645837;0.20200486299406673;0.0;0.0;0.19571544051980938;0.3740201259888754;0.12625907740293585;0.31718911284998735;0.0;0.0;0.0;0.0;0.20873111492211144;0.20202476244942735;0.3530883812720785;0.0;0.24076157747877433;0.0;0.0;0.0;0.20876876447762172;0.0;0.0;0.0;0.0;0.28538993609303;0.21592121063251757;0.2713036873662604;0.42805323302651166
GO:0051292;0.0;0.14809578135139134;0.44116672449103617;0.0;0.19474642922472216;0.0;0.24126756839312252;0.28735462160946285;1.0;0.0;0.12226002287361687;0.14485864624944833;0.5317056353195286;0.0;0.5554249539187558;0.6240348795454466;0.0;0.14485864624944833;0.16436145030716673;0.0;0.0;0.16017337816627308;0.7882120120594232;0.11044843941231687;0.6240348795454466;0.0;0.0;0.0;0.0;0.16878695656521125;0.1643746240596098;0.6744717283296755;0.0;0.1891337908024222;0.0;0.0;0.0;0.16881157430868524;0.0;0.0;0.0;0.0;0.21562163003990312;0.17345768481288687;0.20748255749437963;0.28818992951221606
GO:0008585;0.4484041346033949;0.0;0.0;0.0;0.0;0.44863919355386156;0.0;0.35226497094890796;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042795;0.0;0.6745245857893799;0.11243246556775376;0.0;0.11493758229324832;0.0;0.12969717849310008;0.14193431304357884;0.12226002287361687;0.0;1.0;0.8173503182331716;0.1356296265329635;0.0;0.1386881648712192;0.12735671620680955;0.0;0.8173503182331716;0.5515794131325462;0.0;0.0;0.5426336115139845;0.13563145771656607;0.44736231170989216;0.12735671620680955;0.0;0.0;0.0;0.0;0.5608511358246102;0.5516072867588581;0.1327770855910426;0.0;0.6012303643011144;0.0;0.0;0.0;0.5609022007329598;0.0;0.0;0.0;0.0;0.12190296800827385;0.5704405221245252;0.11925810498023443;0.14213780469988457
GO:0006369;0.0;0.6986888979148285;0.13126424044562054;0.0;0.13469161173282632;0.0;0.1554180069577738;0.17332507753645837;0.14485864624944833;0.0;0.8173503182331716;1.0;0.16401473213452106;0.0;0.16850864881830083;0.15206918679829004;0.0;0.9308030876571312;0.6356312141108698;0.0;0.0;0.6237805799995183;0.1640174100058421;0.46921608244506324;0.15206918679829004;0.0;0.0;0.0;0.0;0.6479755756837033;0.6356682302529119;0.15986154915984363;0.0;0.702484129575172;0.0;0.0;0.0;0.6480437390082688;0.0;0.0;0.0;0.0;0.1443576661468779;0.6608097495912507;0.1406634515175392;0.17362862900774834
GO:0000973;0.0;0.16817693267886807;0.4476503273297821;0.0;0.23102081915158768;0.0;0.29953502372094826;0.37400620113422545;0.5317056353195286;0.0;0.1356296265329635;0.16401473213452106;1.0;0.0;0.9427195364752838;0.4873683243671997;0.0;0.16401473213452106;0.18946988578037804;0.0;0.0;0.18392608799090998;0.6745671115153778;0.12124547730730234;0.4873683243671997;0.0;0.0;0.0;0.0;0.1953750700205307;0.18948739211690568;0.5368108756422605;0.0;0.22316475257048746;0.0;0.0;0.0;0.19540805519218732;0.0;0.0;0.0;0.0;0.2609953756238583;0.20166060704509176;0.24916441959848723;0.3754224796916398
GO:0006446;0.0;0.0;0.0;0.7320220309704225;0.0;0.0;0.3196032211103735;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.21652541247719576;0.0;0.0;0.0;0.0;0.0;0.0;0.2306571006387567;0.0;0.0;0.0;0.21090737927774159;0.2451407351690119;0.0;0.0;0.0;0.7385625683205994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4586868239416551;0.40679255106996215;0.0;0.0;0.0
GO:0000972;0.0;0.1729051151647267;0.4643452922528047;0.0;0.24003757502255768;0.0;0.31487058451515904;0.39822349690201286;0.5554249539187558;0.0;0.1386881648712192;0.16850864881830083;0.9427195364752838;0.0;1.0;0.5112548548877001;0.0;0.16850864881830083;0.19549257454437388;0.0;0.0;0.1895962173003945;0.7132079833760766;0.1236838409397606;0.5112548548877001;0.0;0.0;0.0;0.0;0.20178537655375128;0.19551121157392576;0.5659345271513283;0.0;0.2315675373470653;0.0;0.0;0.0;0.20182056193329137;0.0;0.0;0.0;0.0;0.2725623184356535;0.20849722498718373;0.259685332049511;0.399829518341208
GO:0051290;0.0;0.1556405809417124;0.33913239511657706;0.0;0.2080059373176552;0.0;0.26195506423022885;0.31718911284998735;0.6240348795454466;0.0;0.12735671620680955;0.15206918679829004;0.4873683243671997;0.0;0.5112548548877001;1.0;0.0;0.15206918679829004;0.17370687744725652;0.0;0.0;0.16903577391021699;0.5817313826395041;0.11459123160088562;0.8380754025231435;0.0;0.0;0.0;0.0;0.1786575300382952;0.17372159194947184;0.8235468398683862;0.0;0.20161553560059606;0.0;0.0;0.0;0.17868511147168006;0.0;0.0;0.0;0.0;0.23199561060561544;0.1838989970680421;0.22260039604278148;0.31820718335307197
GO:0046833;0.0;0.0;0.0;0.20268353097588912;0.0;0.0;0.2919515745971327;0.0;0.0;0.0;0.0;0.0;0.0;0.21652541247719576;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14177897585437704;0.0;0.0;0.0;0.5213135069510642;0.27088331918979847;0.0;0.0;0.0;0.2224108209514432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2294984209157826;0.2638839045368405;0.0;0.0;0.0
