;GO:0021915;GO:0033260;GO:0031081;GO:0045727;GO:0034198;GO:0048339;GO:0008543;GO:0022008;GO:0051292;GO:0008585;GO:0042795;GO:0006369;GO:0000973;GO:0006446;GO:0000972;GO:0051290;GO:0046833;GO:0006368;GO:0000398;GO:0034629;GO:0002534;GO:0045292;GO:0006999;GO:0000184;GO:0070208;GO:0050830;GO:0036228;GO:0042306;GO:1904263;GO:0006370;GO:0006398;GO:0051260;GO:0006355;GO:0008334;GO:0006611;GO:0006406;GO:0006605;GO:0098789;GO:0006606;GO:0006408;GO:0006607;GO:0031442;GO:0031047;GO:0031124;GO:0007080;GO:0051315
GO:0021915;1.0;0.0;0.0;0.0;0.0;0.4842520601964545;0.0;0.21257834819552773;0.0;0.24978890599863735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033260;0.0;1.0;0.016542012253947143;0.0;0.019600035981132177;0.0;0.020401339940053793;0.02014747062899469;0.017774984128329507;0.0;0.2511137202614731;0.22935914897271625;0.016542012253947143;0.0;0.017532779044369076;0.01898513217417398;0.0;0.24038908366810985;0.2291490683025081;0.0;0.0;0.19503744060178368;0.018232653144588034;0.2158037999509809;0.018068461080748513;0.0;0.0;0.0;0.0;0.19757392996232598;0.175091931152595;0.022545221496724492;0.0;0.1935867724124318;0.0;0.0;0.0;0.18562032502444006;0.0;0.0;0.0;0.0;0.019714642463442972;0.20939922078398404;0.39177879188621656;0.36285161353261874
GO:0031081;0.0;0.016542012253947143;1.0;0.0;0.019600035981132177;0.0;0.020401339940053793;0.02014747062899469;0.6845286376617906;0.0;0.020209588569859743;0.019376394895878803;0.23315769951347146;0.0;0.24712243984027193;0.16043922491284426;0.0;0.020308210222587764;0.02230559084393641;0.8638884562761542;0.0;0.01898513217417398;0.70215383192006;0.021006549578978136;0.15269263677324443;0.0;0.3239824009069262;0.0;0.0;0.01923203648967206;0.017043617088630857;0.19052476586617442;0.0;0.018843922736484796;0.30594531745789866;0.30398786903312963;0.35254542751608386;0.018068461080748513;0.4120242587028922;0.23636575805884774;0.37960525351951663;0.0;0.019714642463442972;0.020383121679031193;0.28230337070866496;0.01788048761237731
GO:0045727;0.0;0.0;0.0;1.0;0.0;0.0;0.08902324487055265;0.0;0.0;0.0;0.0;0.0;0.0;0.7573278906845009;0.0;0.0;0.17583740171602094;0.0;0.0;0.0;0.0;0.0;0.0;0.26282355004411373;0.0;0.0;0.0;0.07671189242622095;0.19664970619708758;0.0;0.0;0.0;0.4352497710744504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3543225530800217;0.24140277667198518;0.0;0.0;0.0
GO:0034198;0.0;0.019600035981132177;0.019600035981132177;0.0;1.0;0.0;0.025262371681231917;0.02487426127007137;0.021355193019097305;0.0;0.02496901375924345;0.02370939980386463;0.019600035981132177;0.0;0.021006549578978136;0.023126213965686353;0.0;0.025119729810165282;0.02824859835789715;0.0;0.0;0.023126213965686353;0.022019239117364506;0.02619695350473152;0.021780212890886292;0.4371959291584707;0.0;0.0;0.0;0.023493618260426462;0.020308210222587764;0.02863403552987001;0.0;0.022917023668722024;0.0;0.0;0.0;0.021780212890886292;0.0;0.0;0.0;0.0;0.024217826712139325;0.025234443324711957;0.023604014653692523;0.02150765967640577
GO:0048339;0.4842520601964545;0.0;0.0;0.0;0.0;1.0;0.0;0.19194762723244513;0.0;0.22773155907165143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.0;0.020401339940053793;0.020401339940053793;0.08902324487055265;0.025262371681231917;0.0;1.0;0.02617919421005247;0.022309929290988698;0.0;0.02628417010639969;0.024892068995282617;0.020401339940053793;0.08631823201389675;0.02192969260898353;0.024250039016390085;0.06282429296531723;0.02645123429480933;0.02994365179937315;0.0;0.0;0.024250039016390085;0.02303568721655709;0.0792072895267845;0.022774214900071033;0.0;0.0;0.07468633118758986;0.07203765028479697;0.024654331298441176;0.02116973712405622;0.030377087853457923;0.134624469196294;0.024020124454502058;0.0;0.0;0.0;0.022774214900071033;0.0;0.0;0.0;0.07203765028479697;0.07291812120588657;0.02657846199649411;0.02477593375833625;0.02247638661534593
GO:0022008;0.21257834819552773;0.02014747062899469;0.02014747062899469;0.0;0.02487426127007137;0.19194762723244513;0.02617919421005247;1.0;0.02200669108286398;0.2044410131724127;0.025864289512484567;0.024515168370707923;0.02014747062899469;0.0;0.02163663483905982;0.023892190361787052;0.0;0.02602604232408053;0.029399923490495028;0.0;0.0;0.023892190361787052;0.022712541878556033;0.027184192042170374;0.02245831351122849;0.0;0.0;0.0;0.0;0.024284542178766546;0.020896512239237695;0.029817651666838488;0.0;0.023668980029867195;0.0;0.0;0.0;0.02245831351122849;0.0;0.0;0.0;0.0;0.025059136918166035;0.02614920311908028;0.024402515449014905;0.022168637735401456
GO:0051292;0.0;0.017774984128329507;0.6845286376617906;0.0;0.021355193019097305;0.0;0.022309929290988698;0.02200669108286398;1.0;0.0;0.022080823654154244;0.021089976034555206;0.2505362917537963;0.0;0.2667326646957665;0.35117290242328925;0.0;0.022198607070496666;0.02460719979074136;0.0;0.0;0.02062727568362247;0.9721205504428309;0.02303568721655709;0.33282699636197544;0.0;0.0;0.0;0.0;0.020919068091574542;0.01835546266242781;0.423900363192576;0.0;0.020460688760885998;0.0;0.0;0.0;0.019549669583091338;0.0;0.0;0.0;0.0;0.021491315517021915;0.02228814468833336;0.021006549578978136;0.01932980117066826
GO:0008585;0.24978890599863735;0.0;0.0;0.0;0.0;0.22773155907165143;0.0;0.2044410131724127;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042795;0.0;0.2511137202614731;0.020209588569859743;0.0;0.02496901375924345;0.0;0.02628417010639969;0.025864289512484567;0.022080823654154244;0.0;1.0;0.3285039467878783;0.020209588569859743;0.0;0.021708291142540363;0.023979595480373463;0.0;0.3488304069037415;0.3327272139580086;0.0;0.0;0.27016661495253086;0.022791514758978015;0.30754672851845893;0.022535525346309232;0.0;0.0;0.0;0.0;0.274619724313525;0.23618393794143017;0.029953910924441114;0.0;0.26763346410990263;0.0;0.0;0.0;0.25389696852778204;0.0;0.0;0.0;0.0;0.02515530584249927;0.2957905442928724;0.02449370142765062;0.02224386726545036
GO:0006369;0.0;0.22935914897271625;0.019376394895878803;0.0;0.02370939980386463;0.0;0.024892068995282617;0.024515168370707923;0.021089976034555206;0.0;0.3285039467878783;1.0;0.019376394895878803;0.0;0.02074986969008576;0.02281550317498554;0.0;0.3304579331640889;0.313055792057936;0.0;0.0;0.25705134460127116;0.02173738053617767;0.29066453615055104;0.021504402109732573;0.0;0.0;0.0;0.0;0.26107937177390717;0.22609896761303822;0.028159219988364594;0.0;0.25475712401548234;0.0;0.0;0.0;0.24227979697654306;0.0;0.0;0.0;0.0;0.023877307001064007;0.2801415135638551;0.023280422135229694;0.021238665959601426
