;GO:0021915;GO:0033260;GO:0031081;GO:0045727;GO:0034198;GO:0048339;GO:0008543;GO:0022008;GO:0051292;GO:0008585;GO:0042795;GO:0006369;GO:0000973;GO:0006446;GO:0000972;GO:0051290;GO:0046833;GO:0006368;GO:0000398;GO:0034629;GO:0002534;GO:0045292;GO:0006999;GO:0000184;GO:0070208;GO:0050830;GO:0036228;GO:0042306;GO:1904263;GO:0006370;GO:0006398;GO:0051260;GO:0006355;GO:0008334;GO:0006611;GO:0006406;GO:0006605;GO:0098789;GO:0006606;GO:0006408;GO:0006607;GO:0031442;GO:0031047;GO:0031124;GO:0007080;GO:0051315
GO:0021915;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.18181818181818182;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033260;0.0;1.0;0.21052631578947367;0.0;0.21052631578947367;0.0;0.1;0.125;0.1111111111111111;0.0;0.08333333333333333;0.09523809523809523;0.2222222222222222;0.0;0.23529411764705882;0.10526315789473684;0.0;0.09523809523809523;0.08695652173913043;0.0;0.0;0.08333333333333333;0.23529411764705882;0.18181818181818182;0.10526315789473684;0.0;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.1111111111111111;0.0;0.6;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.09523809523809523;0.10526315789473684;0.125
GO:0031081;0.0;0.21052631578947367;1.0;0.0;0.25;0.0;0.23529411764705882;0.15384615384615385;0.6666666666666666;0.0;0.09523809523809523;0.2222222222222222;0.5333333333333333;0.0;0.5714285714285714;0.25;0.0;0.2222222222222222;0.1;0.8571428571428571;0.0;0.09523809523809523;0.7142857142857143;0.21052631578947367;0.25;0.0;0.5882352941176471;0.0;0.0;0.10526315789473684;0.10526315789473684;0.26666666666666666;0.0;0.23529411764705882;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.21052631578947367;0.3333333333333333;0.3157894736842105;0.3157894736842105;0.0;0.23529411764705882;0.1111111111111111;0.375;0.3076923076923077
GO:0045727;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.3333333333333333;0.5263157894736842;0.0;0.0;0.0;0.7368421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.6666666666666666;0.0;0.0;0.0
GO:0034198;0.0;0.21052631578947367;0.25;0.0;1.0;0.0;0.23529411764705882;0.15384615384615385;0.13333333333333333;0.0;0.09523809523809523;0.2222222222222222;0.26666666666666666;0.0;0.2857142857142857;0.125;0.0;0.2222222222222222;0.1;0.0;0.0;0.09523809523809523;0.2857142857142857;0.21052631578947367;0.125;0.375;0.0;0.0;0.0;0.10526315789473684;0.10526315789473684;0.13333333333333333;0.0;0.23529411764705882;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.23529411764705882;0.1111111111111111;0.25;0.3076923076923077
GO:0048339;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.18181818181818182;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.0;0.1;0.23529411764705882;0.1111111111111111;0.23529411764705882;0.0;1.0;0.14285714285714285;0.125;0.0;0.09090909090909091;0.10526315789473684;0.25;0.1111111111111111;0.26666666666666666;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.09523809523809523;0.0;0.0;0.09090909090909091;0.26666666666666666;0.2;0.11764705882352941;0.0;0.0;0.1111111111111111;0.10526315789473684;0.1;0.1;0.125;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.2222222222222222;0.10526315789473684;0.11764705882352941;0.14285714285714285
GO:0022008;0.18181818181818182;0.125;0.15384615384615385;0.0;0.15384615384615385;0.18181818181818182;0.14285714285714285;1.0;0.16666666666666666;0.18181818181818182;0.1111111111111111;0.13333333333333333;0.16666666666666666;0.0;0.18181818181818182;0.15384615384615385;0.0;0.13333333333333333;0.11764705882352941;0.0;0.0;0.1111111111111111;0.18181818181818182;0.125;0.15384615384615385;0.0;0.0;0.0;0.0;0.125;0.125;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.2
GO:0051292;0.0;0.1111111111111111;0.6666666666666666;0.0;0.13333333333333333;0.0;0.125;0.16666666666666666;1.0;0.0;0.1;0.11764705882352941;0.5714285714285714;0.0;0.6153846153846154;0.13333333333333333;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.1;0.9230769230769231;0.1111111111111111;0.13333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.14285714285714285;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.125;0.11764705882352941;0.13333333333333333;0.16666666666666666
GO:0008585;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.18181818181818182;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
