;GO:1905662;GO:2001294;GO:0032693;GO:1902950;GO:0007016;GO:0000187;GO:0022011;GO:0000184;GO:0032728;GO:0002638;GO:0019886;GO:0051127;GO:0050710;GO:0065003;GO:1902564;GO:0060236;GO:0001954;GO:0002922;GO:0002924;GO:0032436;GO:0031103;GO:0051898;GO:0006383;GO:0034453;GO:0006384;GO:0043409;GO:0038095;GO:0042795;GO:0038096;GO:0045944;GO:0006302;GO:0043403;GO:0030889;GO:0071397;GO:0016476;GO:0050852;GO:0006273;GO:0000723;GO:1904646;GO:0006307;GO:0071260;GO:0002622;GO:0002503;GO:0001811;GO:0002506;GO:0016064;GO:0001814;GO:2001199;GO:0060441;GO:0006085;GO:0006366;GO:0060445;GO:0048714;GO:1990166;GO:0002316;GO:0043031;GO:0051607;GO:0019048;GO:1905064;GO:0071219;GO:0035511;GO:0033173;GO:0043318;GO:0010470;GO:0006897;GO:0000147;GO:0043434;GO:0006898;GO:0006412;GO:0010906;GO:0045860;GO:0002605;GO:0010469;GO:1904261;GO:0050766;GO:0030336;GO:0016567;GO:0050765;GO:0008360;GO:0046718;GO:1902894;GO:0051103;GO:0010717;GO:0006614;GO:0046321;GO:0051106;GO:0060333;GO:0006471;GO:0006351;GO:0006355;GO:1905898;GO:0006633;GO:0006359;GO:1901216;GO:0006357;GO:0009617;GO:0006625;GO:0045089;GO:0006509;GO:0045087;GO:0046330;GO:0045088;GO:0031643
GO:1905662;1.0;0.0;0.20205887100365424;0.20207376427108625;0.1102688369580496;0.2740727518704622;0.0;0.2263252384304062;0.15569239407596797;0.19449012262788523;0.0;0.13561188029414933;0.20536754897121415;0.0;0.260902095520662;0.1874453489485981;0.16163581117456477;0.1556657612930764;0.15003283857760177;0.26366401522407507;0.0;0.2434042330334121;0.0;0.0;0.0;0.39619744618707026;0.18715366104370035;0.0;0.1537398003781205;0.395719155755016;0.0;0.0;0.21484965197913397;0.0;0.1870701086445269;0.16340961825587405;0.0;0.09046154787892093;0.0;0.0;0.0;0.149961379484382;0.0;0.12653126337658252;0.0;0.0;0.11284978512674755;0.23171120583277244;0.0;0.0;0.0;0.0;0.1567897612389364;0.0;0.0;0.260902095520662;0.0;0.0;0.23186323334662415;0.0;0.0;0.19431971317183344;0.14283037442882332;0.16489889665070692;0.0;0.0;0.0;0.0;0.0;0.3146215736026874;0.33486842977978176;0.20200596684396085;0.24368322982258725;0.1611350929417526;0.18097308234809875;0.25625427321678407;0.0;0.25183124174614374;0.20163375735059222;0.0;0.6533184787359649;0.0;0.20596623945248171;0.0;0.2688447127886696;0.39326018003182206;0.20575744293446346;0.0;0.0;0.5055738816598255;0.19439913808425313;0.0;0.49751595207634525;0.2020401621368631;0.49751595207634525;0.0;0.0;0.14737036501575335;0.0;0.0;0.22853263717228808;0.16484388282312046;0.17477379485298927
GO:2001294;0.0;1.0;0.0;0.0;0.18196252528262294;0.0;0.23239568518964876;0.3117366047095947;0.0;0.0;0.0;0.11242553580922292;0.0;0.23226134832299322;0.0;0.0;0.0;0.0;0.0;0.0;0.1581726136496452;0.0;0.25312078798840143;0.2157126718785569;0.2691849235132355;0.0;0.18311183588149554;0.23033140608342542;0.1346864694477632;0.0;0.2929162857717909;0.0;0.0;0.1558863704336399;0.0;0.14762643042072726;0.31676816640826005;0.27217538796275775;0.15541427372618577;0.31649693779855553;0.2009591826905622;0.0;0.20887431602833528;0.0;0.20879786196712266;0.0;0.0;0.0;0.0;0.6060424028743724;0.25312078798840143;0.0;0.0;0.0;0.15156003970698043;0.0;0.0;0.0;0.0;0.1943575211152791;0.2805619034322165;0.19500850134765207;0.0;0.0;0.0;0.18918974551102558;0.0;0.0;0.2812814059703993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3336544212658376;0.0;0.0;0.0;0.0;0.33329406683749113;0.0;0.0;0.0;0.0;0.21531761833012317;0.3520422752756975;0.2582245183731562;0.0;0.0;0.2945676027696135;0.0;0.0;0.0;0.0;0.12340739841889282;0.0;0.27101886749072074;0.0;0.0;0.0;0.0
GO:0032693;0.20205887100365424;0.0;1.0;0.37044749924266335;0.22965958149616955;0.12010795136773286;0.0;0.1972052200487717;0.508459859958118;0.4249301077413132;0.0;0.1745227023780234;0.44576316914817093;0.0;0.3928912760178824;0.31426717947729976;0.3700053227157086;0.3401434299744826;0.25793894842743953;0.16927836897852974;0.0;0.3414539754329354;0.0;0.0;0.0;0.19514677759649338;0.3132444197327643;0.0;0.21535648828383222;0.17254897257096077;0.0;0.0;0.27111538604906893;0.0;0.39104226103428563;0.24023947624738892;0.0;0.15773004887816994;0.0;0.0;0.0;0.31404080253295746;0.0;0.19550861813327347;0.0;0.0;0.1646628267970829;0.43254920248055284;0.0;0.0;0.0;0.0;0.2785789715224593;0.0;0.0;0.3928912760178824;0.0;0.0;0.43307927258828166;0.0;0.0;0.3394222897615731;0.1437968908758698;0.4842683286133771;0.0;0.0;0.0;0.0;0.0;0.35407453926011895;0.16176675090701792;0.46252875903675567;0.3683819138708811;0.29259857189343436;0.2923626235046133;0.3785052950365824;0.0;0.36531738691364024;0.36860494624481105;0.0;0.20324114296652926;0.0;0.48382956256622506;0.0;0.2565153452795113;0.24897930579097802;0.3862891813986089;0.0;0.0;0.2646110991422678;0.33972523179859604;0.0;0.25662290112571595;0.370306423298687;0.25662290112571595;0.0;0.0;0.30288888207899867;0.0;0.0;0.1360331773713066;0.3872573974436059;0.340905937572014
GO:1902950;0.20207376427108625;0.0;0.37044749924266335;1.0;0.22969211443537532;0.15008640812781593;0.0;0.15783518269205768;0.34032339630668546;0.34012534274654416;0.0;0.26077081180825357;0.2508060978356971;0.0;0.39294758908063915;0.46960611306650835;0.3700677302684469;0.34019616989498813;0.20644860725123354;0.21153430308715562;0.0;0.34149650790003366;0.0;0.0;0.0;0.19516066930997844;0.3914634153865789;0.0;0.2691202765349551;0.2156216490891405;0.0;0.0;0.2711421995433447;0.0;0.467640718283394;0.3002187122831558;0.0;0.15774539376787824;0.0;0.0;0.0;0.3140857579764948;0.0;0.1564771934309338;0.0;0.0;0.13178798628203942;0.31086912048466303;0.0;0.0;0.0;0.0;0.27860728172184146;0.0;0.0;0.39294758908063915;0.0;0.0;0.31125012022997056;0.0;0.0;0.42418311705480105;0.14380443352500547;0.38762962166692927;0.0;0.0;0.0;0.0;0.0;0.442497294444445;0.20214691316526126;0.37022537989693577;0.46038064100581133;0.3499010366000488;0.43687000529137626;0.3785575594423235;0.0;0.43687268362119336;0.5508161048956874;0.0;0.20325621103511665;0.0;0.4839149636902291;0.0;0.32056046401216665;0.3111418053403274;0.4827639630806747;0.0;0.0;0.3306787344591721;0.42456176866831985;0.0;0.3206948894400928;0.4627861783355731;0.3206948894400928;0.0;0.0;0.302930701169816;0.0;0.0;0.16998773973632295;0.3873257609090247;0.3409483336099293
GO:0007016;0.1102688369580496;0.18196252528262294;0.22965958149616955;0.22969211443537532;1.0;0.08356311313240714;0.25889566379265083;0.1471267611122898;0.21378500524204402;0.21367924166967636;0.0;0.28551543078578717;0.13435491237329122;0.43884046396019943;0.1998248003832158;0.19973479153848156;0.2294620430172205;0.21371706655027;0.13781823725943157;0.11501477514497108;0.2883727788038642;0.17690767293522555;0.13150887214896867;0.5603491715243701;0.14037099755539115;0.10677904427342037;0.2717861355783515;0.11904782002380962;0.19537742599973643;0.1170546381896872;0.15358323113821654;0.0;0.1441471664034872;0.16737849969884336;0.2692971398815247;0.2154536366819838;0.16700929335266793;0.38946716851506613;0.16683435165574978;0.16685578465071846;0.22047367629276704;0.19961104585449974;0.39017532518701153;0.10696218998620087;0.39001804560639125;0.0;0.09116489033263674;0.16285424215670596;0.0;0.163022219006148;0.13150887214896867;0.0;0.1477045903974019;0.2297491991856493;0.162400955654507;0.1998248003832158;0.0;0.0;0.16303100760303438;0.21255289857808557;0.14668701401250683;0.2911030613994178;0.08026245824646275;0.23852917978809762;0.2588016004937474;0.48518852832284737;0.0;0.24840908710320658;0.14708756413548832;0.22111360053933035;0.11030566442436344;0.22954405307768141;0.2286165988460369;0.15433378254103386;0.1876442111227275;0.19350043457666033;0.1766047251080455;0.1876452100796893;0.30950891943942543;0.0;0.11086389768660486;0.17639916876216172;0.23834916830338357;0.13432218530376874;0.1673352263255387;0.16298075977088033;0.3245962807845817;0.1871397186486992;0.1343173845925715;0.1719797948304876;0.21349362648724227;0.1545079789298947;0.16739715694102641;0.2296187200036576;0.16739715694102641;0.0;0.3117713487638681;0.19348395307435134;0.0;0.0;0.09391349303765739;0.23837346660364864;0.176658892336267
GO:0000187;0.2740727518704622;0.0;0.12010795136773286;0.15008640812781593;0.08356311313240714;1.0;0.0;0.12499935734480246;0.1458912528406099;0.11673381324324429;0.0;0.15311726696813033;0.1177860419258485;0.0;0.1418903611182807;0.1418635129185187;0.1500282741965335;0.2029982937783358;0.11934102647157362;0.42159019079463084;0.0;0.2658655996226967;0.0;0.0;0.0;0.46503558588338567;0.16999278782234672;0.0;0.1936223347113955;0.34298024001682303;0.0;0.0;0.12208628706121612;0.0;0.14164847599990577;0.20313585267250206;0.0;0.07167082915123757;0.0;0.0;0.0;0.14182657864224907;0.0;0.10397900931557617;0.0;0.0;0.09455837553207994;0.12954015156127097;0.0;0.0;0.0;0.0;0.1719637171476913;0.0;0.0;0.1418903611182807;0.0;0.0;0.12960626168318093;0.0;0.0;0.14576624450886294;0.10471566335935631;0.12185926324050186;0.0;0.0;0.0;0.0;0.0;0.23487481085946482;0.8184146567836333;0.12008459245744606;0.2987866870799673;0.17569811451636227;0.1922075649264691;0.13996912702498981;0.0;0.1381252207174231;0.1498435426820604;0.0;0.2103120127223623;0.0;0.1522230995461241;0.0;0.30976094384401287;0.4062616908141987;0.15210902015681269;0.0;0.0;0.2632836611252382;0.26000468694565404;0.0;0.2600312283315827;0.20882679291121117;0.2600312283315827;0.0;0.0;0.19477592666561927;0.0;0.0;0.7787776243019124;0.15222896081537574;0.18714124091415535
GO:0022011;0.0;0.23239568518964876;0.0;0.0;0.25889566379265083;0.0;1.0;0.123730760955422;0.0;0.0;0.0;0.13770881677352756;0.0;0.3741930332339755;0.0;0.0;0.0;0.0;0.0;0.0;0.21325918704406094;0.0;0.15597172431133763;0.33303148892811163;0.1685957524626932;0.0;0.2612285006800475;0.13874716201832626;0.1726646460431784;0.0;0.1880230693199596;0.0;0.0;0.20912400502704678;0.0;0.19452310240980594;0.20854798347801154;0.17099175625757884;0.20827526729249227;0.20830867149948196;0.29912735473818985;0.0;0.3170083710665594;0.0;0.3168322993284105;0.0;0.0;0.0;0.0;0.2023676214266978;0.15597172431133763;0.0;0.0;0.0;0.20141116558424926;0.0;0.0;0.0;0.0;0.2847315555101057;0.1777902671321801;0.2861308631672708;0.0;0.0;0.0;0.2737759690977698;0.0;0.0;0.17837903083498236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22372708713026979;0.0;0.0;0.0;0.0;0.2233973039276988;0.0;0.0;0.0;0.0;0.33209080679814906;0.24090755431614788;0.15993803473447524;0.0;0.0;0.18941092643808308;0.0;0.0;0.0;0.0;0.15455557159713174;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000184;0.2263252384304062;0.3117366047095947;0.1972052200487717;0.15783518269205768;0.1471267611122898;0.12499935734480246;0.123730760955422;1.0;0.152088420573455;0.18998922906084126;0.0;0.13553135380843823;0.14497719129292475;0.12369267087739957;0.1833059094737701;0.14666431789103954;0.1577548582707673;0.15206300641259934;0.14734018946590696;0.1566746775037274;0.09899749531286521;0.17126864150078142;0.47747777523041685;0.11883746113470234;0.46921608244506324;0.22138729948477345;0.18589442107381818;0.44736231170989216;0.1533154737265148;0.1843357728491497;0.49636844052781587;0.0;0.1515474238059143;0.09809703807158712;0.1463772568122229;0.16277040750149704;0.553088699138378;0.5053921488332415;0.09790987751639425;0.5215413159051573;0.11421791997830376;0.14661499483888085;0.11673206162104872;0.12461071415552837;0.11670817905867802;0.0;0.11131959788014323;0.16320453639429935;0.0;0.1966679846936901;0.47747777523041685;0.0;0.12312773248708578;0.0;0.09636600012628298;0.1833059094737701;0.0;0.0;0.1633094860966754;0.11205466242620991;0.48260145747809535;0.19284767722515822;0.1013748315923916;0.16086162253561134;0.0;0.11031734791457054;0.0;0.0;0.33589877424798065;0.1934088706323419;0.15229726538109475;0.19715482666498216;0.15745900805505628;0.12647445440239805;0.14170939735707355;0.1801120603438964;0.34176953134750354;0.1770703197292714;0.1574997419375469;0.0;0.27622984775440373;0.5386424302438979;0.16080109655608027;0.0;0.16583667806931152;0.19539008024004262;0.20392122935267612;0.3531615415640321;0.48398617125465415;0.23445849672454744;0.15197936902611303;0.22247964989038696;0.23079715489203437;0.15780956722975426;0.23079715489203437;0.0;0.08415878668808989;0.14413737174583074;0.27032676405880635;0.0;0.1360880550004436;0.1608092691466637;0.1369562866338364
GO:0032728;0.15569239407596797;0.0;0.508459859958118;0.34032339630668546;0.21378500524204402;0.1458912528406099;0.0;0.152088420573455;1.0;0.3145156424733344;0.0;0.20934116353908838;0.2861814433549147;0.0;0.2924589787712789;0.29231649818841154;0.4247771015519986;0.39307162845296606;0.19672569643790633;0.20329510126861258;0.0;0.2565171039624488;0.0;0.0;0.0;0.15055802106818342;0.2914314213882786;0.0;0.2559244781911986;0.2070674070996731;0.0;0.0;0.20627981381965732;0.0;0.3638353983601086;0.28388952574159226;0.0;0.1500764228330449;0.0;0.0;0.0;0.2921206305694202;0.0;0.1508271244201983;0.0;0.0;0.12775724779020653;0.2933945294869899;0.0;0.0;0.0;0.0;0.368060566575625;0.0;0.0;0.2924589787712789;0.0;0.0;0.2937338761800172;0.0;0.0;0.31395930192522625;0.11200121366322319;0.4432234811295918;0.0;0.0;0.0;0.0;0.0;0.32645516167465977;0.19460972970145235;0.3400832024465508;0.33857930028322114;0.38560187874061164;0.3414612718124708;0.2824731725604728;0.0;0.27327387301297346;0.33876769592069095;0.0;0.15656928918274465;0.0;0.4428559113885778;0.0;0.3020118539788923;0.29363740764483487;0.3536470689105621;0.0;0.0;0.2488754125004259;0.39262464065921915;0.0;0.24179632875249266;0.4250946743611562;0.24179632875249266;0.0;0.0;0.3529255734458003;0.0;0.0;0.16462614682967058;0.35445839480454505;0.4453677156224765
GO:0002638;0.19449012262788523;0.0;0.4249301077413132;0.34012534274654416;0.21367924166967636;0.11673381324324429;0.0;0.18998922906084126;0.3145156424733344;1.0;0.0;0.16748824370131982;0.239228427030116;0.0;0.5083408146463627;0.2921703675274379;0.3397525540222849;0.39286017453928257;0.43707190934312357;0.16265229784290108;0.0;0.3203845663493841;0.0;0.0;0.0;0.18807794259325727;0.3639700943688369;0.0;0.25583482257321793;0.16566958789498593;0.0;0.0;0.3586003944683959;0.0;0.29103338127433354;0.28377921038588766;0.0;0.15002429488848443;0.0;0.0;0.0;0.43655972036622764;0.0;0.3351238611489803;0.0;0.0;0.28387594054854276;0.40816806827277435;0.0;0.0;0.0;0.0;0.2115946799703422;0.0;0.0;0.5083408146463627;0.0;0.0;0.2936157790205598;0.0;0.0;0.31379073773079097;0.24887282243192213;0.3544977066910847;0.0;0.0;0.0;0.0;0.0;0.3262729163402186;0.1557051590569571;0.5910712471608158;0.33838327091435005;0.2216751962971285;0.273144592796081;0.3527874993141882;0.0;0.34130364369605004;0.33857144840115533;0.0;0.1955852420262398;0.0;0.3542038963076826;0.0;0.24160092528132107;0.23490429812543032;0.35343320905394204;0.0;0.0;0.24876947958010756;0.31404963638559796;0.0;0.24169633528644313;0.34000641281936966;0.24169633528644313;0.0;0.0;0.3527550977577109;0.0;0.0;0.13172102240054862;0.4426370725356419;0.256018390173694
