;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:1903364;1.0;0.07089265873559329;0.0;0.22209223718454707;0.1201313887100863;0.23327993150199272;0.06721822321062587;0.2610518803827115;0.06632787386993332;0.0;0.0829639113933957;0.0;0.07652820038103454;0.08485682143951825;0.30520596197546634;0.0622567891049194;0.2298325518099716;0.0679030979090249;0.07486194505453901;0.0;0.10633243771912809;0.0;0.06721822321062587;0.09265771161457145;0.06923712942137285;0.20444561095652372;0.0;0.0;0.09527034622425622;0.08587070756242461;0.0;0.23187633661102894;0.0;0.076219829095532;0.21562932396280662;0.0711920290837641;0.05314840211026389;0.11495812797471318;0.08661144088739339;0.07486194505453901;0.22963957747718824;0.23040402037000543;0.0;0.0;0.1779146232903524;0.0;0.2221631680547601;0.0885511330746486;0.0834751068648422;0.1779146232903524;0.0;0.0;0.0;0.0;0.07298454623887708;0.0;0.06923712942137285;0.0;0.0;0.08547797550712007;0.0;0.0622567891049194;0.0;0.0;0.0;0.0;0.06402661477420833;0.1052025245953223;0.0;0.3741265687067765;0.08643145356296535;0.48420576332106385;0.09679115793401823;0.23591513831292713;0.21304529487166005;0.07590008230337991;0.06923712942137285;0.0;0.208130336903943;0.07466172085617047;0.21562932396280662;0.0;0.0;0.3472795901390729;0.0;0.0;0.07074471660965363;0.2553041635958288;0.2109233862511034;0.0;0.17330581015992952;0.09859165029355624;0.0;0.0;0.06402661477420833;0.0;0.06923712942137285;0.20591415605806465;0.2706543700999252;0.0;0.19916408646282016;0.0;0.0;0.0;0.0;0.0;0.24886224705462798;0.19714215063464047;0.06721822321062587;0.0;0.11991061119846885;0.0;0.0;0.0;0.0;0.0;0.19714215063464047;0.0;0.0;0.0
GO:0032691;0.07089265873559329;1.0;0.0;0.062355460267896456;0.25705075052467236;0.0708495041138385;0.15781798105124395;0.07143196093194748;0.057275078387956486;0.0;0.18930777932200923;0.0;0.677480702168886;0.19297453519970428;0.06147355044080701;0.2438828597625149;0.06997709201885095;0.39854559505936565;0.6649629547724429;0.0;0.07651325180694818;0.0;0.15781798105124395;0.06827429081754224;0.16195708204874593;0.05808673149454753;0.0;0.0;0.06987882678848972;0.1949283887532931;0.0;0.07049482891868424;0.0;0.19635140619250016;0.06633623856908917;0.6370929678427356;0.04640990047317579;0.08151436283778034;0.19635140619250016;0.06352875013345113;0.06992812791236602;0.07012201250571258;0.0;0.0;0.056290027998268925;0.0;0.06802049529257032;0.06572228542124842;0.19030045784167587;0.056290027998268925;0.0;0.0;0.0;0.0;0.05570241043814931;0.0;0.05320496790851525;0.0;0.0;0.19417239328364932;0.0;0.16502798757189993;0.0;0.0;0.0;0.0;0.15121160666531855;0.0758471564946542;0.0;0.2026777403422594;0.19600597805673906;0.0679555276398655;0.07080609540807273;0.06562947039024232;0.06017966820016245;0.6727718490384927;0.16195708204874593;0.0;0.20520282175292462;0.17292831868114322;0.5396562665669596;0.0;0.0;0.19030045784167587;0.0;0.0;0.16502798757189993;0.07012201250571258;0.0596655064900154;0.0;0.05502304956006848;0.07189755464258604;0.0;0.0;0.15121160666531855;0.0;0.05320496790851525;0.47546673747796325;0.2545627507757868;0.0;0.062019488140119546;0.0;0.0;0.0;0.0;0.0;0.07473914313379683;0.056290027998268925;0.15781798105124395;0.0;0.2566732654653865;0.0;0.0;0.0;0.0;0.0;0.253222853164881;0.0;0.0;0.0
GO:0009395;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020923545221878833;0.0;0.38492723237350285;0.0;0.0;0.0;0.0;0.02887268445936335;0.023773771751884165;0.025335465560713463;0.0;0.6654125583021374;0.02556752109258495;0.02211211526583563;0.0;0.024003994591082614;0.0;0.0;0.029745618031522824;0.0;0.0;0.025354032071882922;0.025427057689012652;0.09454365449746824;0.09454365449746824;0.0;0.0;0.024636366992967135;0.0;0.0;0.0;0.024486227758153543;0.0;0.0;0.0933557504008621;0.0;0.021609059926712387;0.01911377124220526;0.0;0.01781114000881766;0.0;0.742632980441001;0.0;0.09194188291226846;0.0;0.018611407797757263;0.4381472619328388;0.0;0.027590490075115902;0.0;0.0;0.023274895928415428;0.0;0.02568483918696678;0.0;0.0;0.0;0.0;0.09803886414380616;0.0;0.0;0.0;0.028866643176838593;0.0;0.0;0.0;0.4387679383038055;0.0;0.0;0.0;0.7085515940810234;0.0;0.0;0.020621975026485204;0.02044898396350942;0.0;0.021791477374789987;0.0;0.0;0.0;0.0;0.022388583279732414;0.02387517319732646;0.11096364245007984;0.024955883617899455;0.16261848164889178;0.5062387150710795;0.0;0.0;0.0;0.025797435611689675;0.0;0.0;0.151500530908049;0.0;0.01948697196488797;0.023773771751884165;0.0;0.027818675782547507;0.10650706266884419;0.10650706266884419
GO:0051491;0.22209223718454707;0.062355460267896456;0.0;1.0;0.09976293555386863;0.20030525294444917;0.060326504810192534;0.35792696243301747;0.05879630065156266;0.0;0.07271152835379259;0.0;0.06667407420308066;0.07416141918200261;0.4175234860765771;0.055574820771238084;0.1977582633014252;0.060030770787077824;0.06540574545243887;0.0;0.38429950724214307;0.0;0.060326504810192534;0.08005153053788283;0.06194765440710911;0.5158452051377793;0.0;0.0;0.08199416894264892;0.07493466607903784;0.0;0.19926953567722325;0.0;0.06643988314224303;0.1871512048852995;0.06258695144013768;0.047552792464563926;0.0961689822738042;0.07549812272771197;0.06540574545243887;0.19761537501099122;0.1981812121726003;0.0;0.0;0.1580688188970704;0.0;0.19205354966948174;0.07696775404132235;0.07310388819038618;0.1580688188970704;0.0;0.0;0.0;0.0;0.6532642968548773;0.0;0.06194765440710911;0.0;0.0;0.07463542249110736;0.0;0.055574820771238084;0.0;0.0;0.0;0.0;0.05774322622046807;0.08924572112452052;0.0;0.0780060620783756;0.0753613248001631;0.21259939909348222;0.08311815488913266;0.20509997797462362;0.7921215619265285;0.06619679610030461;0.06194765440710911;0.0;0.07900843255739029;0.06625461593292258;0.1871512048852995;0.0;0.0;0.07310388819038618;0.0;0.0;0.06315174622108581;0.21959898326808874;0.18594561497070083;0.0;0.15442031369502218;0.3603382452957377;0.0;0.0;0.05774322622046807;0.0;0.2643471311359541;0.18204155457969678;0.09875941838032018;0.0;0.17462153635487743;0.0;0.0;0.0;0.0;0.0;0.21168625760956064;0.381398842685484;0.060326504810192534;0.0;0.09961063003977622;0.0;0.0;0.0;0.0;0.0;0.17515157736523024;0.0;0.0;0.0
GO:0043069;0.1201313887100863;0.25705075052467236;0.0;0.09976293555386863;1.0;0.12002237010062178;0.22470709518958126;0.12149931082656805;0.07804641024511212;0.0;0.629350863017637;0.0;0.28176647440194164;0.6466313663922458;0.09778775055390868;0.07247019281266598;0.10369486256895614;0.24424196524154926;0.27437973901097673;0.0;0.13491015056634997;0.0;0.22470709518958126;0.11363271408448229;0.23253603494861066;0.09040848563671514;0.0;0.0;0.11758732021091008;0.2999293176062296;0.0;0.11912884128296605;0.0;0.280394344371612;0.10896977664658161;0.25834478834671065;0.06165201314247624;0.14910479948600522;0.3030560397008207;0.09013724515258915;0.11771021307303803;0.1181943190921336;0.0;0.0;0.07622866696484029;0.0;0.11301509668815264;0.1075178289074726;0.28989298886861764;0.07622866696484029;0.0;0.0;0.0;0.0;0.08540144706803839;0.0;0.08031489647003826;0.0;0.0;0.2982760610977376;0.0;0.22060084659069798;0.0;0.0;0.0;0.0;0.2124778853365253;0.133096455640456;0.0;0.3171946648737387;0.30229526690824715;0.5852113631073205;0.11991277535399134;0.5563910081559178;0.09493055574415216;0.27897404052642555;0.23253603494861066;0.0;0.29879972617974165;0.25393800714149245;0.0958956191870682;0.0;0.0;0.28989298886861764;0.0;0.0;0.2384299835727848;0.1181943190921336;0.09380836442428565;0.0;0.0739235434351338;0.12268855487214254;0.0;0.0;0.2124778853365253;0.0;0.08031489647003826;0.09117585000909086;0.4500044125841946;0.0;0.09900778791773068;0.0;0.0;0.0;0.0;0.0;0.11450611389995266;0.08662148368864668;0.22470709518958126;0.0;0.9975854088700153;0.0;0.0;0.0;0.0;0.0;0.08662148368864668;0.0;0.0;0.0
GO:0051092;0.23327993150199272;0.0708495041138385;0.0;0.20030525294444917;0.12002237010062178;1.0;0.06718407756495189;0.23541703147658688;0.06629009630493733;0.0;0.08291190125190767;0.0;0.07647791441798034;0.08480241166760609;0.19698810406711748;0.062223505494671046;0.22966683358009635;0.06786350520976113;0.07481382432559981;0.0;0.1062470167573068;0.0;0.06718407756495189;0.0925928420583455;0.06920090238946457;0.1843989535714297;0.0;0.0;0.09520176824236706;0.08581499025238128;0.0;0.23170765906123736;0.0;0.07616994743967373;0.2154834485149472;0.07114850933176872;0.053120593203753556;0.11485829270820155;0.08655475849727258;0.07481382432559981;0.22947413731436075;0.23023747731194588;0.0;0.0;0.17781530225420056;0.0;0.22200832141803334;0.08849188428162809;0.08342245401443021;0.17781530225420056;0.0;0.0;0.0;0.0;0.07294429269029833;0.0;0.06920090238946457;0.0;0.0;0.08542276651711035;0.0;0.062223505494671046;0.0;0.0;0.0;0.0;0.06399563395993545;0.10511890868012523;0.0;0.2049468883800783;0.08637500643475965;0.4575597500537081;0.09672037385363165;0.21276381638385972;0.19215072715469622;0.07585061814700253;0.06920090238946457;0.0;0.7402197918142509;0.07461959654285331;0.2154834485149472;0.0;0.0;0.3059588812587577;0.0;0.0;0.0707068951991919;0.23023747731194588;0.19023806924246667;0.0;0.35739653909796104;0.09851820929255163;0.0;0.0;0.06399563395993545;0.0;0.06920090238946457;0.18572273001583942;0.392712625543692;0.0;0.19903963183449572;0.0;0.0;0.0;0.0;0.0;0.24866796203427977;0.17781530225420056;0.06718407756495189;0.0;0.11980199274852306;0.0;0.0;0.0;0.0;0.0;0.17781530225420056;0.0;0.0;0.0
GO:0090291;0.06721822321062587;0.15781798105124395;0.0;0.060326504810192534;0.22470709518958126;0.06718407756495189;1.0;0.06764436064226653;0.04936086100569289;0.0;0.17426886874198055;0.0;0.16680095535670394;0.17713559007674695;0.05959856069666081;0.04707022364997294;0.0585145858438736;0.1528951055815147;0.16418433072074692;0.0;0.0716073869326104;0.0;0.1489546206547414;0.06513392807581843;0.15235483362690366;0.05677428619289395;0.0;0.0;0.06641421610033017;0.17865644481203646;0.0;0.06690318348275413;0.0;0.16631914350849922;0.06357458753706137;0.15830481290983223;0.04039366288825493;0.07541824388469347;0.43599501515187716;0.05393664751535349;0.06645340204223632;0.06660741936166652;0.0;0.0;0.048627486449745794;0.0;0.06493053510876767;0.06307762537370064;0.17504658304428714;0.048627486449745794;0.0;0.0;0.0;0.0;0.054758207775648764;0.0;0.05262136121035541;0.0;0.0;0.17806853758113317;0.0;0.14328278680366235;0.0;0.0;0.0;0.0;0.14348049547957892;0.07109317887190592;0.0;0.18464307222034274;0.17949324537732775;0.06487843068199083;0.06714972393178878;0.06300237100903477;0.0585250000880146;0.16581839097278442;0.15235483362690366;0.0;0.17262646553351116;0.16125949390408048;0.05594692972714482;0.0;0.0;0.17504658304428714;0.0;0.0;0.15486301631129182;0.06660741936166652;0.05809653937669278;0.0;0.04767906224485228;0.06801139472742612;0.0;0.0;0.14348049547957892;0.0;0.05262136121035541;0.05707594597774237;0.22294472598548556;0.0;0.06004954854082531;0.0;0.0;0.0;0.0;0.0;0.06180761974581918;0.05525723054122631;0.1489546206547414;0.0;0.224440124337777;0.0;0.0;0.0;0.0;0.0;0.28480297201410265;0.0;0.0;0.0
GO:0030307;0.2610518803827115;0.07143196093194748;0.0;0.35792696243301747;0.12149931082656805;0.23541703147658688;0.06764436064226653;1.0;0.06679972949022814;0.0;0.08361404031685098;0.0;0.07715703345315261;0.0855370771959047;0.35195001046955154;0.06267231761385626;0.23190667414178048;0.0683977154760516;0.07546358531960236;0.0;0.45831614197139625;0.0;0.06764436064226653;0.09346938633621908;0.06968933554240778;0.32928174190242715;0.0;0.0;0.09612865124225957;0.08656738282253984;0.0;0.23398768063763914;0.0;0.07684358394457622;0.21745399590860146;0.07173591317347314;0.053495528470908014;0.11621015826197639;0.08732023683822798;0.07546358531960236;0.23171020259043348;0.2324885167274509;0.0;0.0;0.17915499009708935;0.0;0.22410059191698362;0.08929216778080552;0.08413330399953596;0.17915499009708935;0.0;0.0;0.0;0.0;0.3135894674284899;0.0;0.06968933554240778;0.0;0.0;0.0861682671990482;0.0;0.06267231761385626;0.0;0.0;0.0;0.0;0.06441312945937776;0.10625010310668911;0.0;0.09069263986918948;0.08713729467172583;0.2480340447582372;0.09767721154062915;0.23788604705506575;0.34323687316339807;0.07651859351697449;0.06968933554240778;0.0;0.09205040361437364;0.07518783092193837;0.21745399590860146;0.0;0.0;0.08413330399953596;0.0;0.0;0.07121689718675389;0.25761393491926987;0.21249744224836037;0.0;0.17448253430402189;0.4246404868998827;0.0;0.0;0.06441312945937776;0.0;0.2973829452902134;0.20741406934659015;0.12001411673325173;0.0;0.20071973211020458;0.0;0.0;0.0;0.0;0.0;0.25129587372749973;0.3174367219382751;0.06764436064226653;0.0;0.12127348147901604;0.0;0.0;0.0;0.0;0.0;0.1985165659318973;0.0;0.0;0.0
GO:0002634;0.06632787386993332;0.057275078387956486;0.0;0.05879630065156266;0.07804641024511212;0.06629009630493733;0.04936086100569289;0.06679972949022814;1.0;0.0;0.05864918612382738;0.0;0.06089820119999067;0.21186678002358436;0.05801156037177137;0.36070957746964666;0.23246630823012693;0.05530778776722128;0.059838354503703055;0.0;0.07122295972105795;0.0;0.17511797975861837;0.2271611669121714;0.35016908812275305;0.05498608190750778;0.0;0.0;0.4529367918713792;0.2138863673155123;0.0;0.45667381664368123;0.0;0.4201511738049587;0.4313638917827608;0.057470325895743246;0.04413053307145662;0.07553690784506008;0.06070276841424935;0.35780540906656705;0.45323603505134363;0.45441259683290985;0.0;0.0;0.05337341103410522;0.0;0.44163767694447925;0.21917942650653222;0.3524284659995338;0.05337341103410522;0.0;0.0;0.0;0.0;0.05284482373404034;0.0;0.05059186880199425;0.0;0.0;0.2131052189064606;0.0;0.18271834034096043;0.0;0.0;0.0;0.0;0.3280050173102222;0.07064544297281408;0.0;0.06253983563954434;0.06060226068600027;0.06374993222845368;0.06625209332682176;0.2188884343075068;0.05685794151638186;0.060499786045898465;0.35016908812275305;0.0;0.06327113658026129;0.37265028656548327;0.06232276394237509;0.0;0.0;0.058939129904972895;0.0;0.0;0.3564767528545829;0.23291705520333156;0.2734806225483805;0.0;0.052232995834213126;0.4706914024399268;0.0;0.0;0.3280050173102222;0.0;0.05059186880199425;0.05530778776722128;0.077347719796419;0.0;0.404887488745057;0.0;0.0;0.0;0.0;0.0;0.06968323262896575;0.05337341103410522;0.17511797975861837;0.0;0.0779404692710408;0.0;0.0;0.0;0.0;0.0;0.37380792347592484;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3388898387072731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.279092884949412;0.24776660463677114;0.0;0.0;0.0;0.0;0.20632367495777312;0.0;0.0;0.0;0.0;0.0;0.2536297503358613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4285824058277014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2511706242611495;0.0;0.35643131666030503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2573219569208564;0.0;0.46230147896406315;0.0;0.19963916496533962;0.0;0.0;0.0;0.0;0.0;0.0
