;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:1903364;1.0;0.288729706330402;0.0;0.3853463028013737;0.43856609875116115;0.42799516420035577;0.3080225146202974;0.5305701829769183;0.31822971367253455;0.0;0.27852250727816485;0.0;0.288729706330402;0.29535217226308175;0.5680553944500724;0.30274097487926627;0.4513992138130765;0.27606658697847314;0.30274097487926627;0.0;0.4550193598953207;0.0;0.3080225146202974;0.3913999787936199;0.2925337758270291;0.4049763591668861;0.0;0.0;0.3248521796052143;0.31920816372782224;0.0;0.34846398173622456;0.0;0.37005963481893395;0.34846398173622456;0.30274097487926627;0.23254646620998115;0.4243403632023024;0.3421671164406095;0.31822971367253455;0.34846398173622456;0.36529364672114145;0.0;0.0;0.36577891857161976;0.0;0.42937015453804533;0.3346969025210905;0.35286749369765613;0.36577891857161976;0.0;0.0;0.0;0.0;0.31920816372782224;0.0;0.3253374514556926;0.0;0.0;0.33161104778304973;0.0;0.29571464839944267;0.0;0.0;0.0;0.0;0.2925337758270291;0.4101127634643275;0.0;0.5285779737870404;0.37582644641044327;0.515016521526301;0.37820095540680065;0.4435673779812682;0.3853463028013737;0.3265555819332238;0.2925337758270291;0.0;0.39105017099944817;0.2925337758270291;0.41302576140360675;0.0;0.0;0.4733451445691263;0.0;0.0;0.2925337758270291;0.47229501910655375;0.4276375961563027;0.0;0.318963974394092;0.40624362425751337;0.0;0.0;0.2925337758270291;0.0;0.3253374514556926;0.41202069070216685;0.4723860908467911;0.0;0.3751383696370177;0.0;0.0;0.0;0.0;0.0;0.46171540929464855;0.4049763591668861;0.3080225146202974;0.0;0.41700693879508843;0.0;0.0;0.0;0.0;0.0;0.4049763591668861;0.0;0.0;0.0
GO:0032691;0.288729706330402;1.0;0.0;0.23395034462272646;0.4381569854263846;0.2662687484009117;0.30761340129552084;0.3255691156749497;0.27611347131678793;0.0;0.2781133939533883;0.0;0.5734328594869138;0.3089543274871695;0.2507800096076434;0.3474467829434426;0.3195706398641832;0.41540289654232565;0.6062365351155773;0.0;0.3594909354901105;0.0;0.32492833813091604;0.317327808796049;0.32492833813091604;0.23395034462272646;0.0;0.0;0.2662687484009117;0.334287789196314;0.0;0.24943908341599474;0.0;0.4189213859713769;0.24943908341599474;0.6062365351155773;0.19043022385423447;0.3484419951626046;0.341758003115833;0.27611347131678793;0.24943908341599474;0.2662687484009117;0.0;0.0;0.23395034462272646;0.0;0.3303452562178156;0.26062473252351964;0.36794711916614786;0.23395034462272646;0.0;0.0;0.0;0.0;0.26062473252351964;0.0;0.24943908341599474;0.0;0.0;0.3466906732515415;0.0;0.3412727312653547;0.0;0.0;0.0;0.0;0.32492833813091604;0.35152933226002486;0.0;0.34039055470658325;0.37541733308566677;0.21221061256499457;0.31961752420249806;0.27816015125375676;0.20714779006106576;0.6300511421695348;0.32492833813091604;0.0;0.3613880594813454;0.32492833813091604;0.5122617053916771;0.0;0.0;0.3516027260317092;0.0;0.0;0.32492833813091604;0.3012690045623941;0.23395034462272646;0.0;0.19538094758007762;0.3303452562178156;0.0;0.0;0.32492833813091604;0.0;0.26675402025138994;0.4690280134710667;0.3902902473345124;0.0;0.27611347131678793;0.0;0.0;0.0;0.0;0.0;0.32988683534575525;0.2199390760738622;0.32492833813091604;0.0;0.4165978254703119;0.0;0.0;0.0;0.0;0.0;0.35771738824355703;0.0;0.0;0.0
GO:0009395;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34663887014572253;0.0;0.4901988547408375;0.0;0.0;0.0;0.0;0.3857161421017432;0.4058192179518086;0.3693001071351391;0.0;0.6607886817349939;0.3524704421502222;0.32980920516080564;0.0;0.3524704421502222;0.0;0.0;0.451473353896832;0.0;0.0;0.3524704421502222;0.3693001071351391;0.358029723146204;0.4276088429132719;0.0;0.0;0.433376614952043;0.0;0.0;0.0;0.3524704421502222;0.0;0.0;0.32571131936801884;0.0;0.3265235419297318;0.3524704421502222;0.0;0.3693001071351391;0.0;0.8500529134335012;0.0;0.32571131936801884;0.0;0.32980920516080564;0.6039794322196423;0.0;0.45456069099425234;0.0;0.0;0.3802982001155563;0.0;0.4226488829367255;0.0;0.0;0.0;0.0;0.32571131936801884;0.0;0.0;0.0;0.32980920516080564;0.0;0.0;0.0;0.475096941239661;0.0;0.0;0.0;0.5969574636101811;0.0;0.0;0.32980920516080564;0.32980920516080564;0.0;0.3693001071351391;0.0;0.0;0.0;0.0;0.37914483005101535;0.29286421195989804;0.29890876480635814;0.39208636591400053;0.5348986208084758;0.6122340876888213;0.0;0.0;0.0;0.32980920516080564;0.0;0.0;0.4902005200156343;0.0;0.32980920516080564;0.3574259916272802;0.0;0.42113142310190427;0.34254098435293573;0.32571131936801884
GO:0051491;0.3853463028013737;0.23395034462272646;0.0;1.0;0.3524605316592261;0.35610924665492577;0.22374314557048924;0.46217742809413304;0.26675402025138994;0.0;0.19694059100882855;0.0;0.23395034462272646;0.22656154200654188;0.4386216660788101;0.24943908341599474;0.40223863992204906;0.22276469551520156;0.24943908341599474;0.0;0.4538079545543648;0.0;0.25654682119915273;0.32260934853708007;0.23923188436375753;0.5266609716546622;0.0;0.0;0.2733764861840696;0.2504175334712824;0.0;0.2969882883150799;0.0;0.31675774335566237;0.2969882883150799;0.24943908341599474;0.17552267843442942;0.3555497329457626;0.2560615493486744;0.26675402025138994;0.2969882883150799;0.3138179532999968;0.0;0.0;0.3166183446805923;0.0;0.3778944611169007;0.2659062722645507;0.28407686344111627;0.3166183446805923;0.0;0.0;0.0;0.0;0.6402349049280897;0.0;0.25654682119915273;0.0;0.0;0.2628204175265099;0.0;0.24093528669176711;0.0;0.0;0.0;0.0;0.23923188436375753;0.3586370700431829;0.0;0.2592177517620235;0.30703581615390346;0.30058166190108726;0.326725261985656;0.3747767477247284;0.710343230630615;0.2732536904699523;0.23923188436375753;0.0;0.2733764861840696;0.23923188436375753;0.3638651875125793;0.0;0.0;0.2659062722645507;0.0;0.0;0.23923188436375753;0.40350438885001394;0.33618572891034626;0.0;0.2641846126864164;0.4442923316475823;0.0;0.0;0.23923188436375753;0.0;0.3633861588457615;0.34323006044562704;0.3078974618538849;0.0;0.3236626762158731;0.0;0.0;0.0;0.0;0.0;0.4125548354036211;0.4444532380833098;0.23923188436375753;0.0;0.3327275697452803;0.0;0.0;0.0;0.0;0.0;0.35884696589976284;0.0;0.0;0.0
GO:0043069;0.43856609875116115;0.4381569854263846;0.0;0.3524605316592261;1.0;0.3866051334795382;0.4717314289220497;0.48819679410850525;0.3799826675468585;0.0;0.6829763056140252;0.0;0.4381569854263846;0.6670022949702786;0.4062351898450506;0.3626677307114633;0.42161363805212687;0.4114825975255914;0.457787041791897;0.0;0.522118613923666;0.0;0.44907019193263314;0.4531529326679438;0.44907019193263314;0.3697754684946213;0.0;0.0;0.3866051334795382;0.47574457983342633;0.0;0.3697754684946213;0.0;0.5251057017315646;0.3697754684946213;0.457787041791897;0.288751325729898;0.48840843660674355;0.5153636484686273;0.3799826675468585;0.3697754684946213;0.3866051334795382;0.0;0.0;0.3359933428106701;0.0;0.4506816412964421;0.39644985639541447;0.5094039098032601;0.3359933428106701;0.0;0.0;0.0;0.0;0.37913491956001927;0.0;0.3894055248601337;0.0;0.0;0.4881474638886538;0.0;0.44514192749542525;0.0;0.0;0.0;0.0;0.44907019193263314;0.47186571733865146;0.0;0.4917172963203157;0.549022978438461;0.5862439548478373;0.43995390928112454;0.627635365042815;0.3524605316592261;0.48160164884585455;0.44907019193263314;0.0;0.4706035558654373;0.44907019193263314;0.3832401856426571;0.0;0.0;0.5252083713845035;0.0;0.0;0.44907019193263314;0.43709412843428896;0.3894055248601337;0.0;0.29370204945574113;0.4703116976619545;0.0;0.0;0.44907019193263314;0.0;0.3894055248601337;0.37913491956001927;0.5276057203993807;0.0;0.39644985639541447;0.0;0.0;0.0;0.0;0.0;0.4319298335336989;0.3697754684946213;0.4717314289220497;0.0;0.8938582533340694;0.0;0.0;0.0;0.0;0.0;0.3697754684946213;0.0;0.0;0.0
GO:0051092;0.42799516420035577;0.2662687484009117;0.0;0.35610924665492577;0.3866051334795382;1.0;0.2560615493486744;0.45904183347554134;0.3032137416018193;0.0;0.22656154200654188;0.0;0.2662687484009117;0.2574024755403231;0.39869543591814943;0.2835836852363069;0.4417295418963825;0.25690929733551365;0.2835836852363069;0.0;0.4030583946236978;0.0;0.293006542549582;0.3567539503573922;0.2733764861840696;0.35610924665492577;0.0;0.0;0.309836207534499;0.28273593724946766;0.0;0.3334480096655092;0.0;0.3509023451759745;0.3334480096655092;0.2835836852363069;0.20514362943214276;0.39200945429619194;0.29020615116898657;0.3032137416018193;0.3334480096655092;0.35027767465042614;0.0;0.0;0.35610924665492577;0.0;0.4143541824673301;0.30005087408486286;0.31639526721930145;0.35610924665492577;0.0;0.0;0.0;0.0;0.30005087408486286;0.0;0.293006542549582;0.0;0.0;0.29513882130469515;0.0;0.27325369046995235;0.0;0.0;0.0;0.0;0.2733764861840696;0.3950967913936122;0.0;0.35503669415397077;0.3434955375043328;0.4270293967069806;0.36318498333608534;0.3916690848454038;0.3138179532999968;0.30739829229026444;0.2733764861840696;0.0;0.6567037256776576;0.2733764861840696;0.40335608948691276;0.0;0.0;0.4015512764975264;0.0;0.0;0.2733764861840696;0.42342790659459345;0.35610924665492577;0.0;0.42751466855745884;0.3739127153514029;0.0;0.0;0.2733764861840696;0.0;0.3156677795389986;0.36012239756630243;0.5537552532057941;0.0;0.36012239756630243;0.0;0.0;0.0;0.0;0.0;0.45204573737795456;0.3334480096655092;0.2733764861840696;0.0;0.36504597352346546;0.0;0.0;0.0;0.0;0.0;0.38291180121658636;0.0;0.0;0.0
GO:0090291;0.3080225146202974;0.30761340129552084;0.0;0.22374314557048924;0.4717314289220497;0.2560615493486744;1.0;0.3523069098236201;0.24943908341599474;0.0;0.298896551436257;0.0;0.30761340129552084;0.3157262164211739;0.2733764861840696;0.23395034462272646;0.29289625196339003;0.28093901339472765;0.32492833813091604;0.0;0.38622872963878085;0.0;0.3162114882716522;0.32260934853708007;0.3162114882716522;0.23923188436375753;0.0;0.0;0.2560615493486744;0.34288587617244537;0.0;0.23923188436375753;0.0;0.39224699807058366;0.23923188436375753;0.32492833813091604;0.1637558359534413;0.3555497329457626;0.5939866107240468;0.24943908341599474;0.23923188436375753;0.2560615493486744;0.0;0.0;0.20727595672193327;0.0;0.32013805716557836;0.2659062722645507;0.3765452061422792;0.20727595672193327;0.0;0.0;0.0;0.0;0.2504175334712824;0.0;0.25654682119915273;0.0;0.0;0.35528876022767286;0.0;0.3145983433645615;0.0;0.0;0.0;0.0;0.3162114882716522;0.3413221332077877;0.0;0.36117371218945193;0.4089917765813319;0.22656154200654188;0.3094103251502608;0.2819642207503838;0.22374314557048924;0.3487429451848736;0.3162114882716522;0.0;0.33471367158055215;0.3162114882716522;0.25452279955392026;0.0;0.0;0.38517716952737435;0.0;0.0;0.3162114882716522;0.3065505443034252;0.25654682119915273;0.0;0.16870655967928444;0.33745299400097356;0.0;0.0;0.3162114882716522;0.0;0.25654682119915273;0.2504175334712824;0.3970621362685169;0.0;0.2659062722645507;0.0;0.0;0.0;0.0;0.0;0.30321244744496206;0.23923188436375753;0.3358415446371646;0.0;0.44482596881195563;0.0;0.0;0.0;0.0;0.0;0.4392816838937403;0.0;0.0;0.0
GO:0030307;0.5305701829769183;0.3255691156749497;0.0;0.46217742809413304;0.48819679410850525;0.45904183347554134;0.3523069098236201;1.0;0.36251410887585733;0.0;0.3153619166227125;0.0;0.3255691156749497;0.3321915816076294;0.538613323269374;0.3428840525103449;0.5010299091704207;0.31620966460955174;0.3428840525103449;0.0;0.5990318347299093;0.0;0.3523069098236201;0.43568437399694265;0.3326768534581077;0.4889799826557936;0.0;0.0;0.369136574808537;0.3593512413589009;0.0;0.3927483769395473;0.0;0.41020271245001255;0.3927483769395473;0.3428840525103449;0.26444399670618085;0.47397105855964655;0.3917978117979536;0.36251410887585733;0.3927483769395473;0.4095780419244642;0.0;0.0;0.41540961392896386;0.0;0.4736545497413681;0.3789812977244133;0.39301057132873474;0.41540961392896386;0.0;0.0;0.0;0.0;0.46619057900550964;0.0;0.3749681468130367;0.0;0.0;0.3717541254141284;0.0;0.3325540577439904;0.0;0.0;0.0;0.0;0.3326768534581077;0.4543971586676503;0.0;0.37763907737590746;0.42545714176778743;0.42914542615421813;0.4224853506101234;0.4931980733386124;0.46217742809413304;0.3666986595643025;0.3326768534581077;0.0;0.369136574808537;0.3326768534581077;0.46265645676095085;0.0;0.0;0.4016425347138299;0.0;0.0;0.3326768534581077;0.5290982126600461;0.4945832283490419;0.0;0.3558033837386397;0.5698861554576145;0.0;0.0;0.3326768534581077;0.0;0.46217742809413304;0.461651386059511;0.4135275014549724;0.0;0.41942276484034047;0.0;0.0;0.0;0.0;0.0;0.5113461046519927;0.4889799826557936;0.3523069098236201;0.0;0.46129133399841116;0.0;0.0;0.0;0.0;0.0;0.4617795527203784;0.0;0.0;0.0
GO:0002634;0.31822971367253455;0.27611347131678793;0.0;0.26675402025138994;0.3799826675468585;0.3032137416018193;0.24943908341599474;0.36251410887585733;1.0;0.0;0.2199390760738622;0.0;0.27611347131678793;0.32778721364177893;0.2835836852363069;0.5312246250519805;0.4293815195269822;0.26675402025138994;0.29342840815218313;0.0;0.3964359286910181;0.0;0.3633912806510379;0.427138688458848;0.4106707819872933;0.26675402025138994;0.0;0.0;0.44713050333772264;0.35312067535092345;0.0;0.4303008383528057;0.0;0.5469551231826831;0.4303008383528057;0.29342840815218313;0.21498835234801905;0.3853869883635122;0.2835836852363069;0.42599575681487367;0.4303008383528057;0.44713050333772264;0.0;0.0;0.26675402025138994;0.0;0.5112070111546265;0.37043561218631865;0.4227100935837999;0.26675402025138994;0.0;0.0;0.0;0.0;0.29342840815218313;0.0;0.28638407661690235;0.0;0.0;0.36552355940615094;0.0;0.3601056174199641;0.0;0.0;0.0;0.0;0.4106707819872933;0.38847432546093247;0.0;0.28221623682705715;0.3368730715716531;0.23676874105877915;0.35656251740340567;0.3846673626300248;0.23395034462272646;0.3172430152061407;0.4106707819872933;0.0;0.3032137416018193;0.4106707819872933;0.31400086308337694;0.0;0.0;0.29342840815218313;0.0;0.0;0.4106707819872933;0.4110798842251931;0.3934730929211864;0.0;0.2199390760738622;0.5854564099530082;0.0;0.0;0.4106707819872933;0.0;0.3090453136063189;0.27611347131678793;0.3321159294549863;0.0;0.4569752262535989;0.0;0.0;0.0;0.0;0.0;0.36269051097441873;0.24943908341599474;0.34376122428552547;0.0;0.3584235075907858;0.0;0.0;0.0;0.0;0.0;0.4717465615225239;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.54156353988611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4946624801562114;0.45188591495080427;0.0;0.0;0.0;0.0;0.4350562499658873;0.0;0.0;0.0;0.0;0.0;0.37545001977556314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5612529857178625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42521152705001103;0.0;0.4811016553546155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4679880922554182;0.0;0.6207310492473191;0.0;0.442041192034928;0.0;0.0;0.0;0.0;0.0;0.0
