;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:1903364;1.0;0.005127506373540469;0.0;0.02738612766913083;0.009142001148227332;0.02614893472302537;0.009142001148227332;0.02738612766913083;0.005127506373540469;0.0;0.009142001148227332;0.0;0.005127506373540469;0.009142001148227332;0.09183404692492396;0.005127506373540469;0.009142001148227332;0.005127506373540469;0.005127506373540469;0.0;0.009142001148227332;0.0;0.009142001148227332;0.009142001148227332;0.009142001148227332;0.02738612766913083;0.0;0.0;0.009142001148227332;0.009142001148227332;0.0;0.009142001148227332;0.0;0.005127506373540469;0.009142001148227332;0.005127506373540469;0.0038661410783937694;0.009142001148227332;0.009142001148227332;0.005127506373540469;0.009142001148227332;0.009142001148227332;0.0;0.0;0.009142001148227332;0.0;0.009142001148227332;0.009142001148227332;0.009142001148227332;0.009142001148227332;0.0;0.0;0.0;0.0;0.009142001148227332;0.0;0.009142001148227332;0.0;0.0;0.009142001148227332;0.0;0.005127506373540469;0.0;0.0;0.0;0.0;0.009142001148227332;0.009142001148227332;0.0;0.08124212120687078;0.009142001148227332;0.33123071990718533;0.009142001148227332;0.02738612766913083;0.02738612766913083;0.005127506373540469;0.009142001148227332;0.0;0.02614893472302537;0.009142001148227332;0.009142001148227332;0.0;0.0;0.02417377700194329;0.0;0.0;0.009142001148227332;0.02738612766913083;0.02738612766913083;0.0;0.005524383228639819;0.009142001148227332;0.0;0.0;0.009142001148227332;0.0;0.009142001148227332;0.02738612766913083;0.01239825791716216;0.0;0.009142001148227332;0.0;0.0;0.0;0.0;0.0;0.009142001148227332;0.02738612766913083;0.009142001148227332;0.0;0.009142001148227332;0.0;0.0;0.0;0.0;0.0;0.02738612766913083;0.0;0.0;0.0
GO:0032691;0.005127506373540469;1.0;0.0;0.022295355304771215;0.0926647545833913;0.015981626640088665;0.0926647545833913;0.05197320718134382;0.05197320718134382;0.0;0.0612840738504301;0.0;0.5162303902936884;0.01870256991752583;0.011347647291431718;0.0926647545833913;0.0354853858423917;0.275644031995584;0.5162303902936884;0.0;0.05197320718134382;0.0;0.0225422944255468;0.05197320718134382;0.01970933666545725;0.014577586710886901;0.0;0.0;0.05197320718134382;0.03324772262229147;0.0;0.011610595646515674;0.0;0.04571151154816875;0.007110073564113578;0.5162303902936884;0.039187811115468235;0.05197320718134382;0.0926647545833913;0.05197320718134382;0.02035217025398522;0.02035217025398522;0.0;0.0;0.05197320718134382;0.0;0.010901518784986353;0.05197320718134382;0.04961106167776178;0.05197320718134382;0.0;0.0;0.0;0.0;0.05197320718134382;0.0;0.05197320718134382;0.0;0.0;0.03401969731312881;0.0;0.04853554131123262;0.0;0.0;0.0;0.0;0.022447887972257566;0.05197320718134382;0.0;0.01503865610264736;0.015226424457993607;0.00608032257560688;0.05197320718134382;0.007487792779670279;0.014403943588970314;0.5162303902936884;0.022447887972257566;0.0;0.02847613625901737;0.022447887972257566;0.13722159884351803;0.0;0.0;0.0027202231284190912;0.0;0.0;0.022447887972257566;0.02369751191035825;0.0392235526061146;0.0;0.0030984802731318104;0.05197320718134382;0.0;0.0;0.01970933666545725;0.0;0.04754468299813489;0.015532844684009364;0.004334589126298501;0.0;0.00915300585310902;0.0;0.0;0.0;0.0;0.0;0.05197320718134382;0.051851352985368235;0.042485619384908496;0.0;0.0926647545833913;0.0;0.0;0.0;0.0;0.0;0.04210781402808419;0.0;0.0;0.0
GO:0009395;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012028726194899171;0.0;0.0860621724848703;0.0;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.15054115956834738;0.008754391999442696;0.012028726194899171;0.0;0.005360997232196642;0.0;0.0;0.012028726194899171;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0445340890698448;0.049312607985660575;0.0;0.0;0.008219747869843272;0.0;0.0;0.0;0.012028726194899171;0.0;0.0;0.049312607985660575;0.0;0.012028726194899171;0.012028726194899171;0.0;0.012028726194899171;0.0;0.3558983322290379;0.0;0.049312607985660575;0.0;0.012028726194899171;0.09370808765867317;0.0;0.012028726194899171;0.0;0.0;0.006439236237191164;0.0;0.012028726194899171;0.0;0.0;0.0;0.0;0.049312607985660575;0.0;0.0;0.0;0.012028726194899171;0.0;0.0;0.0;0.09228829511546048;0.0;0.0;0.0;0.23367387752969662;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.012028726194899171;0.0;0.0;0.0;0.0;0.006901368685193717;0.009327028918431297;0.049312607985660575;0.012028726194899171;0.023743746809502336;0.1056542752318913;0.0;0.0;0.0;0.012028726194899171;0.0;0.0;0.02290443437338657;0.0;0.012028726194899171;0.012028726194899171;0.0;0.012028726194899171;0.049312607985660575;0.049312607985660575
GO:0051491;0.02738612766913083;0.022295355304771215;0.0;1.0;0.03975112831612477;0.02849417210833194;0.03975112831612477;0.11907999762923722;0.022295355304771215;0.0;0.03975112831612477;0.0;0.022295355304771215;0.01870256991752583;0.11138750874694393;0.022295355304771215;0.03975112831612477;0.022295355304771215;0.022295355304771215;0.0;0.060107603117010126;0.0;0.0225422944255468;0.03975112831612477;0.01970933666545725;0.1430923102883453;0.0;0.0;0.03975112831612477;0.03324772262229147;0.0;0.02070091600076522;0.0;0.022295355304771215;0.012676785936830607;0.022295355304771215;0.01681070343392721;0.03975112831612477;0.03975112831612477;0.022295355304771215;0.03628655925051139;0.03628655925051139;0.0;0.0;0.03975112831612477;0.0;0.019436679350425087;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.0;0.0;0.0;0.0;0.24600669303464293;0.0;0.03975112831612477;0.0;0.0;0.03401969731312881;0.0;0.022295355304771215;0.0;0.0;0.0;0.0;0.022447887972257566;0.03975112831612477;0.0;0.01503865610264736;0.015226424457993607;0.03247514058380218;0.03975112831612477;0.039992470820168706;0.4694416004075607;0.022295355304771215;0.022447887972257566;0.0;0.02847613625901737;0.022447887972257566;0.03975112831612477;0.0;0.0;0.0027202231284190912;0.0;0.0;0.022447887972257566;0.11907999762923722;0.11907999762923722;0.0;0.005524383228639819;0.060107603117010126;0.0;0.0;0.01970933666545725;0.0;0.060107603117010126;0.031421901382356975;0.004334589126298501;0.0;0.016319197661196966;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.21884924868096567;0.03975112831612477;0.0;0.03975112831612477;0.0;0.0;0.0;0.0;0.0;0.11907999762923722;0.0;0.0;0.0
GO:0043069;0.009142001148227332;0.0926647545833913;0.0;0.03975112831612477;1.0;0.02849417210833194;0.2861028687575701;0.09873193228442995;0.07498645613832401;0.0;0.4583843010527642;0.0;0.0926647545833913;0.13988894505379498;0.02023209665877342;0.06913436310268814;0.0354853858423917;0.09592564778611037;0.12256178130074538;0.0;0.13369583929833528;0.0;0.06775979545771513;0.13369583929833528;0.05924421870495703;0.025990862758751034;0.0;0.0;0.10146335594481412;0.0999392005885697;0.0;0.02070091600076522;0.0;0.04571151154816875;0.012676785936830607;0.12202145114976122;0.05653980654135582;0.13369583929833528;0.3764074508251944;0.06169299682990832;0.03628655925051139;0.03628655925051139;0.0;0.0;0.06430760456660113;0.0;0.019436679350425087;0.13369583929833528;0.14912569804409723;0.06430760456660113;0.0;0.0;0.0;0.0;0.11007859086797706;0.0;0.13369583929833528;0.0;0.0;0.10225967632019664;0.0;0.04853554131123262;0.0;0.0;0.0;0.0;0.06747601946561749;0.13369583929833528;0.0;0.04520463810105642;0.04576905027275063;0.018831841611076018;0.13369583929833528;0.023191027431506812;0.025681268678452093;0.12202145114976122;0.06747601946561749;0.0;0.02847613625901737;0.06747601946561749;0.06845703713218734;0.0;0.0;0.00817670816028979;0.0;0.0;0.06747601946561749;0.0422510798255795;0.0699329726459334;0.0;0.0030984802731318104;0.13369583929833528;0.0;0.0;0.05924421870495703;0.0;0.08476899196147301;0.010489217825446234;0.013029324657314607;0.0;0.016319197661196966;0.0;0.0;0.0;0.0;0.0;0.054189106279763304;0.09244749669654133;0.1277073586685667;0.0;0.7345899309258644;0.0;0.0;0.0;0.0;0.0;0.04210781402808419;0.0;0.0;0.0
GO:0051092;0.02614893472302537;0.015981626640088665;0.0;0.02849417210833194;0.02849417210833194;1.0;0.02849417210833194;0.02849417210833194;0.015981626640088665;0.0;0.02849417210833194;0.0;0.015981626640088665;0.01870256991752583;0.05787001841963126;0.015981626640088665;0.02849417210833194;0.015981626640088665;0.015981626640088665;0.0;0.02849417210833194;0.0;0.0225422944255468;0.02849417210833194;0.01970933666545725;0.025990862758751034;0.0;0.0;0.02849417210833194;0.02849417210833194;0.0;0.02070091600076522;0.0;0.015981626640088665;0.012676785936830607;0.015981626640088665;0.012050150453569459;0.02849417210833194;0.02849417210833194;0.015981626640088665;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;0.019436679350425087;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.0;0.0;0.02849417210833194;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;0.015981626640088665;0.0;0.0;0.0;0.0;0.022447887972257566;0.02849417210833194;0.0;0.043015181290630734;0.015226424457993607;0.031008046902669915;0.02849417210833194;0.013350234051911655;0.025681268678452093;0.015981626640088665;0.022447887972257566;0.0;0.9131687495135037;0.022447887972257566;0.02849417210833194;0.0;0.0;0.007780674697343178;0.0;0.0;0.022447887972257566;0.02849417210833194;0.02849417210833194;0.0;0.005524383228639819;0.02849417210833194;0.0;0.0;0.01970933666545725;0.0;0.02849417210833194;0.010489217825446234;0.13356406145528946;0.0;0.016319197661196966;0.0;0.0;0.0;0.0;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.0;0.0;0.0;0.0;0.0;0.02849417210833194;0.0;0.0;0.0
GO:0090291;0.009142001148227332;0.0926647545833913;0.0;0.03975112831612477;0.2861028687575701;0.02849417210833194;1.0;0.09518055743765368;0.053384254386506666;0.0;0.18421356009859338;0.0;0.0926647545833913;0.05621798243877858;0.02023209665877342;0.053384254386506666;0.0354853858423917;0.09518055743765368;0.09518055743765368;0.0;0.09518055743765368;0.0;0.06775979545771513;0.09518055743765368;0.05924421870495703;0.025990862758751034;0.0;0.0;0.09518055743765368;0.0999392005885697;0.0;0.02070091600076522;0.0;0.04571151154816875;0.012676785936830607;0.09518055743765368;0.040251741058409674;0.09518055743765368;0.5213531630890315;0.053384254386506666;0.03628655925051139;0.03628655925051139;0.0;0.0;0.053384254386506666;0.0;0.019436679350425087;0.09518055743765368;0.14912569804409723;0.053384254386506666;0.0;0.0;0.0;0.0;0.09518055743765368;0.0;0.09518055743765368;0.0;0.0;0.10225967632019664;0.0;0.04853554131123262;0.0;0.0;0.0;0.0;0.06747601946561749;0.09518055743765368;0.0;0.04520463810105642;0.04576905027275063;0.010840808751527521;0.09518055743765368;0.013350234051911655;0.025681268678452093;0.09518055743765368;0.06747601946561749;0.0;0.02847613625901737;0.06747601946561749;0.053384254386506666;0.0;0.0;0.00817670816028979;0.0;0.0;0.06747601946561749;0.0422510798255795;0.0699329726459334;0.0;0.0030984802731318104;0.09518055743765368;0.0;0.0;0.05924421870495703;0.0;0.08476899196147301;0.010489217825446234;0.013029324657314607;0.0;0.016319197661196966;0.0;0.0;0.0;0.0;0.0;0.053384254386506666;0.09244749669654133;0.1277073586685667;0.0;0.2861028687575701;0.0;0.0;0.0;0.0;0.0;0.06367114295717421;0.0;0.0;0.0
GO:0030307;0.02738612766913083;0.05197320718134382;0.0;0.11907999762923722;0.09873193228442995;0.02849417210833194;0.09518055743765368;1.0;0.05537612650142185;0.0;0.0612840738504301;0.0;0.05197320718134382;0.01870256991752583;0.06060804118568746;0.05537612650142185;0.06326807116037501;0.05380215583375337;0.05537612650142185;0.0;0.14929236105030833;0.0;0.0225422944255468;0.09873193228442995;0.01970933666545725;0.07785922077684625;0.0;0.0;0.09873193228442995;0.03324772262229147;0.0;0.02070091600076522;0.0;0.025638376434994472;0.012676785936830607;0.05537612650142185;0.04175361312747613;0.09873193228442995;0.09873193228442995;0.05537612650142185;0.03628655925051139;0.03628655925051139;0.0;0.0;0.09873193228442995;0.0;0.019436679350425087;0.09873193228442995;0.04961106167776178;0.09873193228442995;0.0;0.0;0.0;0.0;0.14929236105030833;0.0;0.09873193228442995;0.0;0.0;0.03401969731312881;0.0;0.02722229995178223;0.0;0.0;0.0;0.0;0.022447887972257566;0.09873193228442995;0.0;0.01503865610264736;0.015226424457993607;0.03247514058380218;0.09873193228442995;0.039992470820168706;0.07693178893001063;0.05537612650142185;0.022447887972257566;0.0;0.02847613625901737;0.022447887972257566;0.09873193228442995;0.0;0.0;0.0027202231284190912;0.0;0.0;0.022447887972257566;0.12656894781579883;0.2094938828064717;0.0;0.005524383228639819;0.14929236105030833;0.0;0.0;0.01970933666545725;0.0;0.1281790263896078;0.031421901382356975;0.004334589126298501;0.0;0.016319197661196966;0.0;0.0;0.0;0.0;0.0;0.09661555456808621;0.27693925062719477;0.042485619384908496;0.0;0.0982116173552396;0.0;0.0;0.0;0.0;0.0;0.1261397753231234;0.0;0.0;0.0
GO:0002634;0.005127506373540469;0.05197320718134382;0.0;0.022295355304771215;0.07498645613832401;0.015981626640088665;0.053384254386506666;0.05537612650142185;1.0;0.0;0.03437261428538941;0.0;0.05197320718134382;0.01870256991752583;0.011347647291431718;0.17484604532763914;0.06326807116037501;0.05380215583375337;0.06874165782552993;0.0;0.10040333596803487;0.0;0.0225422944255468;0.176667307943996;0.05556278435031989;0.014577586710886901;0.0;0.0;0.28603634214143475;0.03324772262229147;0.0;0.05835815538228922;0.0;0.12886577065424204;0.0357372515990226;0.06843860095121258;0.07570414024190907;0.10040333596803487;0.07023428739141924;0.10999448986880048;0.1022957951692432;0.1022957951692432;0.0;0.0;0.06430760456660113;0.0;0.054794133438631897;0.13727748386702762;0.04961106167776178;0.06430760456660113;0.0;0.0;0.0;0.0;0.06174016685344114;0.0;0.10040333596803487;0.0;0.0;0.03401969731312881;0.0;0.04853554131123262;0.0;0.0;0.0;0.0;0.06328306120563955;0.10040333596803487;0.0;0.008434784000301693;0.008540098298908382;0.00608032257560688;0.10040333596803487;0.013350234051911655;0.014403943588970314;0.06843860095121258;0.06328306120563955;0.0;0.015971510809778294;0.06328306120563955;0.06845703713218734;0.0;0.0;0.0015257011241051578;0.0;0.0;0.06328306120563955;0.0422510798255795;0.0699329726459334;0.0;0.0030984802731318104;0.25392764818904673;0.0;0.0;0.05556278435031989;0.0;0.04754468299813489;0.005883124534922936;0.0024311562656152597;0.0;0.04600561022474652;0.0;0.0;0.0;0.0;0.0;0.054189106279763304;0.051851352985368235;0.042485619384908496;0.0;0.0550842956350268;0.0;0.0;0.0;0.0;0.0;0.059729582779540304;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.08778748040724924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0522750495245386;0.07797344955635917;0.0;0.0;0.0;0.0;0.05643418622756457;0.0;0.0;0.0;0.0;0.0;0.1021755442817372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08815006371662011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0482889379923376;0.0;0.017006786354940618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014148413061266386;0.0;0.23195601482595105;0.0;0.02954875146022604;0.0;0.0;0.0;0.0;0.0;0.0
