;GO:0045446;GO:0060445;GO:0043547;GO:0001942;GO:0045892;GO:0006958;GO:0031398;GO:0016331;GO:0048041;GO:0050679;GO:2000691;GO:0060271;GO:0030183;GO:0065003;GO:0042100;GO:0007265;GO:0009967;GO:0032713;GO:0001755;GO:0006606;GO:0030334;GO:0032436;GO:0072659;GO:0016567;GO:0046718;GO:0031581;GO:0008284;GO:0043123;GO:0043687;GO:0000122;GO:0000165;GO:0007229;GO:0030449;GO:0043372;GO:0019221;GO:0034446;GO:0060071;GO:0032743;GO:0006351;GO:0022617;GO:0045995;GO:0006355;GO:0002430;GO:0007517;GO:0090090;GO:0001658;GO:0045087;GO:0032733
GO:0045446;1.0;0.5165534134691132;0.0;0.4997237484841964;0.0;0.0;0.0;0.5654754083410103;0.4389261112405218;0.0;0.0;0.4725854412103556;0.6558518103822255;0.5752132782338564;0.348026680675686;0.4992598291111488;0.0;0.0;0.4894151061952725;0.0;0.0;0.0;0.0;0.33909700156722017;0.0;0.4389261112405218;0.0;0.0;0.3830581562567233;0.0;0.5030026190574257;0.4389261112405218;0.0;0.0;0.5379290229871316;0.5534823169997829;0.5030026190574257;0.0;0.5462158891357258;0.37068791766510256;0.0;0.0;0.45575577622543867;0.555630685425134;0.0;0.4997237484841964;0.0;0.0
GO:0060445;0.5165534134691132;1.0;0.0;0.5201276993786625;0.0;0.0;0.0;0.6780851957680806;0.0;0.0;0.0;0.0;0.5305232976071945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53699680759024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5191115746084645;0.0;0.7030658467314297;0.0;0.0
GO:0043547;0.0;0.0;1.0;0.0;0.30317505624472413;0.2519585736096705;0.23196826718312485;0.0;0.0;0.2753220702186461;0.19235234341934632;0.0;0.0;0.0;0.0;0.3122922914802975;0.3588277885706011;0.2219732944170597;0.0;0.0;0.3498908377080857;0.20305272067639296;0.0;0.0;0.0;0.0;0.3294664324686129;0.21902673132013956;0.0;0.2787510857706181;0.31603508142657444;0.2519585736096705;0.29730944189304837;0.21003766274543362;0.3509614853562804;0.0;0.31603508142657444;0.231818017332936;0.0;0.0;0.3437092194873969;0.35406298909741896;0.26878823859458745;0.0;0.24570111922093268;0.0;0.0;0.231818017332936
GO:0001942;0.4997237484841964;0.5201276993786625;0.0;1.0;0.0;0.0;0.0;0.5121266325394238;0.0;0.0;0.0;0.0;0.5136936326222776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5572441278055525;0.0;0.5032980343937457;0.0;0.0
GO:0045892;0.0;0.0;0.30317505624472413;0.0;1.0;0.3335874083405793;0.46304101054329583;0.0;0.0;0.4202330379756386;0.42703420109702994;0.0;0.0;0.0;0.0;0.4103883150597623;0.4897274877787293;0.42590632804041756;0.0;0.0;0.480790536916214;0.44426790267581096;0.0;0.0;0.0;0.0;0.4776810685121364;0.34722897774779593;0.0;0.885445348461629;0.4141311050060392;0.3500545971891353;0.5983702941944098;0.3464854563079689;0.44905750893574514;0.0;0.4141311050060392;0.3447730574481042;0.0;0.0;0.4581417298469692;0.8600058296148485;0.36688426217405223;0.0;0.4630680400632211;0.0;0.0;0.3447730574481042
GO:0006958;0.0;0.0;0.2519585736096705;0.0;0.3335874083405793;1.0;0.3124505048907471;0.0;0.0;0.36716672910158316;0.22276469551520156;0.0;0.5974149531567176;0.0;0.46185809964163066;0.4446021671214058;0.5499367251124401;0.25690929733551365;0.0;0.0;0.3904456284431878;0.28088611101046584;0.0;0.4113397955158151;0.0;0.0;0.4269298791681982;0.3946469290687102;0.45944226777756236;0.3054415415541932;0.5597566742127523;0.3842684492507788;0.48178099436405386;0.4020768276570329;0.48327136099738865;0.0;0.4483449570676827;0.3236626762158731;0.5683604492445637;0.0;0.38426401022249906;0.3889989920158729;0.6518756551181304;0.0;0.35312067535092345;0.0;0.6907068604824789;0.3236626762158731
GO:0031398;0.0;0.0;0.23196826718312485;0.0;0.46304101054329583;0.3124505048907471;1.0;0.0;0.0;0.4490112740845321;0.27200903777481994;0.0;0.0;0.0;0.0;0.33234275564544696;0.5185057238876228;0.2595802278983845;0.0;0.0;0.4167562460507629;0.5351774399237492;0.0;0.0;0.0;0.0;0.5087744241511472;0.3727035455701585;0.0;0.43637261400131366;0.35009681414058813;0.2860203063236842;0.5026651624715097;0.3579487555814672;0.38502321807029405;0.0;0.3360855455917239;0.35313616134040454;0.0;0.0;0.38009617043265387;0.5166263961764626;0.32928016987566405;0.0;0.31256652756360986;0.0;0.0;0.35313616134040454
GO:0016331;0.5654754083410103;0.6780851957680806;0.0;0.5121266325394238;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5794452924790916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5859188024621371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5680335694803615;0.0;0.6612555307831637;0.0;0.0
GO:0048041;0.4389261112405218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5689379047342875;0.4528959953786031;0.6715657417577882;0.2946779048740996;0.44591105330956243;0.0;0.0;0.43606633039368614;0.0;0.0;0.0;0.0;0.2857482257656338;0.0;0.7711775863247551;0.0;0.0;0.3297093804551369;0.0;0.4496538432558393;0.3855773354389354;0.0;0.0;0.48458024718554527;0.4772016191318648;0.4496538432558393;0.0;0.4928671133341394;0.4357659801181062;0.0;0.0;0.4024070004238523;0.0;0.0;0.0;0.0;0.0
GO:0050679;0.0;0.0;0.2753220702186461;0.0;0.4202330379756386;0.36716672910158316;0.4490112740845321;0.0;0.0;1.0;0.326725261985656;0.0;0.0;0.0;0.0;0.387058979856283;0.5955008518375208;0.30977280128662177;0.0;0.0;0.4770912580782471;0.41292322938165205;0.0;0.0;0.0;0.0;0.8579693827536443;0.43303855759764276;0.0;0.3920871711892524;0.41043182616807233;0.3463553183511684;0.3884126170491414;0.4044194326574244;0.4453582300977783;0.0;0.39080176980255993;0.4134711733678888;0.0;0.0;0.4348123946434899;0.4756446216509322;0.3839963940865001;0.0;0.36275910095184716;0.0;0.0;0.4134711733678888
