;GO:0045446;GO:0060445;GO:0043547;GO:0001942;GO:0045892;GO:0006958;GO:0031398;GO:0016331;GO:0048041;GO:0050679;GO:2000691;GO:0060271;GO:0030183;GO:0065003;GO:0042100;GO:0007265;GO:0009967;GO:0032713;GO:0001755;GO:0006606;GO:0030334;GO:0032436;GO:0072659;GO:0016567;GO:0046718;GO:0031581;GO:0008284;GO:0043123;GO:0043687;GO:0000122;GO:0000165;GO:0007229;GO:0030449;GO:0043372;GO:0019221;GO:0034446;GO:0060071;GO:0032743;GO:0006351;GO:0022617;GO:0045995;GO:0006355;GO:0002430;GO:0007517;GO:0090090;GO:0001658;GO:0045087;GO:0032733
GO:0045446;1.0;0.31455027845221906;0.0;0.34987407121861197;0.0;0.0;0.0;0.3536093684594756;0.2982205487264207;0.0;0.0;0.2934008282073854;0.5810946197547227;0.3900583585880974;0.31527275082011547;0.3277876739700595;0.0;0.0;0.38154056761282196;0.0;0.0;0.0;0.0;0.21864179000399048;0.0;0.3561713649613869;0.0;0.0;0.23362058426004664;0.0;0.16573482042931556;0.3433837661829012;0.0;0.0;0.34255875956419923;0.46511142206099876;0.2296548174725693;0.0;0.15541627453325688;0.37535280245438324;0.0;0.0;0.2056636152102538;0.37269420703611944;0.0;0.28486589451052113;0.0;0.0
GO:0060445;0.31455027845221906;1.0;0.0;0.4533727447760711;0.0;0.0;0.0;0.6677808072882733;0.0;0.0;0.0;0.0;0.23774800775209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3058503725274872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3470161060996053;0.0;0.8254230514834128;0.0;0.0
GO:0043547;0.0;0.0;1.0;0.0;0.12685875063076374;0.15762258230110957;0.16228858505123825;0.0;0.0;0.27407325607665395;0.18147090992323417;0.0;0.0;0.0;0.0;0.27972611196743674;0.22983686238671044;0.283747992463117;0.0;0.0;0.2893247814351299;0.1269594059198768;0.0;0.0;0.0;0.0;0.297499988279325;0.2022492124463223;0.0;0.12203459804129549;0.15047658491120414;0.29135046708705625;0.1732143662228522;0.11433314372203898;0.29073890832194554;0.0;0.20338289950566663;0.28269210029597414;0.0;0.0;0.32392876212420907;0.18704741989964788;0.1838334438485245;0.0;0.20397829620624366;0.0;0.0;0.2827122975652251
GO:0001942;0.34987407121861197;0.4533727447760711;0.0;1.0;0.0;0.0;0.0;0.369610019758266;0.0;0.0;0.0;0.0;0.25738943773800027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.243508097456762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5401035946370272;0.0;0.4090415252134872;0.0;0.0
GO:0045892;0.0;0.0;0.12685875063076374;0.0;1.0;0.13681085291359557;0.35928985632209703;0.0;0.0;0.239555396632307;0.2654868504884387;0.0;0.0;0.0;0.0;0.24176339553074666;0.22038563494022395;0.23002505988301586;0.0;0.0;0.24540166232058463;0.3092088227255328;0.0;0.0;0.0;0.0;0.24839517372962028;0.20642552118623653;0.0;0.9753063251973928;0.17470457024809166;0.24615222344098112;0.32555995884779393;0.14683898499913386;0.24592624757038098;0.0;0.2070345421142055;0.18503955839041522;0.0;0.0;0.19613219796079046;0.7404018026238525;0.19606059317692875;0.0;0.2827938486628137;0.0;0.0;0.18504543163841622
GO:0006958;0.0;0.0;0.15762258230110957;0.0;0.13681085291359557;1.0;0.2031569882620673;0.0;0.0;0.2812868594655161;0.1754624846182096;0.0;0.1227208994906808;0.0;0.1267438914063789;0.22802613753312648;0.3453491562144971;0.2298285453435332;0.0;0.0;0.2322900545807167;0.17079119768165507;0.0;0.41156938291829254;0.0;0.0;0.2942226173325632;0.3191753553337025;0.4276476555982081;0.13296341647942034;0.4472211112882519;0.23317350385907504;0.28027779754397153;0.21059047619917182;0.23290738057343396;0.0;0.18881232530374045;0.28615801887646813;0.26171506597008315;0.0;0.24664827865702785;0.17896398984367867;0.5194757884674513;0.0;0.2331207329862203;0.0;0.25767449396076575;0.28616927714200846
GO:0031398;0.0;0.0;0.16228858505123825;0.0;0.35928985632209703;0.2031569882620673;1.0;0.0;0.0;0.41784882329373496;0.23544503085203997;0.0;0.0;0.0;0.0;0.3080268244071738;0.3762550774123396;0.23655961775138468;0.0;0.0;0.3139572456698589;0.6720481352550546;0.0;0.0;0.0;0.0;0.4376426628937928;0.347058846984781;0.0;0.34901668489556736;0.2068618663751522;0.315186787518009;0.3887373521146565;0.2318204425817067;0.3148163808912924;0.0;0.2537873370996963;0.294521157110687;0.0;0.0;0.25441726490520794;0.47249992307725214;0.28229700242559386;0.0;0.2542661884230444;0.0;0.0;0.2945330830650307
GO:0016331;0.3536093684594756;0.6677808072882733;0.0;0.369610019758266;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25940529231571857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3321976300110901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3951713222651619;0.0;0.6018974492080361;0.0;0.0
GO:0048041;0.2982205487264207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4727973978042899;0.23697830319125152;0.5901776885604044;0.24937268590446407;0.25713809679836364;0.0;0.0;0.2890876237922298;0.0;0.0;0.0;0.0;0.18477810560929417;0.0;0.7770538670724247;0.0;0.0;0.19536400174097757;0.0;0.1455193017944383;0.2666382881721225;0.0;0.0;0.2661405783578721;0.3849286581042147;0.19258298904741963;0.0;0.1375035762316827;0.4843172388707739;0.0;0.0;0.17542276832179785;0.0;0.0;0.0;0.0;0.0
GO:0050679;0.0;0.0;0.27407325607665395;0.0;0.239555396632307;0.2812868594655161;0.41784882329373496;0.0;0.0;1.0;0.33923380190090124;0.0;0.0;0.0;0.0;0.5136069691722553;0.584465138582002;0.39659534513032213;0.0;0.0;0.5303096798281883;0.3290358830532921;0.0;0.0;0.0;0.0;0.9191124016258808;0.5169159909628404;0.0;0.23065280540816013;0.2829104546102121;0.5338271874193782;0.2470417655732044;0.29701105779894427;0.5327655157781546;0.0;0.3786658892462249;0.49306511338336567;0.0;0.0;0.4494890209557051;0.34929928590833603;0.408304257833508;0.0;0.3797329190820076;0.0;0.0;0.49309853908652157
GO:2000691;0.0;0.0;0.18147090992323417;0.0;0.2654868504884387;0.1754624846182096;0.23544503085203997;0.0;0.0;0.33923380190090124;1.0;0.0;0.0;0.0;0.0;0.34367861989424076;0.30203081219264216;0.4405348102018133;0.0;0.0;0.351077778775346;0.19478560977788356;0.0;0.0;0.0;0.0;0.35723691682741004;0.2764124622176755;0.0;0.25741326846434337;0.22235225560425093;0.3526159692559291;0.18826668039555672;0.29678917917942715;0.35215243045944616;0.0;0.4152034158480527;0.32177818514934087;0.0;0.0;0.473377984478442;0.2613999471441574;0.25813888246027217;0.0;0.3792506571453514;0.0;0.0;0.32179273308780915
GO:0060271;0.2934008282073854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4727973978042899;0.0;0.0;1.0;0.23392473455669724;0.5807738462309936;0.24599362752621245;0.2535468308564612;0.0;0.0;0.28455634556554393;0.0;0.0;0.0;0.0;0.1829163359062583;0.0;0.5424965684840122;0.0;0.0;0.19328400140268676;0.0;0.14436213264502923;0.26277874676429996;0.0;0.0;0.2622953281288814;0.38017643338325174;0.19056147859109793;0.0;0.1364699252949972;0.4768180524693897;0.0;0.0;0.17374389292962272;0.0;0.0;0.0;0.0;0.0
