;GO:0046718;GO:0008380;GO:0060333;GO:0006351;GO:1905515;GO:0006397;GO:0007178;GO:0051092;GO:0000165;GO:0045087;GO:0043484;GO:0043461;GO:0032784;GO:1904491;GO:0032897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008380;0.0;1.0;0.0306601697646058;0.5541597302614385;0.02903250207099677;0.8061529369705821;0.033812758433097306;0.0;0.211022043353766;0.0;0.0;0.023891130340616955;0.0;0.0;0.0
GO:0060333;0.0;0.0306601697646058;1.0;0.03827429785945721;0.02485056719824366;0.0312461941226168;0.39521777149833853;0.09037101984584274;0.25828078335490384;0.0;0.08973279482065741;0.02098507596015583;0.08154019132228352;0.0;0.06766536049168746
GO:0006351;0.0;0.5541597302614385;0.03827429785945721;1.0;0.03577082487009842;0.5713503534494901;0.04331587579668318;0.0;0.3417894599705496;0.0;0.0;0.02827404523039869;0.0;0.0;0.0
GO:1905515;0.0;0.02903250207099677;0.02485056719824366;0.03577082487009842;1.0;0.029557424390256028;0.026882038328607777;0.0;0.028401226017030205;0.0;0.0;0.28103711684562777;0.0;0.0;0.0
GO:0006397;0.0;0.8061529369705821;0.0312461941226168;0.5713503534494901;0.029557424390256028;1.0;0.03452689641118055;0.0;0.2158076908330978;0.0;0.0;0.02424546298497286;0.0;0.0;0.0
GO:0007178;0.0;0.033812758433097306;0.39521777149833853;0.04331587579668318;0.026882038328607777;0.03452689641118055;1.0;0.09870344222603673;0.28416800297978834;0.0;0.0979425951826804;0.022415522267312474;0.08826315840666776;0.0;0.07290161356743996
GO:0051092;0.0;0.0;0.09037101984584274;0.0;0.0;0.0;0.09870344222603673;1.0;0.10504067395562847;0.0;0.30529239742572967;0.0;0.2872535393280512;0.0;0.071712813316687
GO:0000165;0.0;0.211022043353766;0.25828078335490384;0.3417894599705496;0.028401226017030205;0.2158076908330978;0.28416800297978834;0.10504067395562847;1.0;0.0;0.1041794167418769;0.023461990035503484;0.09329647795110127;0.0;0.07678990071388467
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0043484;0.0;0.0;0.08973279482065741;0.0;0.0;0.0;0.0979425951826804;0.30529239742572967;0.1041794167418769;0.0;1.0;0.0;0.2737759055880941;0.0;0.07125581163740269
GO:0043461;0.0;0.023891130340616955;0.02098507596015583;0.02827404523039869;0.28103711684562777;0.02424546298497286;0.022415522267312474;0.0;0.023461990035503484;0.0;0.0;1.0;0.0;0.0;0.0
GO:0032784;0.0;0.0;0.08154019132228352;0.0;0.0;0.0;0.08826315840666776;0.2872535393280512;0.09329647795110127;0.0;0.2737759055880941;0.0;1.0;0.0;0.06533260885596574
GO:1904491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0032897;0.0;0.0;0.06766536049168746;0.0;0.0;0.0;0.07290161356743996;0.071712813316687;0.07678990071388467;0.0;0.07125581163740269;0.0;0.06533260885596574;0.0;1.0
