;GO:2000480;GO:0090179;GO:0016925;GO:0032693;GO:0046854;GO:0022008;GO:1902950;GO:0002237;GO:0001666;GO:0045892;GO:0001942;GO:0006958;GO:0002638;GO:0070207;GO:0019886;GO:0035556;GO:0033138;GO:0050710;GO:0032600;GO:0042308;GO:0007264;GO:0065004;GO:1902564;GO:0051260;GO:0007268;GO:0007266;GO:0009967;GO:0032956;GO:0002922;GO:0002768;GO:2000768;GO:0002924;GO:0001959;GO:0034614;GO:0051897;GO:0051017;GO:0051898;GO:0043406;GO:0035023;GO:0060267;GO:0045947;GO:0008284;GO:0045786;GO:0097190;GO:0045666;GO:0097193;GO:0038096;GO:0045944;GO:0010918;GO:0030889;GO:0048147;GO:0060828;GO:0070588;GO:2000774;GO:0050855;GO:0050731;GO:0050853;GO:0031295;GO:1900165;GO:0048701;GO:1904646;GO:0051281;GO:0043410;GO:0050982;GO:0002587;GO:0002224;GO:0002622;GO:0050860;GO:0001811;GO:0072112;GO:0016064;GO:0050869;GO:0001814;GO:0019731;GO:0050900;GO:0030595;GO:2001199;GO:0034394;GO:0061098;GO:0007179;GO:1901300;GO:0006366;GO:0090251;GO:0006367;GO:0002322;GO:0050871;GO:0051289;GO:0035914;GO:0002316;GO:0043031;GO:0016055;GO:0032485;GO:0019722;GO:0048041;GO:0071219;GO:0043318;GO:0007186;GO:0030183;GO:0042100;GO:0006898;GO:0042104;GO:0042986;GO:0032913;GO:0007218;GO:0051573;GO:0010628;GO:0002605;GO:0032597;GO:0072139;GO:0010469;GO:0031666;GO:0050766;GO:0030336;GO:0016567;GO:0050765;GO:0046718;GO:0006468;GO:0010839;GO:0000122;GO:0030449;GO:0000086;GO:0034644;GO:0018298;GO:0071356;GO:0035335;GO:0032467;GO:0050829;GO:0032461;GO:0006351;GO:0006355;GO:0007169;GO:0007565;GO:1905898;GO:0002430;GO:1901216;GO:0007204;GO:0009617;GO:0042094;GO:0071222;GO:0045087;GO:0070098;GO:0043066;GO:0042130;GO:0046330;GO:0043065;GO:0045088;GO:0071902
GO:2000480;1.0;0.06268922183041602;0.0;0.17100883366401384;0.0;0.0;0.06160516693876491;0.0;0.0;0.38687204352442306;0.0;0.06630271372635961;0.16502798757189993;0.0;0.0;0.09255919341714261;0.39400329636544545;0.20147820559883822;0.0;0.16877081934075294;0.0798009569177313;0.0;0.16820713845944812;0.0;0.0;0.07172169412910703;0.09211470544115867;0.0801162266667956;0.05570241043814931;0.0816913221345675;0.05707594597774237;0.15965268860853846;0.07503002890735516;0.0;0.07499003071932547;0.0;0.19665426594903737;0.5987962685284582;0.07431748339084304;0.12441539254698016;0.39289433406260527;0.08746998813711275;0.24109136899659392;0.07891936526755448;0.08025934039014344;0.07514870373216907;0.07427324689229522;0.20464677002100626;0.046963756519824214;0.1840677527969746;0.19182724952938637;0.07742535040194483;0.0;0.06160516693876491;0.06498212637046455;0.4116611029741433;0.07390890820072006;0.06901641438639028;0.17426886874198053;0.0;0.0;0.06754881462199747;0.4524198872568681;0.0;0.14920095343280554;0.0718499167063563;0.04707022364997294;0.18555428339594493;0.14328278680366235;0.0;0.0;0.19228934052043858;0.14328278680366235;0.0;0.0;0.0;0.17255594668189214;0.0;0.45676427126784563;0.07215988597727828;0.05809653937669278;0.0;0.0;0.0;0.0;0.07541824388469345;0.0;0.0;0.0;0.17713559007674692;0.07947310404933171;0.05707594597774237;0.07457722042450261;0.0;0.0;0.16125949390408048;0.09071887686342082;0.0;0.0;0.0;0.06537761647131815;0.2202783850386526;0.14328278680366235;0.07290379748994728;0.44536776416093266;0.20779240971389085;0.14920095343280554;0.0;0.0;0.30693851344607387;0.06071224327234147;0.06911551376350168;0.22539064883873164;0.0;0.18326327404790962;0.0;0.0;0.18150434999187245;0.3735311391591187;0.289380726536073;0.0;0.0;0.0;0.0;0.0;0.06728590139753303;0.0;0.06537761647131815;0.0;0.23055529157905544;0.08299349636052453;0.0;0.06741887838059657;0.06268922183041602;0.07152448665710828;0.060432314440127324;0.0;0.0;0.0;0.0;0.07103941365552983;0.25359711375609906;0.20147820559883822;0.4015839092263232;0.08424661014832871;0.0709952127314107;0.612113002121469
GO:0090179;0.06268922183041602;1.0;0.02132673965151502;0.2613891073108309;0.02341566422709864;0.02245831351122849;0.06364170119200789;0.0;0.0;0.09445235949848266;0.0;0.06900319129373302;0.05600599110815396;0.021023545921079443;0.0;0.2575195207658379;0.07559560079632746;0.28581633372218695;0.016900057869488838;0.057319181108117956;0.2204883725274792;0.024600849209560755;0.05990430059695317;0.025478864950831494;0.02578724439236686;0.197301722457725;0.0967436752678518;0.08359506232215948;0.057596092668721496;0.36634355012999353;0.2841838212304717;0.05412348337655617;0.07807278824357702;0.02336439314196439;0.07802948104606024;0.022177906355851287;0.07040579747707171;0.08189438786984092;0.07730157490010064;0.0551677899027042;0.06655016501606317;0.09163336277625937;0.08703432768121602;0.21794843187402868;0.5467332007736058;0.20711215357847018;0.3317423767708029;0.0941228231194174;0.048505218930194174;0.06574570715869288;0.06861604341248287;0.08066969047002512;0.0;0.27157607970364495;0.06725216359697771;0.07912276413094126;0.33005008468449176;0.07158262816365918;0.24597150751964464;0.0;0.020910079978701045;0.07000510814587257;0.08731204658192955;0.0;0.05047470214886026;0.19766812929209987;0.04841537023134746;0.06629495352102335;0.04841537023134746;0.019086148747820095;0.0;0.06878723786738072;0.04841537023134746;0.0;0.025846348766312914;0.023789316928770378;0.29714529597973144;0.0;0.07147423134874605;0.3219354353218273;0.05990430059695317;0.027336705055139646;0.0;0.024246378871424876;0.018401602429566784;0.07849321715806577;0.022705378909716648;0.021988989959064193;0.01761889629646255;0.06318839301536254;0.7207402601802219;0.058819797245830946;0.20547365549164154;0.020788895273728073;0.02406097212188809;0.0573562907887846;0.25214615801474455;0.023029518021079505;0.021461535260672113;0.0;0.06767585792175514;0.0573562907887846;0.21779840271873513;0.2006816045224326;0.06318839301536254;0.08695593334408358;0.05047470214886026;0.016900057869488838;0.01761889629646255;0.08749300708163268;0.06268922183041602;0.07168923979923034;0.08112749308146543;0.02731281084813907;0.06544859303304613;0.0;0.028197607125796317;0.06479928718866419;0.09104123347463873;0.06693443022116562;0.02354702170894645;0.02272857122711136;0.020104716632479723;0.023562926586173785;0.02316577534240055;0.06972276648428098;0.0;0.06767585792175514;0.031210799945853004;0.10669931360507179;0.37244621683113177;0.0;0.06986556004827667;0.27826065502068276;0.07428433217371856;0.06300895071252056;0.0;0.0;0.023928997708171824;0.0;0.31674501036918323;0.09176411037136836;0.07219762376875083;0.07710831336845987;0.08810202509150936;0.07410041427982035;0.08379492393218886
GO:0016925;0.0;0.02132673965151502;1.0;0.0;0.11987712687294716;0.024284542178766546;0.0;0.0;0.0;0.0;0.0;0.2620090894270942;0.0;0.022615617199934667;0.0;0.033187976108416506;0.0;0.0;0.017913791370828665;0.0;0.027968617726700437;0.026809277513876375;0.0;0.027855360202980673;0.028224366163258168;0.024783346579654475;0.0;0.0;0.0;0.02872706664633986;0.0;0.0;0.0;0.025347458467183916;0.0;0.023957010024898594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027616636155778373;0.0;0.026123442886886162;0.025779576764197135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02563678021267713;0.0;0.0;0.0;0.022484369103512793;0.023173025003508783;0.0;0.0;0.0;0.024833198588545966;0.0;0.0;0.0;0.020389216306868893;0.0;0.0;0.0;0.0;0.02829518556099313;0.02584834779012887;0.0;0.0;0.0;0.0249538044240408;0.0;0.21697311755882448;0.0;0.15360966050735989;0.01960991546369627;0.0;0.024573680840469257;0.02373671883565217;0.018723519825233667;0.0;0.027837592251501127;0.0;0.0258988535283632;0.022344310956209142;0.026169380361703624;0.0;0.03242030442350502;0.0249538044240408;0.02312325529381081;0.0;0.0;0.0;0.0;0.0252437849869723;0.0;0.0;0.0;0.017913791370828665;0.018723519825233667;0.0;0.0;0.0;0.0;0.6773457304458292;0.0;0.0;0.38240468144222495;0.0;0.0;0.0;0.02556254675463227;0.024600849209560755;0.26473025633463076;0.02558129202470267;0.3084264854932801;0.0;0.0;0.0;0.25131062047778474;0.0;0.029252485339603247;0.0;0.0;0.02132673965151502;0.0;0.027539571575938844;0.0;0.19232991372547745;0.026013338331420797;0.0;0.024518454824779018;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.17100883366401384;0.2613891073108309;0.0;1.0;0.0;0.0;0.05704802377341861;0.0;0.0;0.2600692720839365;0.0;0.07059184766059587;0.17365542787051744;0.0;0.0;0.08802448915402476;0.06800107072889322;0.6791044017474341;0.0;0.17780474915437125;0.07505676824434147;0.0;0.1632789949210075;0.0;0.0;0.0669913154212903;0.08756785644903863;0.07537377691954582;0.05869871777795138;0.07696014483515287;0.2368546913202321;0.16771352916697682;0.07028046975117784;0.0;0.07024059189675119;0.0;0.19249287927432357;0.07380344794712605;0.06957047777963127;0.05617858380794982;0.1817461223310947;0.08281730157860433;0.23912084961542623;0.07417122778699864;0.3397194401849548;0.07039880366245599;0.06952642842614258;0.08512971888474238;0.04940114731196289;0.1795069235304722;0.18750130249021524;0.0726735874930444;0.0;0.05704802377341861;0.06034811859641618;0.07124761220532841;0.06916375820683485;0.06431553226725296;0.5827135066960616;0.0;0.0;0.06286910061388538;0.07881135269860802;0.0;0.15621773456888036;0.06711844757223938;0.0491921270978965;0.18103563003858378;0.1497419071513296;0.0;0.0;0.187978533033138;0.1497419071513296;0.0;0.0;0.0;0.37570294154706263;0.0;0.06421610019810964;0.0674258961282074;0.05363923315370757;0.0;0.0;0.0;0.0;0.07066765910830719;0.0;0.0;0.0;0.17239566529840195;0.07472728973102513;0.052651476907797014;0.06982918344026204;0.0;0.0;0.15621773456888036;0.08613618586352227;0.0;0.0;0.0;0.06073584800599659;0.05131951903144696;0.5148998228021935;0.06816442432664378;0.17239566529840195;0.08949397809928585;0.15621773456888036;0.0;0.0;0.07897890231723616;0.05617858380794982;0.06441333295847274;0.22250534257902504;0.0;0.17868017640131584;0.0;0.0;0.17687392379573844;0.2504249224736825;0.06842822552793895;0.0;0.0;0.0;0.0;0.0;0.06261036192130551;0.0;0.06073584800599659;0.0;0.09686391697276683;0.07827489973647417;0.0;0.06274121299657236;0.05810534075053931;0.06679583949128129;0.06452916956424376;0.0;0.0;0.0;0.0;0.06631530621179624;0.25246710822536594;0.1974954811969112;0.0693926083295522;0.07954291751190182;0.07593556659340936;0.07555842359993267
GO:0046854;0.0;0.02341566422709864;0.11987712687294716;0.0;1.0;0.027030372955686718;0.0;0.0;0.0;0.0;0.0;0.1388275724067949;0.0;0.024978646799923364;0.0;0.03853808625661973;0.0;0.0;0.019364880698138413;0.0;0.03167431603141023;0.030195532111376197;0.0;0.0315291360966763;0.032002722694964715;0.027649791647906496;0.0;0.0;0.0;0.032650568268314056;0.0;0.0;0.0;0.02835379369081737;0.0;0.026625203792238216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0312236354383933;0.0;0.029328303662401634;0.028895588921806038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028716306140410392;0.0;0.0;0.0;0.02481863549371562;0.025660379057931188;0.0;0.0;0.0;0.027711856759497208;0.0;0.0;0.0;0.02229033359681087;0.0;0.0;0.0;0.0;0.032093802814788124;0.028982017445640766;0.0;0.0;0.0;0.02786212901933962;0.0;0.16241752076938198;0.0;0.13995477546217505;0.021362239030958803;0.0;0.027389076325764566;0.026353388905151504;0.020314582176754532;0.0;0.031506374254368336;0.0;0.029045526443735495;0.024648097165010242;0.029386216371563204;0.0;0.03750680325435487;0.02786212901933962;0.025599365595189733;0.0;0.0;0.0;0.0;0.028224132334627124;0.0;0.0;0.0;0.019364880698138413;0.020314582176754532;0.0;0.0;0.0;0.0;0.1622387902980123;0.0;0.0;0.6813447211067037;0.0;0.0;0.0;0.028623199887183627;0.027422830922860474;0.11178247846059076;0.028646704763071216;0.429629218601754;0.0;0.0;0.0;0.19250822240344617;0.0;0.03333100959180249;0.0;0.0;0.02341566422709864;0.0;0.03112516135749381;0.0;0.09867750829666092;0.029189598110446753;0.0;0.027320488624102704;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022008;0.0;0.02245831351122849;0.024284542178766546;0.0;0.027030372955686718;1.0;0.0;0.0;0.0;0.0;0.21699020813480185;0.0;0.0;0.023892190361787052;0.0;0.03601158333163419;0.0;0.0;0.018705448137412227;0.0;0.02994746544484522;0.028622156260740023;0.0;0.029817651666838488;0.03024087360775497;0.026324709233402892;0.0;0.0;0.0;0.030818706910941913;0.0;0.0;0.0;0.02696207356184275;0.0;0.025394320216796554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029544273788973122;0.0;0.027841781431550715;0.02745152799328753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02728966662418301;0.0;0.0;0.21489571418669023;0.02374575505123884;0.024515168370707923;0.0;0.0;0.0;0.0263809620488966;0.0;0.0;0.0;0.3326839325287641;0.0;0.0;0.0;0.0;0.030322188550768986;0.02752952216097901;0.0;0.0;0.0;0.026517111450268697;0.0;0.03239410004747184;0.0;0.028143457056436536;0.02056256764078293;0.0;0.02608827721516222;0.39054902628763116;0.30424743089604184;0.0;0.029797293101909032;0.0;0.027586818607480225;0.02358959598948353;0.027893967017995232;0.0;0.03510950431755617;0.4118287233338812;0.02445947347595399;0.0;0.0;0.0;0.0;0.026844802115556267;0.0;0.0;0.0;0.018705448137412227;0.30424743089604184;0.0;0.0;0.0;0.0;0.03236055241291771;0.0;0.0;0.03361009272542137;0.0;0.0;0.0;0.027205568148847916;0.02611889991928174;0.022712541878556033;0.027226801548425113;0.026697925380644083;0.0;0.0;0.0;0.03798070750295079;0.0;0.03142422974036005;0.0;0.0;0.02245831351122849;0.0;0.029456092729071424;0.0;0.0;0.027716750313618102;0.0;0.02602604232408053;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902950;0.06160516693876491;0.06364170119200789;0.0;0.05704802377341861;0.0;0.0;1.0;0.0;0.0;0.09201284980019328;0.0;0.0675171468206046;0.05502304956006848;0.0;0.0;0.09465072497236246;0.07402482157388071;0.07076354262155429;0.0;0.056290027998268925;0.08135081132550402;0.0;0.05891366192879758;0.0;0.0;0.07297115504360976;0.09418597255276111;0.3485437783345551;0.05655706189476003;0.08331622125894333;0.05786441677593565;0.05320496790851525;0.0763985167892007;0.0;0.07635704662816539;0.0;0.06904134343782424;0.0800541281140144;0.0756598696516044;0.05421379955540991;0.06532976697579665;0.08933552649845228;0.08495874553735545;0.08043484000424987;0.08182722583658378;0.0765215637114544;0.07561402113778416;0.09170008790019116;0.04765987877387211;0.06455437103449081;0.06731943923264219;0.07888345958019238;0.0;0.06252474796870607;0.06600612427084031;0.0774036521805592;0.0752364431324365;0.07017263604069093;0.061067703802464346;0.0;0.0;0.06865599171551477;0.0852233562456071;0.0;0.04967494214054717;0.07310388819038618;0.04767906224485228;0.06508381250634568;0.04767906224485228;0.0;0.0;0.06748421709113606;0.04767906224485228;0.0;0.0;0.0;0.06045879382841808;0.0;0.07006846433419074;0.073424795609133;0.05891366192879758;0.0;0.0;0.0;0.0;0.07680106036534183;0.0;0.0;0.0;0.06208715716471687;0.08101012718626963;0.05786441677593565;0.07592909161168175;0.0;0.0;0.056447493596425494;0.09272716282172395;0.0;0.0;0.0;0.06641421610033017;0.056447493596425494;0.04767906224485228;0.07419515536255698;0.26494242653675837;0.08460919151213381;0.04967494214054717;0.0;0.0;0.08539575383370052;0.06160516693876491;0.2998824987942435;0.07932115783307676;0.0;0.27424825174996537;0.0;0.0;0.06364170119200789;0.08877263059800804;0.06553525182067749;0.0;0.0;0.0;0.0;0.0;0.0683844064831006;0.0;0.2834071388302767;0.0;0.10359655356907806;0.08467114263451214;0.0;0.06852176528769943;0.06364170119200789;0.07276702641131791;0.061589887455679275;0.0;0.0;0.0;0.0;0.07226501256477742;0.08945979450272751;0.07076354262155429;0.07547471996961866;0.08597582802768329;0.07238943645625649;0.08186926287813014
GO:0002237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.28142456107870073;0.0;0.0;0.26458738819888994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4229837252781961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4074370358461562;0.0;0.0;0.49369689523756644;0.0;0.0;0.0;0.0;0.0;0.0;0.2082474231961967;0.0;0.0;0.5873948785767538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.919595377666874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24462264989348034;0.0;0.477490553371765;0.0;0.0;0.6381277785064695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.755038525342596;0.0;0.9127216902518519;0.31029680123223663;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28142456107870073;1.0;0.0;0.0;0.2595922389414387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3797556444642115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21568109302042152;0.0;0.0;0.5572043918092071;0.0;0.0;0.0;0.0;0.0;0.0;0.20514058347575356;0.0;0.0;0.3379725638991025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25922330965659557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5904123052961725;0.0;0.2520848072732071;0.0;0.0;0.3666521179145522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2838479121715145;0.0;0.2573219569208564;0.46230147896406315;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.38687204352442306;0.09445235949848266;0.0;0.2600692720839365;0.0;0.0;0.09201284980019328;0.0;0.0;1.0;0.0;0.11127655376309391;0.2464841211837778;0.0;0.0;0.1838390859175512;0.2720332622189823;0.3214878664118562;0.0;0.2549281978380521;0.13953188603987163;0.0;0.24436302110882274;0.0;0.0;0.1165715106215574;0.18209388790899186;0.14049860265930625;0.08433961310684125;0.14541552384999423;0.08226283237521054;0.23468258367446204;0.12557072557305277;0.0;0.125458732548963;0.0;0.309378400312148;0.3096084170052699;0.12358760184007257;0.18450556622162603;0.5341263961300202;0.16479527159272941;0.4357248415929818;0.13685874542484483;0.14093932941220416;0.1259034832940076;0.12346531570593405;0.5730594812118888;0.06990662467561921;0.2793293399217177;0.2975973462691753;0.13242737079650757;0.0;0.09201284980019328;0.09975570253926454;0.292616218265514;0.12246180565258145;0.10958964942521003;0.2573684023029141;0.0;0.0;0.10593499354288512;0.3451068715133997;0.0;0.21277282551868346;0.11691061552124368;0.0660103759958608;0.28276706015694064;0.20093702339249356;0.0;0.0;0.2987109796290293;0.20093702339249356;0.0;0.0;0.0;0.2536498179181518;0.0;0.24934611483803948;0.11773352225975725;0.08439978236404573;0.0;0.0;0.0;0.0;0.12666190248359052;0.0;0.0;0.0;0.2636703732794975;0.13853263120058057;0.08226283237521054;0.12430756313061382;0.0;0.0;0.22996929557247622;0.17671882397224614;0.0;0.0;0.0;0.10069076362213845;0.2460412324715851;0.20093702339249356;0.11972679526707179;0.391311745726469;0.5380254238274514;0.21277282551868346;0.0;0.0;0.1518703360713783;0.09003505589003874;0.10983972539840982;0.38700250447216433;0.0;0.27748087575233576;0.0;0.0;0.2734682871378847;0.9353838375615017;0.34185640522513794;0.0;0.0;0.0;0.0;0.0;0.10528979061283708;0.0;0.10069076362213845;0.0;0.7315750276242474;0.14959356579439628;0.0;0.1056157668154822;0.09445235949848266;0.11605144153355441;0.10461105964472768;0.0;0.0;0.0;0.0;0.1147797875924292;0.4783581557709454;0.3214878664118562;0.2807232430404038;0.15371475432105353;0.1251605666455898;0.32170418587240696
