;GO:2000480;GO:0090179;GO:0016925;GO:0032693;GO:0046854;GO:0022008;GO:1902950;GO:0002237;GO:0001666;GO:0045892;GO:0001942;GO:0006958;GO:0002638;GO:0070207;GO:0019886;GO:0035556;GO:0033138;GO:0050710;GO:0032600;GO:0042308;GO:0007264;GO:0065004;GO:1902564;GO:0051260;GO:0007268;GO:0007266;GO:0009967;GO:0032956;GO:0002922;GO:0002768;GO:2000768;GO:0002924;GO:0001959;GO:0034614;GO:0051897;GO:0051017;GO:0051898;GO:0043406;GO:0035023;GO:0060267;GO:0045947;GO:0008284;GO:0045786;GO:0097190;GO:0045666;GO:0097193;GO:0038096;GO:0045944;GO:0010918;GO:0030889;GO:0048147;GO:0060828;GO:0070588;GO:2000774;GO:0050855;GO:0050731;GO:0050853;GO:0031295;GO:1900165;GO:0048701;GO:1904646;GO:0051281;GO:0043410;GO:0050982;GO:0002587;GO:0002224;GO:0002622;GO:0050860;GO:0001811;GO:0072112;GO:0016064;GO:0050869;GO:0001814;GO:0019731;GO:0050900;GO:0030595;GO:2001199;GO:0034394;GO:0061098;GO:0007179;GO:1901300;GO:0006366;GO:0090251;GO:0006367;GO:0002322;GO:0050871;GO:0051289;GO:0035914;GO:0002316;GO:0043031;GO:0016055;GO:0032485;GO:0019722;GO:0048041;GO:0071219;GO:0043318;GO:0007186;GO:0030183;GO:0042100;GO:0006898;GO:0042104;GO:0042986;GO:0032913;GO:0007218;GO:0051573;GO:0010628;GO:0002605;GO:0032597;GO:0072139;GO:0010469;GO:0031666;GO:0050766;GO:0030336;GO:0016567;GO:0050765;GO:0046718;GO:0006468;GO:0010839;GO:0000122;GO:0030449;GO:0000086;GO:0034644;GO:0018298;GO:0071356;GO:0035335;GO:0032467;GO:0050829;GO:0032461;GO:0006351;GO:0006355;GO:0007169;GO:0007565;GO:1905898;GO:0002430;GO:1901216;GO:0007204;GO:0009617;GO:0042094;GO:0071222;GO:0045087;GO:0070098;GO:0043066;GO:0042130;GO:0046330;GO:0043065;GO:0045088;GO:0071902
GO:2000480;1.0;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.0;0.0;0.050816111175404396;0.0;0.003125082239637018;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.07629271233753304;0.016748290373977258;0.0;0.0055718127568780825;0.0055718127568780825;0.0;0.016748290373977258;0.0;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.003125082239637018;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.016748290373977258;0.06203159285751722;0.0055718127568780825;0.0055718127568780825;0.20250599593386143;0.0055718127568780825;0.016748290373977258;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.015558198673889911;0.002356312784390948;0.016748290373977258;0.016748290373977258;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.07629271233753304;0.0055718127568780825;0.0055718127568780825;0.016748290373977258;0.0;0.0;0.0055718127568780825;0.07629271233753304;0.0;0.0055718127568780825;0.0055718127568780825;0.003125082239637018;0.016748290373977258;0.0055718127568780825;0.0;0.0;0.016748290373977258;0.0049833112693018775;0.0;0.0;0.0;0.016748290373977258;0.0;0.07405267736581092;0.0055718127568780825;0.0055718127568780825;0.0;0.0;0.0;0.0;0.0055718127568780825;0.0;0.0;0.0;0.016748290373977258;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0;0.0;0.016748290373977258;0.0055718127568780825;0.0;0.0;0.0;0.0055718127568780825;0.02875110286227949;0.0055718127568780825;0.0055718127568780825;0.2567810349183431;0.007511970848689467;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.016748290373977258;0.0;0.016748290373977258;0.0;0.0;0.016748290373977258;0.04374284022303413;0.02875110286227949;0.0;0.0;0.0;0.0;0.0;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.015937097983932783;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.002356312784390948;0.0;0.0;0.0;0.0;0.0055718127568780825;0.016748290373977258;0.016748290373977258;0.06187512794404485;0.0055718127568780825;0.003125082239637018;0.11310634764176179
GO:0090179;0.0055718127568780825;1.0;0.010797935324323481;0.028900264053219014;0.01222188623923354;0.01222188623923354;0.028900264053219014;0.0;0.0;0.00503549750813152;0.0;0.016209392859091565;0.016209392859091565;0.01222188623923354;0.0;0.07053227468093504;0.01022569765270045;0.014477465185059882;0.01222188623923354;0.005732050395408536;0.07053227468093504;0.01222188623923354;0.028900264053219014;0.01222188623923354;0.01222188623923354;0.07053227468093504;0.028900264053219014;0.028900264053219014;0.016209392859091565;0.08409846404502279;0.05562039031941887;0.008773946093232619;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.003055782700257283;0.028900264053219014;0.016209392859091565;0.0059623291452822825;0.028900264053219014;0.028900264053219014;0.07053227468093504;0.08115740532812496;0.07053227468093504;0.060238731271920046;0.005439344724655555;0.01222188623923354;0.01572544280588467;0.028900264053219014;0.028900264053219014;0.0;0.028900264053219014;0.028900264053219014;0.010216603126352617;0.08409846404502279;0.02243583701703053;0.01287298348024969;0.0;0.01222188623923354;0.008797582361068108;0.007827477218386933;0.0;0.016209392859091565;0.04743600973004754;0.016209392859091565;0.02571710013782595;0.004022173553232967;0.01222188623923354;0.0;0.028900264053219014;0.002795007338151127;0.0;0.01222188623923354;0.01222188623923354;0.06605959329951969;0.0;0.0036955047951902882;0.08409846404502279;0.011588094528095977;0.00576711589335461;0.0;0.007057077111086225;0.01222188623923354;0.028900264053219014;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.028900264053219014;0.10374049306539737;0.028900264053219014;0.07053227468093504;0.01222188623923354;0.01222188623923354;0.0070130133919965405;0.07053227468093504;0.01222188623923354;0.01222188623923354;0.0;0.01225195084958968;0.00898087178117779;0.028900264053219014;0.07053227468093504;0.009889540713780556;0.016209392859091565;0.016209392859091565;0.010009331479260926;0.01222188623923354;0.028900264053219014;0.023130360852805676;0.028900264053219014;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.0;0.01222188623923354;0.028900264053219014;0.004334589126298501;0.016209392859091565;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.028900264053219014;0.0;0.028900264053219014;0.005791764842280598;0.028900264053219014;0.08409846404502279;0.0;0.028900264053219014;0.08409846404502279;0.028900264053219014;0.011599311636661369;0.0;0.0;0.01222188623923354;0.0;0.08409846404502279;0.028900264053219014;0.0136827178502265;0.0045188670929252805;0.028900264053219014;0.016209392859091565;0.006316456237097961
GO:0016925;0.0;0.010797935324323481;1.0;0.0;0.04426689435566987;0.010797935324323481;0.0;0.0;0.0;0.0;0.0;0.14355503843177683;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.008754391999442696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0037204867955275903;0.0;0.0;0.0;0.008219747869843272;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.0;0.010797935324323481;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.05214194580361808;0.0;0.028930983336468746;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.010009331479260926;0.010797935324323481;0.0;0.0;0.0;0.0;0.4869319136458118;0.0;0.0;0.4714746769733058;0.0;0.0;0.0;0.010797935324323481;0.010797935324323481;0.4714746769733058;0.010797935324323481;0.4714746769733058;0.0;0.0;0.0;0.052364803152556746;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.14355503843177683;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.0055718127568780825;0.028900264053219014;0.0;1.0;0.0;0.0;0.06843860095121258;0.0;0.0;0.00503549750813152;0.0;0.026112345308102147;0.10322751629728567;0.0;0.0;0.06843860095121258;0.005735323047764678;0.08065318401314035;0.0;0.010219862732289236;0.06843860095121258;0.0;0.06273419046960249;0.0;0.0;0.06843860095121258;0.03184659747272735;0.06843860095121258;0.041044485181548206;0.058457098764170864;0.019183871579484275;0.015643359445194113;0.06843860095121258;0.0;0.01873144595815766;0.0;0.033344230600658636;0.0017139076026874173;0.06843860095121258;0.06843860095121258;0.0059623291452822825;0.06843860095121258;0.12202145114976122;0.06843860095121258;0.02360482794317955;0.06843860095121258;0.011610595646515674;0.0030507844279764845;0.051602722104972056;0.01572544280588467;0.12202145114976122;0.06843860095121258;0.0;0.027222559165788276;0.06485253144628797;0.005730222168749597;0.02035217025398522;0.012583666905669323;0.07171470227413292;0.0;0.0;0.004934330995667274;0.004390224708493307;0.0;0.05502893329933618;0.010901518784986353;0.06843860095121258;0.02571710013782595;0.007171266608613837;0.0;0.0;0.04961106167776178;0.0049833112693018775;0.0;0.0;0.0;0.06777540726639553;0.0;0.0020727107865723465;0.06843860095121258;0.006499455380348857;0.0;0.0;0.0;0.0;0.027855293425587978;0.0;0.0;0.0;0.06273419046960249;0.06843860095121258;0.06843860095121258;0.06843860095121258;0.0;0.0;0.0070130133919965405;0.06843860095121258;0.0;0.0;0.0;0.006871794812862943;0.00503713317809723;0.5179645238718585;0.06843860095121258;0.009889540713780556;0.06843860095121258;0.12202145114976122;0.0;0.0;0.06843860095121258;0.0129732069349006;0.02547189156984704;0.05038208982079265;0.0;0.04539071301822094;0.0;0.0;0.09187352365648244;0.004334589126298501;0.018171261831963142;0.0;0.0;0.0;0.0;0.0;0.031437541004993005;0.0;0.031656298139161314;0.0;0.018202173841719307;0.06843860095121258;0.0;0.05146249210369704;0.020416663044052187;0.06843860095121258;0.011599311636661369;0.0;0.0;0.0;0.0;0.06843860095121258;0.0982116173552396;0.0136827178502265;0.0025345128976109917;0.055194393449573706;0.06843860095121258;0.0035427330503222847
GO:0046854;0.0;0.01222188623923354;0.04426689435566987;0.0;1.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.029312266494784082;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.013578196758779094;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.008754391999442696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015345541423299216;0.0;0.0;0.0;0.012292365788604492;0.0037204867955275903;0.0;0.0;0.0;0.008219747869843272;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.02364269671193163;0.0;0.028930983336468746;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.010009331479260926;0.015393928619663268;0.0;0.0;0.0;0.0;0.06310849171233121;0.0;0.0;0.1115725899712156;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.06310849171233121;0.015393928619663268;0.09531896182567198;0.0;0.0;0.0;0.023743746809502336;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.011599311636661369;0.0;0.029312266494784082;0.014148413061266386;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022008;0.0;0.01222188623923354;0.010797935324323481;0.0;0.015393928619663268;1.0;0.0;0.0;0.0;0.0;0.15057668701159702;0.0;0.0;0.03940633811535304;0.0;0.14532829318607357;0.0;0.0;0.013578196758779094;0.0;0.12741218007660887;0.053096923134586735;0.0;0.08011236636927821;0.14530899669304984;0.11373532356070608;0.0;0.0;0.0;0.04407666697834459;0.0;0.0;0.0;0.023368729875322573;0.0;0.08462108541438568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14532829318607357;0.0;0.06604492221248172;0.008754391999442696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015345541423299216;0.0;0.0;0.07291534985854393;0.012292365788604492;0.0037204867955275903;0.0;0.0;0.0;0.008219747869843272;0.0;0.0;0.0;0.2292720260816792;0.0;0.0;0.0;0.0;0.1249933605260799;0.05425608557595674;0.0;0.0;0.0;0.11260476012938384;0.0;0.00576711589335461;0.0;0.007057077111086225;0.025099877690271805;0.0;0.03940633811535304;0.7919880533013256;0.11137121533727763;0.0;0.1178121086385134;0.0;0.12106190366129349;0.03639045780511355;0.05673967337753697;0.0;0.14532829318607357;0.2592507735113354;0.06654560080986596;0.0;0.0;0.0;0.0;0.12482130051040963;0.0;0.0;0.0;0.010009331479260926;0.327070942321702;0.0;0.0;0.0;0.0;0.02189487228911387;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.07750509165065662;0.05087039718458007;0.022277141600228655;0.04124057718599388;0.018785553326515915;0.0;0.0;0.0;0.005791764842280598;0.0;0.11978181163412484;0.0;0.0;0.015394169003018042;0.0;0.011599311636661369;0.0;0.0;0.014148413061266386;0.0;0.11153179167231024;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902950;0.0055718127568780825;0.028900264053219014;0.0;0.06843860095121258;0.0;0.0;1.0;0.0;0.0;0.00503549750813152;0.0;0.026112345308102147;0.057897580535933114;0.0;0.0;0.20138585661781103;0.01022569765270045;0.014477465185059882;0.0;0.005732050395408536;0.20138585661781103;0.0;0.06273419046960249;0.0;0.0;0.20138585661781103;0.0567803547091016;0.3045151585811026;0.041044485181548206;0.10422509990076967;0.019183871579484275;0.008773946093232619;0.14447706237509292;0.0;0.03339691615813532;0.0;0.033344230600658636;0.003055782700257283;0.1633014782064568;0.1129519944929081;0.0059623291452822825;0.18324392195747494;0.18803336606572693;0.20138585661781103;0.02360482794317955;0.1561719405624848;0.02070091600076522;0.005439344724655555;0.08516583188447835;0.01572544280588467;0.12465904409825714;0.1807648942149499;0.0;0.048536003472479876;0.11562772891065903;0.010216603126352617;0.03628655925051139;0.02243583701703053;0.01287298348024969;0.0;0.0;0.008797582361068108;0.007827477218386933;0.0;0.030864271579772416;0.019436679350425087;0.07265948100401794;0.02571710013782595;0.004022173553232967;0.0;0.0;0.04961106167776178;0.002795007338151127;0.0;0.0;0.0;0.02278442756645844;0.0;0.0036955047951902882;0.20138585661781103;0.011588094528095977;0.0;0.0;0.0;0.0;0.049664126366575384;0.0;0.0;0.0;0.06273419046960249;0.20138585661781103;0.1633014782064568;0.20138585661781103;0.0;0.0;0.0070130133919965405;0.20138585661781103;0.0;0.0;0.0;0.01225195084958968;0.00898087178117779;0.05214779683246275;0.20138585661781103;0.014953955105528556;0.07595466202205571;0.08016315007692891;0.0;0.0;0.1637692245489811;0.023130360852805676;0.0686714487475441;0.05038208982079265;0.0;0.06863520807761832;0.0;0.0;0.09187352365648244;0.004334589126298501;0.018171261831963142;0.0;0.0;0.0;0.0;0.0;0.056051034367928625;0.0;0.08534442168298874;0.0;0.032453259350379245;0.20138585661781103;0.0;0.09175418373547248;0.03640154558458736;0.13638272690268344;0.011599311636661369;0.0;0.0;0.0;0.0;0.20138585661781103;0.0982116173552396;0.0136827178502265;0.0045188670929252805;0.09840791439978333;0.10515632427049278;0.006316456237097961
GO:0002237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.10606769471899305;0.0;0.0;0.01968871484388799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04261024596917106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033859914424715566;0.0;0.0;0.10639106885735364;0.0;0.0;0.0;0.0;0.0;0.0;0.10606769471899305;0.0;0.0;0.14375478298875644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5349383101787811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05087039718458007;0.0;0.11359915888918225;0.0;0.0;0.23285909495592405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5240385613543168;0.0;0.1333904078781953;0.10606769471899305;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10606769471899305;1.0;0.0;0.0;0.01968871484388799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04261024596917106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012292365788604492;0.0;0.0;0.10639106885735364;0.0;0.0;0.0;0.0;0.0;0.0;0.1100986473805604;0.0;0.0;0.053054364934355246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05673967337753697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09275643769041013;0.0;0.04124057718599388;0.0;0.0;0.08593934160118723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12348980658055217;0.0;0.014148413061266386;0.23195601482595105;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.050816111175404396;0.00503549750813152;0.0;0.00503549750813152;0.0;0.0;0.00503549750813152;0.0;0.0;1.0;0.0;0.002824277217674385;0.00503549750813152;0.0;0.0;0.00503549750813152;0.014403071439519554;0.015136182446102072;0.0;0.00503549750813152;0.00503549750813152;0.0;0.015136182446102072;0.0;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.002824277217674385;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.00503549750813152;0.0;0.015136182446102072;0.008740478267416524;0.00503549750813152;0.00503549750813152;0.23356204343744796;0.00503549750813152;0.015136182446102072;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.155161534124081;0.002129505723165616;0.015136182446102072;0.015136182446102072;0.00503549750813152;0.0;0.00503549750813152;0.00503549750813152;0.014403071439519554;0.00503549750813152;0.00503549750813152;0.015136182446102072;0.0;0.0;0.00503549750813152;0.014403071439519554;0.0;0.00503549750813152;0.00503549750813152;0.002824277217674385;0.015136182446102072;0.00503549750813152;0.0;0.0;0.015136182446102072;0.0049833112693018775;0.0;0.0;0.0;0.015136182446102072;0.0;0.010570280192624532;0.00503549750813152;0.00503549750813152;0.0;0.0;0.0;0.0;0.00503549750813152;0.0;0.0;0.0;0.015136182446102072;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.015136182446102072;0.00503549750813152;0.0;0.0;0.0;0.00503549750813152;0.04731895019545739;0.00503549750813152;0.00503549750813152;0.050816111175404396;0.008683431397459099;0.00503549750813152;0.0;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.015136182446102072;0.0;0.015136182446102072;0.0;0.0;0.015136182446102072;0.8608065279148356;0.008683431397459099;0.0;0.0;0.0;0.0;0.0;0.00503549750813152;0.0;0.00503549750813152;0.0;0.155161534124081;0.00503549750813152;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.002129505723165616;0.0;0.0;0.0;0.0;0.00503549750813152;0.015136182446102072;0.015136182446102072;0.012925349572707388;0.00503549750813152;0.002824277217674385;0.014403071439519554
