;GO:0061178;GO:0014068;GO:0008584;GO:0035162;GO:0046854;GO:0042531;GO:0051091;GO:0071380;GO:0007259;GO:0006687;GO:0000187;GO:0010811;GO:0035556;GO:0086003;GO:0098909;GO:1904343;GO:0002371;GO:1904349;GO:0007268;GO:0007266;GO:0008354;GO:0009967;GO:0046627;GO:0071361;GO:0006605;GO:0001558;GO:0010666;GO:0035669;GO:0086091;GO:0120072;GO:0051259;GO:0051897;GO:0007193;GO:0040015;GO:0035023;GO:0090036;GO:0008284;GO:0043123;GO:0045666;GO:0007595;GO:0038096;GO:0038093;GO:0097067;GO:0000165;GO:0050730;GO:0071277;GO:0010634;GO:0032024;GO:2000650;GO:0060374;GO:2000273;GO:0043410;GO:0001541;GO:0051279;GO:0051310;GO:0010881;GO:0010763;GO:0018108;GO:1904251;GO:1905065;GO:0038111;GO:0002281;GO:0046777;GO:0008542;GO:0003254;GO:0043303;GO:0002320;GO:1902514;GO:0043547;GO:0010739;GO:0097324;GO:0002318;GO:0032762;GO:0010613;GO:0031397;GO:0051209;GO:0071456;GO:0050910;GO:0038109;GO:0050996;GO:0060396;GO:0090303;GO:0035234;GO:0007186;GO:0030183;GO:0031274;GO:0043552;GO:0043278;GO:0046426;GO:0060314;GO:0030217;GO:0007218;GO:0030218;GO:0002327;GO:0010628;GO:0032355;GO:0031663;GO:0010863;GO:0032870;GO:0010469;GO:0018105;GO:0018107;GO:0016567;GO:0030335;GO:0048170;GO:0008360;GO:2001031;GO:0032230;GO:1901842;GO:1901844;GO:0006469;GO:0043687;GO:0045747;GO:1901725;GO:0009968;GO:0048863;GO:0035855;GO:0032469;GO:0032467;GO:0031532;GO:0060333;GO:0007286;GO:1903078;GO:0007565;GO:0007169;GO:0007166;GO:0038162;GO:0002551;GO:0006357;GO:0002026;GO:0030318;GO:0043066;GO:0043065;GO:0030838;GO:0070374;GO:0030032;GO:0070257
GO:0061178;1.0;0.41505370174903855;0.0;0.0;0.0;0.37276240839410957;0.3995618998485225;0.0;0.34234216743979184;0.0;0.42000925122609656;0.35953430856106966;0.44700869012391137;0.0;0.46127206311997404;0.24943908341599474;0.0;0.24943908341599474;0.0;0.34234216743979184;0.0;0.6143328225289566;0.4685306442114923;0.0;0.0;0.4564877306578973;0.23640626492241817;0.38605251764045445;0.3790045959402334;0.24943908341599474;0.0;0.41505370174903855;0.37886127825646126;0.3090453136063189;0.43146973671564265;0.4685306442114923;0.4358240369424808;0.44172808964983173;0.42097752061220794;0.40166583292964997;0.38605251764045445;0.4251297895964751;0.0;0.38958901027177884;0.34406081617659207;0.0;0.45301642358340416;0.7949921933787127;0.4173229785997503;0.0;0.5133474532421658;0.4992020266736231;0.0;0.5899568173150664;0.0;0.46459892726792856;0.37420601941180576;0.0;0.369016555340585;0.33651059543529216;0.3255125024548749;0.0;0.0;0.0;0.49725901774785036;0.0;0.0;0.3831783767794382;0.26131802467506854;0.41505370174903855;0.0;0.0;0.0;0.4395294601029082;0.3126946942244774;0.4521548278844007;0.0;0.0;0.3255125024548749;0.35517470687344216;0.3255125024548749;0.4867763029348952;0.0;0.43780718559712484;0.0;0.31968093045037527;0.30005087408486286;0.0;0.4092221297445389;0.5180758697303823;0.0;0.34234216743979184;0.0;0.0;0.4187356948104592;0.0;0.3255125024548749;0.231818017332936;0.0;0.5767501807833928;0.0;0.0;0.0;0.4808441815487383;0.41505370174903855;0.4825720057314708;0.3028512654654583;0.392392464759622;0.34101525008537675;0.41906685266041516;0.32952435920939427;0.0;0.4586859212956161;0.3098955970007391;0.6155357966893911;0.0;0.0;0.33150551978911874;0.3767724961982385;0.0;0.3255125024548749;0.0;0.5190111071400436;0.0;0.4306630293561754;0.46711104180809204;0.3255125024548749;0.0;0.4240970738499743;0.4718442737161533;0.0;0.39220563327473695;0.3935327435875518;0.41272331537630735;0.4092221297445389;0.0;0.4729375304475425
GO:0014068;0.41505370174903855;1.0;0.0;0.0;0.0;0.5407545759830484;0.38652642450199587;0.0;0.2560615493486744;0.0;0.5880014188150354;0.36710733963534303;0.3780430088681892;0.0;0.25970968871610917;0.2641846126864164;0.0;0.2641846126864164;0.0;0.2560615493486744;0.0;0.6988233556748287;0.42778295308980985;0.0;0.0;0.3607194948405145;0.2697407283673061;0.3506576043325218;0.20727595672193327;0.2641846126864164;0.0;0.6158495449666409;0.2925806601653439;0.22276469551520156;0.5003457354911346;0.5475490816262312;0.4691585003873687;0.6425239328674341;0.39470575386677165;0.2178139717893584;0.3506576043325218;0.33884917150535776;0.0;0.3033083921806614;0.28788642093366634;0.0;0.3895345047119326;0.4403087888120405;0.23676874105877915;0.0;0.5883503686617724;0.6999978698912255;0.0;0.3222984810559666;0.0;0.23923188436375753;0.31607040069435555;0.0;0.30005087408486286;0.3502150025146677;0.23923188436375753;0.0;0.0;0.0;0.344967507821205;0.0;0.0;0.19538094758007762;0.19235234341934632;0.6158495449666409;0.0;0.0;0.0;0.34376122428552547;0.2592177517620235;0.28972087931850826;0.0;0.0;0.23923188436375753;0.36577891857161976;0.23923188436375753;0.4841850652556262;0.0;0.36884150434140267;0.0;0.33338533752975075;0.31607040069435555;0.0;0.4780981285200308;0.5147454059975677;0.0;0.2560615493486744;0.0;0.0;0.4293399065086368;0.0;0.23923188436375753;0.16969110642992985;0.0;0.5300013685947074;0.0;0.0;0.0;0.42039344330117095;0.3287730836579212;0.32013805716557836;0.31655567254483385;0.4461403608165402;0.16870655967928444;0.392392464759622;0.26428057426595225;0.0;0.5336888367152226;0.23640626492241817;0.5687869845007056;0.0;0.0;0.17673543796521057;0.4101069596431265;0.0;0.23923188436375753;0.0;0.33606556027110057;0.0;0.34438241126505803;0.3981453605523698;0.23923188436375753;0.0;0.3506077417716534;0.2929431363017048;0.0;0.3327275697452803;0.42686720703243974;0.3699044483464202;0.5903879165966288;0.0;0.3166183446805923
GO:0008584;0.0;0.0;1.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5282354339852733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.6438995519925923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5522631697432582;0.0;0.5136936326222776;0.0;0.0;0.0;0.0;0.0;0.5319952679240667;0.0;0.4854522446386307;0.4854522446386307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44520123443179777;0.5013371908646149;0.0;0.0;0.0;0.0;0.5522631697432582;0.0;0.5114057690003564;0.0;0.0;0.0;0.0;0.0;0.0;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035162;0.0;0.0;0.604523137761283;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4968639676373608;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.5305232976071945;0.0;0.0;0.0;0.0;0.0;0.5488249329089836;0.0;0.5022819096235476;0.5022819096235476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46203089941671466;0.5181668558495318;0.0;0.0;0.0;0.0;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.19457357436122563;0.27784823988918267;0.487212483784942;0.0;0.0;0.38251476257330225;0.24138851853875337;0.0;0.0;0.0;0.0;0.24753394820524305;0.27784823988918267;0.25821818352367026;0.0;0.0;0.20858484291008988;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.297295455479691;0.0;0.31436735070585214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.30009584686028645;0.22124796226201882;0.5662115987999495;0.0;0.19457357436122563;0.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.5761844883766932;0.0;0.0;0.2610185749042658;0.25821818352367026;0.5848445824856439;0.0;0.0;0.24138851853875337;0.2750478485085872;0.0;0.0;0.0;0.24138851853875337;0.24138851853875337;0.0;0.0;0.0;0.2918775134935041;0.22407358170335817;0.0;0.2610185749042658;0.0;0.2610185749042658;0.0;0.2610185749042658;0.3733132580465157;0.30870717847842105;0.0;0.0;0.0;0.0;0.0;0.32700881378021013;0.27784823988918267;0.28046579049477405;0.28046579049477405;0.0;0.0;0.2610185749042658;0.0;0.30758775465669974;0.0;0.5946893054015201;0.5871587207246007;0.32007280341815864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3607302898211308;0.0;0.0;0.0;0.2979948124361384;0.2610185749042658;0.21351949875315118;0.0;0.22407358170335817;0.2610185749042658;0.2610185749042658;0.0;0.0;0.3661691018055663;0.40261711425748287;0.2610185749042658;0.2610185749042658;0.0;0.0;0.26806290643954656;0.0;0.0;0.23513106415001556;0.0;0.26806290643954656;0.0
GO:0042531;0.37276240839410957;0.5407545759830484;0.0;0.0;0.0;1.0;0.3699916554253736;0.0;0.22656154200654188;0.0;0.5755002182684331;0.3301623464344354;0.3452393332395257;0.0;0.22276469551520156;0.2373820581247557;0.0;0.2373820581247557;0.0;0.22656154200654188;0.0;0.6237283866912362;0.38549165973488086;0.0;0.0;0.32791581921185103;0.24518259987352153;0.32115759699038926;0.18047340216027258;0.2373820581247557;0.0;0.5407545759830484;0.26308065282321136;0.19326468817306902;0.4580544421362056;0.4879428514359071;0.42686720703243974;0.5674289638838417;0.3652057465246391;0.18831396444722587;0.32115759699038926;0.3093491641632252;0.0;0.2738083848385289;0.7603417023523814;0.0;0.352589511511025;0.4033637956111329;0.21221061256499457;0.0;0.5287441384714482;0.6720079305513548;0.0;0.2894948054273031;0.0;0.209731877021625;0.286570393352223;0.0;0.34042393141232224;0.3174113268860042;0.209731877021625;0.0;0.0;0.0;0.3080225146202974;0.0;0.0;0.17434411443240228;0.16969110642992985;0.5407545759830484;0.0;0.0;0.0;0.310957548656862;0.4639676440265192;0.2602208719763757;0.0;0.0;0.209731877021625;0.3917491217619086;0.209731877021625;0.44189377190069723;0.0;0.3360378287127392;0.0;0.30058166190108726;0.5117191435443061;0.0;0.6923671821531566;0.4652816144464905;0.0;0.22656154200654188;0.0;0.0;0.5128891938569196;0.0;0.209731877021625;0.15006105006441733;0.0;0.48053757704363026;0.0;0.0;0.0;0.38758976767250747;0.29927307631578864;0.2906380498234458;0.3441440205272125;0.4038490674616112;0.1476697265316091;0.35544747155871437;0.5635347930023997;0.0;0.4740826065248985;0.4283648711741174;0.5193231929496285;0.0;0.0;0.15942050112981548;0.3731619664422189;0.0;0.209731877021625;0.0;0.3032618846424371;0.0;0.3148824039229255;0.36534168492370633;0.209731877021625;0.0;0.41680573316588726;0.2634431289595723;0.0;0.3059250151836196;0.39406353140377626;0.33710077271775674;0.5718855949830236;0.0;0.2796733514796847
GO:0051091;0.3995618998485225;0.38652642450199587;0.0;0.0;0.0;0.3699916554253736;1.0;0.0;0.3629146223709856;0.0;0.505178689236516;0.4966216496470707;0.4675811450551052;0.0;0.3892239987278368;0.3638651875125793;0.0;0.3638651875125793;0.0;0.3629146223709856;0.0;0.585805545281914;0.3500981082974453;0.0;0.0;0.4770601855890911;0.3269201943116717;0.38652642450199587;0.30695653154809616;0.3638651875125793;0.0;0.38652642450199587;0.39943373318765507;0.32961776853751273;0.3255559991517652;0.3500981082974453;0.5564441891799259;0.41320081240278905;0.48199144265932886;0.3246670448116696;0.38652642450199587;0.3851622293420894;0.0;0.4101614652029726;0.43083126250201975;0.0;0.4994814304939063;0.40335608948691276;0.4684281756950258;0.0;0.6736118602361776;0.49643127370488715;0.0;0.41183661724288256;0.0;0.3460849573860687;0.40335608948691276;0.0;0.4472770044346334;0.4469883090334903;0.3460849573860687;0.0;0.0;0.0;0.44167814220426915;0.0;0.0;0.28119718745471345;0.5438553593060353;0.38652642450199587;0.0;0.0;0.0;0.44000336696444964;0.39946514054990506;0.39657395234081944;0.0;0.0;0.3460849573860687;0.49936613636712374;0.3460849573860687;0.4872502097964367;0.0;0.45837964052831864;0.0;0.43015864404857335;0.5170528047443748;0.0;0.3033083921806614;0.43196845434459646;0.0;0.3629146223709856;0.0;0.0;0.6157940530441952;0.0;0.3460849573860687;0.49439156775495824;0.0;0.6092818388330865;0.0;0.0;0.0;0.5171667498199936;0.38652642450199587;0.42699113018788953;0.43057550611058387;0.41332897906365645;0.3879791296084081;0.3500981082974453;0.4844008921819151;0.0;0.43015864404857335;0.47425974769952545;0.4869608221360971;0.0;0.0;0.2545067316711384;0.4872502097964367;0.0;0.3460849573860687;0.0;0.45240625101967713;0.0;0.4512354842873692;0.4876834967392858;0.3460849573860687;0.0;0.6864889411609568;0.399796209324016;0.0;0.41277808820593076;0.49683795898960176;0.43987520030358224;0.4064513767758029;0.0;0.44613265469231994
GO:0071380;0.0;0.0;0.0;0.0;0.19457357436122563;0.0;0.0;1.0;0.27784823988918267;0.27547974716304646;0.0;0.0;0.38251476257330225;0.24138851853875337;0.0;0.0;0.0;0.0;0.24753394820524305;0.27784823988918267;0.25821818352367026;0.0;0.0;0.6930230424127137;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.297295455479691;0.0;0.31436735070585214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.30009584686028645;0.6248735173170672;0.32509508272116966;0.0;0.4147483436979539;0.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.22902913118041618;0.0;0.0;0.2610185749042658;0.25821818352367026;0.2376892252893668;0.2860400502495147;0.0;0.24138851853875337;0.2750478485085872;0.0;0.0;0.0;0.24138851853875337;0.24138851853875337;0.0;0.0;0.0;0.2918775134935041;0.4147483436979539;0.31884372587817816;0.2610185749042658;0.0;0.2610185749042658;0.0;0.2610185749042658;0.3733132580465157;0.30870717847842105;0.0;0.0;0.4062221511962124;0.0;0.0;0.32700881378021013;0.27784823988918267;0.28046579049477405;0.28046579049477405;0.0;0.5438627468774822;0.2610185749042658;0.0;0.739493334517813;0.0;0.24753394820524305;0.24000336352832374;0.24717882872298497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2828944362776092;0.0;0.0;0.0;0.2979948124361384;0.2610185749042658;0.21351949875315118;0.0;0.22407358170335817;0.2610185749042658;0.2610185749042658;0.0;0.0;0.3661691018055663;0.40261711425748287;0.2610185749042658;0.2610185749042658;0.0;0.0;0.26806290643954656;0.0;0.0;0.23513106415001556;0.0;0.26806290643954656;0.0
GO:0007259;0.34234216743979184;0.2560615493486744;0.0;0.0;0.27784823988918267;0.22656154200654188;0.3629146223709856;0.27784823988918267;1.0;0.35875441269100355;0.2738083848385289;0.32702834865577685;0.7338297235803032;0.4024070004238523;0.4010981142356957;0.22410562170685017;0.0;0.22410562170685017;0.3239698433804841;0.6291632008961836;0.41923666540876925;0.4326794331391761;0.30005087408486286;0.30050947687859925;0.0;0.41984045318036045;0.21377025599374544;0.5353666635249013;0.29920059069044264;0.22410562170685017;0.4583139373647899;0.2560615493486744;0.5887154393264875;0.27653935370102606;0.27965008251142687;0.30005087408486286;0.4033180770371879;0.28273593724946766;0.5130303212415848;0.39614739050985254;0.5353666635249013;0.5744439354809219;0.3045226277899759;0.6764100437281706;0.3187273544674475;0.27784823988918267;0.3463553183511684;0.27289121433359137;0.3004133502212238;0.4024070004238523;0.38715897647046527;0.340209874273259;0.0;0.38141943939581247;0.0;0.6123335359112667;0.27289121433359137;0.30546502635565725;0.33651059543529216;0.3070358161539035;0.5353666635249013;0.41923666540876925;0.3141251204646079;0.0;0.38445840979553847;0.4024070004238523;0.4360663303936862;0.23676874105877915;0.26878823859458745;0.2560615493486744;0.4024070004238523;0.4024070004238523;0.0;0.2835836852363069;0.2888387027597369;0.46805429803900245;0.32731203144025983;0.0;0.5353666635249013;0.3256999275920535;0.5353666635249013;0.3308305280682939;0.4024070004238523;0.6476613466671512;0.46972566036352;0.29020615116898657;0.27289121433359137;0.0;0.2574024755403231;0.28273593724946766;0.48802729566530906;0.5521963285098181;0.44148427237987303;0.44148427237987303;0.38926091552907055;0.0;0.5353666635249013;0.23598456296592396;0.39951238862520916;0.44456058294468936;0.3239698433804841;0.3164392587035649;0.318066629543819;0.3772142569404068;0.41756530308425166;0.4233765069024801;0.2733764861840696;0.2733764861840696;0.22410562170685017;0.30005087408486286;0.3351683750867863;0.3661691018055663;0.29020615116898657;0.31968093045037527;0.4338824072996105;0.40123326217304006;0.4024070004238523;0.2844072995739852;0.34729771691684985;0.32731203144025983;0.5353666635249013;0.4024070004238523;0.2959865692915344;0.0;0.6405171904262017;0.6769652028781183;0.5353666635249013;0.4024070004238523;0.39693741409870287;0.39618158603860654;0.42908138832464554;0.36504597352346546;0.3663730838362803;0.326725261985656;0.2574024755403231;0.42908138832464554;0.27653935370102606
GO:0006687;0.0;0.0;0.0;0.0;0.487212483784942;0.0;0.0;0.27547974716304646;0.35875441269100355;1.0;0.0;0.0;0.4634209353751231;0.3222946913405742;0.0;0.0;0.0;0.0;0.3284401210070639;0.35875441269100355;0.33912435632549115;0.0;0.0;0.2894910157119107;0.0;0.0;0.0;0.3419247477060866;0.0;0.0;0.37820162828151177;0.0;0.395273523507673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3419247477060866;0.3810020196621073;0.30215413506383965;0.4732033762300182;0.0;0.27547974716304646;0.0;0.0;0.0;0.3222946913405742;0.0;0.0;0.0;0.0;0.0;0.3419247477060866;0.0;0.4367436548795888;0.0;0.0;0.3419247477060866;0.33912435632549115;0.4454037489885394;0.0;0.0;0.3222946913405742;0.35595402131040804;0.0;0.0;0.0;0.3222946913405742;0.3222946913405742;0.0;0.0;0.0;0.37278368629532493;0.304979754505179;0.0;0.3419247477060866;0.0;0.3419247477060866;0.0;0.3419247477060866;0.45421943084833655;0.3896133512802418;0.0;0.0;0.0;0.0;0.0;0.40791498658203096;0.35875441269100355;0.3613719632965949;0.3613719632965949;0.0;0.0;0.3419247477060866;0.0;0.38849392745852057;0.0;0.4552484719044157;0.4477178872274964;0.44934525806775055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49744773032949785;0.0;0.0;0.0;0.3789009852379592;0.3419247477060866;0.29442567155497196;0.0;0.304979754505179;0.3419247477060866;0.3419247477060866;0.0;0.0;0.4470752746073871;0.48352328705930375;0.3419247477060866;0.3419247477060866;0.0;0.0;0.3489690792413674;0.0;0.0;0.3160372369518364;0.0;0.3489690792413674;0.0
