;GO:0035023;GO:0000915;GO:0090630;GO:0014066;GO:0008284;GO:0015031;GO:0043123;GO:0045666;GO:0045944;GO:0043547;GO:0006367;GO:0000022;GO:0045892;GO:0071277;GO:0000281;GO:0032465;GO:0071479;GO:0032147;GO:0070301;GO:0019886;GO:0051988;GO:0035556;GO:0032467;GO:0008272;GO:1903671;GO:0042307;GO:0007186;GO:0006351;GO:0000902;GO:0045995;GO:0051260;GO:0051256;GO:0001578;GO:0051056;GO:0072332;GO:0043065;GO:0070830;GO:0030177
GO:0035023;1.0;0.0;0.0707964446003918;0.45129501984898984;0.11880528018871708;0.0;0.47847973163382174;0.10588452595769753;0.12302401555943791;0.0830645567000842;0.0;0.0;0.12358760184007257;0.0;0.0;0.09130002934958442;0.0;0.1048635832000066;0.0;0.0;0.07730157490010064;0.12839378963625045;0.08441243343728476;0.0;0.07166057947739247;0.07516752228235296;0.12487971309926489;0.0;0.0;0.08341736175532857;0.0;0.0;0.0;0.9032232535250619;0.08806731950432875;0.11293621793805314;0.0;0.35551295280015105
GO:0000915;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022760273954801125;0.3413473749120815;0.0;0.021397076072284558;0.42731442541362674;0.0;0.021130292664295988;0.0;0.021006549578978136;0.0;0.0;0.02764507552902291;0.0;0.0;0.0;0.0;0.027110350420939105;0.028790962553483092;0.19558393017193904;0.0;0.3315628866623005;0.37688323635856535;0.4339611024590203;0.0;0.020928011150375257;0.0;0.2798779619796274;0.0
GO:0090630;0.0707964446003918;0.0;1.0;0.0686089190341195;0.08703799905950672;0.0;0.07258449784416306;0.0779588941180051;0.0899829257814657;0.8339423581126134;0.0;0.0;0.09037562121961254;0.0;0.0;0.06760132686980704;0.0;0.5437898564417306;0.0;0.0;0.05754907742730396;0.09371759538036116;0.06266904949553832;0.0;0.060525514867853375;0.06338911836960628;0.09127529799613687;0.0;0.0;0.07009066857382419;0.0;0.0;0.0;0.07737005862187184;0.06528963814766399;0.08292514126948078;0.0;0.0703140674576958
GO:0014066;0.45129501984898984;0.0;0.0686089190341195;1.0;0.11411819436954362;0.0;0.46275439528483386;0.10214545410282769;0.11800517695326974;0.08006924117856823;0.0;0.0;0.11852362062677098;0.0;0.0;0.08850646809543224;0.0;0.10119501918557544;0.0;0.0;0.07528954114021306;0.12293697969343335;0.08201893677333529;0.0;0.06969847048755753;0.07301155870662146;0.11971150429498856;0.0;0.0;0.08077051459434391;0.0;0.0;0.0;0.49343932075570074;0.08546526323655852;0.10869251336992056;0.0;0.34419632441742676
GO:0008284;0.11880528018871708;0.0;0.08703799905950672;0.11411819436954362;1.0;0.0;0.32743866749877415;0.3596079376777545;0.43710846410617876;0.10634835130518767;0.0;0.0;0.16479527159272941;0.0;0.0;0.11198700200018093;0.0;0.3552067953372904;0.0;0.0;0.09163336277625937;0.17345309270218953;0.2716637578016041;0.0;0.0857961683852385;0.2486906083593967;0.1671007241631835;0.0;0.0;0.1032122691512537;0.0;0.0;0.0;0.13340629534890946;0.10716208545621535;0.3906503731912574;0.0;0.31427072795305494
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3036461042860922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.47847973163382174;0.0;0.07258449784416306;0.46275439528483386;0.32743866749877415;0.0;1.0;0.29079138293179524;0.3394609550982326;0.08553681561805428;0.0;0.0;0.12780655108908698;0.0;0.0;0.0935821587023531;0.0;0.2879067651096492;0.0;0.0;0.0789312981769297;0.13295331318071513;0.23046220850317561;0.0;0.07325386808764064;0.2105145213237889;0.12918887990613523;0.0;0.0;0.08558423648404462;0.0;0.0;0.0;0.5261222576480279;0.09018882313125573;0.31075984922731315;0.0;0.5114233435905668
GO:0045666;0.10588452595769753;0.0;0.0779588941180051;0.10214545410282769;0.3596079376777545;0.0;0.29079138293179524;1.0;0.37416102502608767;0.09310034517369623;0.0;0.0;0.14093932941220416;0.0;0.0;0.10043464041896408;0.0;0.31248575732056294;0.0;0.0;0.08375088664467746;0.14722415280727277;0.2459476796573808;0.0;0.428158154458756;0.22484339353109176;0.14262220676597903;0.0;0.0;0.5057273423091959;0.0;0.0;0.0;0.1173293799661257;0.0965365118224863;0.33959107770860275;0.0;0.28035908236937473
GO:0045944;0.12302401555943791;0.0;0.0899829257814657;0.11800517695326974;0.43710846410617876;0.0;0.3394609550982326;0.37416102502608767;1.0;0.11077821760826422;0.0;0.0;0.5730594812118888;0.0;0.0;0.11572777953674847;0.0;0.5261514568386734;0.0;0.0;0.0941228231194174;0.18259479521804664;0.2798877543886121;0.0;0.08828042375899489;0.25633063843929316;0.17556875035788871;0.0;0.0;0.10682872620500435;0.0;0.0;0.0;0.13874902126418898;0.11058254436793338;0.40788464424501825;0.0;0.32532917817969637
GO:0043547;0.0830645567000842;0.0;0.8339423581126134;0.08006924117856823;0.10634835130518767;0.0;0.08553681561805428;0.09310034517369623;0.11077821760826422;1.0;0.0;0.0;0.11137399307339116;0.0;0.0;0.07870028048935258;0.0;0.6482418124529773;0.0;0.0;0.06540094416208042;0.11649335210018028;0.07209459140169852;0.0;0.06927230410239224;0.07304919783105597;0.1127434777361396;0.0;0.0;0.08209465905021153;0.0;0.0;0.0;0.09226179591047269;0.07558469262311053;0.10027178709291494;0.0;0.08240129815068521
GO:0006367;0.0;0.022760273954801125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.02093690964568773;0.0;0.028532523395548376;0.02793111667684581;0.0;0.028060103345434715;0.0;0.02784230471080778;0.0;0.0;0.04084104123518699;0.0;0.0;0.0;0.0;0.03968467009319631;0.5792852777323053;0.03172555997326058;0.0;0.03305401291137094;0.02372082138745657;0.027511354900894902;0.0;0.027704502853945264;0.0;0.026316645829899975;0.0
GO:0000022;0.0;0.3413473749120815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02093690964568773;1.0;0.0;0.019777817580782155;0.4601907441948441;0.0;0.01954966958309134;0.0;0.019443700530977902;0.0;0.0;0.02500053366913018;0.0;0.0;0.0;0.0;0.024562408806052934;0.025933973164561742;0.021261080405278736;0.0;0.021849572953508645;0.40948295015467323;0.4397754017214228;0.0;0.019376394895878807;0.0;0.01868714032575525;0.0
GO:0045892;0.12358760184007257;0.0;0.09037562121961254;0.11852362062677098;0.16479527159272941;0.0;0.12780655108908698;0.14093932941220416;0.5730594812118888;0.11137399307339116;0.0;0.0;1.0;0.0;0.0;0.1162263630085154;0.0;0.31730763653526584;0.0;0.0;0.09445235949848266;0.1838390859175512;0.10528979061283708;0.0;0.26973052608000153;0.09403478533500476;0.17671882397224614;0.0;0.0;0.1073116044506836;0.0;0.0;0.0;0.13946631138956625;0.1110376923428142;0.15371475432105353;0.0;0.12246180565258145
GO:0071277;0.0;0.021397076072284558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028532523395548376;0.019777817580782155;0.0;1.0;0.02590571627986055;0.0;0.33885424364092626;0.0;0.6424070848197942;0.0;0.0;0.03665107511377288;0.0;0.0;0.0;0.0;0.035717088957602075;0.03869273791729684;0.02913796936775613;0.0;0.03025474375836618;0.022243867265450357;0.02554423064625002;0.0;0.02571066150219781;0.0;0.024511054276737387;0.0
GO:0000281;0.0;0.42731442541362674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02793111667684581;0.4601907441948441;0.0;0.02590571627986055;1.0;0.0;0.02551568299046367;0.0;0.02533546556071346;0.0;0.0;0.035664649206629664;0.0;0.0;0.0;0.0;0.03477965407876028;0.037594998330375315;0.028511049150082367;0.0;0.029579403430563936;0.516623561169786;0.02506113474477105;0.0;0.025221310265849495;0.0;0.02406590669866514;0.0
GO:0032465;0.09130002934958442;0.0;0.06760132686980704;0.08850646809543224;0.11198700200018093;0.0;0.0935821587023531;0.10043464041896408;0.11572777953674847;0.07870028048935258;0.0;0.0;0.1162263630085154;0.0;0.0;1.0;0.0;0.09951563294962991;0.0;0.0;0.5144104829321419;0.12046723743296153;0.9276889698482026;0.0;0.06878990673979188;0.07201518301246448;0.11736842330036368;0.0;0.0;0.07955288217055935;0.0;0.0;0.0;0.09968437116826007;0.0842642899622162;0.10675743786061344;0.0;0.09068416285819884
GO:0071479;0.0;0.021130292664295988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028060103345434715;0.01954966958309134;0.0;0.33885424364092626;0.02551568299046367;0.0;1.0;0.0;0.3313639681182036;0.0;0.0;0.03587522080825576;0.0;0.0;0.0;0.0;0.03497987561067212;0.037829055977218605;0.02864546060111871;0.0;0.029724102394110375;0.021955692264695244;0.025164926692551142;0.0;0.025326435986149483;0.0;0.02416160301794549;0.0
GO:0032147;0.1048635832000066;0.0;0.5437898564417306;0.10119501918557544;0.3552067953372904;0.0;0.2879067651096492;0.31248575732056294;0.5261514568386734;0.6482418124529773;0.0;0.0;0.31730763653526584;0.0;0.0;0.09951563294962991;0.0;1.0;0.0;0.0;0.0831108697428048;0.14525779425440632;0.24388098861945115;0.0;0.07735646813966623;0.22292970699703374;0.14077608544047443;0.0;0.0;0.09123749880216414;0.0;0.0;0.0;0.1160771111404319;0.09568715642009382;0.3356635850702704;0.0;0.27767677179801864
GO:0070301;0.0;0.021006549578978136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02784230471080778;0.019443700530977902;0.0;0.6424070848197942;0.02533546556071346;0.0;0.3313639681182036;0.0;1.0;0.0;0.0;0.035519975828854855;0.0;0.0;0.0;0.0;0.03464205771970435;0.03743427552458152;0.028418517008692225;0.0;0.029479818821264523;0.02182212351854227;0.024989612972975146;0.0;0.025148872646410057;0.0;0.023999945204943005;0.0
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051988;0.07730157490010064;0.0;0.05754907742730396;0.07528954114021306;0.09163336277625937;0.0;0.0789312981769297;0.08375088664467746;0.0941228231194174;0.06540094416208042;0.0;0.0;0.09445235949848266;0.0;0.0;0.5144104829321419;0.0;0.0831108697428048;0.0;0.0;1.0;0.09723407764771096;0.48235703568570953;0.0;0.05955613105889897;0.06195853337683164;0.09520520632403287;0.0;0.0;0.06745762545242102;0.0;0.0;0.0;0.0832285287342671;0.07219762376875083;0.08810202509150936;0.0;0.07685962725317257
GO:0035556;0.12839378963625045;0.02764507552902291;0.09371759538036116;0.12293697969343335;0.17345309270218953;0.0;0.13295331318071513;0.14722415280727277;0.18259479521804664;0.11649335210018028;0.04084104123518699;0.02500053366913018;0.1838390859175512;0.03665107511377288;0.035664649206629664;0.12046723743296153;0.03587522080825576;0.14525779425440632;0.035519975828854855;0.0;0.09723407764771096;1.0;0.10875819780565288;0.0;0.09139735652935642;0.09718003178651093;0.494499403273472;0.06543606213029636;0.04209297798463161;0.11142714414461011;0.0444639727801271;0.02907512471150142;0.03498309747259977;0.1456175836360542;0.5902119547578585;0.16122093120363185;0.03307384819547502;0.12717915915166414
GO:0032467;0.08441243343728476;0.0;0.06266904949553832;0.08201893677333529;0.2716637578016041;0.0;0.23046220850317561;0.2459476796573808;0.2798877543886121;0.07209459140169852;0.0;0.0;0.10528979061283708;0.0;0.0;0.9276889698482026;0.0;0.24388098861945115;0.0;0.0;0.48235703568570953;0.10875819780565288;1.0;0.0;0.06429810567253655;0.18365329501473734;0.10622616794194419;0.0;0.0;0.07360628610397679;0.0;0.0;0.0;0.09153016580635849;0.0783630254331796;0.2600825634152944;0.0;0.22386042952683294
GO:0008272;0.0;0.0;0.0;0.0;0.0;0.3036461042860922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1903671;0.07166057947739247;0.0;0.060525514867853375;0.06969847048755753;0.0857961683852385;0.0;0.07325386808764064;0.428158154458756;0.08828042375899489;0.06927230410239224;0.0;0.0;0.26973052608000153;0.0;0.0;0.06878990673979188;0.0;0.07735646813966623;0.0;0.0;0.05955613105889897;0.09139735652935642;0.06429810567253655;0.0;1.0;0.0649584930903757;0.08936324315166186;0.0;0.0;0.3899593462316186;0.0;0.0;0.0;0.07747230465341023;0.06669386966148262;0.08228698496296706;0.0;0.07122913048261444
GO:0042307;0.07516752228235296;0.0;0.06338911836960628;0.07301155870662146;0.2486906083593967;0.0;0.2105145213237889;0.22484339353109176;0.25633063843929316;0.07304919783105597;0.0;0.0;0.09403478533500476;0.0;0.0;0.07201518301246448;0.0;0.22292970699703374;0.0;0.0;0.06195853337683164;0.09718003178651093;0.18365329501473734;0.0;0.0649584930903757;1.0;0.09488361424616573;0.0;0.0;0.07447300538152912;0.0;0.0;0.0;0.08158747782432821;0.06972126623186478;0.2379430298308477;0.0;0.2044129425617173
GO:0007186;0.12487971309926489;0.027110350420939105;0.09127529799613687;0.11971150429498856;0.1671007241631835;0.0;0.12918887990613523;0.14262220676597903;0.17556875035788871;0.1127434777361396;0.03968467009319631;0.024562408806052934;0.17671882397224614;0.035717088957602075;0.03477965407876028;0.11736842330036368;0.03497987561067212;0.14077608544047443;0.03464205771970435;0.0;0.09520520632403287;0.494499403273472;0.10622616794194419;0.0;0.08936324315166186;0.09488361424616573;1.0;0.06251732355434028;0.04086569090286051;0.10841845840908212;0.04309677696390853;0.02848423848811043;0.03413119970728575;0.14111398998527405;0.2968371390857277;0.15571871632914025;0.032311386573077784;0.123730362864726
GO:0006351;0.0;0.028790962553483092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5792852777323053;0.025933973164561742;0.0;0.03869273791729684;0.037594998330375315;0.0;0.037829055977218605;0.0;0.03743427552458152;0.0;0.0;0.06543606213029636;0.0;0.0;0.0;0.0;0.06251732355434028;1.0;0.04480839727283152;0.0;0.0475049634528783;0.03034535249906935;0.03683845452060682;0.0;0.03718559390854899;0.0;0.03472742809979378;0.0
GO:0000902;0.0;0.19558393017193904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03172555997326058;0.021261080405278736;0.0;0.02913796936775613;0.028511049150082367;0.0;0.02864546060111871;0.0;0.028418517008692225;0.0;0.0;0.04209297798463161;0.0;0.0;0.0;0.0;0.04086569090286051;0.04480839727283152;1.0;0.0;0.28622202298550803;0.2039832143799919;0.23724568118982517;0.0;0.028274967058945343;0.0;0.22674173480771231;0.0
GO:0045995;0.08341736175532857;0.0;0.07009066857382419;0.08077051459434391;0.1032122691512537;0.0;0.08558423648404462;0.5057273423091959;0.10682872620500435;0.08209465905021153;0.0;0.0;0.1073116044506836;0.0;0.0;0.07955288217055935;0.0;0.09123749880216414;0.0;0.0;0.06745762545242102;0.11142714414461011;0.07360628610397679;0.0;0.3899593462316186;0.07447300538152912;0.10841845840908212;0.0;0.0;1.0;0.0;0.0;0.0;0.09139868047790459;0.07676293602810301;0.09817561662629108;0.0;0.08283330781563601
GO:0051260;0.0;0.3315628866623005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03305401291137094;0.021849572953508645;0.0;0.03025474375836618;0.029579403430563936;0.0;0.029724102394110375;0.0;0.029479818821264523;0.0;0.0;0.0444639727801271;0.0;0.0;0.0;0.0;0.04309677696390853;0.0475049634528783;0.28622202298550803;0.0;1.0;0.3462508704221612;0.24599429206200848;0.0;0.029325375929590492;0.0;0.3862415427925166;0.0
GO:0051256;0.0;0.37688323635856535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02372082138745657;0.40948295015467323;0.0;0.022243867265450357;0.516623561169786;0.0;0.021955692264695244;0.0;0.02182212351854227;0.0;0.0;0.02907512471150142;0.0;0.0;0.0;0.0;0.02848423848811043;0.03034535249906935;0.2039832143799919;0.0;0.3462508704221612;1.0;0.4930678346910447;0.0;0.02173738053617767;0.0;0.29027187451976655;0.0
GO:0001578;0.0;0.4339611024590203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027511354900894902;0.4397754017214228;0.0;0.02554423064625002;0.02506113474477105;0.0;0.025164926692551142;0.0;0.024989612972975146;0.0;0.0;0.03498309747259977;0.0;0.0;0.0;0.0;0.03413119970728575;0.03683845452060682;0.23724568118982517;0.0;0.24599429206200848;0.4930678346910447;1.0;0.0;0.024878546225230565;0.0;0.20073679194459146;0.0
GO:0051056;0.9032232535250619;0.0;0.07737005862187184;0.49343932075570074;0.13340629534890946;0.0;0.5261222576480279;0.1173293799661257;0.13874902126418898;0.09226179591047269;0.0;0.0;0.13946631138956625;0.0;0.0;0.09968437116826007;0.0;0.1160771111404319;0.0;0.0;0.0832285287342671;0.1456175836360542;0.09153016580635849;0.0;0.07747230465341023;0.08158747782432821;0.14111398998527405;0.0;0.0;0.09139868047790459;0.0;0.0;0.0;1.0;0.09584315110791478;0.1260506441548899;0.0;0.3896515738611545
