;GO:0035023;GO:0000915;GO:0090630;GO:0014066;GO:0008284;GO:0015031;GO:0043123;GO:0045666;GO:0045944;GO:0043547;GO:0006367;GO:0000022;GO:0045892;GO:0071277;GO:0000281;GO:0032465;GO:0071479;GO:0032147;GO:0070301;GO:0019886;GO:0051988;GO:0035556;GO:0032467;GO:0008272;GO:1903671;GO:0042307;GO:0007186;GO:0006351;GO:0000902;GO:0045995;GO:0051260;GO:0051256;GO:0001578;GO:0051056;GO:0072332;GO:0043065;GO:0070830;GO:0030177
GO:0035023;1.0;0.0;0.19193871340103363;0.5538226779535884;0.3886206908073841;0.0;0.5270201233919278;0.35828543568384297;0.3377076513718698;0.2196627728943789;0.0;0.0;0.346840575790227;0.0;0.0;0.38003428438538284;0.0;0.2832373510385653;0.0;0.0;0.3342160932607158;0.3998053439888147;0.3367416482592901;0.0;0.2532100040861271;0.24917162511400665;0.39060383946202815;0.0;0.0;0.37090755018434385;0.0;0.0;0.0;0.7975503545180639;0.2894948054273031;0.35912068346525156;0.0;0.4848432600952884
GO:0000915;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4024070004238523;0.5552233852658693;0.0;0.27784823988918267;0.5720530502507863;0.0;0.3045226277899759;0.0;0.30050947687859925;0.0;0.0;0.5239031880928888;0.0;0.0;0.0;0.0;0.5147016835661022;0.5096967783190562;0.5875131536194707;0.0;0.5787826276501638;0.5552233852658693;0.577637285007546;0.0;0.42908138832464554;0.0;0.5521082397493705;0.0
GO:0090630;0.19193871340103363;0.0;1.0;0.2021970663352226;0.29862549893483176;0.0;0.19043022385423447;0.3132789899466914;0.2663180723330217;0.88127281146983;0.0;0.0;0.27457854877881904;0.0;0.0;0.2900390925128305;0.0;0.5121950110471507;0.0;0.0;0.2442209013881635;0.3393101594583949;0.24944390916720965;0.0;0.19741516592327513;0.19235234341934632;0.33010865493160835;0.0;0.0;0.31286828595361577;0.0;0.0;0.0;0.255545842136809;0.2444883596901516;0.2740673704410472;0.0;0.2428413383740971
GO:0014066;0.5538226779535884;0.0;0.2021970663352226;1.0;0.4131627999530642;0.0;0.5742234695270243;0.37868622725727896;0.3498628958104269;0.231818017332936;0.0;0.0;0.3612402462966602;0.0;0.0;0.40457639353106295;0.0;0.29187130013101314;0.0;0.0;0.3587582024063959;0.4243474531344948;0.3571424398327261;0.0;0.2676096745925603;0.2662687484009117;0.41514594860770826;0.0;0.0;0.39130834175777984;0.0;0.0;0.0;0.6698635386835396;0.3098955970007391;0.3762178067521566;0.0;0.521904167591138
GO:0008284;0.3886206908073841;0.0;0.29862549893483176;0.4131627999530642;1.0;0.0;0.4958328882881619;0.5646235185447017;0.5403238379204485;0.3294664324686129;0.0;0.0;0.4776810685121364;0.0;0.0;0.5376773316689528;0.0;0.4895754338994241;0.0;0.0;0.4918591405442858;0.5574483912723847;0.602685961310473;0.0;0.3667355599726413;0.46642078114253166;0.5482468867455981;0.0;0.0;0.49457554471010495;0.0;0.0;0.0;0.4665115757546506;0.4131627999530642;0.6062725894366352;0.0;0.563279714888697
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5426229555242656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.5270201233919278;0.0;0.19043022385423447;0.5742234695270243;0.4958328882881619;0.0;1.0;0.4213801417675649;0.4238830157049723;0.21902673132013956;0.0;0.0;0.34722897774779593;0.0;0.0;0.38494633716555055;0.0;0.3636469939576824;0.0;0.0;0.3391281460408835;0.4047173967689824;0.4367813475439196;0.0;0.25359840604369605;0.34049234120079;0.39551589224219585;0.0;0.0;0.37399340492238464;0.0;0.0;0.0;0.6275722453286108;0.2925806601653439;0.4535415949332329;0.0;0.6108522195707664
GO:0045666;0.35828543568384297;0.0;0.3132789899466914;0.37868622725727896;0.5646235185447017;0.0;0.4213801417675649;1.0;0.4926736459615121;0.34742359176700355;0.0;0.0;0.44551961534646833;0.0;0.0;0.47336702378760276;0.0;0.45924017877588297;0.0;0.0;0.42754883266293575;0.6176968439257042;0.5055719778004595;0.0;0.4503106460400599;0.40928297145732984;0.6084953393989178;0.0;0.0;0.6008118677669401;0.0;0.0;0.0;0.43203500305886533;0.522875044157461;0.5223322251897727;0.0;0.4793393506418345
GO:0045944;0.3377076513718698;0.0;0.2663180723330217;0.3498628958104269;0.5403238379204485;0.0;0.4238830157049723;0.4926736459615121;1.0;0.2940421318263669;0.0;0.0;0.7226455772923279;0.0;0.0;0.4544136433173709;0.0;0.5412136946250874;0.0;0.0;0.4085954521927039;0.4741847029208027;0.4866185973302276;0.0;0.32758936301811514;0.4099596473526103;0.4649831983940162;0.0;0.0;0.4452869091163319;0.0;0.0;0.0;0.40321167161201327;0.36387416435929115;0.507520162291785;0.0;0.48001602653711506
GO:0043547;0.2196627728943789;0.0;0.88127281146983;0.231818017332936;0.3294664324686129;0.0;0.21902673132013956;0.34742359176700355;0.2940421318263669;1.0;0.0;0.0;0.30317505624472413;0.0;0.0;0.32088002604661164;0.0;0.5486547323975801;0.0;0.0;0.27506183492194464;0.37345476127870697;0.279064860164923;0.0;0.2260116733891802;0.2219732944170597;0.3642532567519205;0.0;0.0;0.3437092194873969;0.0;0.0;0.0;0.28516679313452237;0.27863296151046374;0.3026638779069522;0.0;0.27246228937181044
GO:0006367;0.0;0.4024070004238523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3855773354389354;0.0;0.2610185749042658;0.4024070004238523;0.0;0.28769296280505896;0.0;0.28367981189368235;0.0;0.0;0.5070735231079719;0.0;0.0;0.0;0.0;0.49787201858118535;0.71017071437079;0.4790592049416244;0.0;0.4122517233397286;0.3855773354389354;0.3495596384113636;0.0;0.4122517233397286;0.0;0.3855773354389354;0.0
GO:0000022;0.0;0.5552233852658693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3855773354389354;1.0;0.0;0.2610185749042658;0.6073804411759228;0.0;0.28769296280505896;0.0;0.28367981189368235;0.0;0.0;0.5070735231079719;0.0;0.0;0.0;0.0;0.49787201858118535;0.4928671133341394;0.4790592049416244;0.0;0.4122517233397286;0.5905507761910059;0.5823088040544852;0.0;0.4122517233397286;0.0;0.3855773354389354;0.0
GO:0045892;0.346840575790227;0.0;0.27457854877881904;0.3612402462966602;0.4776810685121364;0.0;0.34722897774779593;0.44551961534646833;0.7226455772923279;0.30317505624472413;0.0;0.0;1.0;0.0;0.0;0.4690946620901351;0.0;0.4667757449436162;0.0;0.0;0.42327647096546805;0.48886572169356696;0.42397582792191546;0.0;0.40993231739667096;0.334928334532228;0.4796642171667804;0.0;0.0;0.4581417298469692;0.0;0.0;0.0;0.41458902209824655;0.37672898508992847;0.4448773928834729;0.0;0.4018845183355346
GO:0071277;0.0;0.27784823988918267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.2610185749042658;0.0;1.0;0.27784823988918267;0.0;0.3763462598512542;0.0;0.5037144219995915;0.0;0.0;0.38251476257330225;0.0;0.0;0.0;0.0;0.3733132580465157;0.34867829643395737;0.33487038804144237;0.0;0.26806290643954656;0.2610185749042658;0.26315085365937885;0.0;0.28769296280505896;0.0;0.2610185749042658;0.0
