;GO:0035023;GO:0000915;GO:0090630;GO:0014066;GO:0008284;GO:0015031;GO:0043123;GO:0045666;GO:0045944;GO:0043547;GO:0006367;GO:0000022;GO:0045892;GO:0071277;GO:0000281;GO:0032465;GO:0071479;GO:0032147;GO:0070301;GO:0019886;GO:0051988;GO:0035556;GO:0032467;GO:0008272;GO:1903671;GO:0042307;GO:0007186;GO:0006351;GO:0000902;GO:0045995;GO:0051260;GO:0051256;GO:0001578;GO:0051056;GO:0072332;GO:0043065;GO:0070830;GO:0030177
GO:0035023;1.0;0.0;0.2599120563717816;0.6000000000000001;0.4;0.0;0.5356143810225276;0.3660149997115376;0.2830074998557688;0.2830074998557688;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.23852901558847928;0.0;0.0;0.4;0.4;0.3660149997115376;0.0;0.3081136762725405;0.3081136762725405;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.8;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874
GO:0000915;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.8;0.0;0.8;0.0
GO:0090630;0.2599120563717816;0.0;1.0;0.3081136762725405;0.3356143810225276;0.0;0.2830074998557688;0.4;0.2599120563717816;1.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.3081136762725405;0.0;0.2830074998557688;0.2830074998557688;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.4;0.2830074998557688;0.0;0.3081136762725405
GO:0014066;0.6000000000000001;0.0;0.3081136762725405;1.0;0.48300749985576874;0.0;0.6830074998557688;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.2830074998557688;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.43852901558847923;0.4;0.0;0.6000000000000001
GO:0008284;0.4;0.0;0.3356143810225276;0.48300749985576874;1.0;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.4;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.5356143810225276;0.0;0.2830074998557688;0.6830074998557688;0.5356143810225276;0.0;1.0;0.4;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.3081136762725405;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.4;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.6830074998557688;0.4;0.43852901558847923;0.0;0.6830074998557688
GO:0045666;0.3660149997115376;0.0;0.4;0.43852901558847923;0.5356143810225276;0.0;0.4;1.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.8;0.48300749985576874;0.0;0.4;0.4;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.8;0.43852901558847923;0.0;0.43852901558847923
GO:0045944;0.2830074998557688;0.0;0.2599120563717816;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;1.0;0.2830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.4;0.0;0.3081136762725405;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.4
GO:0043547;0.2830074998557688;0.0;1.0;0.3356143810225276;0.3660149997115376;0.0;0.3081136762725405;0.43852901558847923;0.2830074998557688;1.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.3081136762725405;0.3081136762725405;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.0;0.3356143810225276
