;GO:0060761;GO:0043507;GO:0007250;GO:0034351;GO:0015031;GO:0090051;GO:0051092;GO:0000187;GO:0030307;GO:0071897;GO:0034622;GO:0071499;GO:2001045;GO:0070207;GO:0050679;GO:0035556;GO:1902042;GO:1900025;GO:0007266;GO:0043113;GO:0045415;GO:0051895;GO:0000077;GO:0051894;GO:0051496;GO:0071363;GO:0070159;GO:0050687;GO:0051897;GO:0090315;GO:0035023;GO:0090314;GO:0002181;GO:0006260;GO:1903265;GO:0008285;GO:0008284;GO:0042795;GO:0045944;GO:0007229;GO:0006933;GO:0106074;GO:0051781;GO:0051023;GO:0071550;GO:0032543;GO:0031333;GO:0010595;GO:0032148;GO:0016579;GO:2001240;GO:0070979;GO:0044344;GO:0035094;GO:0007249;GO:0007517;GO:0016180;GO:0010764;GO:2001238;GO:0070059;GO:0035924;GO:0030512;GO:0033622;GO:0018108;GO:0006481;GO:0036297;GO:0006520;GO:0051291;GO:1903721;GO:0043666;GO:0032091;GO:0010738;GO:0043154;GO:0098655;GO:0070126;GO:0071732;GO:0070125;GO:0006919;GO:0007183;GO:0007181;GO:0007186;GO:0032088;GO:0090266;GO:0021503;GO:0030855;GO:0033209;GO:0010906;GO:0007219;GO:0001755;GO:0051451;GO:0050880;GO:0002726;GO:0007271;GO:0007274;GO:0007032;GO:0090073;GO:0006469;GO:0045747;GO:0000122;GO:0000086;GO:0032743;GO:0051865;GO:2001044;GO:0006351;GO:0031098;GO:0030163;GO:0006750;GO:1901215;GO:0006357;GO:0048747;GO:0019371;GO:0070375;GO:0070373;GO:0006508;GO:0043065;GO:0034115;GO:0070534;GO:2000342;GO:0030036
GO:0060761;1.0;0.0016146314484519917;0.005951009685001093;0.07632204726776291;0.0;0.012013762322043507;0.015981626640088665;0.0021483781229270334;0.05537612650142185;0.0;0.0;0.0;0.12563356899360406;0.0;0.06863501806665667;0.10937376447714617;0.055305080686332705;0.021674063892060506;0.10937376447714617;0.0;0.009524187175815385;0.02940740218596025;0.09284818953577226;0.01592132021249522;0.012232851829583478;0.0;0.0;0.08463802433496563;0.03339691615813532;0.016009509932372157;0.1633014782064568;0.008984275281393256;0.0;0.0;0.038114881389358715;0.18256445760049927;0.10277666372112565;0.0;0.0030507844279764845;0.10937376447714617;0.19500611166390475;0.025963551591538257;0.10560348940179391;0.03841746789743475;0.0;0.0;0.10108819979750913;0.014954550203922045;0.004062978796018223;0.0;0.04129320592379733;0.0;0.0;0.0;0.10937376447714617;0.0;0.0;0.03935714849931525;0.02223437620788067;0.053085984338947706;0.0;0.06283068354483108;0.0;0.0;0.0;0.0;0.0;0.0;0.007479802648493763;0.028211288833329577;0.08246784556440934;0.176667307943996;0.010840797126225047;0.0;0.0;0.0;0.0;0.00608032257560688;0.0;0.0;0.10937376447714617;0.02847613625901737;0.015924601309076882;0.0;0.0;0.10937376447714617;0.07504522384066935;0.10937376447714617;0.0;0.0;0.08246784556440934;0.012678010796385291;0.0;0.0;0.0;0.07101527932167624;0.00725795937566638;0.0424336740708042;0.004334589126298501;0.0;0.06845703713218734;0.0;0.1902552005276086;0.0;0.08057390131776897;0.0;0.0;0.13600598990232915;0.01796646261110231;0.0;0.0;0.019134429580236846;0.019938594412825677;0.0;0.055194393449573706;0.06118675818881659;0.0;0.08942103247665273;0.0
GO:0043507;0.0016146314484519917;1.0;0.22203012787925624;0.0016146314484519917;0.0;0.0016146314484519917;0.004618342490090567;0.5283855584089953;0.004836851611473929;0.0;0.0;0.0;0.007622268229057242;0.0;0.004836851611473929;0.0016146314484519917;0.007622268229057242;0.0016146314484519917;0.0016146314484519917;0.0;0.008331657377001535;0.0016146314484519917;0.0016146314484519917;0.004836851611473929;0.004836851611473929;0.0;0.0;0.0023626683527589887;0.03842232433643658;9.056040257074133E-4;0.008486661305311791;0.0016146314484519917;0.0;0.0;0.028436445258648135;0.0016146314484519917;0.004836851611473929;0.0;0.01621944012032309;0.0016146314484519917;0.0016146314484519917;6.828256601714713E-4;0.004836851611473929;0.0016146314484519917;0.0;0.0;0.0016146314484519917;0.004836851611473929;0.22203012787925624;0.0;0.007622268229057242;0.0;0.0;0.0;0.0016146314484519917;0.0;0.0;0.0016146314484519917;0.028436445258648135;0.0016146314484519917;0.0;0.007622268229057242;0.0;0.0;0.0;0.0;0.0;0.0;0.13446710866686343;0.014794284292215186;9.056040257074133E-4;0.008486661305311791;0.014348727561142078;0.0;0.0;0.0;0.0;0.05850092648032946;0.0;0.0;0.0016146314484519917;0.004618342490090567;0.0016146314484519917;0.0;0.0;0.0016146314484519917;0.004618342490090567;0.0016146314484519917;0.0;0.0;6.828256601714713E-4;0.004758038919670285;0.0;0.0;0.0;0.0013725259314762638;0.03235492533321163;0.028436445258648135;0.004618342490090567;0.0;0.0016146314484519917;0.0;0.007622268229057242;0.0;0.0016146314484519917;0.0;0.0;0.0016146314484519917;0.004618342490090567;0.0;0.0;0.0016146314484519917;0.031845002339375386;0.0;0.004836851611473929;0.0016146314484519917;0.0;9.056040257074133E-4;0.0
GO:0007250;0.005951009685001093;0.22203012787925624;1.0;0.005951009685001093;0.0;0.005951009685001093;0.01702171781277442;0.29595138174306135;0.017827071814060697;0.0;0.0;0.0;0.028093217245510928;0.0;0.017827071814060697;0.005951009685001093;0.028093217245510928;0.005951009685001093;0.005951009685001093;0.0;0.03070779637680343;0.005951009685001093;0.005951009685001093;0.017827071814060697;0.017827071814060697;0.0;0.0;0.005951009685001093;0.14161226976323563;0.003337763755888492;0.03127909076071495;0.005951009685001093;0.0;0.0;0.10480754682652901;0.005951009685001093;0.017827071814060697;0.0;0.05463979172456285;0.005951009685001093;0.005951009685001093;0.0025166747004361427;0.017827071814060697;0.005951009685001093;0.0;0.0;0.005951009685001093;0.017827071814060697;0.819785642130294;0.0;0.028093217245510928;0.0;0.0;0.0;0.005951009685001093;0.0;0.0;0.005951009685001093;0.10480754682652901;0.005951009685001093;0.0;0.028093217245510928;0.0;0.0;0.0;0.0;0.0;0.0;0.4956023040166815;0.05452695052486454;0.003337763755888492;0.03127909076071495;0.05288477241395533;0.0;0.0;0.0;0.0;0.21561550804658994;0.0;0.0;0.005951009685001093;0.01702171781277442;0.005951009685001093;0.0;0.0;0.005951009685001093;0.01702171781277442;0.005951009685001093;0.0;0.0;0.0025166747004361427;0.017536593703607595;0.0;0.0;0.0;0.005058686995698791;0.11924979796474876;0.10480754682652901;0.01239825791716216;0.0;0.005951009685001093;0.0;0.028093217245510928;0.0;0.005951009685001093;0.0;0.0;0.005951009685001093;0.01702171781277442;0.0;0.0;0.005951009685001093;0.08148491161250916;0.0;0.017827071814060697;0.005951009685001093;0.0;0.003337763755888492;0.0
GO:0034351;0.07632204726776291;0.0016146314484519917;0.005951009685001093;1.0;0.0;0.03611212160802601;0.02849417210833194;0.0021483781229270334;0.07632204726776291;0.0;0.0;0.0;0.1277073586685667;0.0;0.07632204726776291;0.07632204726776291;0.19043134021382702;0.0651499846616809;0.07632204726776291;0.0;0.028628717323595593;0.08839559627103472;0.22941614611850833;0.028386649778735284;0.02181035718438865;0.0;0.0;0.028622118405066073;0.03339691615813532;0.016009509932372157;0.07632204726776291;0.008984275281393256;0.0;0.0;0.02604745015245644;0.22941614611850833;0.07632204726776291;0.0;0.005439344724655555;0.07632204726776291;0.22941614611850833;0.025963551591538257;0.07632204726776291;0.06849577748800104;0.0;0.0;0.22941614611850833;0.026662963471087646;0.007244019629131083;0.0;0.1421844150339978;0.0;0.0;0.0;0.07632204726776291;0.0;0.0;0.11830350015703128;0.045319815178847624;0.07632204726776291;0.0;0.06386780780906931;0.0;0.0;0.0;0.0;0.0;0.0;0.007479802648493763;0.050298842384312904;0.03227650022623599;0.07632204726776291;0.11038202422645156;0.0;0.0;0.0;0.0;0.02209656994264248;0.0;0.0;0.07632204726776291;0.02847613625901737;0.0283924997546362;0.0;0.0;0.07632204726776291;0.07632204726776291;0.07632204726776291;0.0;0.0;0.03227650022623599;0.0071107605554048174;0.0;0.0;0.0;0.03227650022623599;0.021816671961227406;0.0424336740708042;0.013029324657314607;0.0;0.04280701538557495;0.0;0.07632204726776291;0.0;0.07632204726776291;0.0;0.0;0.40200979860698066;0.03203300198081839;0.0;0.0;0.034115409021406196;0.020267713863604715;0.0;0.15556546511164668;0.18392103932846757;0.0;0.07632204726776291;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090051;0.012013762322043507;0.0016146314484519917;0.005951009685001093;0.03611212160802601;0.0;1.0;0.012013762322043507;0.0021483781229270334;0.012013762322043507;0.0;0.0;0.0;0.03611212160802601;0.0;0.012013762322043507;0.012013762322043507;0.03611212160802601;0.03611212160802601;0.012013762322043507;0.0;0.028628717323595593;0.03611212160802601;0.03611212160802601;0.012013762322043507;0.012013762322043507;0.0;0.0;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;0.0;0.012013762322043507;0.03611212160802601;0.012013762322043507;0.0;0.005439344724655555;0.012013762322043507;0.03611212160802601;0.005080605358304724;0.012013762322043507;0.012013762322043507;0.0;0.0;0.03611212160802601;0.08090219408588739;0.007244019629131083;0.0;0.03611212160802601;0.0;0.0;0.0;0.012013762322043507;0.0;0.0;0.23845303687830427;0.012013762322043507;0.012013762322043507;0.0;0.03611212160802601;0.0;0.0;0.0;0.0;0.0;0.0;0.007479802648493763;0.012013762322043507;0.005080605358304724;0.012013762322043507;0.03258631007139714;0.0;0.0;0.0;0.0;0.010840808751527521;0.0;0.0;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;0.0;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;0.0;0.005080605358304724;0.012013762322043507;0.0;0.0;0.0;0.005080605358304724;0.021816671961227406;0.012013762322043507;0.013029324657314607;0.0;0.012013762322043507;0.0;0.012013762322043507;0.0;0.012013762322043507;0.0;0.0;0.03611212160802601;0.012013762322043507;0.0;0.0;0.012013762322043507;0.020267713863604715;0.0;0.012013762322043507;0.03611212160802601;0.0;0.03573658507782031;0.0
GO:0051092;0.015981626640088665;0.004618342490090567;0.01702171781277442;0.02849417210833194;0.0;0.012013762322043507;1.0;0.006145022122173749;0.02849417210833194;0.0;0.0;0.0;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.01870256991752583;0.021674063892060506;0.02849417210833194;0.0;0.04826497518249371;0.02849417210833194;0.02849417210833194;0.028386649778735284;0.02181035718438865;0.0;0.0;0.015981626640088665;0.02849417210833194;0.008979310206213988;0.02849417210833194;0.016018362329557684;0.0;0.0;0.02604745015245644;0.02849417210833194;0.02849417210833194;0.0;0.16760549890937199;0.02849417210833194;0.02849417210833194;0.012050150453569459;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.026662963471087646;0.020720123892261057;0.0;0.01396416136319757;0.0;0.0;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.02223437620788067;0.02849417210833194;0.0;0.021247509946288514;0.0;0.0;0.0;0.0;0.0;0.0;0.02139453583797691;0.08150209504096358;0.015981626640088665;0.02849417210833194;0.031008013650729714;0.0;0.0;0.0;0.0;0.031008046902669915;0.0;0.0;0.02849417210833194;0.9131687495135037;0.0283924997546362;0.0;0.0;0.02849417210833194;0.08150209504096358;0.02849417210833194;0.0;0.0;0.012050150453569459;0.012678010796385291;0.0;0.0;0.0;0.024221620452226755;0.02075999585424147;0.02849417210833194;0.13356406145528946;0.0;0.02849417210833194;0.0;0.02849417210833194;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.8780064831299897;0.0;0.0;0.02849417210833194;0.019286060519732653;0.0;0.02849417210833194;0.02849417210833194;0.0;0.015981626640088665;0.0
GO:0000187;0.0021483781229270334;0.5283855584089953;0.29595138174306135;0.0021483781229270334;0.0;0.0021483781229270334;0.006145022122173749;1.0;0.006435763527272785;0.0;0.0;0.0;0.0101419517909726;0.0;0.006435763527272785;0.0021483781229270334;0.0101419517909726;0.0021483781229270334;0.0021483781229270334;0.0;0.011085842811766554;0.0021483781229270334;0.0021483781229270334;0.006435763527272785;0.006435763527272785;0.0;0.0;0.0021483781229270334;0.051123543465938906;0.0012049684023742746;0.01129208619248899;0.0021483781229270334;0.0;0.0;0.037836644979300546;0.0021483781229270334;0.006435763527272785;0.0;0.02158107991395487;0.0021483781229270334;0.0021483781229270334;9.085464744861965E-4;0.006435763527272785;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.006435763527272785;0.29595138174306135;0.0;0.0101419517909726;0.0;0.0;0.0;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.037836644979300546;0.0021483781229270334;0.0;0.0101419517909726;0.0;0.0;0.0;0.0;0.0;0.0;0.17891773060044605;0.019684812127393165;0.0012049684023742746;0.01129208619248899;0.01909196827161538;0.0;0.0;0.0;0.0;0.07783950370953;0.0;0.0;0.0021483781229270334;0.006145022122173749;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.006145022122173749;0.0021483781229270334;0.0;0.0;9.085464744861965E-4;0.006330897823683107;0.0;0.0;0.0;0.0018262400916077095;0.04305045205297592;0.037836644979300546;0.006145022122173749;0.0;0.0021483781229270334;0.0;0.0101419517909726;0.0;0.0021483781229270334;0.0;0.0;0.0021483781229270334;0.006145022122173749;0.0;0.0;0.0021483781229270334;0.042371964460413816;0.0;0.006435763527272785;0.0021483781229270334;0.0;0.0012049684023742746;0.0
GO:0030307;0.05537612650142185;0.004836851611473929;0.017827071814060697;0.07632204726776291;0.0;0.012013762322043507;0.02849417210833194;0.006435763527272785;1.0;0.0;0.0;0.0;0.042485619384908496;0.0;0.2957651458057049;0.09873193228442995;0.01870256991752583;0.03277330947680875;0.09873193228442995;0.0;0.009524187175815385;0.04446687513468584;0.09284818953577226;0.0850361318418878;0.06533593867211791;0.0;0.0;0.01605338833004452;0.10004507709335599;0.008979310206213988;0.09873193228442995;0.016018362329557684;0.0;0.0;0.07802873613386195;0.09873193228442995;0.2957651458057049;0.0;0.016294308724158792;0.09873193228442995;0.09873193228442995;0.025963551591538257;0.2957651458057049;0.06849577748800104;0.0;0.0;0.14929236105030833;0.07987259133063723;0.021700461768104386;0.0;0.01396416136319757;0.0;0.0;0.0;0.09873193228442995;0.0;0.0;0.03935714849931525;0.06660614624737558;0.0946487618788345;0.0;0.021247509946288514;0.0;0.0;0.0;0.0;0.0;0.0;0.022406782382790764;0.050298842384312904;0.04175361312747613;0.09873193228442995;0.010840797126225047;0.0;0.0;0.0;0.0;0.03247514058380218;0.0;0.0;0.09873193228442995;0.02847613625901737;0.042932243159981134;0.0;0.0;0.09873193228442995;0.09873193228442995;0.09873193228442995;0.0;0.0;0.04175361312747613;0.012678010796385291;0.0;0.0;0.0;0.04175361312747613;0.00725795937566638;0.1271159341080005;0.004334589126298501;0.0;0.09873193228442995;0.0;0.09873193228442995;0.0;0.09873193228442995;0.0;0.0;0.09873193228442995;0.03203300198081839;0.0;0.0;0.034115409021406196;0.006742652780456316;0.0;0.29479450545988367;0.06118675818881659;0.0;0.05015388934199733;0.0
GO:0071897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005873524301798058;0.005873524301798058;0.0;0.005873524301798058;0.0;0.005873524301798058;0.0;0.0;0.005873524301798058;0.0;0.0;0.0;0.005873524301798058;0.0;0.0;0.005873524301798058;0.19387696430955673;0.0;0.0;0.0;0.0;0.0;0.17924363572588295;0.2533712716884281;0.0;0.0;0.0;0.22473402105034762;0.0;0.005873524301798058;0.0;0.19387696430955673;0.0;0.0;0.005873524301798058;0.17924363572588295;0.0;0.0;0.0;0.05310401099681123;0.0;0.05310401099681123;0.005873524301798058;0.0;0.005873524301798058;0.0;0.19387696430955673;0.0;0.0;0.005873524301798058;0.005873524301798058;0.0;0.005873524301798058;0.05310401099681123;0.05310401099681123;0.2533712716884281;0.024078925456931653;0.005873524301798058;0.0;0.0;0.0;0.0;0.0;0.0;0.005873524301798058;0.005873524301798058;0.17924363572588295;0.0;0.005873524301798058;0.005873524301798058;0.005873524301798058;0.0;0.0;0.0;0.005873524301798058;0.005873524301798058;0.0;0.005873524301798058;0.005873524301798058;0.005873524301798058;0.0;0.0;0.005873524301798058;0.005873524301798058;0.005873524301798058;0.0;0.0;0.0;0.0;0.005873524301798058;0.0;0.05310401099681123;0.0;0.5452772271947665;0.005873524301798058;0.01782394481709292;0.10539983989093517;0.0;0.0;0.005873524301798058;0.024078925456931653;0.05310401099681123;0.0;0.01782394481709292;0.0;0.0;0.05310401099681123;0.0;0.005873524301798058
