;GO:0043507;GO:0090179;GO:0061098;GO:0043123;GO:0006366;GO:0022007;GO:0051091;GO:0043547;GO:0006346;GO:0000122;GO:0044340;GO:0001701;GO:0048169;GO:0045893;GO:0032465;GO:0016055;GO:0016573;GO:0016310;GO:0016575;GO:0050776;GO:0006351;GO:0000209;GO:0090263;GO:0150012;GO:0006355;GO:0043312;GO:1904886;GO:0008277;GO:0090090;GO:0006605;GO:0044030;GO:0007219;GO:1990830;GO:0048013;GO:0032355;GO:0015937;GO:0035329;GO:0048172;GO:0034613;GO:0051259
GO:0043507;1.0;0.0;0.6363636363636364;0.6;0.0;0.0;0.3;0.3333333333333333;0.0;0.25;0.2727272727272727;0.0;0.21428571428571427;0.35714285714285715;0.25;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.45454545454545453;0.2857142857142857;0.2857142857142857;0.0;0.0;0.4;0.3333333333333333;0.0;0.2857142857142857;0.23076923076923078;0.0;0.0;0.0;0.0;0.23076923076923078;0.21428571428571427;0.0;0.0
GO:0090179;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0061098;0.6363636363636364;0.0;1.0;0.26666666666666666;0.0;0.0;0.3333333333333333;0.4;0.0;0.26666666666666666;0.1111111111111111;0.0;0.08333333333333333;0.38461538461538464;0.23076923076923078;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.26666666666666666;0.0;0.3076923076923077;0.0;0.0;0.21428571428571427;0.1875;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0
GO:0043123;0.6;0.0;0.26666666666666666;1.0;0.0;0.0;0.375;0.08333333333333333;0.0;0.21428571428571427;0.3333333333333333;0.0;0.25;0.2727272727272727;0.3;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.5555555555555556;0.0;0.25;0.0;0.0;0.5;0.4;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.5;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0022007;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.3;0.0;0.3333333333333333;0.375;0.0;0.0;1.0;0.42857142857142855;0.0;0.6;0.4;0.0;0.125;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.75;0.0;0.0;0.2857142857142857;0.2222222222222222;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0
GO:0043547;0.3333333333333333;0.0;0.4;0.08333333333333333;0.0;0.0;0.42857142857142855;1.0;0.0;0.07692307692307693;0.14285714285714285;0.0;0.1;0.08333333333333333;0.1;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.0;0.0;0.1;0.08333333333333333;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
GO:0006346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0000122;0.25;0.0;0.26666666666666666;0.21428571428571427;0.0;0.0;0.6;0.07692307692307693;0.7;1.0;0.3;0.0;0.08333333333333333;0.6666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.21428571428571427;0.0;0.75;0.0;0.0;0.25;0.25;0.0;0.4;0.25;0.0;0.0;0.0;0.0;0.25;0.08333333333333333;0.0;0.0
GO:0044340;0.2727272727272727;0.0;0.1111111111111111;0.3333333333333333;0.0;0.0;0.4;0.14285714285714285;0.0;0.3;1.0;0.0;0.16666666666666666;0.3333333333333333;0.5;0.0;0.0;0.16666666666666666;0.0;0.4;0.0;0.1;0.3333333333333333;0.0;0.375;0.0;0.0;0.42857142857142855;0.3333333333333333;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048169;0.21428571428571427;0.0;0.08333333333333333;0.25;0.0;0.0;0.125;0.1;0.0;0.08333333333333333;0.16666666666666666;0.0;1.0;0.09090909090909091;0.1111111111111111;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.25;0.0;0.1;0.0;0.0;0.3;0.25;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
GO:0045893;0.35714285714285715;0.0;0.38461538461538464;0.2727272727272727;0.0;0.0;0.6666666666666666;0.08333333333333333;0.6;0.6666666666666666;0.3333333333333333;0.0;0.09090909090909091;1.0;0.3;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2727272727272727;0.0;0.8571428571428571;0.0;0.0;0.2727272727272727;0.23076923076923078;0.0;0.4444444444444444;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.0;0.0
GO:0032465;0.25;0.0;0.23076923076923078;0.3;0.0;0.0;0.2857142857142857;0.1;0.0;0.2727272727272727;0.5;0.0;0.1111111111111111;0.3;1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3;0.0;0.3333333333333333;0.0;0.0;0.375;0.3;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.375;0.1111111111111111;0.0;0.0
GO:0016055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0016573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.16666666666666666;0.3333333333333333;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0016310;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;1.0;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.1;0.16666666666666666;0.0;0.4;0.16666666666666666;0.0;0.0;0.0
GO:0016575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;1.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0050776;0.3;0.0;0.09090909090909091;0.375;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0;0.2;0.4;0.0;0.125;0.2222222222222222;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.375;0.0;0.25;0.0;0.0;0.5;0.375;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
GO:0000209;0.0;0.1;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.45454545454545453;0.16666666666666666;0.45454545454545453;0.0;0.2727272727272727;1.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.07142857142857142;0.1;0.0;0.21428571428571427;0.1;0.0;0.0;0.0
GO:0090263;0.45454545454545453;0.0;0.26666666666666666;0.5555555555555556;0.0;0.0;0.375;0.08333333333333333;0.0;0.21428571428571427;0.3333333333333333;0.0;0.25;0.2727272727272727;0.3;0.0;0.0;0.0;0.0;0.375;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.5;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0150012;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.2857142857142857;0.0;0.3076923076923077;0.25;0.0;0.0;0.75;0.09090909090909091;0.6666666666666666;0.75;0.375;0.0;0.1;0.8571428571428571;0.3333333333333333;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.3;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0008277;0.4;0.0;0.21428571428571427;0.5;0.0;0.0;0.2857142857142857;0.1;0.0;0.25;0.42857142857142855;0.0;0.3;0.2727272727272727;0.375;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.3;0.0;0.0;1.0;0.5;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0
GO:0090090;0.3333333333333333;0.0;0.1875;0.4;0.0;0.0;0.2222222222222222;0.08333333333333333;0.0;0.25;0.3333333333333333;0.0;0.25;0.23076923076923078;0.3;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.5;1.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0006605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
GO:0044030;0.2857142857142857;0.0;0.3076923076923077;0.25;0.0;0.0;0.4;0.09090909090909091;0.0;0.4;0.375;0.0;0.1;0.4444444444444444;0.3333333333333333;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.3;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
GO:0007219;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2727272727272727;0.375;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:1990830;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.1;0.14285714285714285;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.14285714285714285;0.375;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0
GO:0048013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0032355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0015937;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.4;0.14285714285714285;0.0;0.375;0.21428571428571427;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.09090909090909091;0.14285714285714285;0.0;1.0;0.14285714285714285;0.0;0.0;0.0
GO:0035329;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2727272727272727;0.375;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0
GO:0048172;0.21428571428571427;0.0;0.08333333333333333;0.25;0.0;0.0;0.125;0.1;0.0;0.08333333333333333;0.16666666666666666;0.0;0.6666666666666666;0.09090909090909091;0.1111111111111111;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.25;0.0;0.1;0.0;0.0;0.3;0.25;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0034613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0051259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
