;GO:0043507;GO:0090179;GO:0061098;GO:0043123;GO:0006366;GO:0022007;GO:0051091;GO:0043547;GO:0006346;GO:0000122;GO:0044340;GO:0001701;GO:0048169;GO:0045893;GO:0032465;GO:0016055;GO:0016573;GO:0016310;GO:0016575;GO:0050776;GO:0006351;GO:0000209;GO:0090263;GO:0150012;GO:0006355;GO:0043312;GO:1904886;GO:0008277;GO:0090090;GO:0006605;GO:0044030;GO:0007219;GO:1990830;GO:0048013;GO:0032355;GO:0015937;GO:0035329;GO:0048172;GO:0034613;GO:0051259
GO:0043507;1.0;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.3356143810225276;0.2830074998557688;0.4;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.0;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.0
GO:0090179;0.3356143810225276;1.0;0.3660149997115376;0.4;0.8;0.0;0.5356143810225276;0.43852901558847923;0.8;0.3660149997115376;0.8;0.0;0.48300749985576874;0.4;0.48300749985576874;0.8;0.8;0.5356143810225276;0.8;0.5356143810225276;0.8;0.3660149997115376;0.4;0.8;0.43852901558847923;0.8;0.8;0.48300749985576874;0.4;0.0;0.43852901558847923;0.8;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.48300749985576874;0.0;0.8
GO:0061098;0.6000000000000001;0.3660149997115376;1.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.3081136762725405;0.4;0.0;0.3081136762725405;0.4;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3081136762725405;0.2599120563717816;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0
GO:0043123;0.6000000000000001;0.4;0.3081136762725405;1.0;0.0;0.0;0.5356143810225276;0.3081136762725405;0.4;0.3081136762725405;0.48300749985576874;0.0;0.3660149997115376;0.4;0.43852901558847923;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.4;0.3660149997115376;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.3660149997115376;0.4;0.0;0.4;0.0;0.0;0.4;0.3660149997115376;0.0;0.0
GO:0006366;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.5356143810225276;0.8;0.0;1.0;0.4;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.0;0.48300749985576874;0.8;0.0;0.0;0.8
GO:0022007;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;1.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.0;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.5356143810225276;0.8;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0
GO:0043547;0.4;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.0;0.0;0.6000000000000001;1.0;0.43852901558847923;0.2830074998557688;0.48300749985576874;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0
GO:0006346;0.3356143810225276;0.8;0.3660149997115376;0.4;0.8;0.0;0.5356143810225276;0.43852901558847923;1.0;0.6830074998557688;0.8;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.8;0.5356143810225276;0.8;0.5356143810225276;0.8;0.4;0.4;0.8;0.6830074998557688;0.8;0.8;0.48300749985576874;0.4;0.0;0.43852901558847923;0.8;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.48300749985576874;0.0;0.8
GO:0000122;0.2830074998557688;0.3660149997115376;0.3081136762725405;0.3081136762725405;0.0;0.0;0.6000000000000001;0.2830074998557688;0.6830074998557688;1.0;0.43852901558847923;0.0;0.3081136762725405;0.6830074998557688;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.3660149997115376;0.8;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0
