;GO:0043507;GO:0090179;GO:0061098;GO:0043123;GO:0006366;GO:0022007;GO:0051091;GO:0043547;GO:0006346;GO:0000122;GO:0044340;GO:0001701;GO:0048169;GO:0045893;GO:0032465;GO:0016055;GO:0016573;GO:0016310;GO:0016575;GO:0050776;GO:0006351;GO:0000209;GO:0090263;GO:0150012;GO:0006355;GO:0043312;GO:1904886;GO:0008277;GO:0090090;GO:0006605;GO:0044030;GO:0007219;GO:1990830;GO:0048013;GO:0032355;GO:0015937;GO:0035329;GO:0048172;GO:0034613;GO:0051259
GO:0043507;1.0;0.07376123976623118;0.6235903422716884;0.5662316392431725;0.0;0.0;0.4776917925040929;0.5479953526520871;0.16821644919065742;0.2503620716152303;0.06748421709113606;0.0;0.2758628425485929;0.447782307038875;0.0864019876754647;0.09815060944954902;0.0;0.0;0.0;0.3513206057832792;0.0;0.0;0.4576381615292762;0.18767364646416265;0.3041906478673679;0.0;0.0;0.3374567557618752;0.3362028830302927;0.0;0.17483317951832378;0.08937870785719244;0.0;0.08610895145798445;0.0;0.0;0.07897292413200045;0.26292058367857457;0.0;0.0
GO:0090179;0.07376123976623118;1.0;0.07147423134874605;0.0789312981769297;0.027336705055139646;0.0;0.08144822462825842;0.06540094416208042;0.06479928718866419;0.09104123347463873;0.5208441893642299;0.0;0.06825796979101119;0.09649115606015833;0.07435596316649003;0.7207402601802219;0.02322170824825576;0.02887268445936335;0.022266125884216358;0.08177379284094176;0.031210799945853004;0.025063131066404877;0.07503501303344391;0.405608172396509;0.10669931360507179;0.02654715632649773;0.020589825016054882;0.0772055552749534;0.07696008164702643;0.0;0.06702780759020319;0.3287204249524881;0.023009347769329596;0.3183664886627764;0.0;0.01967736774486301;0.18217950906670216;0.06544859303304613;0.0;0.026552265672217017
GO:0061098;0.6235903422716884;0.07147423134874605;1.0;0.2376761621550297;0.0;0.0;0.4585691567986356;0.524906842406973;0.16300080427365563;0.23898103595845405;0.06556482722805101;0.0;0.0757054322961254;0.42601153916816414;0.08328053121132739;0.09414224135748546;0.0;0.0;0.0;0.09441842168252249;0.0;0.0;0.22452115480374307;0.18211772314168995;0.2875522162863391;0.0;0.0;0.08687173738413548;0.08656107268471758;0.0;0.1692060168971345;0.0860426179263206;0.0;0.0830082522895617;0.0;0.0;0.07635704662816539;0.07226501256477742;0.0;0.0
GO:0043123;0.5662316392431725;0.0789312981769297;0.2376761621550297;1.0;0.0;0.0;0.25311953902585405;0.08553681561805428;0.0789312981769297;0.12163954033404073;0.07178612091057679;0.0;0.2964705023738779;0.35110760562308285;0.0935821587023531;0.10752210149771332;0.0;0.0;0.0;0.39032437454515084;0.0;0.0;0.4961069215378553;0.2001745322794271;0.15130633574925278;0.0;0.0;0.36686620986288143;0.365384742736009;0.0;0.08226283237521054;0.09708420467403223;0.0;0.09323849191360813;0.0;0.0;0.08492888208124753;0.28157458581644473;0.0;0.0
GO:0006366;0.0;0.027336705055139646;0.0;0.0;1.0;0.0;0.0;0.0;0.2808345467140396;0.0;0.02457849642351956;0.0;0.0;0.0;0.0;0.03904113739738329;0.24520584855438718;0.22357883019020566;0.23070636752341261;0.0;0.7529976038822191;0.27476935173877765;0.0;0.0;0.0;0.041646371229913166;0.028644630918890454;0.0;0.0;0.0;0.0;0.03463906069570418;0.03355313401053633;0.03305546343668543;0.0;0.3311525659344531;0.029701530168223793;0.0;0.0;0.04165894690045032
GO:0022007;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1913153168088234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.4776917925040929;0.08144822462825842;0.4585691567986356;0.25311953902585405;0.0;0.0;1.0;0.578987136950071;0.2697560730751755;0.4230146070548271;0.07386199582970429;0.0;0.08698848946789037;0.45941768950671463;0.0971412268198257;0.11224722329458237;0.0;0.0;0.0;0.11568388504538295;0.0;0.0;0.23675016727621878;0.18611694377471974;0.5326804133748959;0.0;0.0;0.10206262688821216;0.10163408144744793;0.0;0.25636887550148646;0.10092009227668254;0.0;0.09677097435088775;0.0;0.0;0.08784991471408066;0.08247669465318755;0.0;0.0
GO:0043547;0.5479953526520871;0.06540094416208042;0.524906842406973;0.08553681561805428;0.0;0.0;0.578987136950071;1.0;0.06540094416208042;0.10531276709025274;0.05905610080256173;0.0;0.07006911344045905;0.11511010300158675;0.07870028048935258;0.09172900821107988;0.0;0.0;0.0;0.10862701975266537;0.0;0.0;0.07969471583147046;0.061907674732833685;0.13521410455600924;0.0;0.0;0.08292019631625244;0.08255179053966602;0.0;0.06839059603144027;0.08193839948945975;0.0;0.07838376097920989;0.0;0.0;0.07079757782868144;0.06626531054079468;0.0;0.0
GO:0006346;0.16821644919065742;0.06479928718866419;0.16300080427365563;0.0789312981769297;0.2808345467140396;0.0;0.2697560730751755;0.06540094416208042;1.0;0.5227976817328113;0.05990430059695317;0.0;0.06825796979101119;0.31957817943942585;0.07435596316649003;0.08289511926947765;0.6206458308065445;0.1354177226980101;0.5951060124653221;0.08177379284094176;0.3206337719815379;0.29575454616591307;0.07503501303344391;0.062132762415870395;0.35338754121762206;0.02654715632649773;0.17400013528273814;0.0772055552749534;0.22282282642544438;0.0;0.20216192407547792;0.0765499859104865;0.023009347769329596;0.07413883766130161;0.0;0.18685692213856694;0.06878723786738072;0.06544859303304613;0.0;0.22438742512024512
GO:0000122;0.2503620716152303;0.09104123347463873;0.23898103595845405;0.12163954033404073;0.0;0.0;0.4230146070548271;0.10531276709025274;0.5227976817328113;1.0;0.08166560105784909;0.0;0.09801933007188768;0.5598926828632573;0.11110387811360364;0.13131628293874154;0.0;0.0;0.0;0.13938911079253458;0.0;0.0;0.1126268541669551;0.08586392994990241;0.6726368454127089;0.0;0.0;0.11758893863966254;0.3388097786421838;0.0;0.2880437166949656;0.1160749247288753;0.0;0.11061980454431833;0.0;0.0;0.09911445378714502;0.09232815197622297;0.0;0.0
