;GO:0060044;GO:0016525;GO:0060441;GO:0008584;GO:0060480;GO:0006366;GO:0008542;GO:0045647;GO:0002244;GO:0060644;GO:0110024;GO:0045893;GO:0035115;GO:0045617;GO:0060272;GO:0045931;GO:0045656;GO:0060435;GO:0002686;GO:0090190;GO:0001953;GO:0001759;GO:0030099;GO:0050767;GO:0035264;GO:0060065;GO:0045665;GO:0045944;GO:0048539;GO:0000122;GO:2000738;GO:0030326;GO:0048863;GO:0035855;GO:0033599;GO:0010870;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060218;GO:0048704;GO:0006357;GO:0060535;GO:0001658;GO:0043065;GO:0010720;GO:0032332
GO:0060044;1.0;0.4362615134341274;0.0;0.0;0.0;0.0;0.0;0.47018984401171415;0.0;0.0;0.3035049665225677;0.17187467900124878;0.0;0.4810112857701985;0.0;0.271278499505376;0.45016535896301463;0.0;0.3120843620338588;0.28730501422566757;0.3570143961466703;0.31164795757721375;0.0;0.39827223480351026;0.0;0.0;0.4777989077634587;0.16720671918380767;0.0;0.22582863635406644;0.3030835185150581;0.0;0.0;0.0;0.45129489122329597;0.2265988147669875;0.49475143934362803;0.0;0.3399072302264846;0.0;0.0;0.0;0.2150386451472962;0.0;0.0;0.2595824175078598;0.30234415488850563;0.3532421975549923
GO:0016525;0.4362615134341274;1.0;0.0;0.0;0.0;0.0;0.0;0.5402219085598504;0.0;0.0;0.310943539985795;0.17138477871810515;0.0;0.5580897300012967;0.0;0.329357858401242;0.5080599868890849;0.0;0.3154814211651937;0.4705038634879553;0.3863928676360772;0.5309254329737213;0.0;0.5278069879859133;0.0;0.0;0.5527490443025774;0.16534270828927214;0.0;0.2026230140978781;0.37505945652963035;0.0;0.0;0.0;0.5475713951868186;0.2506056164395737;0.5812895471899376;0.0;0.41538485951105386;0.0;0.0;0.0;0.23246293097306292;0.0;0.0;0.3072912785395091;0.3736383916161985;0.4394995673560343
GO:0060441;0.0;0.0;1.0;0.26856936170313034;0.23243202305273275;0.0;0.20716524672271824;0.0;0.29898067918640764;0.2850512678757808;0.0;0.0;0.3534015220012057;0.0;0.36817494483842905;0.0;0.0;0.2972469311058486;0.0;0.0;0.0;0.19988969430609313;0.2988071439723887;0.0;0.432283223892478;0.28113126556415136;0.0;0.0;0.29609796167226066;0.0;0.0;0.3856223432945853;0.2990526973441259;0.2602541630377163;0.0;0.0;0.0;0.25217857899702123;0.0;0.0;0.2729231207308124;0.3847394119773993;0.0;0.5044406833606415;0.9209435620481209;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.26856936170313034;1.0;0.2506912001648325;0.0;0.0;0.0;0.32988756274361647;0.31301069745364835;0.0;0.0;0.2842119142805308;0.0;0.2971994631513856;0.0;0.0;0.5685608658313248;0.0;0.0;0.0;0.2132470202826;0.3296763076471999;0.0;0.3457239436713691;0.8509339565529602;0.0;0.0;0.5661383968470145;0.0;0.0;0.31266331276495485;0.3299752423231062;0.391910101972128;0.0;0.0;0.0;0.27381641488511643;0.0;0.0;0.2984474507790345;0.31187746686706114;0.0;0.3295134128944553;0.2684447625284459;0.0;0.0;0.0
GO:0060480;0.0;0.0;0.23243202305273275;0.2506912001648325;1.0;0.13797069001580342;0.0;0.0;0.6450514428137458;0.7053488061158751;0.0;0.0;0.24405711262417207;0.0;0.25357259202369475;0.0;0.0;0.2755014709600215;0.0;0.0;0.0;0.18981463968687923;0.6447045632988241;0.0;0.28806975577781097;0.26160235161159384;0.0;0.0;0.2745141817617485;0.0;0.0;0.26474435439683586;0.6451953912030847;0.47882591686652176;0.0;0.0;0.0;0.4649006185270841;0.0;0.1407657365801772;0.5926311838682379;0.2641807111863589;0.0;0.2767263652891261;0.23233869305229632;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;0.13797069001580342;1.0;0.0;0.0;0.15528272133354643;0.15202699155336705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15524320950603981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15529911141529215;0.1457763313637349;0.0;0.0;0.0;0.14360284963791203;0.0;0.9862906524359573;0.14904634123673544;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008542;0.0;0.0;0.20716524672271824;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2513823883021909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2070894863969402;0.0;0.0;0.0
GO:0045647;0.47018984401171415;0.5402219085598504;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3278942548944769;0.19822652827967968;0.0;0.664431386614041;0.0;0.3433135242294083;0.8360710489402563;0.0;0.4655106201344787;0.3489449568483601;0.44765091408421576;0.3855185662077102;0.0;0.5554828737377214;0.0;0.0;0.6590841834068328;0.192043201547048;0.0;0.2589994270062376;0.43174211370211146;0.0;0.0;0.0;0.5164228558851041;0.27475346530599004;0.9365897211365966;0.0;0.5830649737888368;0.0;0.0;0.0;0.2579401926490649;0.0;0.0;0.3247932398741165;0.43042461462337045;0.4786472219204722
GO:0002244;0.0;0.0;0.29898067918640764;0.32988756274361647;0.6450514428137458;0.15528272133354643;0.0;0.0;1.0;0.826971513065924;0.0;0.0;0.31849505643828624;0.0;0.33489523428068774;0.0;0.0;0.3742361942724289;0.0;0.0;0.0;0.2319829234207815;0.8772839161899827;0.0;0.39781266655668723;0.3490449907740287;0.0;0.0;0.37241678371244147;0.0;0.0;0.35466106892683613;0.878193007248496;0.6243804875822011;0.0;0.0;0.0;0.6009098243306497;0.0;0.15883221980098317;0.8925490008133994;0.3536502718385383;0.0;0.37649997785604666;0.2988262726555738;0.0;0.0;0.0
GO:0060644;0.0;0.0;0.2850512678757808;0.31301069745364835;0.7053488061158751;0.15202699155336705;0.0;0.0;0.826971513065924;1.0;0.0;0.0;0.30273588912421967;0.0;0.31751559760886944;0.0;0.0;0.35266497099147986;0.0;0.0;0.0;0.22350837661649986;0.8264014732511431;0.0;0.37352609475565257;0.3302070095707997;0.0;0.0;0.3510488067114954;0.0;0.0;0.33522888499423414;0.8272081194947049;0.5935842928583335;0.0;0.0;0.0;0.5723324070646748;0.0;0.15542757972379012;0.7427446906659013;0.3343256772909504;0.0;0.35467460318590327;0.2849109103121722;0.0;0.0;0.0
GO:0110024;0.3035049665225677;0.310943539985795;0.0;0.0;0.0;0.0;0.0;0.3278942548944769;0.0;0.0;1.0;0.32301701979707864;0.0;0.3394609036225763;0.0;0.6483223972606618;0.3071978291306151;0.0;0.35704615639573206;0.3383240577931337;0.4442886343872548;0.38522264914268706;0.0;0.45715924232143934;0.0;0.0;0.3359984763788867;0.31112328067597445;0.0;0.22371804903660764;0.6026920555765339;0.0;0.0;0.0;0.5521895200273136;0.48261896329802856;0.3545529263935712;0.0;0.48454444098771704;0.0;0.0;0.0;0.32456729213176494;0.0;0.0;0.6011565767032292;0.6002127804304184;0.5147418973865633
GO:0045893;0.17187467900124878;0.17138477871810515;0.0;0.0;0.0;0.0;0.0;0.19822652827967968;0.0;0.0;0.32301701979707864;1.0;0.0;0.2023956730378112;0.0;0.33377721569570046;0.19046889514202645;0.0;0.2085189113554551;0.19783424331930935;0.23552915837154226;0.21299744697644182;0.0;0.23909766383689396;0.0;0.0;0.20115973736108633;0.9746455051421745;0.0;0.5786046209233788;0.3212552044785686;0.0;0.0;0.0;0.24411901004792919;0.650703734518707;0.20766607068636728;0.0;0.284303968517167;0.0;0.0;0.0;0.7369216332967928;0.0;0.0;0.32081841694008106;0.32054942472586884;0.29443900923944644
GO:0035115;0.0;0.0;0.3534015220012057;0.2842119142805308;0.24405711262417207;0.0;0.0;0.0;0.31849505643828624;0.30273588912421967;0.0;0.0;1.0;0.0;0.4864879662980004;0.0;0.0;0.3165283443302858;0.0;0.0;0.0;0.20842766466871246;0.3182981362209139;0.0;0.33323208926277614;0.2983181728695722;0.0;0.0;0.315225807387178;0.0;0.0;0.9031762521019839;0.31857678389399413;0.2749166487897504;0.0;0.0;0.0;0.2659212154201559;0.0;0.0;0.2890922114020703;0.509728570781918;0.0;0.4308293422180154;0.3532422034486748;0.0;0.0;0.0
GO:0045617;0.4810112857701985;0.5580897300012967;0.0;0.0;0.0;0.0;0.0;0.664431386614041;0.0;0.0;0.3394609036225763;0.2023956730378112;0.0;1.0;0.0;0.3560146664138699;0.6298446898485386;0.0;0.39048113809774887;0.3593017402612638;0.46345885188290914;0.39819960316891734;0.0;0.575530388044218;0.0;0.0;0.6777557231576402;0.19595373917167921;0.0;0.26421351545642735;0.4468525291736942;0.0;0.0;0.0;0.5356346925603666;0.282828613464787;0.7078096662958449;0.0;0.4701928355539074;0.0;0.0;0.0;0.2650445008520709;0.0;0.0;0.33613835826358474;0.4454413454677702;0.4934583326460952
GO:0060272;0.0;0.0;0.36817494483842905;0.2971994631513856;0.25357259202369475;0.0;0.0;0.0;0.33489523428068774;0.31751559760886944;0.0;0.0;0.4864879662980004;0.0;1.0;0.0;0.0;0.33272145590212204;0.0;0.0;0.0;0.21532837044129696;0.33467751894410647;0.0;0.3512279567966396;0.312659461636091;0.0;0.0;0.33128254125101947;0.0;0.0;0.5358885849843152;0.33498559636931163;0.28705042934992925;0.0;0.0;0.0;0.27725756653579586;0.0;0.0;0.30254016899131947;0.9499040948225014;0.0;0.565799326697402;0.3680020309818089;0.0;0.0;0.0
GO:0045931;0.271278499505376;0.329357858401242;0.0;0.0;0.0;0.0;0.0;0.3433135242294083;0.0;0.0;0.6483223972606618;0.33377721569570046;0.0;0.3560146664138699;0.0;1.0;0.3206919720562679;0.0;0.37540580751492536;0.3556656116855561;0.47307834838091223;0.4078661034321354;0.0;0.4876984642037529;0.0;0.0;0.3522082092296898;0.3210934383120266;0.0;0.23079029977581586;0.6412638940471388;0.0;0.0;0.0;0.5090564639802513;0.5070412165763646;0.37265056596082874;0.0;0.5091669262184652;0.0;0.0;0.0;0.3396680420438643;0.0;0.0;0.6395258703993486;0.6384578592870508;0.5426173061548363
