;GO:1903003;GO:0050718;GO:1901224;GO:0046854;GO:0045765;GO:0007257;GO:0042531;GO:0051091;GO:0045766;GO:0006957;GO:0032966;GO:0030307;GO:0048247;GO:0045893;GO:0006958;GO:0032722;GO:0035556;GO:0050830;GO:0030148;GO:0033138;GO:1901990;GO:0051260;GO:0006974;GO:0045779;GO:0010828;GO:0098586;GO:0001798;GO:0006607;GO:0002408;GO:0072610;GO:0051897;GO:0035666;GO:0034695;GO:0008285;GO:0043123;GO:0008203;GO:0043124;GO:0042157;GO:0045669;GO:0045944;GO:0045425;GO:0045668;GO:0048661;GO:0000165;GO:0051024;GO:0019221;GO:0043011;GO:0051384;GO:0070102;GO:0051549;GO:0048260;GO:0038128;GO:0050731;GO:0051545;GO:0016579;GO:0031295;GO:0006670;GO:0000209;GO:0043410;GO:0007249;GO:0001781;GO:0030514;GO:0007517;GO:0030513;GO:2000427;GO:2000669;GO:2000549;GO:0001934;GO:0030593;GO:0010888;GO:0001818;GO:2000660;GO:0010884;GO:0018108;GO:0045727;GO:0032494;GO:1902476;GO:0007173;GO:0007179;GO:0043547;GO:0070091;GO:0060326;GO:0002675;GO:0050871;GO:0030509;GO:0072540;GO:0051607;GO:2000676;GO:0032760;GO:0051209;GO:0071731;GO:2000158;GO:0010575;GO:2000553;GO:0090303;GO:0007186;GO:0090023;GO:2000051;GO:0043552;GO:0002690;GO:0043312;GO:0042102;GO:0006898;GO:0002606;GO:0010866;GO:0010469;GO:0032755;GO:2000562;GO:0010862;GO:0016567;GO:0046718;GO:0045627;GO:0010560;GO:0043687;GO:0001970;GO:0045745;GO:0000122;GO:0045079;GO:0097029;GO:0071479;GO:0010951;GO:0071356;GO:0070301;GO:0016311;GO:0051865;GO:0050829;GO:0006351;GO:0045599;GO:0048469;GO:0006631;GO:0006511;GO:0045086;GO:0032735;GO:0071222;GO:0002548;GO:0042130;GO:0043066;GO:0070098;GO:0045087;GO:0006508;GO:0043065;GO:0070374;GO:0071347;GO:0071346
GO:1903003;1.0;0.2185568118757752;0.30591709051075816;0.0;0.21717301085585392;0.45782170499377134;0.5838675523847873;0.42456578813391216;0.2400565141955538;0.1763619848681173;0.25166387281479957;0.35861856290104904;0.0;0.5164737133278818;0.18608119145585914;0.26449258124345637;0.28566302583480035;0.0;0.0;0.7383747159479603;0.2713905732270445;0.0;0.0;0.196330730215195;0.25784518365293646;0.0;0.14055268706018975;0.0;0.0;0.0;0.3059170680128348;0.21724369111390412;0.0;0.2786196606181671;0.305917106427018;0.0;0.21984058100928935;0.0;0.3191080489928203;0.5009475165664172;0.5868896232888989;0.22931995646556308;0.3680553085664997;0.18700571439200633;0.2322399481199019;0.27805916353047583;0.0;0.0;0.2708654933886378;0.287757109041663;0.3193485307243774;0.257541929577943;0.7383747228010583;0.37548896539120347;0.0;0.2658924535788171;0.0;0.0;0.632919757332056;0.2780587793601527;0.0;0.31573850805552034;0.0;0.38390209650843443;0.3060677501779952;0.2296778132350338;0.3060331767627911;0.763246536040484;0.0;0.2111419173773918;0.2229747425224059;0.21091515044059594;0.263827038343483;0.0;0.6507245436118961;0.0;0.0;0.257541929577943;0.2640255868381872;0.15621955665649834;0.12392956143766314;0.0;0.23479912134835743;0.31951688854281;0.37219904639071755;0.0;0.0;0.3196098476666852;0.2517636096484746;0.1339008468007968;0.0;0.7348714956994886;0.26449094724494226;0.15959354121007355;0.2578496380491934;0.28566302583480035;0.23267791659734188;0.2198392292538275;0.3937915101836455;0.2569923078086853;0.0;0.23622740099612224;0.0;0.2643998401373628;0.39020608977783644;0.2636727981877238;0.2644912650945637;0.15049362287195567;0.6329194273327333;0.0;0.0;0.16083452197691867;0.638664597609368;0.0;0.5754262814809247;0.3191899700228409;0.31197057508637116;0.36275809947708515;0.0;0.0;0.43910944268438606;0.0;0.0;0.0;0.0;0.0;0.0;0.2517232878601529;0.0;0.0;0.0;0.5868899993655116;0.2644914882169026;0.0;0.0;0.16980407657894434;0.2517212706610309;0.2708654933886378;0.0;0.0;0.35028121206328283;0.6157337819673357;0.0;0.0
GO:0050718;0.2185568118757752;1.0;0.25232814591863;0.0;0.2150004885230284;0.13523236275512188;0.1681186110124495;0.19654159523035977;0.27117290486670176;0.15068827117839148;0.16201719943952558;0.2871325650526821;0.0;0.19777155590582066;0.15772724797296864;0.3744567692293362;0.22387950702422718;0.0;0.0;0.2062375791833354;0.21501738477952292;0.0;0.0;0.1983199124953201;0.3278325056372166;0.0;0.1237496632088401;0.0;0.0;0.0;0.2523281306124664;0.1848982877273602;0.0;0.21953017087306712;0.252328156747046;0.0;0.18132987425249789;0.0;0.3347483528802875;0.19262120406326394;0.3119434053278063;0.2252200282797554;0.2931505282876786;0.1583909872619246;0.6697446047470709;0.21918205518157;0.0;0.0;0.21468765547159363;0.34175613364342927;0.3718753345617651;0.2062313523561965;0.20623758082343036;0.14814192509141935;0.0;0.22445918779621685;0.0;0.0;0.18047307263716886;0.21918181647767498;0.0;0.13807395194874575;0.0;0.19467656852639337;0.3591203322158194;0.1879704376780895;0.2524071184091598;0.21216137542440539;0.0;0.21024243052291008;0.2625261249289691;0.1752140931680353;0.25222686201532946;0.0;0.20033529877186523;0.0;0.0;0.2062313523561965;0.21036811586877863;0.12446084220919587;0.1030661331573499;0.0;0.19138682405498283;0.26150909096439906;0.15897252553325883;0.0;0.0;0.2615713575467101;0.35996124508740907;0.142240771893052;0.0;0.20536267282361828;0.37445492668387625;0.24578380939818295;0.20642861714605049;0.22387950702422718;0.22906704798888836;0.18132895460457293;0.19988066809966082;0.24938001762242656;0.0;0.20294501671076412;0.0;0.2106056403334786;0.1985420994853357;0.21014408887253483;0.37445528510095255;0.13139119282446812;0.18047299032942937;0.0;0.0;0.1853938724619163;0.21514441349891184;0.0;0.16593811968982394;0.26129005968049723;0.136643727989311;0.2007073528571099;0.0;0.0;0.1475795538645163;0.0;0.0;0.0;0.0;0.0;0.0;0.2024833972178309;0.0;0.0;0.0;0.31194357744801215;0.3744555367005067;0.0;0.0;0.1458746541131861;0.20248209200451028;0.21468765547159363;0.0;0.0;0.28176292996342606;0.1761719502220711;0.0;0.0
GO:1901224;0.30591709051075816;0.25232814591863;1.0;0.0;0.2824988579729675;0.39168823777040074;0.5137538625217112;0.2799220479996492;0.30179253970272274;0.2888361905961678;0.2563919297731648;0.4595372702491158;0.0;0.2666859387908508;0.30775348828992405;0.3414515534971146;0.37757551473128;0.0;0.0;0.28231305741771306;0.3530356478309673;0.0;0.0;0.24822150989702146;0.33045343240709246;0.0;0.22220964033683344;0.0;0.0;0.0;0.8976623028373726;0.3407368606668052;0.0;0.36536741542223394;0.8976624415417034;0.0;0.5344581148548503;0.0;0.39661154295816287;0.25740512039412555;0.2709856085592377;0.28501654470171695;0.4751481055026424;0.22245560522251417;0.2707447758142277;0.364404168701627;0.0;0.0;0.3521476329642545;0.34931116963461906;0.3969830925337682;0.32995550581173116;0.28231306049094484;0.20275454373376933;0.0;0.3176072176790187;0.0;0.0;0.5631576884922458;0.36440350889621165;0.0;0.3291714943394483;0.0;0.5515704376547647;0.3766656458287947;0.285569551298133;0.37661328483902223;0.29353201292038306;0.0;0.2723782889702574;0.29239539703360845;0.4591096735433554;0.3403431716809629;0.0;0.2713688208718295;0.0;0.0;0.32995550581173116;0.3406736605819337;0.20159519684115343;0.1508685142947801;0.0;0.4084803128787844;0.39724329003977965;0.22360441863173094;0.0;0.0;0.39738698722568344;0.32053041997360193;0.15114732663825253;0.0;0.28067620762270673;0.34144883028122475;0.2570510194701731;0.4598738707595326;0.37757551473128;0.347701631211523;0.4830131564479989;0.27053530407312587;0.390821864191936;0.0;0.2761795304068187;0.0;0.3412970070018548;0.31070340045093153;0.6072312068585096;0.3414493600074632;0.17263260165931854;0.4989102434967464;0.0;0.0;0.22861351161568796;0.29927298438334077;0.0;0.2715033291196106;0.8381402982340227;0.18181520950018804;0.19473941814911314;0.0;0.0;0.20170257952693688;0.0;0.0;0.0;0.0;0.0;0.0;0.32046506579219425;0.0;0.0;0.0;0.2709858110215841;0.3414497318620121;0.0;0.0;0.19853130912874864;0.32046179643466965;0.3521476329642545;0.0;0.0;0.4459362348722151;0.5457229782663301;0.0;0.0
GO:0046854;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2029135220015;0.0;0.0;0.17265788456375503;0.0;0.21593545987195198;0.0;0.21573595145001387;0.0;0.45954120537567206;0.0;0.0;0.2023711854393742;0.21622840091082524;0.0;0.0;0.0;0.0;0.0;0.16358865605709808;0.1515524923787997;0.0;0.12416770386049186;0.0;0.0;0.0;0.35927610612519434;0.0;0.3406036239430437;0.0;0.0;0.0;0.0;0.0;0.43246936233067657;0.0;0.2084569401211171;0.168276013963207;0.0;0.2016679771637043;0.0;0.0;0.18933742032994813;0.0;0.0;0.36164292525983754;0.0;0.4476683303360967;0.3616921534979571;0.0;0.208456575054217;0.20242378351891974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15938796970923869;0.0;0.0;0.0;0.0;0.474924885673452;0.0;0.0;0.0;0.18933742032994813;0.1952988828027685;0.0;0.147371826797634;0.2013578370959316;0.0;0.0;0.12955369771336023;0.19001754133190468;0.0;0.0;0.0;0.08815495821142243;0.0;0.0;0.0;0.0;0.0;0.21573595145001387;0.0;0.0;0.0;0.0;0.13767288396006178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3706748997458559;0.0;0.0;0.0;0.3900499979615674;0.0;0.0;0.0;0.0;0.19603448621150132;0.18927756296889836;0.0;0.1838312007283318;0.1380334006245442;0.5080523260474727;0.3616921534979571;0.0;0.29008817529046194;0.0;0.22409457582244258;0.5245977617170742;0.34419153486820425;0.0;0.0;0.14804524729841476;0.1679774870288169;0.0;0.0;0.2016679771637043;0.0;0.3406036239430437;0.0;0.0;0.1838312007283318;0.1838312007283318
GO:0045765;0.21717301085585392;0.2150004885230284;0.2824988579729675;0.0;1.0;0.10519000451975737;0.14303151251999774;0.23386018794348581;0.8038270735244476;0.20238695052272423;0.3544743063038145;0.3697458796553615;0.0;0.1837982116152279;0.21877182357574382;0.484264586084023;0.4484013608882741;0.0;0.0;0.1968564014257026;0.4064741911486426;0.0;0.0;0.4236462187127491;0.370089149518136;0.0;0.14823347809171933;0.0;0.0;0.0;0.2824988246139957;0.21024513922526464;0.0;0.42721884360490836;0.28249888157292796;0.0;0.28250159574394024;0.0;0.45358762240089545;0.17618574582740604;0.23411234700043781;0.4535920826344823;0.38755994131093524;0.22037231957897652;0.18716054931984247;0.42557524042506284;0.0;0.0;0.405004872616616;0.3205119802698403;0.3029585028542004;0.3693092439206349;0.19685640402392784;0.19671254473893937;0.0;0.22750954477653929;0.0;0.0;0.1591481019298805;0.4255741159563459;0.0;0.17548192876379556;0.0;0.179194670066996;0.28272231643620993;0.30336464156636966;0.2826710253480236;0.20642208516459024;0.0;0.38577794991187536;0.5337975509051697;0.2645273431328292;0.3857763450512614;0.0;0.1876793146731942;0.0;0.0;0.3693092439206349;0.3863071261189282;0.2857044387407632;0.19349945425619552;0.0;0.31469289946279944;0.3032220527242547;0.22178276546698386;0.0;0.0;0.30336764972544245;0.44323443901159937;0.13912557431083195;0.0;0.19547424980236788;0.4842591085149975;0.21977634606750074;0.37010061613468;0.4484013608882741;0.1876555100247424;0.2824988066160406;0.18698652483393066;0.21636159245307182;0.0;0.19169471242932015;0.0;0.3873094199145012;0.3398575814535078;0.385364469588978;0.48426017402150034;0.1623673393035015;0.15914799063812352;0.0;0.0;0.200639607753037;0.2113803240744446;0.0;0.1403041739429355;0.302710454531525;0.172612775443795;0.23411632563628632;0.0;0.0;0.1954766211383213;0.0;0.0;0.0;0.0;0.0;0.0;0.4431094798876093;0.0;0.0;0.0;0.23411255728094363;0.48426092198119886;0.0;0.0;0.19176718614773455;0.35461661927370247;0.405004872616616;0.0;0.0;0.3546143629872811;0.15340536440486158;0.0;0.0
GO:0007257;0.45782170499377134;0.13523236275512188;0.39168823777040074;0.0;0.10519000451975737;1.0;0.6864363078642548;0.28606440943945854;0.12362842107146971;0.14506218165108156;0.12663640794912379;0.1783266007639401;0.0;0.31371865573680424;0.1496831349629277;0.1298044933006999;0.13470376953499183;0.0;0.0;0.5961041598597612;0.13144412129895983;0.0;0.0;0.10004572999923626;0.12818268976266675;0.0;0.14383126107322186;0.0;0.0;0.0;0.39168822230376443;0.18922211745991563;0.0;0.13311695004860546;0.3916882487123435;0.0;0.23320580714010158;0.0;0.16798407980095645;0.3079216306645103;0.35456622169792346;0.12071771045399131;0.1806295336964849;0.10786905450642767;0.14034887417523784;0.13298887248659486;0.0;0.0;0.13132082453708888;0.1588723032240844;0.16805069722763363;0.12810769960099305;0.5961041631557745;0.2237402457615071;0.0;0.15197269666302868;0.0;0.0;0.7581927663465908;0.1329887846085654;0.0;0.27131043693912654;0.0;0.3880715842567388;0.1642990965901911;0.12081680429803739;0.1642891333588558;0.6079056150684777;0.0;0.10375452413301374;0.1065326248420791;0.2060774869303085;0.12964398948159667;0.0;0.39294312412418086;0.0;0.0;0.12810769960099305;0.12969191497247481;0.18120091505150301;0.06801703701476569;0.0;0.19403332670866327;0.1680973068541534;0.21429931401773042;0.0;0.0;0.16812303248431484;0.12666165702532006;0.08778643296943708;0.0;0.4825612728968742;0.12980409974565313;0.1365802324519158;0.20350282808426048;0.13470376953499183;0.180051118856004;0.2107591788215142;0.5114316785907495;0.19096142640652794;0.0;0.14179530998633177;0.0;0.12978215231726628;0.19870517083701633;0.25848557463685073;0.12980417630119376;0.09462645676526316;0.6874094764334724;0.0;0.0;0.14180085128354183;0.3728259411479553;0.0;0.3948655998853527;0.3549274759238696;0.19286155451909692;0.21915731052289184;0.0;0.0;0.2847818588059422;0.0;0.0;0.0;0.0;0.0;0.0;0.12665145048004575;0.0;0.0;0.0;0.3545663589623732;0.12980423004117747;0.0;0.0;0.10191384728675316;0.1266509398292132;0.13132082453708888;0.0;0.0;0.17624066599115265;0.7450451165552449;0.0;0.0
GO:0042531;0.5838675523847873;0.1681186110124495;0.5137538625217112;0.0;0.14303151251999774;0.6864363078642548;1.0;0.3094999783710984;0.1645851633642119;0.18358173276574147;0.1699596315347978;0.24031586383371348;0.0;0.392848202389333;0.19104572706143202;0.17571541171376914;0.1848147306945428;0.0;0.0;0.7521062964438784;0.1787334880293778;0.0;0.0;0.1336846796733772;0.17275655773404416;0.0;0.15419606421917662;0.0;0.0;0.0;0.5137538359129282;0.21410024395360736;0.0;0.18184072257713974;0.5137538813462167;0.0;0.3058823156460687;0.0;0.22190431430835492;0.3838001614163075;0.44493633678946837;0.15946634818372726;0.2445170112176052;0.1377860980525785;0.17609963522106772;0.1816018118142473;0.0;0.0;0.17850559310033032;0.20627636608478167;0.22202057646670026;0.17262037367608024;0.8010939232890554;0.28227107335909724;0.0;0.19479389454834575;0.0;0.0;0.8910257218133216;0.1816016479478328;0.0;0.3380183978314421;0.0;0.4846021489457656;0.21551898225150823;0.15963931278908017;0.2155018390192794;0.7709908045861904;0.0;0.1403904120272759;0.14552534036633263;0.26844110843378594;0.1754214195645962;0.0;0.49318660230281863;0.0;0.0;0.17262037367608024;0.17550917696114499;0.1038314440363969;0.08850461003417502;0.0;0.22557611617913617;0.2221019381871015;0.27392409676651025;0.0;0.0;0.2221468510315857;0.17000511457774595;0.10662789704328386;0.0;0.50404945509773;0.17571469053110816;0.17020484743839048;0.24041326166236537;0.1848147306945428;0.22598070003236062;0.2764401115194947;0.4427424408480101;0.24343705453157707;0.0;0.17838281354076924;0.0;0.1756744747049904;0.2655799863902141;0.3130966207861076;0.17571483081766087;0.11689076331779463;0.8472841936424903;0.0;0.0;0.16882417659471904;0.47407256400376835;0.0;0.45904959616710417;0.4688739222529567;0.23984597683961872;0.2750155739617694;0.0;0.0;0.30584317655844573;0.0;0.0;0.0;0.0;0.0;0.0;0.16998672801979636;0.0;0.0;0.0;0.444936552941413;0.17571492929518023;0.0;0.0;0.12821604004202483;0.16998580813564126;0.17850559310033032;0.0;0.0;0.23654300105038875;0.8720575991764201;0.0;0.0
GO:0051091;0.42456578813391216;0.19654159523035977;0.2799220479996492;0.0;0.23386018794348581;0.28606440943945854;0.3094999783710984;1.0;0.25623058586365394;0.1849384243860982;0.32249718359014573;0.3316506786602928;0.0;0.7039381842255182;0.19565461961710226;0.2842626506712711;0.30886342246615606;0.0;0.0;0.3953047474625194;0.29224595607671283;0.0;0.0;0.20986880469039598;0.27659876229584784;0.0;0.14594665288144462;0.0;0.0;0.0;0.27992202615043066;0.2281050776009595;0.0;0.30064598689027877;0.2799220634569799;0.0;0.233328684638528;0.0;0.29276663932577174;0.6818482943141718;0.48209306374920186;0.24403526378052434;0.3410301154916568;0.1966769799046896;0.209411209250018;0.2999934702333682;0.0;0.0;0.29163716499651215;0.2623496914802767;0.2930014390010869;0.276249821365255;0.3953047513063009;0.497917093228572;0.0;0.24136101789232045;0.0;0.0;0.3365567367366191;0.2999930230630742;0.0;0.6465742837538131;0.0;0.6906346644233304;0.2800683679692184;0.24444056153930305;0.2800347896470715;0.4092773385361258;0.0;0.22688154136577848;0.24060160075227158;0.22329941618804489;0.28349403897266795;0.0;0.5498578667773276;0.0;0.0;0.276249821365255;0.28372330527256934;0.28443769236585137;0.13115607346394098;0.0;0.2502497068929666;0.2931658324085233;0.7682018395568138;0.0;0.0;0.29325660734477477;0.2696123528462307;0.13878746566231634;0.0;0.4672836393081158;0.2842607632707549;0.16658429933152255;0.27660388821570897;0.30886342246615606;0.20982428831627292;0.23332716192394;0.38352840819674294;0.23286964834631044;0.0;0.21317469859003915;0.0;0.28415552994667664;0.5187627034620651;0.3424904955594932;0.2842611304126533;0.15669440518929564;0.3365565541396263;0.0;0.0;0.1430066480876809;0.5628656238718032;0.0;0.3320081816001261;0.29284662219104896;0.6385250534290378;0.4472130524212114;0.0;0.0;0.3949122838614079;0.0;0.0;0.0;0.0;0.0;0.0;0.26956611170820177;0.0;0.0;0.0;0.4820933868631754;0.28426138813695456;0.0;0.0;0.17774020500536458;0.26956379840626654;0.29163716499651215;0.0;0.0;0.32339376501978434;0.327057764595556;0.0;0.0
GO:0045766;0.2400565141955538;0.27117290486670176;0.30179253970272274;0.0;0.8038270735244476;0.12362842107146971;0.1645851633642119;0.25623058586365394;1.0;0.22548358951621486;0.2922614224986726;0.3780632309364352;0.0;0.20683211298978035;0.24161857646460275;0.5466691667052659;0.3532744784699892;0.0;0.0;0.2199732892841289;0.32672306150208363;0.0;0.0;0.35198204571417024;0.3783504007530316;0.0;0.1700817360649709;0.0;0.0;0.0;0.30179250923426726;0.233257114369922;0.0;0.33999311583734143;0.3017925612577734;0.0;0.2415273232299906;0.0;0.5705536501585041;0.19908527315003385;0.2928401993996351;0.3838447556067358;0.39283913576140683;0.19461726440320298;0.21023352984270108;0.33895133182623394;0.0;0.0;0.3257730744003175;0.3864882797881354;0.32028512759529193;0.3022725022171378;0.21997329188053;0.17593011498989658;0.0;0.25010883063891537;0.0;0.0;0.181512616380157;0.33895061853055286;0.0;0.1587526415409364;0.0;0.20215495302999498;0.30199661233288516;0.2566156563496151;0.3019497750729555;0.22948340313353657;0.0;0.31321647843704503;0.4248154595444733;0.22826657710918963;0.3913712915660075;0.0;0.21075722537371736;0.0;0.0;0.3022725022171378;0.3135652191696821;0.23187300583554277;0.16720847350910428;0.0;0.3307188819251005;0.32052083112159985;0.19571647355926;0.0;0.0;0.3206510174659629;0.5084854237764039;0.1283982786739309;0.0;0.2185910820865533;0.5466641506643708;0.27662108024775894;0.37835999172683177;0.3532744784699892;0.210733200912946;0.2415252844996899;0.21005778577526976;0.2392627316339224;0.0;0.21480088638772368;0.0;0.39263311844348414;0.2822527156113211;0.3129438590032132;0.5466651263952763;0.14794235710636588;0.1815125005216568;0.0;0.0;0.26632051058416567;0.23437468720549492;0.0;0.16169070936162885;0.3200632300719073;0.15640079842586146;0.21043882702546068;0.0;0.0;0.17494088731727017;0.0;0.0;0.0;0.0;0.0;0.0;0.36531381667126733;0.0;0.0;0.0;0.2928404358283753;0.5466658113342007;0.0;0.0;0.17196396555097646;0.2923581583251952;0.3257730744003175;0.0;0.0;0.36530765194795556;0.17551535388473466;0.0;0.0
GO:0006957;0.1763619848681173;0.15068827117839148;0.2888361905961678;0.2029135220015;0.20238695052272423;0.14506218165108156;0.18358173276574147;0.1849384243860982;0.22548358951621486;1.0;0.18862687541130077;0.2409911119977204;0.1327924331563076;0.15774588442196014;0.9141235237277663;0.24691046007824755;0.21229000232323617;0.22815309264708272;0.2826532122709116;0.16527622731444228;0.20240565856997414;0.0;0.2111323973894476;0.18416706748749834;0.24110776404687959;0.14934117021855656;0.2931460482286734;0.0;0.12736188641709528;0.0;0.28883617054139155;0.44360633435838204;0.1333711174427371;0.20742097227456605;0.2888362047840117;0.22965057670700312;0.2075559708395962;0.44989288157304014;0.21598401451894064;0.15319933017613904;0.15983331771751547;0.17285351633517082;0.24691104008512035;0.3922960445797088;0.22228823666674172;0.20703276651837355;0.13018516474860536;0.14276160940839616;0.2020406658742699;0.1958836035046069;0.21613730996681538;0.1927469188983052;0.16527622878016787;0.13220601410954122;0.36167842728999955;0.292105569676295;0.2768442695730132;0.36171736557489004;0.1984128742709142;0.20703250040087548;0.0;0.1527729332384151;0.0;0.2157149797080053;0.20765129129121837;0.17310754831687117;0.20762914619086986;0.17058779641228886;0.1248011227019036;0.19713922280621063;0.20741641500323574;0.1995820795487646;0.24633036298003227;0.34167274876547443;0.1600187861767655;0.13916798534232364;0.0;0.1927469188983052;0.19727731857911637;0.14584798367075003;0.11731159370829296;0.0;0.30732263250437475;0.3009618438912918;0.14307565676144574;0.0;0.31602271612458055;0.21630387162143724;0.23578195278647257;0.1034324723743741;0.18690675203404974;0.16449471987927552;0.24690903609846593;0.3312228803712317;0.3355344085284245;0.21229000232323617;0.285349584875672;0.2075547659340076;0.15961525756332345;0.31375568349896116;0.14916545167706838;0.22593801535363775;0.0;0.34352901854798257;0.18440652793353618;0.24619589725962368;0.2469093130947914;0.1446335187283702;0.1984127747910525;0.3687855810219208;0.0;0.24263213137042763;0.17327590641903048;0.38378527202525237;0.2815133652459535;0.30063909490225077;0.12086481449244288;0.1279164868416137;0.0;0.14240965959250843;0.1316466100195112;0.1393044382301926;0.1495583744466776;0.15732660888317615;0.36171736557489004;0.22815309264708272;0.23751863472494744;0.18866858166177072;0.0;0.2243915608919426;0.34773373522539985;0.15983341573078583;0.24690950753913057;0.11773791268381414;0.13000641867241142;0.16238071121008207;0.18866716571411332;0.2020406658742699;0.42337161196746037;0.44989288157304014;0.2357440200292391;0.1932266749470658;0.1393044382301926;0.1393044382301926
