;GO:1903003;GO:0050718;GO:1901224;GO:0046854;GO:0045765;GO:0007257;GO:0042531;GO:0051091;GO:0045766;GO:0006957;GO:0032966;GO:0030307;GO:0048247;GO:0045893;GO:0006958;GO:0032722;GO:0035556;GO:0050830;GO:0030148;GO:0033138;GO:1901990;GO:0051260;GO:0006974;GO:0045779;GO:0010828;GO:0098586;GO:0001798;GO:0006607;GO:0002408;GO:0072610;GO:0051897;GO:0035666;GO:0034695;GO:0008285;GO:0043123;GO:0008203;GO:0043124;GO:0042157;GO:0045669;GO:0045944;GO:0045425;GO:0045668;GO:0048661;GO:0000165;GO:0051024;GO:0019221;GO:0043011;GO:0051384;GO:0070102;GO:0051549;GO:0048260;GO:0038128;GO:0050731;GO:0051545;GO:0016579;GO:0031295;GO:0006670;GO:0000209;GO:0043410;GO:0007249;GO:0001781;GO:0030514;GO:0007517;GO:0030513;GO:2000427;GO:2000669;GO:2000549;GO:0001934;GO:0030593;GO:0010888;GO:0001818;GO:2000660;GO:0010884;GO:0018108;GO:0045727;GO:0032494;GO:1902476;GO:0007173;GO:0007179;GO:0043547;GO:0070091;GO:0060326;GO:0002675;GO:0050871;GO:0030509;GO:0072540;GO:0051607;GO:2000676;GO:0032760;GO:0051209;GO:0071731;GO:2000158;GO:0010575;GO:2000553;GO:0090303;GO:0007186;GO:0090023;GO:2000051;GO:0043552;GO:0002690;GO:0043312;GO:0042102;GO:0006898;GO:0002606;GO:0010866;GO:0010469;GO:0032755;GO:2000562;GO:0010862;GO:0016567;GO:0046718;GO:0045627;GO:0010560;GO:0043687;GO:0001970;GO:0045745;GO:0000122;GO:0045079;GO:0097029;GO:0071479;GO:0010951;GO:0071356;GO:0070301;GO:0016311;GO:0051865;GO:0050829;GO:0006351;GO:0045599;GO:0048469;GO:0006631;GO:0006511;GO:0045086;GO:0032735;GO:0071222;GO:0002548;GO:0042130;GO:0043066;GO:0070098;GO:0045087;GO:0006508;GO:0043065;GO:0070374;GO:0071347;GO:0071346
GO:1903003;1.0;0.1071428571428571;0.16216216216216217;0.0;0.09677419354838712;0.29166666666666663;0.4117647058823529;0.2564102564102564;0.11428571428571432;0.07999999999999996;0.12121212121212122;0.19999999999999996;0.0;0.34090909090909094;0.08510638297872342;0.12903225806451613;0.1428571428571429;0.0;0.0;0.6;0.1333333333333333;0.0;0.0;0.08571428571428574;0.125;0.0;0.06060606060606055;0.0;0.0;0.0;0.16216216216216217;0.10416666666666663;0.0;0.13793103448275867;0.16216216216216217;0.0;0.10256410256410253;0.0;0.17142857142857137;0.32608695652173914;0.41463414634146345;0.10810810810810811;0.2068965517241379;0.08510638297872342;0.11538461538461542;0.13793103448275867;0.0;0.0;0.1333333333333333;0.15000000000000002;0.17142857142857137;0.125;0.6;0.21739130434782605;0.0;0.13636363636363635;0.0;0.0;0.4666666666666667;0.13793103448275867;0.0;0.17307692307692313;0.0;0.22448979591836737;0.16216216216216217;0.10810810810810811;0.16216216216216217;0.6363636363636364;0.0;0.09375;0.09999999999999998;0.09756097560975607;0.12903225806451613;0.0;0.4871794871794872;0.0;0.0;0.125;0.12903225806451613;0.06060606060606055;0.046511627906976716;0.0;0.11111111111111116;0.17142857142857137;0.2142857142857143;0.0;0.0;0.17142857142857137;0.12121212121212122;0.05797101449275366;0.0;0.6;0.12903225806451613;0.07017543859649122;0.125;0.1428571428571429;0.11538461538461542;0.10256410256410253;0.23404255319148937;0.13043478260869568;0.0;0.11764705882352944;0.0;0.12903225806451613;0.22580645161290325;0.12903225806451613;0.12903225806451613;0.06557377049180324;0.4666666666666667;0.0;0.0;0.07499999999999996;0.4722222222222222;0.0;0.40384615384615385;0.17142857142857137;0.16981132075471694;0.20833333333333337;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.41463414634146345;0.12903225806451613;0.0;0.0;0.07547169811320753;0.12121212121212122;0.1333333333333333;0.0;0.0;0.19354838709677424;0.44680851063829785;0.0;0.0
GO:0050718;0.1071428571428571;1.0;0.12765957446808507;0.0;0.09999999999999998;0.061855670103092786;0.07894736842105265;0.09259259259259256;0.13953488372093026;0.06666666666666665;0.06818181818181823;0.15000000000000002;0.0;0.09523809523809523;0.07017543859649122;0.21621621621621623;0.10526315789473684;0.0;0.0;0.09999999999999998;0.09999999999999998;0.0;0.0;0.09090909090909094;0.17948717948717952;0.0;0.052631578947368474;0.0;0.0;0.0;0.12765957446808507;0.08620689655172409;0.0;0.10256410256410253;0.12765957446808507;0.0;0.08163265306122447;0.0;0.18604651162790697;0.09230769230769231;0.1724137931034483;0.10869565217391308;0.15384615384615385;0.07017543859649122;0.5111111111111111;0.10256410256410253;0.0;0.0;0.09999999999999998;0.19148936170212771;0.2142857142857143;0.09523809523809523;0.09999999999999998;0.06451612903225812;0.0;0.11111111111111116;0.0;0.0;0.08571428571428574;0.10256410256410253;0.0;0.05970149253731338;0.0;0.09375;0.20454545454545459;0.08510638297872342;0.12765957446808507;0.10344827586206895;0.0;0.09756097560975607;0.13157894736842102;0.07843137254901966;0.125;0.0;0.09677419354838712;0.0;0.0;0.09523809523809523;0.09756097560975607;0.046511627906976716;0.037735849056603765;0.0;0.08695652173913049;0.1333333333333333;0.07017543859649122;0.0;0.0;0.1333333333333333;0.20512820512820518;0.0641025641025641;0.0;0.09999999999999998;0.21621621621621623;0.12698412698412698;0.09523809523809523;0.10526315789473684;0.11475409836065575;0.08163265306122447;0.09677419354838712;0.12727272727272732;0.0;0.09836065573770492;0.0;0.09756097560975607;0.09090909090909094;0.09756097560975607;0.21621621621621623;0.05633802816901412;0.08571428571428574;0.0;0.0;0.09090909090909094;0.10526315789473684;0.0;0.07792207792207795;0.1333333333333333;0.05882352941176472;0.09677419354838712;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.1724137931034483;0.21621621621621623;0.0;0.0;0.06349206349206349;0.09302325581395354;0.09999999999999998;0.0;0.0;0.14634146341463417;0.08333333333333337;0.0;0.0
GO:1901224;0.16216216216216217;0.12765957446808507;1.0;0.0;0.13636363636363635;0.23529411764705888;0.34042553191489366;0.1428571428571429;0.15384615384615385;0.15384615384615385;0.12;0.2857142857142857;0.0;0.13636363636363635;0.16666666666666663;0.18181818181818177;0.21052631578947367;0.0;0.0;0.14634146341463417;0.19047619047619047;0.0;0.0;0.11538461538461542;0.17391304347826086;0.0;0.10909090909090913;0.0;0.0;0.0;0.8888888888888888;0.18918918918918914;0.0;0.19999999999999996;0.8888888888888888;0.0;0.36;0.0;0.23076923076923073;0.13043478260869568;0.13953488372093026;0.1428571428571429;0.30000000000000004;0.10526315789473684;0.13953488372093026;0.19999999999999996;0.0;0.0;0.19047619047619047;0.19354838709677424;0.23076923076923073;0.17391304347826086;0.14634146341463417;0.09302325581395354;0.0;0.17142857142857137;0.0;0.0;0.3902439024390244;0.19999999999999996;0.0;0.18181818181818177;0.0;0.3783783783783784;0.2142857142857143;0.1428571428571429;0.2142857142857143;0.15384615384615385;0.0;0.13043478260869568;0.1428571428571429;0.2857142857142857;0.18181818181818177;0.0;0.13953488372093026;0.0;0.0;0.17391304347826086;0.18181818181818177;0.08333333333333337;0.05882352941176472;0.0;0.24;0.23076923076923073;0.10526315789473684;0.0;0.0;0.23076923076923073;0.16666666666666663;0.06666666666666665;0.0;0.14634146341463417;0.18181818181818177;0.13043478260869568;0.2857142857142857;0.21052631578947367;0.19512195121951215;0.3076923076923077;0.13953488372093026;0.22857142857142854;0.0;0.1428571428571429;0.0;0.18181818181818177;0.16000000000000003;0.4444444444444444;0.18181818181818177;0.07692307692307687;0.32558139534883723;0.0;0.0;0.1159420289855072;0.1578947368421053;0.0;0.1428571428571429;0.7777777777777778;0.08163265306122447;0.0888888888888889;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.13953488372093026;0.18181818181818177;0.0;0.0;0.09090909090909094;0.16666666666666663;0.19047619047619047;0.0;0.0;0.2727272727272727;0.37209302325581395;0.0;0.0
GO:0046854;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.06896551724137934;0.0;0.10256410256410253;0.0;0.09090909090909094;0.0;0.2857142857142857;0.0;0.0;0.08333333333333337;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.05882352941176472;0.0;0.046511627906976716;0.0;0.0;0.0;0.19999999999999996;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.2647058823529411;0.0;0.08695652173913049;0.06666666666666665;0.0;0.08333333333333337;0.0;0.0;0.07692307692307687;0.0;0.0;0.19999999999999996;0.0;0.27586206896551724;0.19999999999999996;0.0;0.08695652173913049;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.07692307692307687;0.07999999999999996;0.0;0.05714285714285716;0.08333333333333337;0.0;0.0;0.04878048780487809;0.07692307692307687;0.0;0.0;0.0;0.031746031746031744;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2068965517241379;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.07999999999999996;0.07692307692307687;0.0;0.07407407407407407;0.052631578947368474;0.33333333333333337;0.19999999999999996;0.0;0.15000000000000002;0.0;0.09523809523809523;0.34782608695652173;0.1875;0.0;0.0;0.05714285714285716;0.06666666666666665;0.0;0.0;0.08333333333333337;0.0;0.18181818181818177;0.0;0.0;0.07407407407407407;0.07407407407407407
GO:0045765;0.09677419354838712;0.09999999999999998;0.13636363636363635;0.0;1.0;0.04166666666666663;0.05882352941176472;0.1071428571428571;0.6153846153846154;0.09090909090909094;0.1875;0.19999999999999996;0.0;0.07894736842105265;0.09999999999999998;0.3076923076923077;0.2727272727272727;0.0;0.0;0.08571428571428574;0.23076923076923073;0.0;0.0;0.25;0.19999999999999996;0.0;0.061224489795918324;0.0;0.0;0.0;0.13636363636363635;0.09375;0.0;0.25;0.13636363636363635;0.0;0.13636363636363635;0.0;0.2777777777777778;0.07499999999999996;0.11111111111111116;0.2777777777777778;0.2142857142857143;0.09999999999999998;0.08108108108108103;0.25;0.0;0.0;0.23076923076923073;0.16666666666666663;0.15000000000000002;0.19999999999999996;0.08571428571428574;0.08571428571428574;0.0;0.10344827586206895;0.0;0.0;0.06666666666666665;0.25;0.0;0.07499999999999996;0.0;0.07692307692307687;0.13636363636363635;0.15000000000000002;0.13636363636363635;0.09090909090909094;0.0;0.2142857142857143;0.36363636363636365;0.125;0.2142857142857143;0.0;0.08108108108108103;0.0;0.0;0.19999999999999996;0.2142857142857143;0.1333333333333333;0.07999999999999996;0.0;0.1578947368421053;0.15000000000000002;0.09999999999999998;0.0;0.0;0.15000000000000002;0.2666666666666667;0.05769230769230771;0.0;0.08571428571428574;0.3076923076923077;0.10256410256410253;0.19999999999999996;0.2727272727272727;0.08108108108108103;0.13636363636363635;0.08108108108108103;0.09677419354838712;0.0;0.08333333333333337;0.0;0.2142857142857143;0.17647058823529416;0.2142857142857143;0.3076923076923077;0.06818181818181823;0.06666666666666665;0.0;0.0;0.09677419354838712;0.09375;0.0;0.05769230769230771;0.15000000000000002;0.07317073170731703;0.11111111111111116;0.0;0.0;0.08571428571428574;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.11111111111111116;0.3076923076923077;0.0;0.0;0.08333333333333337;0.1875;0.23076923076923073;0.0;0.0;0.1875;0.06382978723404253;0.0;0.0
GO:0007257;0.29166666666666663;0.061855670103092786;0.23529411764705888;0.0;0.04166666666666663;1.0;0.527027027027027;0.15384615384615385;0.052631578947368474;0.0674157303370787;0.05405405405405406;0.08450704225352113;0.0;0.17647058823529416;0.06976744186046513;0.05555555555555558;0.05797101449275366;0.0;0.0;0.42647058823529416;0.05633802816901412;0.0;0.0;0.03947368421052633;0.0547945205479452;0.0;0.06730769230769229;0.0;0.0;0.0;0.23529411764705888;0.09302325581395354;0.0;0.05714285714285716;0.23529411764705888;0.0;0.12;0.0;0.07894736842105265;0.1724137931034483;0.20731707317073167;0.05128205128205132;0.08571428571428574;0.045454545454545414;0.06451612903225812;0.05714285714285716;0.0;0.0;0.05633802816901412;0.07407407407407407;0.07894736842105265;0.0547945205479452;0.42647058823529416;0.11494252873563215;0.0;0.07058823529411762;0.0;0.0;0.5970149253731343;0.05714285714285716;0.0;0.1460674157303371;0.0;0.23170731707317072;0.07692307692307687;0.05128205128205132;0.07692307692307687;0.417910447761194;0.0;0.04109589041095896;0.04225352112676062;0.10256410256410253;0.05555555555555558;0.0;0.23750000000000004;0.0;0.0;0.0547945205479452;0.05555555555555558;0.08571428571428574;0.023809523809523836;0.0;0.09459459459459463;0.07894736842105265;0.10843373493975905;0.0;0.0;0.07894736842105265;0.05405405405405406;0.036363636363636376;0.0;0.31081081081081086;0.05555555555555558;0.0625;0.09999999999999998;0.05797101449275366;0.08791208791208793;0.10526315789473684;0.33783783783783783;0.09411764705882353;0.0;0.06521739130434778;0.0;0.05555555555555558;0.09722222222222221;0.13432835820895528;0.05555555555555558;0.039215686274509776;0.5285714285714286;0.0;0.0;0.0672268907563025;0.22077922077922074;0.0;0.23913043478260865;0.20588235294117652;0.0957446808510638;0.1123595505617978;0.0;0.0;0.15476190476190477;0.0;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.20731707317073167;0.05555555555555558;0.0;0.0;0.04255319148936165;0.05405405405405406;0.05633802816901412;0.0;0.0;0.08333333333333337;0.6029411764705883;0.0;0.0
GO:0042531;0.4117647058823529;0.07894736842105265;0.34042553191489366;0.0;0.05882352941176472;0.527027027027027;1.0;0.1694915254237288;0.07272727272727275;0.08823529411764708;0.07547169811320753;0.12;0.0;0.234375;0.09230769230769231;0.07843137254901966;0.08333333333333337;0.0;0.0;0.6170212765957447;0.07999999999999996;0.0;0.0;0.054545454545454564;0.07692307692307687;0.0;0.0714285714285714;0.0;0.0;0.0;0.34042553191489366;0.10606060606060608;0.0;0.08163265306122447;0.34042553191489366;0.0;0.16666666666666663;0.0;0.10909090909090913;0.2272727272727273;0.2786885245901639;0.07017543859649122;0.12244897959183676;0.05970149253731338;0.08333333333333337;0.08163265306122447;0.0;0.0;0.07999999999999996;0.09999999999999998;0.10909090909090913;0.07692307692307687;0.6521739130434783;0.1515151515151515;0.0;0.09375;0.0;0.0;0.8297872340425532;0.08163265306122447;0.0;0.19117647058823528;0.0;0.3114754098360656;0.10526315789473684;0.07017543859649122;0.10526315789473684;0.6086956521739131;0.0;0.05769230769230771;0.06000000000000005;0.14035087719298245;0.07843137254901966;0.0;0.3220338983050848;0.0;0.0;0.07692307692307687;0.07843137254901966;0.037735849056603765;0.031746031746031744;0.0;0.11111111111111116;0.10909090909090913;0.14516129032258063;0.0;0.0;0.10909090909090913;0.07547169811320753;0.0449438202247191;0.0;0.33333333333333337;0.07843137254901966;0.07999999999999996;0.12;0.08333333333333337;0.11428571428571432;0.1454545454545455;0.2786885245901639;0.125;0.0;0.08450704225352113;0.0;0.07843137254901966;0.13725490196078427;0.17021276595744683;0.07843137254901966;0.04938271604938271;0.7551020408163265;0.0;0.0;0.08163265306122447;0.3035714285714286;0.0;0.29166666666666663;0.2978723404255319;0.12328767123287676;0.1470588235294118;0.0;0.0;0.16923076923076918;0.0;0.0;0.0;0.0;0.0;0.0;0.07547169811320753;0.0;0.0;0.0;0.2786885245901639;0.07843137254901966;0.0;0.0;0.0547945205479452;0.07547169811320753;0.07999999999999996;0.0;0.0;0.11764705882352944;0.7959183673469388;0.0;0.0
GO:0051091;0.2564102564102564;0.09259259259259256;0.1428571428571429;0.0;0.1071428571428571;0.15384615384615385;0.1694915254237288;1.0;0.125;0.08510638297872342;0.1724137931034483;0.1785714285714286;0.0;0.5555555555555556;0.09090909090909094;0.1428571428571429;0.16000000000000003;0.0;0.0;0.2325581395348837;0.14814814814814814;0.0;0.0;0.09375;0.13793103448275867;0.0;0.06349206349206349;0.0;0.0;0.0;0.1428571428571429;0.11111111111111116;0.0;0.15384615384615385;0.1428571428571429;0.0;0.11111111111111116;0.0;0.1515151515151515;0.5263157894736843;0.30952380952380953;0.11764705882352944;0.18518518518518523;0.09090909090909094;0.09999999999999998;0.15384615384615385;0.0;0.0;0.14814814814814814;0.13157894736842102;0.1515151515151515;0.13793103448275867;0.2325581395348837;0.32499999999999996;0.0;0.11904761904761907;0.0;0.0;0.18867924528301883;0.15384615384615385;0.0;0.4871794871794872;0.0;0.5405405405405406;0.1428571428571429;0.11764705882352944;0.1428571428571429;0.24390243902439024;0.0;0.10344827586206895;0.11111111111111116;0.10526315789473684;0.1428571428571429;0.0;0.375;0.0;0.0;0.13793103448275867;0.1428571428571429;0.1428571428571429;0.050000000000000044;0.0;0.12121212121212122;0.1515151515151515;0.6551724137931034;0.0;0.0;0.1515151515151515;0.1333333333333333;0.06060606060606055;0.0;0.29268292682926833;0.1428571428571429;0.07407407407407407;0.13793103448275867;0.16000000000000003;0.09999999999999998;0.11111111111111116;0.2222222222222222;0.11363636363636365;0.0;0.10204081632653061;0.0;0.1428571428571429;0.34615384615384615;0.18518518518518523;0.1428571428571429;0.06896551724137934;0.18867924528301883;0.0;0.0;0.0641025641025641;0.38888888888888884;0.0;0.18644067796610164;0.1515151515151515;0.475;0.2790697674418605;0.0;0.0;0.2325581395348837;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.30952380952380953;0.1428571428571429;0.0;0.0;0.07999999999999996;0.1333333333333333;0.14814814814814814;0.0;0.0;0.1724137931034483;0.18181818181818177;0.0;0.0
GO:0045766;0.11428571428571432;0.13953488372093026;0.15384615384615385;0.0;0.6153846153846154;0.052631578947368474;0.07272727272727275;0.125;1.0;0.10810810810810811;0.1428571428571429;0.21052631578947367;0.0;0.09523809523809523;0.11764705882352944;0.375;0.1875;0.0;0.0;0.10256410256410253;0.16666666666666663;0.0;0.0;0.19047619047619047;0.21052631578947367;0.0;0.07547169811320753;0.0;0.0;0.0;0.15384615384615385;0.11111111111111116;0.0;0.17647058823529416;0.15384615384615385;0.0;0.11111111111111116;0.0;0.4;0.09090909090909094;0.15384615384615385;0.21739130434782605;0.2222222222222222;0.08571428571428574;0.09756097560975607;0.17647058823529416;0.0;0.0;0.16666666666666663;0.2222222222222222;0.16666666666666663;0.15000000000000002;0.10256410256410253;0.07499999999999996;0.0;0.12121212121212122;0.0;0.0;0.08163265306122447;0.17647058823529416;0.0;0.06666666666666665;0.0;0.09302325581395354;0.15384615384615385;0.12;0.15384615384615385;0.10810810810810811;0.0;0.1578947368421053;0.25;0.10344827586206895;0.2222222222222222;0.0;0.09756097560975607;0.0;0.0;0.15000000000000002;0.1578947368421053;0.09999999999999998;0.06666666666666665;0.0;0.17391304347826086;0.16666666666666663;0.08571428571428574;0.0;0.0;0.16666666666666663;0.33333333333333337;0.052631578947368474;0.0;0.10256410256410253;0.375;0.1428571428571429;0.21052631578947367;0.1875;0.09756097560975607;0.11111111111111116;0.09756097560975607;0.11428571428571432;0.0;0.09999999999999998;0.0;0.2222222222222222;0.13636363636363635;0.1578947368421053;0.375;0.061224489795918324;0.08163265306122447;0.0;0.0;0.140625;0.11111111111111116;0.0;0.0714285714285714;0.16666666666666663;0.06521739130434778;0.09756097560975607;0.0;0.0;0.07499999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.15384615384615385;0.375;0.0;0.0;0.07317073170731703;0.1428571428571429;0.16666666666666663;0.0;0.0;0.19999999999999996;0.07843137254901966;0.0;0.0
GO:0006957;0.07999999999999996;0.06666666666666665;0.15384615384615385;0.09523809523809523;0.09090909090909094;0.0674157303370787;0.08823529411764708;0.08510638297872342;0.10810810810810811;1.0;0.08333333333333337;0.11764705882352944;0.05128205128205132;0.07017543859649122;0.8928571428571429;0.12121212121212122;0.09677419354838712;0.11111111111111116;0.15000000000000002;0.07407407407407407;0.09090909090909094;0.0;0.09677419354838712;0.08108108108108103;0.11764705882352944;0.05882352941176472;0.16129032258064513;0.0;0.04878048780487809;0.0;0.15384615384615385;0.2790697674418605;0.05128205128205132;0.09375;0.15384615384615385;0.11111111111111116;0.09756097560975607;0.2857142857142857;0.10256410256410253;0.06779661016949157;0.0714285714285714;0.07499999999999996;0.12121212121212122;0.2325581395348837;0.11111111111111116;0.09375;0.050000000000000044;0.05555555555555558;0.09090909090909094;0.09090909090909094;0.10256410256410253;0.08571428571428574;0.07407407407407407;0.054545454545454564;0.21052631578947367;0.15555555555555556;0.14634146341463417;0.21052631578947367;0.09677419354838712;0.09375;0.0;0.06779661016949157;0.0;0.1071428571428571;0.09756097560975607;0.07499999999999996;0.09756097560975607;0.07692307692307687;0.04761904761904767;0.08823529411764708;0.09375;0.09302325581395354;0.12121212121212122;0.19512195121951215;0.0714285714285714;0.05405405405405406;0.0;0.08571428571428574;0.08823529411764708;0.05714285714285716;0.0444444444444444;0.0;0.16666666666666663;0.16216216216216217;0.06000000000000005;0.0;0.17142857142857137;0.10256410256410253;0.11428571428571432;0.04166666666666663;0.08333333333333337;0.07407407407407407;0.12121212121212122;0.18867924528301883;0.1875;0.09677419354838712;0.15384615384615385;0.09756097560975607;0.0714285714285714;0.17391304347826086;0.06382978723404253;0.1132075471698113;0.0;0.19354838709677424;0.08108108108108103;0.12121212121212122;0.12121212121212122;0.06349206349206349;0.09677419354838712;0.21621621621621623;0.0;0.1282051282051282;0.07843137254901966;0.22857142857142854;0.15384615384615385;0.16216216216216217;0.049180327868852514;0.052631578947368474;0.0;0.05555555555555558;0.054545454545454564;0.05405405405405406;0.06382978723404253;0.0625;0.21052631578947367;0.11111111111111116;0.12;0.08333333333333337;0.0;0.10810810810810811;0.19999999999999996;0.0714285714285714;0.12121212121212122;0.0444444444444444;0.050000000000000044;0.07272727272727275;0.08333333333333337;0.09090909090909094;0.2142857142857143;0.2857142857142857;0.11428571428571432;0.09375;0.05405405405405406;0.05405405405405406
