;GO:0022408;GO:0015670;GO:0015031;GO:0046697;GO:0072070;GO:0060766;GO:1990253;GO:0000186;GO:0045892;GO:0051088;GO:0045893;GO:0071498;GO:0032849;GO:0050715;GO:0010811;GO:0071895;GO:0019521;GO:0050714;GO:0015701;GO:0061444;GO:0065003;GO:2000096;GO:2000370;GO:1900025;GO:0042542;GO:1900028;GO:0051016;GO:0051497;GO:0001953;GO:0045780;GO:0030099;GO:0016241;GO:0050727;GO:2000643;GO:0032436;GO:0035026;GO:0034613;GO:0045665;GO:0038095;GO:0045669;GO:0045944;GO:0002223;GO:0097067;GO:0002456;GO:0097187;GO:0007229;GO:0045672;GO:0051384;GO:0010633;GO:0033630;GO:0051549;GO:0060391;GO:2000391;GO:0048545;GO:0002076;GO:2000661;GO:0030511;GO:0007050;GO:0036179;GO:0040036;GO:0032495;GO:0045445;GO:0007179;GO:0045446;GO:0032091;GO:0045602;GO:0051044;GO:0019322;GO:0016055;GO:0051603;GO:0030501;GO:1904263;GO:0006098;GO:0009247;GO:0043312;GO:0006897;GO:0060675;GO:0006898;GO:0030855;GO:0030216;GO:0072015;GO:0051174;GO:0046034;GO:0072017;GO:0010469;GO:0030336;GO:0010862;GO:0030335;GO:0046718;GO:0009051;GO:0032230;GO:2001150;GO:0006468;GO:0045747;GO:0061314;GO:0043687;GO:0090191;GO:2000738;GO:0010718;GO:0071233;GO:2000737;GO:1903077;GO:0045639;GO:0033033;GO:0038166;GO:0034241;GO:0045599;GO:0007166;GO:0061309;GO:0090090;GO:0042491;GO:0071222;GO:0045087;GO:0043066;GO:0070498;GO:0016266;GO:0030311
GO:0022408;1.0;0.0;0.0;0.0;0.0;0.4575001414349161;0.0;0.34527357570737316;0.5514931892753769;0.0;0.46506315480287075;0.0;0.4204967113518332;0.4385391358675312;0.6590628687009801;0.0;0.0;0.4693266712938833;0.0;0.0;0.0;0.3285720773833238;0.34406081617659207;0.6836137444530377;0.0;0.4406704764499991;0.4210404200844867;0.4406704764499991;0.7172730744228716;0.3449085641634313;0.0;0.44313394566307757;0.4827227182230762;0.40366704636691625;0.3580648617201696;0.0;0.0;0.5366069671730279;0.3978354743624166;0.3978354743624166;0.4420287082713325;0.38100580937749967;0.0;0.0;0.0;0.38100580937749967;0.360890481161509;0.0;0.5138207083941664;0.6254035387311463;0.36137575301198727;0.34406081617659207;0.34406081617659207;0.0;0.0;0.34406081617659207;0.38100580937749967;0.5373811108330633;0.0;0.4570158221685026;0.0;0.0;0.4413395272481267;0.0;0.3976936437670044;0.5024089853954363;0.36137575301198727;0.0;0.4830960582215298;0.0;0.36173822914834824;0.3285720773833238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5532103394879094;0.0;0.0;0.4830960582215298;0.5671694841957529;0.34406081617659207;0.46521352376832437;0.0;0.0;0.36137575301198727;0.3449085641634313;0.0;0.3782054179969042;0.3978354743624166;0.0;0.449387326309263;0.43691274631843724;0.42825265220948666;0.0;0.5504679858717033;0.46179021036449047;0.4483244693171673;0.4797477484060198;0.4146651393473335;0.36137575301198727;0.5069639329859932;0.5452655857201334;0.0;0.4940192522515855;0.0;0.0;0.0;0.5723161376142067;0.38100580937749967;0.0;0.0
GO:0015670;0.0;1.0;0.574095583211897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44392301154788216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5184256629262529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4975182424205869;0.5143036785867228;0.0;0.47564388257771345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.574095583211897;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55726591822698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7641040480742806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.60084403070416;0.0;0.5663255522673947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046697;0.0;0.0;0.0;1.0;0.5927528474562784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5235383555381539;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013371908646149;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.4730493605834032;0.0;0.4997237484841964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.5591411283905556;0.4730493605834032;0.528011578765408;0.0;0.0;0.6095825124411953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013371908646149;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072070;0.0;0.0;0.0;0.5927528474562784;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5403680205230708;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5181668558495318;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.48987902556832014;0.0;0.5165534134691132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.5759707933754725;0.48987902556832014;0.544841243750325;0.0;0.0;0.7289389138144144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5181668558495318;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060766;0.4575001414349161;0.0;0.0;0.0;0.0;1.0;0.0;0.4018360528693195;0.4265489292465517;0.0;0.3475638806328206;0.0;0.29020615116898657;0.31773619341095005;0.29008335545486924;0.0;0.0;0.34438241126505803;0.0;0.0;0.0;0.3756469368190046;0.22656154200654188;0.3330411532565691;0.0;0.3157262164211739;0.3002374776279056;0.3157262164211739;0.366700483226403;0.22410562170685017;0.0;0.32233100320649644;0.4717306554292941;0.2733764861840696;0.24550746639846743;0.0;0.0;0.41166270714420267;0.3334312295191709;0.27289121433359137;0.32722688688175416;0.316601564534254;0.0;0.0;0.0;0.2560615493486744;0.24339120699145883;0.0;0.40316020457683227;0.2564240254850354;0.24057281055540614;0.395276993184517;0.22656154200654188;0.0;0.0;0.395276993184517;0.395276993184517;0.3999180524540685;0.0;0.4980895605371805;0.0;0.0;0.31639526721930145;0.0;0.28019436959695426;0.3721184252125898;0.24057281055540614;0.0;0.3581517981927046;0.0;0.24093528669176711;0.3756469368190046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42291977930506286;0.0;0.0;0.5468310335796243;0.43687892401290623;0.395276993184517;0.3444105813117433;0.0;0.0;0.3629176854782333;0.22410562170685017;0.0;0.4347678951588505;0.27289121433359137;0.0;0.341758003115833;0.31196848628961205;0.3033083921806614;0.0;0.4130049274927085;0.3541608871710605;0.3233802092883421;0.3548034883771946;0.2897208793185083;0.24057281055540614;0.36950087460699843;0.41497502553728677;0.0;0.5518279885672768;0.0;0.0;0.0;0.4420255774313601;0.2560615493486744;0.0;0.0
GO:1990253;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.535793695593203;0.19861195333334608;0.0;0.0;0.24138851853875337;0.23525923081088307;0.0;0.0;0.2610185749042658;0.3776756855320879;0.0;0.0;0.0;0.40839318415261644;0.0;0.15912105135901272;0.0;0.0;0.0;0.3185519013942973;0.0;0.0;0.0;0.0;0.25821818352367026;0.0;0.0;0.27784823988918267;0.0;0.0;0.2610185749042658;0.3763462598512542;0.3463737681201417;0.0;0.2610185749042658;0.0;0.330249856880545;0.0;0.0;0.0;0.0;0.0;0.3786921718983269;0.2610185749042658;0.0;0.0;0.30826541773625277;0.2610185749042658;0.0;0.32820317694357615;0.26806290643954656;0.3213522927748928;0.29473729434033974;0.0;0.0;0.0;0.0;0.36310882374829595;0.0;0.0;0.0;0.20858484291008988;0.2919623070834124;0.24138851853875337;0.0;0.0;0.0;0.35415467424669905;0.26806290643954656;0.28769296280505896;0.0;0.3110816874747784;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.30186335225642963;0.0;0.27784823988918267;0.2828944362776092;0.0;0.0;0.0;0.349671871950461;0.0;0.0;0.0;0.0;0.2946779048740996;0.0;0.0;0.40261711425748287;0.2610185749042658;0.0;0.2610185749042658;0.39794311415981765;0.4912167392355915;0.0;0.2610185749042658;0.31436735070585214;0.19457357436122563
GO:0000186;0.34527357570737316;0.0;0.0;0.0;0.0;0.4018360528693195;0.0;1.0;0.41746534811415026;0.0;0.5122402915466879;0.0;0.3440857147867974;0.3776168780957637;0.34416639197801296;0.0;0.0;0.4015656431693998;0.0;0.0;0.0;0.45846570107076273;0.28868665275923167;0.22867780141355054;0.0;0.2177834069051222;0.2076409682658752;0.2177834069051222;0.2623371313833843;0.28088611101046584;0.0;0.37200566728148626;0.46146005012917973;0.3272560498018805;0.483600656427601;0.0;0.0;0.3491724206303639;0.33060561007783157;0.33007444623793314;0.4906833152595537;0.3646616498760994;0.0;0.0;0.0;0.2532359299073351;0.30551631774414856;0.0;0.2791667963683012;0.3105070620081792;0.3004534952402198;0.47809575743627514;0.28868665275923167;0.0;0.0;0.47809575743627514;0.47809575743627514;0.3004827727393221;0.0;0.4753001568868966;0.0;0.0;0.31356964777796215;0.0;0.42978707248481013;0.26775507336957116;0.4729002791705544;0.0;0.35532617875136524;0.0;0.29771577599538274;0.557456074307098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882681891289576;0.0;0.0;0.5240416299293403;0.3325155721698876;0.5985599828838168;0.40429126599655685;0.0;0.0;0.44735312034732133;0.28088611101046584;0.0;0.5175866594106087;0.270065594892252;0.0;0.22799060595735937;0.3691517181939538;0.36049162408500324;0.0;0.3007783617651657;0.24039349001258686;0.38056344119268387;0.25686067886114283;0.2868952598771689;0.3004534952402198;0.25727430887945557;0.3948344692605522;0.0;0.438355163685989;0.0;0.0;0.0;0.3376622255883416;0.2532359299073351;0.0;0.0
GO:0045892;0.5514931892753769;0.0;0.0;0.0;0.0;0.4265489292465517;0.0;0.41746534811415026;1.0;0.0;0.7724825783855269;0.0;0.38419919900944743;0.4117292412514109;0.38407640329533005;0.0;0.0;0.4383754591055189;0.0;0.0;0.0;0.3077633038342063;0.32055458984700275;0.42703420109702994;0.0;0.40971926426163474;0.39423052546836646;0.40971926426163474;0.4606935310668638;0.31809866954731103;0.0;0.49893055741147807;0.45177150603471183;0.3673695340245305;0.44426790267581096;0.0;0.0;0.5056557549846635;0.36688426217405223;0.36688426217405223;0.7226455772923279;0.3500545971891353;0.0;0.0;0.0;0.3500545971891353;0.3373842548319197;0.0;0.4971532524172931;0.35041707332549626;0.334565858395867;0.32055458984700275;0.32055458984700275;0.0;0.0;0.32055458984700275;0.3500545971891353;0.49391110029452934;0.0;0.42071830982611685;0.0;0.0;0.4103883150597623;0.0;0.37418741743741507;0.4661114730530506;0.43356752541876437;0.0;0.4521448460331654;0.0;0.334928334532228;0.3077633038342063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.60900695123631;0.0;0.0;0.4521448460331654;0.530871971853367;0.4007638497901009;0.4384036291522041;0.0;0.0;0.334565858395867;0.31809866954731103;0.0;0.35139552338078395;0.36688426217405223;0.0;0.4357510509562938;0.40596153413007285;0.3973014400211223;0.0;0.5069979753331694;0.4481539350115213;0.4173732571288029;0.4487965362176554;0.3837139271589691;0.334565858395867;0.4634939224474593;0.5089680733777476;0.0;0.4630680400632211;0.0;0.0;0.0;0.536018625271821;0.3500545971891353;0.0;0.0
GO:0051088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28359507701227216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3004247419971891;0.0;0.6262984457453713;0.0;0.0;0.2757869636171175;0.3402981532848015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3627950693885377;0.0;0.0;0.0;0.0;0.0;0.0;0.3282206956112934;0.0;0.0;0.4587811273908704;0.0;0.0;0.43981221141204996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44713141865218176;0.29956691761378257
