;GO:0022408;GO:0015670;GO:0015031;GO:0046697;GO:0072070;GO:0060766;GO:1990253;GO:0000186;GO:0045892;GO:0051088;GO:0045893;GO:0071498;GO:0032849;GO:0050715;GO:0010811;GO:0071895;GO:0019521;GO:0050714;GO:0015701;GO:0061444;GO:0065003;GO:2000096;GO:2000370;GO:1900025;GO:0042542;GO:1900028;GO:0051016;GO:0051497;GO:0001953;GO:0045780;GO:0030099;GO:0016241;GO:0050727;GO:2000643;GO:0032436;GO:0035026;GO:0034613;GO:0045665;GO:0038095;GO:0045669;GO:0045944;GO:0002223;GO:0097067;GO:0002456;GO:0097187;GO:0007229;GO:0045672;GO:0051384;GO:0010633;GO:0033630;GO:0051549;GO:0060391;GO:2000391;GO:0048545;GO:0002076;GO:2000661;GO:0030511;GO:0007050;GO:0036179;GO:0040036;GO:0032495;GO:0045445;GO:0007179;GO:0045446;GO:0032091;GO:0045602;GO:0051044;GO:0019322;GO:0016055;GO:0051603;GO:0030501;GO:1904263;GO:0006098;GO:0009247;GO:0043312;GO:0006897;GO:0060675;GO:0006898;GO:0030855;GO:0030216;GO:0072015;GO:0051174;GO:0046034;GO:0072017;GO:0010469;GO:0030336;GO:0010862;GO:0030335;GO:0046718;GO:0009051;GO:0032230;GO:2001150;GO:0006468;GO:0045747;GO:0061314;GO:0043687;GO:0090191;GO:2000738;GO:0010718;GO:0071233;GO:2000737;GO:1903077;GO:0045639;GO:0033033;GO:0038166;GO:0034241;GO:0045599;GO:0007166;GO:0061309;GO:0090090;GO:0042491;GO:0071222;GO:0045087;GO:0043066;GO:0070498;GO:0016266;GO:0030311
GO:0022408;1.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.06557377049180324;0.16216216216216217;0.0;0.10526315789473684;0.0;0.1428571428571429;0.12121212121212122;0.33333333333333337;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.12903225806451613;0.18181818181818177;0.33333333333333337;0.0;0.3157894736842105;0.1428571428571429;0.24;0.6666666666666667;0.16666666666666663;0.0;0.2857142857142857;0.23076923076923073;0.19047619047619047;0.09756097560975607;0.0;0.0;0.26086956521739135;0.2222222222222222;0.19999999999999996;0.09999999999999998;0.12121212121212122;0.0;0.0;0.0;0.33333333333333337;0.13793103448275867;0.0;0.2857142857142857;0.33333333333333337;0.16000000000000003;0.18181818181818177;0.13793103448275867;0.0;0.0;0.16666666666666663;0.16000000000000003;0.46153846153846156;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.1428571428571429;0.33333333333333337;0.12121212121212122;0.0;0.3076923076923077;0.0;0.15000000000000002;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.2857142857142857;0.3529411764705882;0.0888888888888889;0.21052631578947367;0.0;0.0;0.21052631578947367;0.1428571428571429;0.0;0.19999999999999996;0.2857142857142857;0.0;0.16666666666666663;0.25;0.21052631578947367;0.0;0.4285714285714286;0.21052631578947367;0.17391304347826086;0.375;0.33333333333333337;0.21052631578947367;0.4285714285714286;0.36363636363636365;0.0;0.30000000000000004;0.0;0.0;0.0;0.4285714285714286;0.3076923076923077;0.0;0.0
GO:0015670;0.0;1.0;0.3571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.4;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.0;0.3571428571428571;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.3076923076923077;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046697;0.0;0.0;0.0;1.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.2222222222222222;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.2222222222222222;0.18181818181818177;0.2727272727272727;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072070;0.0;0.0;0.0;0.33333333333333337;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.15384615384615385;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.15384615384615385;0.1333333333333333;0.19999999999999996;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060766;0.30000000000000004;0.0;0.0;0.0;0.0;1.0;0.0;0.12307692307692308;0.1333333333333333;0.0;0.08695652173913049;0.0;0.11111111111111116;0.09756097560975607;0.1428571428571429;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.22857142857142854;0.1333333333333333;0.17647058823529416;0.0;0.2222222222222222;0.12;0.18181818181818177;0.2727272727272727;0.11538461538461542;0.0;0.18181818181818177;0.19999999999999996;0.13793103448275867;0.08163265306122447;0.0;0.0;0.19354838709677424;0.19999999999999996;0.1428571428571429;0.08333333333333337;0.125;0.0;0.0;0.0;0.19999999999999996;0.10810810810810811;0.0;0.2068965517241379;0.1428571428571429;0.12121212121212122;0.3076923076923077;0.10810810810810811;0.0;0.0;0.2857142857142857;0.27586206896551724;0.2857142857142857;0.0;0.4444444444444444;0.0;0.0;0.18181818181818177;0.0;0.09090909090909094;0.23076923076923073;0.09756097560975607;0.0;0.19047619047619047;0.0;0.1071428571428571;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.4444444444444444;0.24;0.16326530612244894;0.14814814814814814;0.0;0.0;0.24;0.10344827586206895;0.0;0.33333333333333337;0.18181818181818177;0.0;0.125;0.16666666666666663;0.14814814814814814;0.0;0.2727272727272727;0.14814814814814814;0.12903225806451613;0.25;0.19999999999999996;0.14814814814814814;0.2727272727272727;0.21052631578947367;0.0;0.7;0.0;0.0;0.0;0.2727272727272727;0.19047619047619047;0.0;0.0
GO:1990253;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3529411764705882;0.05405405405405406;0.0;0.0;0.09090909090909094;0.0714285714285714;0.0;0.0;0.09523809523809523;0.09999999999999998;0.0;0.0;0.0;0.125;0.0;0.037735849056603765;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.07407407407407407;0.0;0.0;0.04761904761904767;0.16000000000000003;0.08695652173913049;0.0;0.09523809523809523;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.09999999999999998;0.0;0.0;0.08333333333333337;0.09523809523809523;0.0;0.08695652173913049;0.10526315789473684;0.08695652173913049;0.09999999999999998;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.04347826086956519;0.0625;0.05555555555555558;0.0;0.0;0.0;0.10526315789473684;0.09523809523809523;0.09090909090909094;0.0;0.04081632653061229;0.0;0.0;0.0;0.0;0.0;0.0;0.046511627906976716;0.0;0.0;0.0625;0.0;0.08695652173913049;0.06896551724137934;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.09999999999999998;0.08333333333333337;0.0;0.07407407407407407;0.16666666666666663;0.1578947368421053;0.0;0.09090909090909094;0.06060606060606055;0.046511627906976716
GO:0000186;0.06557377049180324;0.0;0.0;0.0;0.0;0.12307692307692308;0.0;1.0;0.11111111111111116;0.0;0.20270270270270274;0.0;0.0821917808219178;0.07692307692307687;0.06779661016949157;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.20588235294117652;0.08955223880597019;0.053333333333333344;0.0;0.05882352941176472;0.04395604395604391;0.05405405405405406;0.06349206349206349;0.0625;0.0;0.10169491525423724;0.06779661016949157;0.09090909090909094;0.26027397260273977;0.0;0.0;0.05555555555555558;0.078125;0.09230769230769231;0.19736842105263153;0.09090909090909094;0.0;0.0;0.0;0.06779661016949157;0.08108108108108103;0.0;0.05714285714285716;0.06779661016949157;0.08571428571428574;0.23728813559322037;0.08108108108108103;0.0;0.0;0.2295081967213115;0.22580645161290325;0.06451612903225812;0.0;0.14035087719298245;0.0;0.0;0.06557377049180324;0.0;0.050000000000000044;0.05970149253731338;0.29230769230769227;0.0;0.06666666666666665;0.0;0.06060606060606055;0.27118644067796616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1071428571428571;0.0;0.0;0.1607142857142857;0.06060606060606055;0.6271186440677966;0.09375;0.0;0.0;0.16666666666666663;0.05970149253731338;0.0;0.24561403508771928;0.06557377049180324;0.0;0.04166666666666663;0.09836065573770492;0.09375;0.0;0.06349206349206349;0.04477611940298509;0.08823529411764708;0.06153846153846154;0.06779661016949157;0.09375;0.06349206349206349;0.06896551724137934;0.0;0.12307692307692308;0.0;0.0;0.0;0.06349206349206349;0.06666666666666665;0.0;0.0
GO:0045892;0.16216216216216217;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.11111111111111116;1.0;0.0;0.39583333333333337;0.0;0.07547169811320753;0.06896551724137934;0.07894736842105265;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0714285714285714;0.08510638297872342;0.11764705882352944;0.0;0.13636363636363635;0.08955223880597019;0.12;0.15384615384615385;0.06976744186046513;0.0;0.16216216216216217;0.07894736842105265;0.08695652173913049;0.14754098360655743;0.0;0.0;0.125;0.09302325581395354;0.0888888888888889;0.38;0.06896551724137934;0.0;0.0;0.0;0.10810810810810811;0.07407407407407407;0.0;0.13043478260869568;0.07894736842105265;0.07999999999999996;0.08510638297872342;0.07407407407407407;0.0;0.0;0.08163265306122447;0.07999999999999996;0.1578947368421053;0.0;0.10256410256410253;0.0;0.0;0.10256410256410253;0.0;0.05128205128205132;0.13953488372093026;0.16981132075471694;0.0;0.10526315789473684;0.0;0.06666666666666665;0.08163265306122447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.10256410256410253;0.1428571428571429;0.1384615384615384;0.09090909090909094;0.0;0.0;0.09090909090909094;0.06521739130434778;0.0;0.0888888888888889;0.10256410256410253;0.0;0.08163265306122447;0.09756097560975607;0.09090909090909094;0.0;0.15384615384615385;0.09090909090909094;0.08333333333333337;0.14634146341463417;0.10810810810810811;0.09090909090909094;0.15384615384615385;0.11111111111111116;0.0;0.1333333333333333;0.0;0.0;0.0;0.15384615384615385;0.10526315789473684;0.0;0.0
GO:0051088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.8181818181818181;0.0;0.0;0.16216216216216217;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.38095238095238093;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.21212121212121215
