;GO:0007095;GO:0007098;GO:0014066;GO:0007096;GO:0006289;GO:0042771;GO:0008585;GO:0044314;GO:0045766;GO:0002244;GO:0051090;GO:0045892;GO:0045893;GO:0070200;GO:0010778;GO:1904172;GO:0035556;GO:1902042;GO:1900264;GO:0030261;GO:0007141;GO:0008630;GO:0045931;GO:0001556;GO:0050727;GO:0035307;GO:0070317;GO:0010389;GO:0035264;GO:0043009;GO:0006260;GO:0008285;GO:0006261;GO:1902975;GO:0042276;GO:0006303;GO:0045944;GO:0006301;GO:0031619;GO:0000281;GO:1990426;GO:0071158;GO:0030521;GO:2000378;GO:0016579;GO:0045717;GO:0070979;GO:0000729;GO:0000727;GO:0006271;GO:0000724;GO:1902983;GO:0000722;GO:0007129;GO:0085020;GO:0007050;GO:1904498;GO:0036297;GO:0006366;GO:0043547;GO:0043150;GO:0035519;GO:0031398;GO:0072425;GO:0034421;GO:0010575;GO:0045739;GO:0071681;GO:0051574;GO:0051572;GO:0051573;GO:0051056;GO:0051571;GO:0032355;GO:0070512;GO:0030177;GO:0030214;GO:0033600;GO:0043967;GO:0035067;GO:0043966;GO:0044818;GO:0000915;GO:0045589;GO:0000079;GO:0006978;GO:2000617;GO:0032508;GO:0000082;GO:0032465;GO:0071356;GO:0035335;GO:0051865;GO:0070936;GO:0006351;GO:0090521;GO:0034088;GO:0046600;GO:0006355;GO:0000921;GO:0006633;GO:0006513;GO:0006359;GO:0007569;GO:0034080;GO:0051598;GO:0006349;GO:0044030;GO:0048478;GO:2000620;GO:0033147;GO:0034599;GO:0070534;GO:2000348
GO:0007095;1.0;0.008618579075219466;0.009282832567969341;0.0423746897030997;0.0338066211354426;0.0338066211354426;0.0;0.003925698513157237;0.005206494987807043;0.003925698513157237;0.009282832567969341;0.015136182446102072;0.006590760104905454;0.0;0.008618579075219466;0.009282832567969341;0.009282832567969341;0.027903230443170005;0.00719763656839532;0.003925698513157237;0.008618579075219466;0.0338066211354426;0.016598145858190853;0.003925698513157237;0.005206494987807043;0.009282832567969341;0.07198742163986738;0.06869917843959918;0.0;0.0;0.003925698513157237;0.027903230443170005;0.003925698513157237;0.013202424041531236;0.0338066211354426;0.0338066211354426;0.005439344724655555;0.0338066211354426;0.008618579075219466;0.013202424041531236;0.013202424041531236;0.016598145858190853;0.009282832567969341;0.027903230443170005;0.003925698513157237;0.027903230443170005;0.003925698513157237;0.003925698513157237;0.0338066211354426;0.003925698513157237;0.0338066211354426;0.013202424041531236;0.003925698513157237;0.008618579075219466;0.003925698513157237;0.04936800719040754;0.0;0.0338066211354426;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.009282832567969341;0.12437422562884344;0.003925698513157237;0.005206494987807043;0.009282832567969341;0.015776648004891234;0.009282832567969341;0.027903230443170005;0.027903230443170005;0.009282832567969341;0.009282832567969341;0.003925698513157237;0.009282832567969341;0.009282832567969341;0.003925698513157237;0.027903230443170005;0.003925698513157237;0.018349731178352476;0.003925698513157237;0.5745445204858559;0.008618579075219466;0.009282832567969341;0.014036552908884876;0.0338066211354426;0.005350321830922029;0.003925698513157237;0.013202424041531236;0.016598145858190853;0.015776648004891234;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.013202424041531236;0.07198742163986738;0.009282832567969341;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.009282832567969341;0.003925698513157237;0.003925698513157237;0.07198742163986738;0.005206494987807043;0.009282832567969341;0.02108165325915802;0.0047565861347199714;0.027903230443170005;0.029695480039649585;0.003925698513157237;0.009282832567969341
GO:0007098;0.008618579075219466;1.0;0.0;0.0;0.01839543402203674;0.020410723484471798;0.0;0.021366026228463862;0.0;0.08933698226451502;0.0;0.0;0.0;0.0;0.012251148537384526;0.0;0.08933698226451502;0.0;0.0;0.30385941637616604;0.08176937305493309;0.03997677788475417;0.0;0.04257557907266933;0.0;0.0;0.0;0.0;0.0;0.0;0.013246612071541642;0.0;0.013210589790194257;0.04154458724292324;0.004425320358201396;0.009130181082841464;0.0;0.01839543402203674;0.19613269929100188;0.19613269929100188;0.022482380222281665;0.0;0.06234412782594935;0.0;0.016620707704463857;0.0;0.021366026228463862;0.02259291310586302;0.006454187630563575;0.022488327101797382;0.006467807151415524;0.04128966935795532;0.03391267334445812;0.2427328894843236;0.021366026228463862;0.13292269403124063;0.0;0.01839543402203674;0.00576711589335461;0.0;0.00584114431384833;0.021366026228463862;0.0;0.017125836518339415;0.010928286128116374;0.0;0.0;0.007204172619749129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067174013899825614;0.0;0.017367566689788977;0.0;0.017367566689788977;0.015000715815601685;0.0847284135183007;0.0;0.0;0.02314777431386088;0.0;0.30385941637616604;0.1729153863416287;0.0;0.04124057718599388;0.018785553326515915;0.02166811745605119;0.021366026228463862;0.005791764842280598;0.08933698226451502;0.19613269929100188;0.0;0.0;0.10687810632733671;0.009357536154869063;0.02166811745605119;0.0;0.08933698226451502;0.047182452245414064;0.01825679103679462;0.025717942535589688;0.0;0.002965972525042549;0.0;0.0;0.049034472044868035;0.021366026228463862;0.0
GO:0014066;0.009282832567969341;0.0;1.0;0.08389948679941749;0.0;0.0482638511496623;0.0;0.0;0.033205470168080946;0.0;0.031183870751367925;0.00503549750813152;0.006590760104905454;0.0;0.0;0.03975112831612477;0.176667307943996;0.08829012008948091;0.00719763656839532;0.0;0.0;0.09453037070149785;0.13070061680746456;0.0;0.176667307943996;0.012047792195769326;0.09589526441987734;0.13512290508875408;0.0;0.0;0.0;0.176667307943996;0.0;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.0;0.0;0.0957919029831281;0.14742092350309485;0.07038469662597253;0.0;0.011881746979434999;0.0;0.0;0.0;0.0;0.0;0.0;0.009970584203866012;0.0;0.0;0.14316734840006146;0.0;0.0;0.0;0.06825029425055588;0.0;0.0;0.015067606996338634;0.040496302111163236;0.0;0.06919221257938166;0.015937001175791266;0.0;0.009899439288979774;0.00989307559970397;0.009889540713780556;0.9285807034660225;0.009902981255942082;0.0;0.00990797768376214;0.19945670184154818;0.0;0.04663600624568596;0.0;0.006104579272382672;0.0;0.01615685510344688;0.0;0.059657614159254344;0.023371771396054876;0.05473596929477336;0.005350321830922029;0.0;0.0;0.176667307943996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017069527966482135;0.032453259350379245;0.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.01966388344805577;0.03410866587423396;0.10855405118749151;0.007013433726224727;0.0047565861347199714;0.16047341425722975;0.0;0.0;0.8340018458984151
GO:0007096;0.0423746897030997;0.0;0.08389948679941749;1.0;0.0;0.0482638511496623;0.0;0.0;0.033205470168080946;0.0;0.031183870751367925;0.00503549750813152;0.006590760104905454;0.0;0.0;0.060107603117010126;0.08389948679941749;0.01870256991752583;0.00719763656839532;0.0;0.0;0.08389948679941749;0.15001627026315326;0.0;0.04705700057631299;0.012047792195769326;0.15001627026315326;0.3829881335619461;0.0;0.0;0.0;0.08389948679941749;0.0;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.0;0.0;0.15001627026315326;0.08389948679941749;0.07038469662597253;0.0;0.011881746979434999;0.0;0.0;0.0;0.0;0.0;0.0;0.009970584203866012;0.0;0.0;0.1268642493404284;0.0;0.0;0.0;0.035480990114979336;0.0;0.0;0.015067606996338634;0.08878029553667832;0.0;0.04705700057631299;0.015937001175791266;0.0;0.019755698992570646;0.019742999371294624;0.019735945017988595;0.08389948679941749;0.019762767477068236;0.0;0.019772738539182943;0.0422510798255795;0.0;0.04663600624568596;0.0;0.012182531460719423;0.0;0.07375353552630894;0.0;0.059657614159254344;0.035340409661924;0.05473596929477336;0.010677306513990282;0.0;0.0;0.15001627026315326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034064601701884994;0.032453259350379245;0.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.04738135457906002;0.03410866587423396;0.08389948679941749;0.007013433726224727;0.009492424890606836;0.03399321744050389;0.0;0.0;0.08389948679941749
GO:0006289;0.0338066211354426;0.01839543402203674;0.0;0.0;1.0;0.15841447490700833;0.0;0.16631774730178706;0.0;0.01839543402203674;0.0;0.0;0.0;0.0;0.2407224969043756;0.0;0.01839543402203674;0.0;0.0;0.01839543402203674;0.01839543402203674;0.15841447490700833;0.0;0.01839543402203674;0.0;0.0;0.0;0.0;0.0;0.0;0.5714305029949946;0.0;0.5698765788490928;0.7935396657841689;0.2370073021511918;0.48898597422121876;0.0;0.9852060046642974;0.01839543402203674;0.01839543402203674;0.44175570045097134;0.0;0.01839543402203674;0.0;0.15027200014179495;0.0;0.16631774730178706;0.7935396657841689;0.34566753908844355;0.7935396657841689;0.34639696105847784;0.7935396657841689;0.430109670004553;0.01839543402203674;0.16631774730178706;0.01839543402203674;0.0;0.9852060046642974;0.19036456900037046;0.0;0.25197446828683717;0.16631774730178706;0.0;0.1474811845236161;0.09880538445139894;0.0;0.0;0.02895222218602012;0.0;0.0;0.0;0.0;0.0;0.01839543402203674;0.0;0.0;0.027538458857514807;0.0;0.04616641052217567;0.0;0.04616641052217567;0.006832714216537167;0.01839543402203674;0.0;0.0;0.15841447490700833;0.0;0.01839543402203674;0.01839543402203674;0.0;0.07392780838624988;0.16631774730178706;0.16631774730178706;0.16631774730178706;0.19117819692555485;0.01839543402203674;0.01839543402203674;0.0;0.0;0.01839543402203674;0.03836187678063377;0.16631774730178706;0.0;0.01839543402203674;0.013872000248386933;0.008315832204201477;0.5259603029590834;0.0;0.1279457088877482;0.0;0.0;0.1391500753283148;0.16631774730178706;0.0
GO:0042771;0.0338066211354426;0.020410723484471798;0.0482638511496623;0.0482638511496623;0.15841447490700833;1.0;0.0;0.020410723484471798;0.027069916134224936;0.020410723484471798;0.031183870751367925;0.00503549750813152;0.006590760104905454;0.0;0.005580306820640758;0.03975112831612477;0.1404456285627643;0.01870256991752583;0.00719763656839532;0.020410723484471798;0.020410723484471798;0.5105644968014238;0.0482638511496623;0.020410723484471798;0.027069916134224936;0.012047792195769326;0.0482638511496623;0.0482638511496623;0.0;0.0;0.013246612071541642;0.0482638511496623;0.013210589790194257;0.018923249754498758;0.03810917426574258;0.07862564375005114;0.005439344724655555;0.15841447490700833;0.020410723484471798;0.020410723484471798;0.010240556574414137;0.0482638511496623;0.11778989978012246;0.0482638511496623;0.016620707704463857;0.011881746979434999;0.020410723484471798;0.020410723484471798;0.05558100685323396;0.020410723484471798;0.05569829298204515;0.01880713655842992;0.009970584203866012;0.020410723484471798;0.020410723484471798;0.0482638511496623;0.0;0.15841447490700833;0.00576711589335461;0.020410723484471798;0.00584114431384833;0.020410723484471798;0.015067606996338634;0.1474811845236161;0.010928286128116374;0.027069916134224936;0.015937001175791266;0.02895222218602012;0.009899439288979774;0.00989307559970397;0.009889540713780556;0.0482638511496623;0.009902981255942082;0.020410723484471798;0.00990797768376214;0.0422510798255795;0.0067174013899825614;0.04663600624568596;0.005106196858558703;0.006104579272382672;0.005106196858558703;0.01615685510344688;0.020410723484471798;0.0482638511496623;0.023371771396054876;0.17576938056429434;0.005350321830922029;0.020410723484471798;0.020410723484471798;0.0482638511496623;0.08202687976685719;0.018785553326515915;0.020410723484471798;0.020410723484471798;0.005791764842280598;0.020410723484471798;0.020410723484471798;0.017069527966482135;0.032453259350379245;0.020410723484471798;0.009357536154869063;0.020410723484471798;0.03203300198081839;0.020410723484471798;0.013872000248386933;0.01966388344805577;0.027069916134224936;0.0482638511496623;0.007013433726224727;0.0047565861347199714;0.03399321744050389;0.15439449305557584;0.020410723484471798;0.0482638511496623
GO:0008585;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.005580306820640758;0.0;0.0;0.0;0.0;0.0;0.024040818341287577;0.0;0.0;0.1831976497401226;0.0;0.0;0.0;0.0;0.06607111804024644;0.12672175318334397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.008315832204201477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044314;0.003925698513157237;0.021366026228463862;0.0;0.0;0.16631774730178706;0.020410723484471798;0.0;1.0;0.0;0.021366026228463862;0.0;0.0;0.0;0.0;0.05045295797587323;0.0;0.021366026228463862;0.0;0.0;0.021366026228463862;0.021366026228463862;0.021366026228463862;0.0;0.021366026228463862;0.0;0.0;0.0;0.0;0.0;0.0;0.1197659525989011;0.0;0.11944026608999941;0.17108986213791233;0.040010434773275476;0.08254826433214288;0.0;0.16631774730178706;0.021366026228463862;0.021366026228463862;0.09258744852297256;0.0;0.021366026228463862;0.0;0.746087985735713;0.0;0.9860582614894879;0.19317561884389606;0.05835393424762156;0.19317561884389606;0.05847707176232832;0.1700400535180643;0.09014656039554385;0.021366026228463862;0.9860582614894879;0.021366026228463862;0.0;0.16631774730178706;0.05214194580361808;0.0;0.052811255378922235;0.9860582614894879;0.0;0.017125836518339415;0.4771662375601734;0.0;0.0;0.007204172619749129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03870672245769314;0.0;0.222953966859577;0.0;0.222953966859577;0.006832714216537167;0.021366026228463862;0.0;0.0;0.021366026228463862;0.0;0.021366026228463862;0.021366026228463862;0.0;0.021366026228463862;0.8202413165443561;0.9758461226141543;0.9860582614894879;0.052364803152556746;0.021366026228463862;0.021366026228463862;0.0;0.0;0.021366026228463862;0.03836187678063377;0.9758461226141543;0.0;0.021366026228463862;0.013872000248386933;0.008315832204201477;0.08759152536553452;0.0;0.026816103840394873;0.0;0.0;0.021366026228463862;0.9860582614894879;0.0
GO:0045766;0.005206494987807043;0.0;0.033205470168080946;0.033205470168080946;0.0;0.027069916134224936;0.0;0.0;1.0;0.0;0.017490207388598456;0.002824277217674385;0.006590760104905454;0.0;0.0;0.03975112831612477;0.033205470168080946;0.010489776242512815;0.00719763656839532;0.0;0.0;0.033205470168080946;0.059203133899649846;0.0;0.033205470168080946;0.012047792195769326;0.033205470168080946;0.033205470168080946;0.0;0.0;0.0;0.033205470168080946;0.0;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.0;0.0;0.059203133899649846;0.033205470168080946;0.033205470168080946;0.0;0.006664157264699263;0.0;0.0;0.0;0.0;0.0;0.0;0.009970584203866012;0.0;0.0;0.033205470168080946;0.0;0.0;0.0;0.02503693274896002;0.0;0.0;0.015067606996338634;0.02271330355499605;0.0;0.17550054565552936;0.015937001175791266;0.0;0.009899439288979774;0.00554876414571835;0.005546781521803939;0.033205470168080946;0.009902981255942082;0.0;0.00990797768376214;0.0422510798255795;0.0;0.1352132107211303;0.0;0.0034238968710909234;0.0;0.00906195221112585;0.0;0.17164947137953412;0.013108607716313777;0.03069995582698944;0.005350321830922029;0.0;0.0;0.033205470168080946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00957384625339231;0.018202173841719307;0.0;0.0;0.0;0.01796646261110231;0.0;0.0;0.011028951547223725;0.033205470168080946;0.033205470168080946;0.003933649268748345;0.0047565861347199714;0.01906589555801229;0.0;0.0;0.033205470168080946
GO:0002244;0.003925698513157237;0.08933698226451502;0.0;0.0;0.01839543402203674;0.020410723484471798;0.06607111804024644;0.021366026228463862;0.0;1.0;0.0;0.0;0.0;0.0;0.005580306820640758;0.0;0.14532829318607357;0.0;0.0;0.14060149728699958;0.024040818341287577;0.03997677788475417;0.0;0.17512976914117304;0.0;0.0;0.0;0.0;0.1491080686165746;0.14968290410618665;0.013246612071541642;0.0;0.013210589790194257;0.018923249754498758;0.004425320358201396;0.009130181082841464;0.0;0.01839543402203674;0.09184929662813304;0.11767551566483743;0.010240556574414137;0.0;0.06234412782594935;0.0;0.016620707704463857;0.0;0.021366026228463862;0.02259291310586302;0.006454187630563575;0.022488327101797382;0.006467807151415524;0.01880713655842992;0.009970584203866012;0.0713653178877639;0.021366026228463862;0.06054529612933999;0.0;0.01839543402203674;0.00576711589335461;0.0;0.00584114431384833;0.021366026228463862;0.0;0.017125836518339415;0.010928286128116374;0.0;0.0;0.007204172619749129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067174013899825614;0.0;0.005106196858558703;0.0;0.005106196858558703;0.006832714216537167;0.024910798770225794;0.0;0.0;0.02314777431386088;0.0;0.14192385334054042;0.07876166931218363;0.0;0.04124057718599388;0.018785553326515915;0.02166811745605119;0.021366026228463862;0.005791764842280598;0.13484356899313144;0.12237378244992646;0.0;0.0;0.031422977123111345;0.009357536154869063;0.02166811745605119;0.0;0.5595911280462288;0.013872000248386933;0.008315832204201477;0.025717942535589688;0.0;0.002965972525042549;0.0;0.0;0.049034472044868035;0.021366026228463862;0.0
