;GO:0007095;GO:0007098;GO:0014066;GO:0007096;GO:0006289;GO:0042771;GO:0008585;GO:0044314;GO:0045766;GO:0002244;GO:0051090;GO:0045892;GO:0045893;GO:0070200;GO:0010778;GO:1904172;GO:0035556;GO:1902042;GO:1900264;GO:0030261;GO:0007141;GO:0008630;GO:0045931;GO:0001556;GO:0050727;GO:0035307;GO:0070317;GO:0010389;GO:0035264;GO:0043009;GO:0006260;GO:0008285;GO:0006261;GO:1902975;GO:0042276;GO:0006303;GO:0045944;GO:0006301;GO:0031619;GO:0000281;GO:1990426;GO:0071158;GO:0030521;GO:2000378;GO:0016579;GO:0045717;GO:0070979;GO:0000729;GO:0000727;GO:0006271;GO:0000724;GO:1902983;GO:0000722;GO:0007129;GO:0085020;GO:0007050;GO:1904498;GO:0036297;GO:0006366;GO:0043547;GO:0043150;GO:0035519;GO:0031398;GO:0072425;GO:0034421;GO:0010575;GO:0045739;GO:0071681;GO:0051574;GO:0051572;GO:0051573;GO:0051056;GO:0051571;GO:0032355;GO:0070512;GO:0030177;GO:0030214;GO:0033600;GO:0043967;GO:0035067;GO:0043966;GO:0044818;GO:0000915;GO:0045589;GO:0000079;GO:0006978;GO:2000617;GO:0032508;GO:0000082;GO:0032465;GO:0071356;GO:0035335;GO:0051865;GO:0070936;GO:0006351;GO:0090521;GO:0034088;GO:0046600;GO:0006355;GO:0000921;GO:0006633;GO:0006513;GO:0006359;GO:0007569;GO:0034080;GO:0051598;GO:0006349;GO:0044030;GO:0048478;GO:2000620;GO:0033147;GO:0034599;GO:0070534;GO:2000348
GO:0007095;1.0;0.45446191366004146;0.07831485306477201;0.5755294296986123;0.5328185629143153;0.48104235490038916;0.0;0.019269451414091393;0.0718956728173218;0.02367479721038503;0.08879998874860442;0.28739617180346433;0.10151710540614634;0.0;0.35291780018104574;0.059095396908183266;0.10233976584813632;0.2093581517331808;0.06350656168718878;0.02195827355615107;0.435657512699238;0.5150101791123101;0.5795704548171263;0.021081804293616;0.07808952024965339;0.07304448034448263;0.6481135851500597;0.826332511962966;0.0;0.0;0.024954497671643493;0.27023053250371326;0.022114502266200285;0.42869144269776044;0.4695112377701534;0.5041748977759056;0.0988989747471746;0.5041748977759056;0.35291780018104574;0.5475787486811804;0.42869144269776044;0.5331907824349744;0.07370729797609471;0.21412366584287584;0.026323013502448873;0.19510273377853585;0.0219033464565488;0.02153672870995017;0.4242911129448679;0.020803309448960187;0.5254210074954437;0.41069307700996593;0.051452463441874464;0.4342143092526311;0.01989707421866705;0.6134623182672092;0.0;0.500221940787347;0.028644630918890454;0.06839059603144027;0.017390972284480048;0.019269451414091393;0.07890143253421328;0.8127844161375672;0.01863073091991696;0.06224848689650466;0.07419515536255698;0.2509753777116926;0.06578999156532306;0.17894111642627963;0.18907979028930874;0.08694122431095426;0.06804095273256552;0.19779080125358692;0.056614310378147896;0.0800150785493576;0.021081804293616;0.17894111642627963;0.022862694272932867;0.19787249317559324;0.02268011725393063;0.9702144722663486;0.3958821700379734;0.07053382854642229;0.4599512980971898;0.4602169522735217;0.0641787514327549;0.023031061942055113;0.5709851028624763;0.5348142396725839;0.3194692139814691;0.024098225517033216;0.022965263975006596;0.022791514758978015;0.032927345572083946;0.01898513217417398;0.4483396455648788;0.5781314736777159;0.11287899569816036;0.020803309448960187;0.024313228515537185;0.023187454025804265;0.0707352824998966;0.02324705947286056;0.02195827355615107;0.6442759236464962;0.06039525828269254;0.06941506995496509;0.18907979028930874;0.059095396908183266;0.19510273377853585;0.43429952416271406;0.022259473739925817;0.06350656168718878
GO:0007098;0.45446191366004146;1.0;0.0;0.0;0.025587877857996946;0.022973201435475744;0.0;0.02014042183934945;0.0;0.025003256786636063;0.0;0.0;0.0;0.0;0.3672513156063503;0.0;0.0338233662662122;0.0;0.0;0.19518306240923644;0.45770967043555205;0.024685276070704996;0.0;0.02212876516863006;0.0;0.0;0.0;0.0;0.0;0.0;0.026434944196698482;0.0;0.02326935612641188;0.3840294061800822;0.022394831149800485;0.02413778979810429;0.0;0.02413778979810429;0.3672513156063503;0.496377087042883;0.3840294061800822;0.0;0.02385372927394375;0.0;0.027975665965673482;0.0;0.02303568721655709;0.022630534039172655;0.02014042183934945;0.02182212351854227;0.02521251911030107;0.3672513156063503;0.1824298739011182;0.45611693185121677;0.020827074288089328;0.5367791556846037;0.0;0.02393837158402052;0.03061255482574987;0.0;0.01809729474646061;0.02014042183934945;0.0;0.021458197157809184;0.019443700530977902;0.0;0.0;0.02014042183934945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02212876516863006;0.0;0.20365708510483688;0.0;0.20194349921176902;0.46869994021152966;0.41400767562690394;0.0;0.0;0.02192969260898353;0.0;0.20523862083620054;0.5188121932049654;0.0;0.025957148769113186;0.025476012282727677;0.024213190317556237;0.024020124454502058;0.035554703739050245;0.01983002654283323;0.402413920886637;0.0;0.0;0.1844140220435206;0.02571642579767643;0.024460313871913754;0.0;0.024526652297013753;0.19518306240923644;0.402413920886637;0.02212876516863006;0.0;0.021006549578978136;0.0;0.0;0.027066797439943873;0.023429919191203605;0.0
GO:0014066;0.07831485306477201;0.0;1.0;0.07731624082132081;0.0;0.080491708477773;0.0;0.0;0.08299638202730204;0.0;0.103905399816622;0.11852362062677098;0.1217517710877196;0.0;0.0;0.06542503916533039;0.12293697969343335;0.30659919364735655;0.07087533591297598;0.0;0.0;0.0869848616526817;0.09363454710722287;0.0;0.32412518388217665;0.08296576331979322;0.0824099255412241;0.09400880647709782;0.0;0.0;0.0;0.11016763504625578;0.0;0.0;0.0;0.0;0.11800517695326974;0.0;0.0;0.0;0.0;0.08819900855129213;0.08382191885692893;0.08414307054853289;0.0;0.07574167921815535;0.0;0.0;0.0;0.0;0.0;0.0;0.05779440656564929;0.0;0.0;0.09376062630489013;0.0;0.0;0.0;0.08006924117856823;0.0;0.0;0.09060500958800656;0.07480721976339993;0.0;0.07040110476539879;0.26366835941695227;0.0;0.07373132413530802;0.06876122013927939;0.07312357560839844;0.49343932075570074;0.07657022171124925;0.0;0.06239761005536215;0.34419632441742676;0.0;0.06876122013927939;0.0;0.0769524014851038;0.0;0.08095666247310736;0.0;0.07974182512222935;0.09000891202113205;0.07657022171124925;0.071713595728995;0.0;0.0;0.08850646809543224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07245592287752407;0.13846732700656303;0.0;0.0;0.0;0.07999940692799275;0.0;0.0;0.06876122013927939;0.0680398640333418;0.07831485306477201;0.07312357560839844;0.06542503916533039;0.283133855270029;0.0;0.0;0.26494272780513034
GO:0007096;0.5755294296986123;0.0;0.07731624082132081;1.0;0.0;0.07029537494338661;0.0;0.0;0.07093983928030155;0.0;0.08751826733347808;0.09766403373421526;0.09984543952702998;0.0;0.0;0.2497417540836329;0.10064112362664952;0.07145739224883689;0.06284830663696661;0.0;0.0;0.07519757961284804;0.5719125715223822;0.0;0.07696319158791046;0.07217500702980206;0.496409456102228;0.6741550135532137;0.0;0.0;0.0;0.09191917291984991;0.0;0.0;0.0;0.0;0.09731174760910834;0.0;0.0;0.0;0.0;0.5264985985686369;0.07282206919688144;0.07306434092955379;0.0;0.06664526249056335;0.0;0.0;0.0;0.0;0.0;0.0;0.05088990368409095;0.0;0.0;0.4702674069264422;0.0;0.0;0.0;0.06740024597525522;0.0;0.0;0.07788790182509953;0.5401049519020293;0.0;0.0615306764069553;0.07329824071132221;0.0;0.36874047403853466;0.34662468964888193;0.3660549212275634;0.08571222806833306;0.3812166838723124;0.0;0.31778825622727924;0.07897292413200045;0.0;0.06118030945748724;0.0;0.3828877017986646;0.0;0.5924721373321896;0.0;0.06972276648428098;0.45407642625056477;0.06728590139753303;0.3598043623951537;0.0;0.0;0.5280814983906039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4433746226488772;0.11081600324978992;0.0;0.0;0.0;0.06991960760896984;0.0;0.0;0.5811868472764882;0.05971932005430285;0.0686293895526055;0.06460980428665976;0.3315807025511249;0.06664526249056335;0.0;0.0;0.06284830663696661
GO:0006289;0.5328185629143153;0.025587877857996946;0.0;0.0;1.0;0.5477183024128139;0.0;0.1556561473263056;0.0;0.027272587274262128;0.0;0.0;0.0;0.0;0.41398816674485667;0.0;0.038113496179690204;0.0;0.0;0.02501953671552409;0.024385258643784206;0.5921903558999352;0.0;0.023887947447055524;0.0;0.0;0.0;0.0;0.0;0.0;0.6231153907855332;0.0;0.5422338634124779;0.43417263738893086;0.6038934017121985;0.6549988357020906;0.0;0.6549988357020906;0.01925708380277638;0.026627885907366575;0.43417263738893086;0.0;0.025910608153972413;0.0;0.22242769116352948;0.0;0.17989014365304304;0.5261352891374325;0.538734204255055;0.5058688204792655;0.6868336194189876;0.41398816674485667;0.5000047956314588;0.024293542426912295;0.16135818622521605;0.029004436437219668;0.0;0.6491190422118847;0.35016112087254736;0.0;0.41398816674485667;0.1556561473263056;0.0;0.5088203909478916;0.1498989741216771;0.0;0.0;0.2811646993501536;0.0;0.0;0.0;0.0;0.0;0.22920392157049918;0.0;0.0;0.13905187787903736;0.0;0.18891946340072402;0.0;0.18719254660147935;0.02501953671552409;0.021887368178553204;0.0;0.0;0.5208807421754552;0.0;0.026421847772199816;0.02794332485431287;0.0;0.3700453179550218;0.20071248520985877;0.18989139338142286;0.1882457285640289;0.41427839168880437;0.02123113354662715;0.02123113354662715;0.0;0.0;0.02353100656421573;0.13268907171897784;0.1920011971770118;0.0;0.026706521446542935;0.02501953671552409;0.02123113354662715;0.2268407235174995;0.0;0.48554157487156296;0.0;0.0;0.5062849494070905;0.18322912903935135;0.0
GO:0042771;0.48104235490038916;0.022973201435475744;0.080491708477773;0.07029537494338661;0.5477183024128139;1.0;0.0;0.019696116006850124;0.07398292955082676;0.0243221252937934;0.09160921270027401;0.10278622003961259;0.1052052764077095;0.0;0.017737756410157193;0.060326504810192534;0.5449425566909692;0.07416141918200261;0.06493053510876767;0.022514034702917574;0.02199912415414616;0.9274801997067613;0.08353093526863102;0.021593567230652602;0.08055807889783025;0.07493466607903784;0.07448093604420547;0.08382865517377858;0.0;0.0;0.02567476201974234;0.09644252615044484;0.0226783013298087;0.01853129652496056;0.48104235490038916;0.5174956892713773;0.10239608598566399;0.5174956892713773;0.017737756410157193;0.023808056745488634;0.01853129652496056;0.07917788194440732;0.20030856066211938;0.0758937605564527;0.027125713833221852;0.06899138096179672;0.022456295677098836;0.022071096543193832;0.43368577556527793;0.021301480959127362;0.5399042654776115;0.017737756410157193;0.0526716387143604;0.021924451421384397;0.02035231342945171;0.08363125879756991;0.0;0.5133319534361863;0.029597730552548655;0.07056153467423987;0.017737756410157193;0.019696116006850124;0.08111147954992154;0.4613955893589355;0.01902928665361634;0.06380710396161551;0.07614615794821768;0.25653247972890525;0.06731943923264219;0.06315174622108581;0.06681243422754862;0.08963229157117264;0.06967815110957121;0.20341533029377531;0.05774322622046807;0.08228885172728101;0.021593567230652602;0.06315174622108581;0.02346580852467948;0.06999448524519496;0.023273512255351722;0.07329185094917633;0.019945577875110712;0.07229474390970289;0.0806334254365411;0.7390330980944805;0.06563337391235209;0.023643210848823974;0.024854171100844123;0.0794255748181648;0.32852813504698714;0.024769243988015353;0.02357387393898682;0.02339083022652578;0.034193046740910726;0.01939916358446598;0.01939916358446598;0.06625461593292258;0.11745755006974339;0.021301480959127362;0.02499644371066882;0.023808056745488634;0.07250639733186158;0.02387089984496942;0.022514034702917574;0.06315174622108581;0.06186135930191103;0.07111989241258229;0.06681243422754862;0.060326504810192534;0.06899138096179672;0.4471255616701391;0.022830784477355627;0.06493053510876767
GO:0008585;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.20739290106390093;0.0;0.0;0.0;0.0;0.30641901288013146;0.0;0.0;0.0;0.0;0.0;0.3774387546005899;0.0;0.0;0.48818385521517765;0.0;0.0;0.0;0.0;0.2076028834532387;0.288546783764357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30641901288013146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37620261315066855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2036920784635757;0.0;0.33422378945976594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044314;0.019269451414091393;0.02014042183934945;0.0;0.0;0.1556561473263056;0.019696116006850124;0.0;1.0;0.0;0.02116973712405622;0.0;0.0;0.0;0.0;0.11536973308451379;0.0;0.02716814543421921;0.0;0.0;0.01978663948571285;0.01938782205326139;0.020941342333104795;0.0;0.019072139574988347;0.0;0.0;0.0;0.0;0.0;0.0;0.15998100894486142;0.0;0.14358622844132393;0.12000515128356413;0.13894297704746725;0.14814759453376972;0.0;0.14814759453376972;0.016000171534896985;0.0207792198345862;0.12000515128356413;0.0;0.0203398303777047;0.0;0.4739411962835626;0.0;0.5835845083712399;0.14019940570897024;0.1267365734314096;0.13587468932016347;0.15372533304468816;0.11536973308451379;0.1346104444496645;0.01932980117066826;0.5349653333452583;0.022198607070496666;0.0;0.1471044943685093;0.18067526767629447;0.0;0.11536973308451379;0.5195731404905026;0.0;0.018571933505860526;0.209314789915128;0.0;0.0;0.017576593621501723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16069356961855036;0.0;0.25198455911217266;0.0;0.2501771485019308;0.01978663948571285;0.017774984128329507;0.0;0.0;0.018924080213231;0.0;0.020653538310306335;0.021571664268412803;0.0;0.02184957295350864;0.26413825441642724;0.4735613400186389;0.604828475017333;0.20387088003001017;0.017339728950274563;0.017339728950274563;0.0;0.0;0.018843922736484796;0.10228299106209854;0.47766721365363185;0.0;0.020827074288089328;0.01978663948571285;0.017339728950274563;0.0980443252282766;0.0;0.13146711096976907;0.0;0.0;0.022630534039172655;0.5921230484751483;0.0
GO:0045766;0.0718956728173218;0.0;0.08299638202730204;0.07093983928030155;0.0;0.07398292955082676;0.0;0.0;1.0;0.0;0.096754337677317;0.11127655376309391;0.3133966550222238;0.0;0.0;0.16321295822816034;0.11570811327593267;0.07545029552274876;0.17733892769855703;0.0;0.0;0.08023874253019306;0.23725141916942757;0.0;0.0966680846643046;0.20897860418915587;0.0758263571794751;0.08705683958912719;0.0;0.0;0.0;0.10294626066823072;0.0;0.0;0.0;0.0;0.3031109330528307;0.0;0.0;0.0;0.0;0.2228051616726533;0.07718579831188675;0.07749529377098613;0.0;0.0694348649731992;0.0;0.0;0.0;0.0;0.0;0.0;0.06019045525561012;0.0;0.0;0.08681502465104535;0.0;0.0;0.0;0.08474283429659113;0.0;0.0;0.2291889327989531;0.06854293734054198;0.0;0.43591866035190086;0.21290096653358734;0.0;0.18477484756562984;0.06279422307085425;0.0669382380715031;0.09425924105387022;0.19218946482450816;0.0;0.15540289930048715;0.23310192028001525;0.0;0.3447488379561412;0.0;0.07059184766059587;0.0;0.07442939675136517;0.0;0.4022257422168625;0.08316765011687802;0.07022646472118338;0.17951902104751524;0.0;0.0;0.08171124794845333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06630271372635961;0.13147993693187995;0.0;0.0;0.0;0.07351045197608791;0.0;0.0;0.06279422307085425;0.07093983928030155;0.0718956728173218;0.0669382380715031;0.16321295822816034;0.0694348649731992;0.0;0.0;0.06480004489885585
GO:0002244;0.02367479721038503;0.025003256786636063;0.0;0.0;0.027272587274262128;0.0243221252937934;0.20739290106390093;0.02116973712405622;0.0;1.0;0.0;0.0;0.0;0.0;0.018924080213231;0.0;0.03683077216041623;0.0;0.0;0.024460313871913754;0.02385372927394375;0.026249593809569812;0.0;0.3009843836904131;0.0;0.0;0.0;0.0;0.23633560689100838;0.2542360509530815;0.02823696946406986;0.0;0.024654331298441176;0.01983002654283323;0.02367479721038503;0.025631388868481774;0.0;0.025631388868481774;0.018924080213231;0.02599536310006183;0.01983002654283323;0.0;0.025311319565712753;0.0;0.030001919919855992;0.0;0.024392175685828594;0.02393837158402052;0.02116973712405622;0.02303568721655709;0.02684658547880244;0.018924080213231;0.022774214900071033;0.02376596059175926;0.02192969260898353;0.02825555697840355;0.0;0.025406642781729216;0.03305546343668543;0.0;0.018924080213231;0.02116973712405622;0.0;0.022630534039172655;0.020401339940053793;0.0;0.0;0.02116973712405622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02337765010816656;0.0;0.025587877857996946;0.0;0.025359398679846063;0.024460313871913754;0.021458197157809184;0.0;0.0;0.023155586031973697;0.0;0.025798961128506784;0.027247580582115957;0.0;0.027692483615473464;0.02714554284897731;0.02571642579767643;0.02549875120457347;0.038893067485860244;0.020827074288089328;0.020827074288089328;0.0;0.0;0.02303568721655709;0.027418668006332005;0.02599536310006183;0.0;0.3356519460856573;0.024460313871913754;0.020827074288089328;0.02337765010816656;0.0;0.02212876516863006;0.0;0.0;0.028959080190098376;0.024834650414957006;0.0
