;GO:0007050;GO:0016525;GO:0045727;GO:0006366;GO:0006367;GO:0030705;GO:0001701;GO:0006914;GO:0032729;GO:0050830;GO:0051403;GO:0007186;GO:0086004;GO:0043312;GO:0007265;GO:0042267;GO:0061844;GO:0033209;GO:0060837;GO:0072657;GO:0010469;GO:0010389;GO:0035264;GO:0070507;GO:0061154;GO:1900112;GO:1901841;GO:0001570;GO:0045944;GO:1903507;GO:0051225;GO:0001885;GO:0007229;GO:0000086;GO:0048026;GO:0071872;GO:0043374;GO:0050852;GO:0032743;GO:0006351;GO:0035690;GO:0051481;GO:0006396;GO:0006198;GO:0001780;GO:1901898;GO:0006357;GO:0071222;GO:0097711;GO:0030593;GO:0014886
GO:0007050;1.0;0.38686924677447526;0.24377069026704662;0.1346516866472362;0.14475825662410285;0.0;0.0;0.2774227401264425;0.37030145164013345;0.0;0.3049718125588998;0.657635776732298;0.38434465951875907;0.17472636833573346;0.6100422419115682;0.0;0.0;0.6092503568698885;0.28603759093490805;0.0;0.46983063739324543;0.5381857217641447;0.0;0.4983898026764052;0.0;0.3388368781726342;0.2731534008556736;0.31012842767628707;0.22700578213951234;0.3591605751202784;0.3034065202199822;0.2846269460881403;0.6325201559017284;0.3747038392979118;0.2685831811262452;0.17238280988800023;0.20972957694841016;0.4063233425381727;0.37054247608545965;0.13731257944038947;0.2831582434622718;0.27062239390159076;0.19411636940464033;0.09036231469974654;0.2699120331841913;0.43196472416670423;0.3252159275609775;0.18988317519097905;0.28674370699186236;0.2112113904505668;0.3737698348165988
GO:0016525;0.38686924677447526;1.0;0.17698020344544685;0.0;0.0;0.0;0.0;0.0;0.4116394079339776;0.0;0.1749891336841779;0.35811445931487096;0.33168511082895097;0.0;0.3344978610045711;0.0;0.0;0.3341021495940387;0.0;0.0;0.32686712448603683;0.3238562004605854;0.0;0.34491759930659105;0.0;0.24157501396702916;0.254692818353125;0.0;0.16534270828927214;0.23639026451998482;0.0;0.0;0.34569235232939294;0.0;0.19406668948101272;0.0;0.0;0.22960037196754296;0.411883353034179;0.0;0.0;0.16702526791970426;0.0;0.0;0.2441489363055981;0.5313216027314093;0.23246293097306292;0.0;0.0;0.0;0.4151470848291981
GO:0045727;0.24377069026704662;0.17698020344544685;1.0;0.0;0.0;0.0;0.0;0.0;0.24259658957743593;0.0;0.16634017707509788;0.26415492468152485;0.22409384663581738;0.0;0.2540750335881809;0.0;0.0;0.25390102711556806;0.0;0.0;0.2506886855565262;0.2493343503098419;0.0;0.258595296761831;0.0;0.4783198957948388;0.16384458820812126;0.0;0.7283941949542144;0.44242920324552076;0.0;0.0;0.2589267243427734;0.0;0.6025471282116949;0.0;0.0;0.23886247157422724;0.2426794777554883;0.0;0.0;0.10875928426497326;0.0;0.0;0.13692328246020158;0.18813077176726142;0.579805658248292;0.0;0.0;0.0;0.19539487662237828
GO:0006366;0.1346516866472362;0.0;0.0;1.0;0.8939408255470326;0.0;0.0;0.26872440885749566;0.0;0.0;0.34484499903232513;0.14637416995682184;0.0;0.11188006135651217;0.1405681864548614;0.0;0.0;0.14046811898104244;0.14901014461302986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1552944754129108;0.0;0.0;0.13377400774059903;0.1486264105187535;0.1433604723419053;0.15004555278716505;0.0;0.11091453409945537;0.12526692493228764;0.11026731217502408;0.0;0.9862906524359573;0.14822494713375312;0.11558901007502956;0.6932990369030559;0.516244723595039;0.0;0.0;0.0;0.11790639010529917;0.14920154739410005;0.12579404924134618;0.0
GO:0006367;0.14475825662410285;0.0;0.0;0.8939408255470326;1.0;0.0;0.0;0.2908372829134287;0.0;0.0;0.3273585271019094;0.1583956021182147;0.0;0.11876987778806768;0.15161886452534723;0.0;0.0;0.15150245164677323;0.16148690369625493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16889383470523225;0.0;0.0;0.14374437714172325;0.16103631561973;0.1548725158445758;0.16270367030411823;0.0;0.11768234835616051;0.1339682832708693;0.11695399127588602;0.0;0.9068329437578104;0.16056511736252022;0.12295825301382189;0.7391040054557096;0.5356934937279441;0.0;0.0;0.0;0.12558389189456465;0.16171172522585492;0.13457135803908138;0.0
GO:0030705;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30418278866667453;0.0;0.0;0.0;0.0;0.0;0.4316518220731412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4212086588542332;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29753203440148085;0.0;0.0;0.0;0.47773170364207973;0.0;0.2968512840522608;0.0;0.0;0.32904091509576766;0.0;0.0;0.0;0.4090072025081366;0.0;0.0;0.0;0.0;0.20540395234001324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006914;0.2774227401264425;0.0;0.0;0.26872440885749566;0.2908372829134287;0.0;0.0;1.0;0.0;0.0;0.25479397609178395;0.3322430282059369;0.0;0.19545826906233765;0.30376452015808475;0.0;0.0;0.30329760909843695;0.3461416149150492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38205596353789323;0.0;0.0;0.2737227120776736;0.34407799705018133;0.31711180319759175;0.3517805654290735;0.0;0.19253023335244;0.2403273242723969;0.19058839372450578;0.0;0.27451765529245287;0.3419339820763928;0.20706591783350328;0.40325050370158233;0.233345674867143;0.0;0.0;0.0;0.21462253309324678;0.347176191943095;0.2422750525925043;0.0
GO:0032729;0.37030145164013345;0.4116394079339776;0.24259658957743593;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.19204209269410077;0.437645476650922;0.38472489390604986;0.0;0.40288352923442977;0.0;0.0;0.4023096164683758;0.0;0.0;0.3918651423677769;0.38754561923988207;0.0;0.4180961410669835;0.0;0.275326443799147;0.29249605144238183;0.0;0.22518341176666903;0.2108553161800278;0.0;0.0;0.41923505761835245;0.0;0.26857645316748746;0.0;0.0;0.3242380587863848;0.8453884186622633;0.0;0.0;0.19085861742952528;0.0;0.0;0.2986658920137277;0.46403753568006567;0.2635523689148265;0.0;0.0;0.0;0.5017216474733036
GO:0050830;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.151726336625307;0.0;0.0;0.0;0.0;0.35201972003927035;0.5941589983288466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14890294192469403;0.0;0.0;0.0;0.0;0.24671234579079449;0.0;0.0;0.0;0.0;0.0;0.0;0.3344379032493771;0.0;0.0;0.0
