;GO:0007050;GO:0016525;GO:0045727;GO:0006366;GO:0006367;GO:0030705;GO:0001701;GO:0006914;GO:0032729;GO:0050830;GO:0051403;GO:0007186;GO:0086004;GO:0043312;GO:0007265;GO:0042267;GO:0061844;GO:0033209;GO:0060837;GO:0072657;GO:0010469;GO:0010389;GO:0035264;GO:0070507;GO:0061154;GO:1900112;GO:1901841;GO:0001570;GO:0045944;GO:1903507;GO:0051225;GO:0001885;GO:0007229;GO:0000086;GO:0048026;GO:0071872;GO:0043374;GO:0050852;GO:0032743;GO:0006351;GO:0035690;GO:0051481;GO:0006396;GO:0006198;GO:0001780;GO:1901898;GO:0006357;GO:0071222;GO:0097711;GO:0030593;GO:0014886
GO:0007050;1.0;0.43852901558847923;0.43852901558847923;0.8;0.8;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.3660149997115376;0.8;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.4;0.8;0.8;0.8;0.43852901558847923
GO:0016525;0.43852901558847923;1.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.2830074998557688;0.2830074998557688;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.21862188087829626;0.0;0.0;0.3660149997115376;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.4
GO:0045727;0.43852901558847923;0.3660149997115376;1.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.2599120563717816;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.20000000000000007;0.0;0.0;0.3356143810225276;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376
GO:0006366;0.8;0.0;0.0;1.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.8;0.0;1.0;0.5356143810225276;0.3356143810225276;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0
GO:0006367;0.8;0.0;0.0;0.8;1.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.48300749985576874;0.8;0.8;0.0;0.8;0.6000000000000001;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.0
GO:0030705;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006914;0.6830074998557688;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;1.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.0;0.43852901558847923;0.6000000000000001;0.6830074998557688;0.0;0.6000000000000001;0.5356143810225276;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.0
GO:0032729;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.2830074998557688;0.2830074998557688;0.0;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.21862188087829626;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.4
GO:0050830;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0051403;0.8;0.43852901558847923;0.4;0.8;0.8;0.0;0.0;0.6830074998557688;0.43852901558847923;0.48300749985576874;1.0;0.8;0.43852901558847923;0.8;0.8;0.6000000000000001;0.5356143810225276;0.8;0.8;0.0;0.6000000000000001;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.3660149997115376;0.8;0.3660149997115376;0.3660149997115376;0.8;0.8;0.8;0.8;0.3660149997115376;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.6830074998557688;0.3660149997115376;0.8;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.4;0.8;0.8;0.8;0.43852901558847923
GO:0007186;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;1.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.3660149997115376;0.3660149997115376;0.8;0.4;0.43852901558847923;0.8;0.8;0.8;0.8;0.4;0.48300749985576874;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.3660149997115376;0.8;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923
GO:0086004;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.5356143810225276;1.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.21862188087829626;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923
GO:0043312;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;1.0;0.8;0.6000000000000001;0.5356143810225276;0.8;0.8;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.8;0.0;0.8;0.5356143810225276;0.3356143810225276;0.8;0.3660149997115376;0.6830074998557688;0.0;0.0;0.8;0.8;0.8;0.0
GO:0007265;0.8;0.43852901558847923;0.4;0.8;0.8;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.8;0.43852901558847923;0.8;1.0;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.3660149997115376;0.8;0.3660149997115376;0.3660149997115376;0.8;0.8;0.8;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.3660149997115376;0.8;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.4;0.8;0.8;0.8;0.43852901558847923
GO:0042267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;1.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0
GO:0061844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0
GO:0033209;0.8;0.43852901558847923;0.4;0.8;0.8;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;1.0;0.8;0.0;0.6000000000000001;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.3660149997115376;0.8;0.3660149997115376;0.3660149997115376;0.8;0.8;0.8;0.8;0.3660149997115376;0.48300749985576874;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.3660149997115376;0.8;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.4;0.8;0.8;0.8;0.43852901558847923
GO:0060837;0.8;0.0;0.0;0.8;0.8;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.8;0.0;0.8;0.5356143810225276;0.3356143810225276;0.8;0.3660149997115376;0.0;0.0;0.0;0.8;0.8;0.8;0.0
GO:0072657;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0
GO:0010469;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;1.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.2830074998557688;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.0;0.0;0.0;0.5356143810225276
GO:0010389;0.5356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;1.0;0.0;0.48300749985576874;0.0;0.3081136762725405;0.2599120563717816;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.20000000000000007;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376
GO:0035264;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;1.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070507;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;1.0;0.0;0.4;0.3081136762725405;0.0;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.23852901558847928;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923
GO:0061154;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
