;GO:0060760;GO:0016925;GO:0015031;GO:0042256;GO:0000463;GO:0030307;GO:0051123;GO:0000184;GO:0001701;GO:0000060;GO:0090502;GO:1902166;GO:0051260;GO:0006298;GO:0006974;GO:0006334;GO:0006610;GO:0045540;GO:0051131;GO:0000070;GO:0072734;GO:0033488;GO:2000001;GO:0032436;GO:0010389;GO:0034613;GO:0032435;GO:0034453;GO:0030490;GO:0002181;GO:0008285;GO:1900034;GO:1905323;GO:0006260;GO:0006261;GO:0008284;GO:0043928;GO:0043486;GO:0009259;GO:0042276;GO:0042795;GO:1902857;GO:0045944;GO:0048539;GO:0000398;GO:0000165;GO:0071157;GO:0000281;GO:0048146;GO:0032147;GO:0071158;GO:0016476;GO:0042327;GO:0007004;GO:0006397;GO:0007517;GO:0045040;GO:0030595;GO:0008380;GO:0007052;GO:0007179;GO:0008543;GO:0046777;GO:0051291;GO:0051170;GO:0006364;GO:0006122;GO:0006400;GO:0006367;GO:0006401;GO:0006119;GO:0000381;GO:0060271;GO:0008033;GO:0007223;GO:1901798;GO:1904667;GO:0043312;GO:0045454;GO:0006414;GO:0042501;GO:0006412;GO:0000387;GO:0030855;GO:0000154;GO:0010629;GO:0051973;GO:0006888;GO:0070072;GO:0001516;GO:0030178;GO:0018107;GO:0043966;GO:0007035;GO:0006986;GO:0000122;GO:0045471;GO:0000086;GO:0006614;GO:0060628;GO:0032986;GO:2000059;GO:0072717;GO:0007286;GO:0006351;GO:0007162;GO:0000921;GO:0006355;GO:0051085;GO:0006353;GO:0000245;GO:0006357;GO:0019371;GO:0000492;GO:0097711;GO:0006508;GO:0034599;GO:0009060
GO:0060760;1.0;0.0;0.0;0.0;0.0;0.5107310617954011;0.0;0.17108503953998583;0.0;0.0;0.0;0.23825768580595466;0.0;0.0;0.0;0.0;0.0;0.3599696657431388;0.0;0.0;0.0;0.0;0.5124605247713304;0.23936802573578594;0.4182622969287648;0.0;0.19293541995754834;0.0;0.0;0.0;0.46713682228618086;0.5836428657320851;0.0;0.0;0.0;0.5809388046360973;0.16841696676179566;0.0;0.0;0.0;0.0;0.33605362278532075;0.23315777777782942;0.0;0.0;0.22847973646007377;0.43482932220283166;0.0;0.5336423993111735;0.2216320211787794;0.492696452835199;0.36617156143787993;0.4095505409868714;0.11667426694817433;0.0;0.0;0.0;0.0;0.0;0.0;0.417826421518751;0.4173753402562465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31612386892631555;0.0;0.0;0.40219741493285255;0.5271498481564282;0.1990140891100444;0.0;0.4375918965074606;0.0;0.0;0.0;0.0;0.0;0.0;0.4235848804473742;0.23796484190299066;0.0;0.0;0.0;0.4107790630500818;0.0;0.0;0.20320045282825028;0.0;0.1842294668891627;0.0;0.0;0.0;0.43388719252184244;0.0;0.2082857745717423;0.0;0.0;0.0;0.46885874309445047;0.0;0.2861341762697801;0.0;0.0;0.0;0.2774067335358313;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016925;0.0;1.0;0.0;0.16982657624481773;0.46004719297699015;0.0;0.17880949887811343;0.36275266571867426;0.0;0.0;0.4973760169104089;0.0;0.19298475712982052;0.49183663417900625;0.20486354298888093;0.17412163181530793;0.0;0.0;0.19309945569449058;0.1795295807990591;0.14295162460985364;0.2326236401122475;0.0;0.0;0.0;0.0;0.0;0.1937237335918635;0.4683379980301375;0.5901972966383034;0.0;0.0;0.1832936603613803;0.49848670812071216;0.4898058581097265;0.0;0.3582184848564866;0.1843209557039143;0.4107680488060662;0.3839289144483179;0.39552586934829254;0.0;0.0;0.0;0.4590125889449008;0.6886908452788422;0.0;0.20869341438694616;0.0;0.0;0.0;0.0;0.0;0.36413069221094685;0.49619881876751354;0.0;0.11101139511483742;0.1806130238744137;0.5067868666535927;0.17456148022402704;0.1808234530074566;0.18070248426881738;0.7989729646178111;0.1931020285008583;0.0;0.4771612889870134;0.352024287067524;0.49219733610742433;0.4092751778742753;0.4592527257732092;0.3456272872043575;0.0;0.17410569799057776;0.4772882229843459;0.17657336120159237;0.0;0.0;0.1386915618582504;0.18602817747751124;0.49463546695569166;0.7935245584119152;0.6002097538434705;0.1832038258673604;0.21205166971226025;0.49216339195096875;0.0;0.0;0.0;0.18364562453930822;0.30181458439894865;0.0;0.8079770930895935;0.7456152013487367;0.1452323928671101;0.0;0.0;0.0;0.20256267769915376;0.0;0.0;0.19428273739571772;0.0;0.1425239701452;0.18394300305296996;0.4331105970168294;0.0;0.16975978696108124;0.0;0.2094436432798945;0.4162682293725228;0.18321845392938998;0.0;0.38421242438765346;0.1788970620318358;0.20102748240790289;0.6003905260480766;0.1878355112085299;0.35200772752442544
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8421246737639009;0.0;0.0;0.0;0.0;0.0;0.0;0.6470074601199918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46298769951392477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5321366826405752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.420701367737108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2707442606343554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41903027686025035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6181587500148665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2516936337315072;0.0;0.0;0.0
GO:0042256;0.0;0.16982657624481773;0.0;1.0;0.162041560274395;0.0;0.6759675036285817;0.10901237946771847;0.0;0.0;0.17822997805019627;0.0;0.6725350867512994;0.15563637355367954;0.27901949620581595;0.6530741943181287;0.0;0.0;0.7480452556583159;0.46970460634977795;0.17549849957078592;0.0;0.0;0.0;0.0;0.0;0.0;0.5193070314471229;0.1655891498283894;0.1461702091687478;0.0;0.0;0.8322342093100877;0.15817252924365816;0.15486464900707356;0.0;0.10745983533245729;0.4845814062546357;0.16307737085993165;0.11633660181026853;0.1203995493949483;0.0;0.0;0.0;0.16160074451743592;0.14140777824062764;0.0;0.2861722425559669;0.0;0.0;0.0;0.0;0.0;0.21973165058357305;0.17771088652233247;0.0;0.2602790792083521;0.23588353546316482;0.18240025594772152;0.45290119379376753;0.23624258788771824;0.23603614925073568;0.16901696393989543;0.673080368498813;0.0;0.16939434501283138;0.2558534505714973;0.1577945569090987;0.14088953684460068;0.14340727157846808;0.11710784653581226;0.0;0.5857288923000901;0.16944931313587924;0.22904001079070535;0.0;0.0;0.16912103722069247;0.24520557529015077;0.2103339682904156;0.15789849699605493;0.14912967536387134;0.8316991518715547;0.2925248727882912;0.15778144716779144;0.0;0.0;0.0;0.6999679111608796;0.1333964055012071;0.0;0.1613763886255722;0.2356382404733672;0.17894858823370666;0.0;0.0;0.0;0.27476871340964965;0.0;0.0;0.5195964414041654;0.0;0.17485438083934426;0.2415956367099773;0.13382681014375503;0.0;0.7619763362737091;0.0;0.2875848169123959;0.14374575903143733;0.8317862659777401;0.0;0.17823566153086245;0.8062384418031209;0.2719515785944483;0.0;0.24835539620885252;0.25583742035017626
GO:0000463;0.0;0.46004719297699015;0.0;0.162041560274395;1.0;0.0;0.17020000555933015;0.5394024981064833;0.0;0.0;0.8066336050269105;0.0;0.18299424226487793;0.6839580526005911;0.1936410450465714;0.16594733419236124;0.0;0.0;0.18309736951945413;0.17085228797871693;0.1373952901701242;0.2683003717714028;0.0;0.0;0.0;0.0;0.0;0.1836585561935186;0.9470381868810881;0.44893934036413924;0.0;0.0;0.17425784752214782;0.692874724557554;0.6812334122673418;0.0;0.5328355153811914;0.17518609792413056;0.617124899781685;0.538071076982202;0.6156174020849852;0.0;0.0;0.0;0.7841398261040972;0.3971234537544356;0.0;0.19705930535926566;0.0;0.0;0.0;0.0;0.0;0.5110567915215961;0.8451722921291043;0.0;0.10763126481722649;0.17183324279257145;0.8624844690708784;0.16634680645409455;0.17202370004488912;0.17191421511511304;0.45831630607209156;0.1830996826967079;0.0;0.9642055291136669;0.3338803996803651;0.8410541730908265;0.6684113779222195;0.6781493160280588;0.47033011009656067;0.0;0.16593286124426276;0.8900541528650565;0.16817279859207845;0.0;0.0;0.1334553934476725;0.17672758711410944;0.41534540517504154;0.43418732854298453;0.4562953830271112;0.17417664987941325;0.2000508858859093;0.9112959136519636;0.0;0.0;0.0;0.17457593542852598;0.29240780096012325;0.0;0.44180756053977416;0.3913868155146672;0.13950089767380733;0.0;0.0;0.0;0.19158409402283508;0.0;0.0;0.1841609061021725;0.0;0.13700018836547986;0.17484464456966703;0.6407532380919443;0.0;0.16198075291561148;0.0;0.1977280851877893;0.6794536816281044;0.17418987184045054;0.0;0.3690968815078705;0.17027933769077663;0.19021023522624683;0.449099427754329;0.1783579290158947;0.33386550312013213
GO:0030307;0.5107310617954011;0.0;0.0;0.0;0.0;1.0;0.0;0.16106933729684225;0.0;0.0;0.0;0.23712135962380662;0.0;0.0;0.0;0.0;0.0;0.31832213628071154;0.0;0.0;0.0;0.0;0.47418739595375314;0.32312195578490194;0.47660117838416977;0.0;0.23667083801529162;0.0;0.0;0.0;0.5242094825891327;0.5303809696485919;0.0;0.0;0.0;0.7174690759089434;0.15870234947185113;0.0;0.0;0.0;0.0;0.4954010727064287;0.3152719578889969;0.0;0.0;0.27692929846602565;0.5573092856431893;0.0;0.6669161092984727;0.30063223837923325;0.6221670223381016;0.49455949534726873;0.5283636021884335;0.10981329867396203;0.0;0.0;0.0;0.0;0.0;0.0;0.47616998918004955;0.475723632700284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37221084347854605;0.0;0.0;0.4606302518992719;0.5030357034178691;0.24362446451619846;0.0;0.4956044407540006;0.0;0.0;0.0;0.0;0.0;0.0;0.36707191398116706;0.3213505989712983;0.0;0.0;0.0;0.39026677405465326;0.0;0.0;0.18325947286445837;0.0;0.22666160135333027;0.0;0.0;0.0;0.49198014880281565;0.0;0.2541756965092692;0.0;0.0;0.0;0.5258604382894762;0.0;0.3402266544306527;0.0;0.0;0.0;0.33079979909426516;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051123;0.0;0.17880949887811343;0.0;0.6759675036285817;0.17020000555933015;0.0;1.0;0.11264490600162495;0.0;0.0;0.18814984958882797;0.0;0.7279732341036026;0.16314764271724214;0.3041211662464913;0.8338781246128394;0.0;0.0;0.8097607597833962;0.4265188732540169;0.18510844821819145;0.0;0.0;0.0;0.0;0.0;0.0;0.4752941731307244;0.17411813381884145;0.15277616859331794;0.0;0.0;0.751679996795502;0.16593669716881196;0.1622998341554919;0.0;0.11098795610735258;0.5948166256361833;0.17134311140714217;0.12048292643165666;0.12484607899508154;0.0;0.0;0.0;0.16971375071849049;0.14758119713394674;0.0;0.3126384235388986;0.0;0.0;0.0;0.0;0.0;0.1919313095251663;0.18757146090129173;0.0;0.2287616569289777;0.2535777019459469;0.1928033224809988;0.410168955847404;0.2539926887826109;0.25375407884997386;0.17791219929866706;0.7286121606267401;0.0;0.17833039736113804;0.2768034594353177;0.1655207560662984;0.1470168087319574;0.14976042977931522;0.12131032182897188;0.0;0.4837341753907228;0.17839131895833418;0.24568614700104457;0.0;0.0;0.1780275191792667;0.2643827619236985;0.22428927348805533;0.16563512760648402;0.15601213829234256;0.751159743664084;0.3202360124760293;0.16550633115199928;0.0;0.0;0.0;0.7537203338707856;0.13887658225681532;0.0;0.16946631946319368;0.2457364734944124;0.1889508580083957;0.0;0.0;0.0;0.2990780580799232;0.0;0.0;0.6413745300504803;0.0;0.18439200080271914;0.2601909127731203;0.13934313881955288;0.0;0.6756031089472063;0.0;0.314325129237994;0.15012961116780296;0.7512444439507204;0.0;0.1881561833458894;0.7264625774706132;0.2957434222463741;0.0;0.26804821767092935;0.27678469663050886
GO:0000184;0.17108503953998583;0.36275266571867426;0.0;0.10901237946771847;0.5394024981064833;0.16106933729684225;0.11264490600162495;1.0;0.0;0.0;0.5690651495020124;0.13884906379828496;0.11811023719300424;0.5303427655791891;0.1224558543263299;0.11076623418268539;0.0;0.19232575030163584;0.11815318954178233;0.11293025553862045;0.09727358055216559;0.19367100369079657;0.16206142588839867;0.16839056264050703;0.16243049460208245;0.0;0.24507736846719932;0.11838662249223345;0.5461169642239944;0.36268038482063414;0.21012312636411185;0.17014912711624713;0.11440814719389351;0.5353533345779118;0.5288045864352773;0.16911088444587732;0.9706487764550912;0.11480754026497118;0.44421397187220296;0.44299124308969895;0.47818419269767665;0.1337204588904073;0.19189617633671127;0.0;0.5652821346048369;0.405807450848534;0.18704932093032803;0.12381404338162452;0.16383708017716272;0.16091454388754697;0.15878245799998578;0.15392677565028176;0.1847485913867757;0.4599742271583889;0.5963426954587168;0.0;0.08134714483876776;0.11335799911874674;0.5763182036092251;0.11094406759259319;0.21905839550914635;0.2189664350121372;0.3617780973708781;0.11815415277989193;0.0;0.5531823837464784;0.21583223009290958;0.5311976404252835;0.49661495956716795;0.8096017884108908;0.36272413374760704;0.2524864127197236;0.11075978590367065;0.5532834313421784;0.21579973758930357;0.14319036347202738;0.24949111142984107;0.09528206849095743;0.2229720655012349;0.32060661486815706;0.34796984345592663;0.3670425800557582;0.1143731412216192;0.12498840787946472;0.5311720265498979;0.43127719463686265;0.16781606650534728;0.0;0.11454517357298714;0.21973330139694774;0.18343147919826774;0.3523760445124548;0.3224091285266968;0.14465671846815512;0.0;0.2873932596584785;0.0;0.12163003041837327;0.0;0.16473428593230818;0.11859515188802511;0.25600522302246903;0.09707537310227059;0.11466079477256548;0.511241144164676;0.21040319292337453;0.1089848556747153;0.2409567519552575;0.12407772605282516;0.5026847189990604;0.11437884224452116;0.23736219516183638;0.26038914274839636;0.11267965038819117;0.12107483806145844;0.2929063810518297;0.11616132609901267;0.21582600503214952
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4501759126931199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47588838592356725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3284834813030499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35478377756719687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000060;0.0;0.0;0.8421246737639009;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7537637275936175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45467245199690043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6320786936411178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5598500139268331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23919446579216105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5580032122085213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7236453343972942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2819140064888882;0.0;0.0;0.0
