;GO:0060760;GO:0016925;GO:0015031;GO:0042256;GO:0000463;GO:0030307;GO:0051123;GO:0000184;GO:0001701;GO:0000060;GO:0090502;GO:1902166;GO:0051260;GO:0006298;GO:0006974;GO:0006334;GO:0006610;GO:0045540;GO:0051131;GO:0000070;GO:0072734;GO:0033488;GO:2000001;GO:0032436;GO:0010389;GO:0034613;GO:0032435;GO:0034453;GO:0030490;GO:0002181;GO:0008285;GO:1900034;GO:1905323;GO:0006260;GO:0006261;GO:0008284;GO:0043928;GO:0043486;GO:0009259;GO:0042276;GO:0042795;GO:1902857;GO:0045944;GO:0048539;GO:0000398;GO:0000165;GO:0071157;GO:0000281;GO:0048146;GO:0032147;GO:0071158;GO:0016476;GO:0042327;GO:0007004;GO:0006397;GO:0007517;GO:0045040;GO:0030595;GO:0008380;GO:0007052;GO:0007179;GO:0008543;GO:0046777;GO:0051291;GO:0051170;GO:0006364;GO:0006122;GO:0006400;GO:0006367;GO:0006401;GO:0006119;GO:0000381;GO:0060271;GO:0008033;GO:0007223;GO:1901798;GO:1904667;GO:0043312;GO:0045454;GO:0006414;GO:0042501;GO:0006412;GO:0000387;GO:0030855;GO:0000154;GO:0010629;GO:0051973;GO:0006888;GO:0070072;GO:0001516;GO:0030178;GO:0018107;GO:0043966;GO:0007035;GO:0006986;GO:0000122;GO:0045471;GO:0000086;GO:0006614;GO:0060628;GO:0032986;GO:2000059;GO:0072717;GO:0007286;GO:0006351;GO:0007162;GO:0000921;GO:0006355;GO:0051085;GO:0006353;GO:0000245;GO:0006357;GO:0019371;GO:0000492;GO:0097711;GO:0006508;GO:0034599;GO:0009060
GO:0060760;1.0;0.0;0.0;0.0;0.0;0.5172629086554359;0.0;0.29498981623867365;0.0;0.0;0.0;0.4117676329150562;0.0;0.0;0.0;0.0;0.0;0.3418047604162014;0.0;0.0;0.0;0.0;0.46511640871664256;0.382739405736938;0.3635670955368269;0.0;0.2946014142811047;0.0;0.0;0.0;0.44428443246610255;0.46808819987430655;0.0;0.0;0.0;0.5514444108840868;0.4010538854169147;0.0;0.0;0.0;0.0;0.3916690848454038;0.4854956593679001;0.0;0.0;0.39883693669782455;0.4143303218348204;0.0;0.4410047097356135;0.40524724800474315;0.41834347274619693;0.33196003750032516;0.4815630320650733;0.26336470461203737;0.0;0.0;0.0;0.0;0.0;0.0;0.3950941467515477;0.4074970308067752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2823266968867448;0.0;0.0;0.33476042888092067;0.5556211821350281;0.2683154283378805;0.0;0.35742166587033725;0.0;0.0;0.0;0.0;0.0;0.0;0.447272678428083;0.3888686934648083;0.0;0.0;0.0;0.5135356956425845;0.0;0.0;0.23459940795549433;0.0;0.3804922817190046;0.0;0.0;0.0;0.38200727171290766;0.0;0.3118194812235906;0.0;0.0;0.0;0.46613173600498253;0.0;0.4640497321806844;0.0;0.0;0.0;0.4386913004300414;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016925;0.0;1.0;0.0;0.22541450789500678;0.33371151943409466;0.0;0.24090324668827506;0.329191343928233;0.0;0.0;0.36691973895894653;0.0;0.2520888957958;0.37552101625528245;0.31898380004875654;0.27456257665810896;0.0;0.0;0.22541450789500678;0.24090324668827506;0.18684511085235794;0.23518095705374703;0.0;0.0;0.0;0.0;0.0;0.2586500821781295;0.3727887913901154;0.3986931791567027;0.0;0.0;0.24224417287992372;0.4166505601446352;0.39235068124019934;0.0;0.38579162155539687;0.27456257665810896;0.38347667093095145;0.3689619565704799;0.3493319002049675;0.0;0.0;0.0;0.3772155723198048;0.464249327183298;0.0;0.257732911673192;0.0;0.0;0.0;0.0;0.0;0.31652822457630403;0.4052027163655613;0.0;0.24090324668827506;0.3190577906003164;0.4025021496906345;0.2844072995739852;0.3012369645589021;0.3136398486141296;0.47874099329674824;0.2520888957958;0.0;0.42503373737519334;0.29133176739714356;0.469308975609852;0.33371151943409466;0.45068633291418314;0.32493503238021965;0.0;0.2590738378648407;0.43352384193881616;0.24090324668827506;0.0;0.0;0.22541450789500678;0.22541450789500678;0.42718303175037453;0.4471947237475837;0.4550137461159532;0.257732911673192;0.33818066360295246;0.43744899270372717;0.0;0.0;0.0;0.22541450789500678;0.26185534495454027;0.0;0.5322183534891389;0.5842844755395544;0.16423807803769297;0.0;0.0;0.0;0.24090324668827506;0.0;0.0;0.2421160062190562;0.0;0.19861195333334608;0.24090324668827506;0.4566216781001715;0.0;0.22541450789500678;0.0;0.21140323934614252;0.38420051438884545;0.257732911673192;0.0;0.30655402972505935;0.22541450789500678;0.24090324668827506;0.5000065394995353;0.2801938696026824;0.30273789839951043
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7679299047907322;0.0;0.0;0.0;0.0;0.0;0.0;0.6660323812454789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7641040480742806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7679299047907322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5998426879329962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6660323812454789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49495545986259243;0.0;0.0;0.0
GO:0042256;0.0;0.22541450789500678;0.0;1.0;0.3855773354389354;0.0;0.5807259789877097;0.22124796226201882;0.0;0.0;0.3040967454057377;0.0;0.5925963001785468;0.2848925714244635;0.39126037259629637;0.6143853089575435;0.0;0.0;0.5807259789877097;0.531909416035425;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.0;0.47725873532215896;0.4246546073949561;0.3855773354389354;0.0;0.0;0.6683621722439617;0.32833723484393346;0.3017222364093804;0.0;0.4024070004238523;0.5847332121463575;0.3815168108373553;0.3855773354389354;0.3855773354389354;0.0;0.0;0.0;0.42908138832464554;0.4496538432558393;0.0;0.4024070004238523;0.0;0.0;0.0;0.0;0.0;0.3704056622998478;0.45706853237040207;0.0;0.531909416035425;0.46373187935097676;0.4543679656954753;0.5754134689211352;0.44591105330956243;0.4583139373647899;0.2799805186442958;0.5925963001785468;0.0;0.47689955338003404;0.3855773354389354;0.4815138261619642;0.3855773354389354;0.3623730076134814;0.30050947687859925;0.0;0.6749798609622422;0.4853896579436569;0.3855773354389354;0.0;0.0;0.3855773354389354;0.28367981189368235;0.44379841061882996;0.3855773354389354;0.41923666540876925;0.6683621722439617;0.4983434911468811;0.4496538432558393;0.0;0.0;0.0;0.5807259789877097;0.25074796960415136;0.0;0.2822946568832527;0.5354226943117594;0.18684511085235794;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.4926804115169807;0.0;0.2610185749042658;0.3855773354389354;0.4928671133341394;0.0;0.6413205309924084;0.0;0.28367981189368235;0.43606633039368614;0.6683621722439617;0.0;0.3855773354389354;0.6515325072590448;0.3855773354389354;0.0;0.3524704421502222;0.31923965008416033
GO:0000463;0.0;0.33371151943409466;0.0;0.3855773354389354;1.0;0.0;0.3855773354389354;0.4155522955772967;0.0;0.0;0.5111923647338121;0.0;0.4122517233397286;0.45353414376385215;0.39126037259629637;0.41923666540876925;0.0;0.0;0.3855773354389354;0.3855773354389354;0.24138851853875337;0.3333638498786005;0.0;0.0;0.0;0.0;0.0;0.33092665472566934;0.6949290823382461;0.4673741399481917;0.0;0.0;0.4024070004238523;0.5041513053794703;0.47036380874876904;0.0;0.5498963895616025;0.41923666540876925;0.5302809355196476;0.5119276144233951;0.5709595308950994;0.0;0.0;0.0;0.6282372650320676;0.5251471791662636;0.0;0.4024070004238523;0.0;0.0;0.0;0.0;0.0;0.38736885388872544;0.6562244090778241;0.0;0.3855773354389354;0.46373187935097676;0.6535238424028973;0.42908138832464554;0.44591105330956243;0.4583139373647899;0.3924188477556278;0.4122517233397286;0.0;0.7471740283233241;0.4186909193124087;0.6962318656706511;0.5330667245766856;0.5593261883023087;0.42661236457147494;0.0;0.41923666540876925;0.7001076974523438;0.3855773354389354;0.0;0.0;0.3855773354389354;0.28367981189368235;0.5192917465292544;0.4610706713493598;0.5010334699180256;0.4024070004238523;0.4983434911468811;0.7199283181991294;0.0;0.0;0.0;0.3855773354389354;0.33602880900644805;0.0;0.39473298599458473;0.5192917465292544;0.18684511085235794;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.3045226277899759;0.0;0.2610185749042658;0.3855773354389354;0.6403565024718896;0.0;0.3855773354389354;0.0;0.28367981189368235;0.5835557195314363;0.4024070004238523;0.0;0.4339131816403245;0.3855773354389354;0.3855773354389354;0.5308348466478705;0.3524704421502222;0.3750144709470502
GO:0030307;0.5172629086554359;0.0;0.0;0.0;0.0;1.0;0.0;0.2960691083328172;0.0;0.0;0.0;0.3523069098236201;0.0;0.0;0.0;0.0;0.0;0.3428840525103449;0.0;0.0;0.0;0.0;0.42831692261462306;0.43618975768949897;0.418058569680434;0.0;0.3389504497854649;0.0;0.0;0.0;0.5112947049598793;0.4354300313445311;0.0;0.0;0.0;0.6471860561915768;0.4021331775110582;0.0;0.0;0.0;0.0;0.43951619110471646;0.5061423356917976;0.0;0.0;0.4390446546299406;0.4945832283490419;0.0;0.521257616249835;0.4553939316707732;0.4884539406211716;0.47900709307904993;0.5445010017438998;0.26444399670618085;0.0;0.0;0.0;0.0;0.0;0.0;0.41264062769424714;0.42504351174947463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3153619166227125;0.0;0.0;0.3523069098236201;0.47848105104442795;0.28586190928058;0.0;0.43457437700336077;0.0;0.0;0.0;0.0;0.0;0.0;0.4483519705222265;0.4518066631436347;0.0;0.0;0.0;0.43141373556173196;0.0;0.0;0.2356787000496378;0.0;0.4135275014549724;0.0;0.0;0.0;0.44901754420668427;0.0;0.35886596950842264;0.0;0.0;0.0;0.5104807715093426;0.0;0.5012262694888963;0.0;0.0;0.0;0.4735527182081361;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051123;0.0;0.24090324668827506;0.0;0.5807259789877097;0.3855773354389354;0.0;1.0;0.25074796960415136;0.0;0.0;0.3040967454057377;0.0;0.5925963001785468;0.3045226277899759;0.41806292715795695;0.6995073466582413;0.0;0.0;0.5807259789877097;0.4772016191318648;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.0;0.44935349298025934;0.4246546073949561;0.3855773354389354;0.0;0.0;0.5975556439726266;0.35099847183335003;0.3213522927748928;0.0;0.4024070004238523;0.6758244065697369;0.3815168108373553;0.3855773354389354;0.3855773354389354;0.0;0.0;0.0;0.42908138832464554;0.4496538432558393;0.0;0.4024070004238523;0.0;0.0;0.0;0.0;0.0;0.3156978653962876;0.45706853237040207;0.0;0.4772016191318648;0.46373187935097676;0.4543679656954753;0.5207056720175749;0.44591105330956243;0.4583139373647899;0.297295455479691;0.5925963001785468;0.0;0.47689955338003404;0.3855773354389354;0.4815138261619642;0.3855773354389354;0.385034244602898;0.32731203144025983;0.0;0.5689379047342875;0.4853896579436569;0.3855773354389354;0.0;0.0;0.3855773354389354;0.3432860420840064;0.44379841061882996;0.3855773354389354;0.41923666540876925;0.5975556439726266;0.4983434911468811;0.4496538432558393;0.0;0.0;0.0;0.5807259789877097;0.25074796960415136;0.0;0.2996095937186479;0.5354226943117594;0.21140323934614252;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.6105741605020207;0.0;0.28367981189368235;0.3855773354389354;0.4928671133341394;0.0;0.5807259789877097;0.0;0.31048236645534294;0.43606633039368614;0.5975556439726266;0.0;0.3855773354389354;0.5807259789877097;0.3855773354389354;0.0;0.3792729967118828;0.31923965008416033
GO:0000184;0.29498981623867365;0.329191343928233;0.0;0.22124796226201882;0.4155522955772967;0.2960691083328172;0.25074796960415136;1.0;0.0;0.0;0.5152055156451887;0.2781133939533883;0.247922350162812;0.4206023014743211;0.32882852296463283;0.2844072995739852;0.0;0.3203138025349965;0.22124796226201882;0.25074796960415136;0.19668983376823423;0.2808019512235571;0.26049656586265213;0.3333170231895657;0.2611326074368915;0.0;0.3999316901569816;0.2684948050940058;0.4546295675333174;0.3591766231208438;0.4171374048807028;0.25359840604369605;0.23807762724693576;0.46173184536367384;0.43743196645923804;0.3302506105614681;0.7256912113260502;0.2844072995739852;0.4550577998751877;0.4140432417895186;0.4155522955772967;0.19538094758007762;0.5072327628908636;0.0;0.6025966658176127;0.40593819410235255;0.2781133939533883;0.2675776345890683;0.23382217796185895;0.358069291525247;0.2220553354808708;0.2239774550459827;0.37636086365772453;0.36160950979534273;0.6573863644250298;0.0;0.25074796960415136;0.3289025135161927;0.5039729821993489;0.29425202248986143;0.3110816874747784;0.32348457153000587;0.3822798844331179;0.247922350162812;0.0;0.5068745135183954;0.30117649031301985;0.531118842665838;0.4578435889322257;0.7215249081010713;0.3668779677202834;0.3937761320028549;0.25490729223185266;0.5153646180820182;0.25074796960415136;0.2388850004657877;0.3480631321881645;0.22124796226201882;0.23525923081088307;0.43702775466625077;0.31236167894331607;0.39283595309067765;0.2675776345890683;0.3340141179699645;0.49925885975971307;0.6907370348976123;0.33344518985043325;0.0;0.22124796226201882;0.2717000678704165;0.3712314882403644;0.3845940226720749;0.40008276146534316;0.17408280095356926;0.0;0.5971540836268732;0.0;0.25074796960415136;0.0;0.2671859189058492;0.25196072913493245;0.41836973963553525;0.20845667624922237;0.25074796960415136;0.5228420734725007;0.4163234714301661;0.22124796226201882;0.5849867850230601;0.22124796226201882;0.5083325838869764;0.2675776345890683;0.5542820531183956;0.31639875264093564;0.22124796226201882;0.25074796960415136;0.4382967741680153;0.2900385925185586;0.31258262131538667
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4326853672708829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41495231149037365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3571483739644329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000060;0.0;0.0;0.7679299047907322;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6762227697651948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631988127219974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48068857743567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5679116194030701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.523379491625237;0.0;0.0;0.0
