;GO:0060760;GO:0016925;GO:0015031;GO:0042256;GO:0000463;GO:0030307;GO:0051123;GO:0000184;GO:0001701;GO:0000060;GO:0090502;GO:1902166;GO:0051260;GO:0006298;GO:0006974;GO:0006334;GO:0006610;GO:0045540;GO:0051131;GO:0000070;GO:0072734;GO:0033488;GO:2000001;GO:0032436;GO:0010389;GO:0034613;GO:0032435;GO:0034453;GO:0030490;GO:0002181;GO:0008285;GO:1900034;GO:1905323;GO:0006260;GO:0006261;GO:0008284;GO:0043928;GO:0043486;GO:0009259;GO:0042276;GO:0042795;GO:1902857;GO:0045944;GO:0048539;GO:0000398;GO:0000165;GO:0071157;GO:0000281;GO:0048146;GO:0032147;GO:0071158;GO:0016476;GO:0042327;GO:0007004;GO:0006397;GO:0007517;GO:0045040;GO:0030595;GO:0008380;GO:0007052;GO:0007179;GO:0008543;GO:0046777;GO:0051291;GO:0051170;GO:0006364;GO:0006122;GO:0006400;GO:0006367;GO:0006401;GO:0006119;GO:0000381;GO:0060271;GO:0008033;GO:0007223;GO:1901798;GO:1904667;GO:0043312;GO:0045454;GO:0006414;GO:0042501;GO:0006412;GO:0000387;GO:0030855;GO:0000154;GO:0010629;GO:0051973;GO:0006888;GO:0070072;GO:0001516;GO:0030178;GO:0018107;GO:0043966;GO:0007035;GO:0006986;GO:0000122;GO:0045471;GO:0000086;GO:0006614;GO:0060628;GO:0032986;GO:2000059;GO:0072717;GO:0007286;GO:0006351;GO:0007162;GO:0000921;GO:0006355;GO:0051085;GO:0006353;GO:0000245;GO:0006357;GO:0019371;GO:0000492;GO:0097711;GO:0006508;GO:0034599;GO:0009060
GO:0060760;1.0;0.0;0.0;0.0;0.0;0.21317802622680057;0.0;0.07605242609596584;0.0;0.0;0.0;0.22381783676584804;0.0;0.0;0.0;0.0;0.0;0.06932339571310213;0.0;0.0;0.0;0.0;0.2274399921161935;0.2017023191766033;0.0778480149368396;0.0;0.06759338988777036;0.0;0.0;0.0;0.09031302165178294;0.24737767638336416;0.0;0.0;0.0;0.25539666294184377;0.06794245850191279;0.0;0.0;0.0;0.0;0.16645506663500736;0.26346096259983576;0.0;0.0;0.08311999690668995;0.18055465330440998;0.0;0.19319554489691826;0.22830339941168393;0.20061255347234855;0.05670999651689509;0.2591822070682866;0.05734461880129198;0.0;0.0;0.0;0.0;0.0;0.0;0.07422883971058779;0.07330428034604657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07167609380118221;0.0;0.0;0.06811041084621475;0.3267540850346415;0.06135745221475807;0.0;0.07216380817322882;0.0;0.0;0.0;0.0;0.0;0.0;0.10061427955550221;0.1872848604781569;0.0;0.0;0.0;0.2771848040793696;0.0;0.0;0.05734461880129198;0.0;0.09262533228871078;0.0;0.0;0.0;0.064108973010413;0.0;0.06932339571310213;0.0;0.0;0.0;0.08158934561775735;0.0;0.11155089932548522;0.0;0.0;0.0;0.10658509612535647;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016925;0.0;1.0;0.0;0.020389216306868893;0.1208423765288058;0.0;0.022114502266200285;0.18418345153661145;0.0;0.0;0.1435130026344202;0.0;0.027855360202980673;0.1639616423672688;0.030506472831695875;0.025524670937798342;0.0;0.0;0.02185501700479828;0.022856015435949797;0.01991340556736081;0.08451942722035947;0.0;0.0;0.0;0.0;0.0;0.022415522267312474;0.13771610267914058;0.27467604900224873;0.0;0.0;0.01960991546369627;0.18779991794105985;0.16560321142860737;0.0;0.1652086989050681;0.023577511584009052;0.14278140303339287;0.1594573044535068;0.1757555901523868;0.0;0.0;0.0;0.1600221682683841;0.3416575722938104;0.0;0.02412627638302942;0.0;0.0;0.0;0.0;0.0;0.1600307065504503;0.16839089000514573;0.0;0.01991340556736081;0.02584834779012887;0.16546292916971597;0.024461993820790114;0.0249538044240408;0.024654331298441176;0.3283328644376458;0.02526484025402201;0.0;0.15576893345017448;0.10057963245567822;0.2918531433547428;0.15360966050735989;0.19613217544066427;0.18944353451580292;0.0;0.0270906282228805;0.14890884629124576;0.022966853773047347;0.0;0.0;0.029137244709379412;0.024284542178766546;0.1843195361756049;0.41112346015479106;0.3116645887074412;0.02312325529381081;0.027916817736812954;0.27458731482934107;0.0;0.0;0.0;0.020919068091574542;0.10117908230921022;0.0;0.5168800451986839;0.6918505591636285;0.022194025132937303;0.0;0.0;0.0;0.02556254675463227;0.0;0.0;0.022114502266200285;0.0;0.01923203648967206;0.024706717178851253;0.25131062047778474;0.0;0.021555863886025584;0.0;0.0226783013298087;0.14304353586011256;0.022615617199934667;0.0;0.09938885854463957;0.02058440795226302;0.025023591056221185;0.32447152838292914;0.026658371446777723;0.11058247562973095
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5715777654394465;0.0;0.0;0.0;0.0;0.0;0.0;0.5018993811922026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8201672082724781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47994860976924714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3754420190165664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46491548921239084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40637461640059397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6555949560617478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33411944110050024;0.0;0.0;0.0
GO:0042256;0.0;0.020389216306868893;0.0;1.0;0.01863073091991696;0.0;0.416193473722063;0.022394831149800485;0.0;0.0;0.021708291142540363;0.0;0.4111820263857651;0.020209588569859743;0.02612026355570901;0.4724662342985587;0.0;0.0;0.4118343832293064;0.2861516576175526;0.01794624859974998;0.0;0.0;0.0;0.0;0.0;0.0;0.281242515431316;0.020932465938127257;0.021023545921079443;0.0;0.0;0.5415601119902839;0.022779419499151323;0.020389216306868893;0.0;0.020346083498723314;0.3315025954367378;0.024091405870655107;0.019714642463442972;0.021491315517021915;0.0;0.0;0.0;0.023877307001064007;0.02412531447258661;0.0;0.021297844365349615;0.0;0.0;0.0;0.0;0.0;0.27876599156985443;0.024954497671643493;0.0;0.2529502441528015;0.022628675173856142;0.024579298133241622;0.3038720321055658;0.02194013348914372;0.021708291142540363;0.023305123784276436;0.37761123981877137;0.0;0.023324151066833197;0.019180638613064935;0.021768882879755324;0.023041839171859955;0.023658472460720045;0.02000805680365743;0.0;0.5699694996358282;0.02242374123101447;0.020389216306868893;0.0;0.0;0.025109944287691775;0.02142108215561937;0.02240933659861543;0.017699386080986357;0.023488586932590365;0.6276314062882172;0.024198294749429496;0.02062727568362247;0.0;0.0;0.0;0.39601860756683593;0.019180638613064935;0.0;0.021708291142540363;0.17635990925440811;0.019777817580782155;0.0;0.0;0.0;0.02240933659861543;0.0;0.0;0.31316477168172757;0.0;0.017390972284480048;0.021748895141936887;0.029242987391330848;0.0;0.46587312801027864;0.0;0.020161478237968645;0.021645739105976714;0.6153780520341494;0.0;0.01887652695603444;0.5657333238255212;0.02199406350893194;0.0;0.02324705947286056;0.02086906234581428
GO:0000463;0.0;0.1208423765288058;0.0;0.01863073091991696;1.0;0.0;0.020060815992430193;0.25735658184526505;0.0;0.0;0.24931419646263123;0.0;0.02467371557432824;0.21135523972967524;0.026731425104625735;0.022827397973970726;0.0;0.0;0.019847054713726234;0.020669107130772676;0.018232653144588034;0.14642447894383576;0.0;0.0;0.0;0.0;0.0;0.020308210222587764;0.6652390950719244;0.18709939202670334;0.0;0.0;0.01797790430867298;0.23877773070796554;0.21326795201070453;0.0;0.2333859234396037;0.021257363508938996;0.23370086341964924;0.20608812051724099;0.5360941092667998;0.0;0.0;0.0;0.5152305448297686;0.14346308249930745;0.0;0.02170242042218144;0.0;0.0;0.0;0.0;0.0;0.2067601591463086;0.5389934817978322;0.0;0.018232653144588034;0.023085934898745306;0.5307113437909887;0.021973691153118542;0.022369725580730186;0.02212876516863006;0.13848418980427;0.02261935628093327;0.0;0.7428315539724667;0.09149652142725091;0.5993432802563164;0.26494490388282627;0.27218514938841276;0.193383893910344;0.0;0.02407181495868669;0.6177338733883401;0.020759707699946048;0.0;0.0;0.025674230635354633;0.021830398825955735;0.13305472641534855;0.10464948317519647;0.2094975608643632;0.020887409289556614;0.024721923367265992;0.6553617350722636;0.0;0.0;0.0;0.019072139574988347;0.09204183636854801;0.0;0.12881166783634754;0.12373923382185092;0.020126232879360377;0.0;0.0;0.0;0.022857687078178996;0.0;0.0;0.020060815992430193;0.0;0.017659794945153594;0.022170958870708468;0.33812140508539823;0.0;0.019600035981132177;0.0;0.020523665909713697;0.24858192833851392;0.020472313539169208;0.0;0.09055798330975309;0.018793571078130664;0.022425790895409164;0.16420279652139488;0.023729918810982995;0.0997005928214191
GO:0030307;0.21317802622680057;0.0;0.0;0.0;0.0;1.0;0.0;0.08459516772610906;0.0;0.0;0.0;0.07824366332671971;0.0;0.0;0.0;0.0;0.0;0.07635146163274635;0.0;0.0;0.0;0.0;0.07962773896933067;0.247745904549042;0.09865988613064514;0.0;0.08438235899165288;0.0;0.0;0.0;0.11660982927568085;0.08732023683822798;0.0;0.0;0.0;0.32302563537703;0.07467970597557758;0.0;0.0;0.0;0.0;0.3208464887133588;0.33472026064870447;0.0;0.0;0.10617017618024961;0.21927677798670184;0.0;0.23621652779947838;0.28448942555726625;0.24626303819529788;0.2973829452902134;0.32850229132462055;0.0628290743794422;0.0;0.0;0.0;0.0;0.0;0.0;0.09357165286042715;0.09228049390020739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09001522844035847;0.0;0.0;0.08509197498342205;0.21661532984225862;0.07590702958393167;0.0;0.09069263986918948;0.0;0.0;0.0;0.0;0.0;0.0;0.11612879369675745;0.22826731434043487;0.0;0.0;0.0;0.09905953439436511;0.0;0.0;0.0628290743794422;0.0;0.12001411673325173;0.0;0.0;0.0;0.07962773896933067;0.0;0.08676101985983517;0.0;0.0;0.0;0.10397751280302144;0.0;0.1487995444802253;0.0;0.0;0.0;0.14108357145628722;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051123;0.0;0.022114502266200285;0.0;0.416193473722063;0.020060815992430193;0.0;1.0;0.02449370142765062;0.0;0.0;0.02367479721038503;0.0;0.4530502737291314;0.0219033464565488;0.02902074059243425;0.7602324078875518;0.0;0.0;0.44505546461512807;0.18601625883094028;0.019269451414091393;0.0;0.0;0.0;0.0;0.0;0.0;0.1825612249440977;0.022755022649650597;0.022862694272932867;0.0;0.0;0.4007928687164257;0.024954497671643493;0.022114502266200285;0.0;0.022063770115845354;0.6787696886776557;0.026537700850214337;0.021323152214497296;0.02341696381729374;0.0;0.0;0.0;0.026278148513261906;0.026578851268839184;0.0;0.023187454025804265;0.0;0.0;0.0;0.0;0.0;0.18082203847431805;0.027588796061996324;0.0;0.1628419450025264;0.024773705759295134;0.027130926929223115;0.19857128877337923;0.0239508132967792;0.02367479721038503;0.025586781304200557;0.41263081135733437;0.0;0.025609718481388787;0.020699832784681325;0.02374688214160723;0.02526977063439268;0.026013338331420797;0.021666816202049213;0.0;0.3603434006611567;0.024528288604412713;0.022114502266200285;0.0;0.0;0.02777891911656269;0.0233336050134118;0.024511054276737387;0.01898513217417398;0.025808096980223474;0.4699171043159185;0.0266674577692282;0.022394831149800485;0.0;0.0;0.0;0.426642222144297;0.020699832784681325;0.0;0.02367479721038503;0.19166474058595148;0.021397076072284558;0.0;0.0;0.0;0.024511054276737387;0.0;0.0;0.638158490461606;0.0;0.01863073091991696;0.023723099049333743;0.032927345572083946;0.0;0.4391761930520796;0.0;0.0218468452509813;0.023600418376274874;0.4599779666116965;0.0;0.020346083498723314;0.4200447688223781;0.0240150954509017;0.0;0.025516808086732738;0.02268011725393063
GO:0000184;0.07605242609596584;0.18418345153661145;0.0;0.022394831149800485;0.25735658184526505;0.08459516772610906;0.02449370142765062;1.0;0.0;0.0;0.31150133714617434;0.20520282175292462;0.03173861573367072;0.2595245727570409;0.035226703354708344;0.028747685321164066;0.0;0.17367034953909005;0.024175780367111;0.025406642781729216;0.02182212351854227;0.17210927396750547;0.06857876653004479;0.20015936452968486;0.08453889227193868;0.0;0.33959271781111544;0.024863517957157896;0.2974597515675879;0.23190928193867316;0.30270904241669216;0.07504916330226355;0.021458197157809184;0.3021308535554903;0.26241443563295763;0.1031049023647926;0.8020441746208993;0.0263013071556366;0.3003963159662525;0.25162789458014834;0.30754672851845893;0.06483206699651349;0.3441788645005985;0.0;0.7170600702825254;0.22851879101421035;0.2152686622918139;0.026986029182053135;0.07605242609596584;0.22900329677243603;0.0792072895267845;0.06017966820016245;0.24403364259650448;0.2526304743616699;0.7600188278638077;0.0;0.02182212351854227;0.02915892315737044;0.3659417164444571;0.027406744363414025;0.08028784671744385;0.0792072895267845;0.2184207084494882;0.028418517008692225;0.0;0.34164662598052986;0.11103876150067676;0.3126095519682321;0.3362898041946314;0.9263233723631862;0.2369094084277936;0.2493434929329024;0.030749587537438307;0.3246958213386806;0.07317764409575447;0.06987882678848972;0.3061786687579384;0.033413568154634116;0.0778774091973885;0.2076325708981348;0.1547249961146905;0.2673365475297539;0.02573728765656692;0.031818427538766576;0.2920103966862855;0.6402402131356018;0.18478233880127193;0.0;0.02303568721655709;0.11170054726875747;0.2583531199275773;0.19935968357785996;0.18964639095909186;0.061451839889202824;0.0;0.5841191636101496;0.0;0.0287957392444358;0.0;0.06857876653004479;0.02449370142765062;0.34894338134823344;0.021006549578978136;0.02771430443949531;0.46365551976618385;0.27082442749890534;0.02381025170111798;0.4058021320947091;0.025187241707018592;0.3103590431673485;0.025109944287691775;0.3855420129913185;0.10952264639553434;0.022630534039172655;0.028113644512074324;0.22025484514596685;0.030193878679811343;0.1233575327576493
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2693020154673971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34165895554005493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29380624635423813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3319399657907606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000060;0.0;0.0;0.5715777654394465;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4304290580634477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4800390647914992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.416584530945194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42700503431234715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28604153119699616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4497522457793216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5188088742335335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3598214397045495;0.0;0.0;0.0
