;GO:0016601;GO:0030031;GO:0051491;GO:0046854;GO:0043547;GO:0060326;GO:0043304;GO:0045893;GO:0035556;GO:0010592;GO:0034260;GO:0045859;GO:0007186;GO:0007264;GO:0090023;GO:0043312;GO:1900027;GO:0007266;GO:0009967;GO:0060753;GO:0030217;GO:0051497;GO:0048010;GO:0032956;GO:0051058;GO:0051056;GO:2000249;GO:0051897;GO:0071526;GO:0008360;GO:0035023;GO:0090630;GO:1901164;GO:0008284;GO:0008361;GO:0045742;GO:0038095;GO:0048812;GO:0043124;GO:0051270;GO:0038096;GO:0007229;GO:0050771;GO:0050772;GO:0001921;GO:0019221;GO:0010310;GO:0042129;GO:0031295;GO:1903078;GO:0007162;GO:0006355;GO:0046847;GO:1903955;GO:0042326;GO:0045954;GO:0030517;GO:0043066;GO:0043065;GO:0030593;GO:0010764;GO:0030037;GO:0030036
GO:0016601;1.0;0.02681468642386216;0.07111989241258229;0.024368753374837914;0.06839059603144027;0.02565503318376633;0.07111989241258229;0.10151710540614634;0.5256837468501864;0.0686293895526055;0.0647516921589212;0.09508429160443653;0.26509571082342576;0.747149534587681;0.07148263444624203;0.02777891911656269;0.07093050095117616;0.7066634993290141;0.10179665383437803;0.0641787514327549;0.024198294749429496;0.06916445580749518;0.20117585561332463;0.0873412668483225;0.07486867790791592;0.08694122431095426;0.07215231241751137;0.08128375295402972;0.19191499438505033;0.08204979806878762;0.08049417227659961;0.05985132678858545;0.06272948316682497;0.0961541386648659;0.05844868510043463;0.07182606636463391;0.21117788438660245;0.025881623988789754;0.07304448034448263;0.09619861654688193;0.21304729566758973;0.20553914751708208;0.07614187847853186;0.07707057980907597;0.06738592523050228;0.24651199786596462;0.06804095273256552;0.08128375295402972;0.07431196904253601;0.06539604378062;0.08506253020776472;0.11287899569816036;0.020993696203519773;0.0716566224808368;0.08998451381204627;0.06242028310310705;0.07318229739012619;0.09629811562404593;0.092273144104019;0.02369907260266901;0.0641787514327549;0.017390972284480048;0.026807111286012153
GO:0030031;0.02681468642386216;1.0;0.0;0.031814941523030965;0.0;0.034043339987055145;0.0;0.0;0.045034505999525964;0.0;0.0;0.0;0.04363255225301028;0.03593482306191508;0.0;0.03788720368485508;0.0;0.030841849932707978;0.0;0.0;0.031525015402966;0.0;0.030073144989748935;0.0;0.0;0.0;0.0;0.0;0.02831232480892758;0.0;0.0;0.0;0.0;0.0;0.25492700201244706;0.0;0.0320282490034191;0.7437660183138031;0.0;0.0;0.03240000041454954;0.03091909259099464;0.0;0.0;0.0;0.039415899824060435;0.0;0.0;0.0;0.0;0.0;0.0;0.7280927568057308;0.0;0.0;0.0;0.0;0.0;0.0;0.030682979580079633;0.0;0.17643763241917684;0.305091773370134
GO:0051491;0.07111989241258229;0.0;1.0;0.0;0.07056153467423987;0.0;0.1755949144087453;0.2807545766969547;0.10608905827239154;0.7921215619265285;0.06643988314224303;0.09831242509441428;0.10367840793834032;0.0896593718664652;0.19558926406721938;0.0;0.731548652166734;0.07958660532105954;0.28155586060231447;0.06563337391235209;0.0;0.45304751633236806;0.0780060620783756;0.38429950724214307;0.07685573687842738;0.08963229157117264;0.3157607305148833;0.22318137895814313;0.07432299341487086;0.3603382452957377;0.0827956471891254;0.06150741866140115;0.06411844068378712;0.26541341366488125;0.06002704057344303;0.19655285581401016;0.08199416894264892;0.0;0.07493466607903784;0.09950417176749743;0.19926953567722325;0.07974452219358742;0.5630933115824833;0.6649605085198499;0.1841128755044852;0.0961689822738042;0.06967815110957121;0.08363125879756991;0.2035347268880386;0.18368372336518102;0.08763683083091582;0.11745755006974339;0.0;0.4269655842603919;0.09287040131693754;0.17511556578568324;0.5406388005440986;0.09961063003977622;0.254348147693198;0.0;0.06563337391235209;0.0;0.0
GO:0046854;0.024368753374837914;0.031814941523030965;0.0;1.0;0.0;0.030195532111376197;0.0;0.0;0.03853808625661973;0.0;0.0;0.0;0.03750680325435487;0.03167431603141023;0.0;0.033181476076450556;0.0;0.027649791647906496;0.0;0.0;0.028197607125796317;0.0;0.027030372955686718;0.0;0.0;0.0;0.0;0.0;0.025599365595189733;0.0;0.0;0.0;0.0;0.0;0.02710543142237131;0.0;0.028599538968973978;0.030509917167310916;0.0;0.0;0.028895588921806038;0.027711856759497208;0.0;0.0;0.0;0.03434816872050259;0.0;0.0;0.0;0.0;0.0;0.0;0.023939410864317435;0.0;0.0;0.0;0.0;0.0;0.0;0.027522036813528328;0.0;0.019364880698138413;0.03180427839862161
GO:0043547;0.06839059603144027;0.0;0.07056153467423987;0.0;1.0;0.0;0.07056153467423987;0.11511010300158675;0.11649335210018028;0.06740024597525522;0.7394587461761295;0.5938020542559735;0.1127434777361396;0.09229917784582131;0.0710273877255916;0.0;0.07031885972008092;0.0789063648141569;0.11557894372936459;0.061907674732833685;0.0;0.06807400733746743;0.0768940692519884;0.09284970777069654;0.07544402084291449;0.09226179591047269;0.07189109180774839;0.08416360620392863;0.07229362316703458;0.08523703838776103;0.0830645567000842;0.8339423581126134;0.06016106975623799;0.10634835130518767;0.07713723068650746;0.07146972631274413;0.0820167803881281;0.0;0.07304919783105597;0.10641924491103973;0.08299258508890142;0.07910870065682439;0.07713723068650746;0.07838376097920989;0.06584574137325994;0.10151423202242452;0.06666266062215416;0.08416360620392863;0.07470930807615785;0.07470930807615785;0.08952827142276876;0.13521410455600924;0.0;0.07125132693423016;0.09678699284031346;0.07031885972008092;0.0732288597597562;0.10657794193470649;0.10027178709291494;0.0;0.061907674732833685;0.0;0.0
GO:0060326;0.02565503318376633;0.034043339987055145;0.0;0.030195532111376197;0.0;1.0;0.0;0.0;0.04185693223854884;0.0;0.0;0.0;0.04064317268186389;0.033882374901627266;0.0;0.03561273125147276;0.0;0.02931761503727987;0.0;0.0;0.029934248629041402;0.0;0.028622156260740023;0.0;0.0;0.0;0.0;0.0;0.02702263272812021;0.0;0.0;0.0;0.0;0.0;0.02870632897506867;0.0;0.030387611610433803;0.03255337966068858;0.0;0.0;0.030722053930769155;0.029387402899836816;0.0;0.0;0.0;0.03696012936654935;0.0;0.0;0.0;0.0;0.0;0.0;0.025179611779075798;0.0;0.0;0.0;0.0;0.0;0.0;0.9061460642648951;0.0;0.020168437609475898;0.034031131092395535
GO:0043304;0.07111989241258229;0.0;0.1755949144087453;0.0;0.07056153467423987;0.0;1.0;0.25337222196917697;0.10608905827239154;0.1692965975826007;0.06643988314224303;0.09831242509441428;0.10367840793834032;0.0896593718664652;0.44444152400195724;0.0;0.07271152835379259;0.07958660532105954;0.3293942149808122;0.34537006807875853;0.0;0.0708568403404582;0.0780060620783756;0.09005754275129588;0.23994793108908802;0.2798370530920457;0.0739960238086043;0.2611014914162593;0.07432299341487086;0.0844424109818093;0.25849266499959966;0.06150741866140115;0.2638971327629789;0.23952730228609204;0.06002704057344303;0.2299485917451382;0.4994278522636247;0.0;0.23395024005766463;0.4095368718790021;0.503975263643566;0.07974452219358742;0.07819802311917216;0.1906888757301677;0.16615611011057071;0.0961689822738042;0.06967815110957121;0.6204524516577005;0.5658340354588814;0.5071512031718995;0.08763683083091582;0.11745755006974339;0.0;0.6087063312576961;0.09287040131693754;0.7123613159690853;0.07507971512795371;0.09961063003977622;0.229541245927155;0.0;0.27013225843169697;0.0;0.0
GO:0045893;0.10151710540614634;0.0;0.2807545766969547;0.0;0.11511010300158675;0.0;0.25337222196917697;1.0;0.19172382843992442;0.266451123619485;0.0973995786451193;0.38255029935174806;0.1839925444835942;0.14402753683320785;0.2828780313226295;0.0;0.10479137268911495;0.1196927999109735;0.5065777892548416;0.09069518168961575;0.0;0.10098198442299465;0.11615333384364783;0.14505778127272487;0.11362108375144976;0.14395766960004713;0.1074802761998367;0.34447147845248577;0.10817149799855437;0.13102410462608896;0.12710158306020947;0.09282027036095854;0.08782769436667205;0.4566117260849836;0.08948973339679986;0.2848980594312192;0.1252225485183641;0.0;0.10947205447339799;0.17124393460239046;0.30579493386162626;0.12005033535135534;0.11657946442536275;0.31695583744348876;0.3626007260111546;0.16159902547584734;0.21820305516163904;0.12908148295044056;0.29980477571090264;0.2705644305874857;0.13887884823873275;0.7696035911298745;0.0;0.28390023667620173;0.3374623895928702;0.2523753926423361;0.1097818987651615;0.17155948036864394;0.424816709126662;0.0;0.09069518168961575;0.0;0.0
GO:0035556;0.5256837468501864;0.045034505999525964;0.10608905827239154;0.03853808625661973;0.11649335210018028;0.04185693223854884;0.10608905827239154;0.19172382843992442;1.0;0.10064112362664952;0.09826073367619746;0.170002588797152;0.494499403273472;0.7483540390374098;0.10689824248700905;0.04782236114521608;0.10566818521948632;0.6207031066913852;0.19272335598847784;0.091351229638843;0.038113496179690204;0.10179596007278027;0.31048186015696794;0.14674331059719067;0.11465260894278065;0.1456175836360542;0.1084028614124018;0.1304144723763119;0.288961809392136;0.13239773129286297;0.12839378963625045;0.09371759538036116;0.08844277323034869;0.17345309270218953;0.09032352962411597;0.10766810943683541;0.33496696802706505;0.04246347454779639;0.11042930269448478;0.173597881098538;0.3396949020788301;0.32099865256116794;0.11766566184634954;0.11989834337309992;0.0979895170275093;0.4335343433664882;0.09938075642605992;0.1304144723763119;0.1133521906687228;0.09975223263641314;0.14042307672646606;0.23672431247592268;0.030726171327964433;0.10728781064025236;0.15436142651736048;0.09299015159828103;0.11074459717678478;0.173922169788529;0.16122093120363185;0.03688955666975394;0.091351229638843;0.023577511584009055;0.04501314347636934
GO:0010592;0.0686293895526055;0.0;0.7921215619265285;0.0;0.06740024597525522;0.0;0.1692965975826007;0.266451123619485;0.10064112362664952;1.0;0.06397535011694881;0.09361623778264475;0.09846916749409612;0.08573699112358663;0.18853841591981668;0.0;0.7053782059037862;0.0764807725723584;0.2671727372021376;0.06350656168718878;0.0;0.4372391622907563;0.07502005025565787;0.3674159514172676;0.07395550568218885;0.08571222806833306;0.30427240408221967;0.21404731121246548;0.0716073869326104;0.34545367637141156;0.07943958285017666;0.05909147399237539;0.06208715716471687;0.2525947238782501;0.05772381426530527;0.18943362737334657;0.07870147286468851;0.0;0.07217500702980206;0.09469622370477908;0.19119742179820837;0.07662659337288799;0.5414875266431709;0.6391388053531835;0.17785193954420708;0.09167065378302296;0.06728590139753303;0.08020851095418209;0.19591055213158143;0.17680314417230827;0.0838857148552923;0.11081600324978992;0.0;0.4115367651825801;0.08866862329011686;0.168850975603436;0.5206912880685284;0.09479263761701041;0.2425522659387633;0.0;0.06350656168718878;0.0;0.0
