;GO:0016601;GO:0030031;GO:0051491;GO:0046854;GO:0043547;GO:0060326;GO:0043304;GO:0045893;GO:0035556;GO:0010592;GO:0034260;GO:0045859;GO:0007186;GO:0007264;GO:0090023;GO:0043312;GO:1900027;GO:0007266;GO:0009967;GO:0060753;GO:0030217;GO:0051497;GO:0048010;GO:0032956;GO:0051058;GO:0051056;GO:2000249;GO:0051897;GO:0071526;GO:0008360;GO:0035023;GO:0090630;GO:1901164;GO:0008284;GO:0008361;GO:0045742;GO:0038095;GO:0048812;GO:0043124;GO:0051270;GO:0038096;GO:0007229;GO:0050771;GO:0050772;GO:0001921;GO:0019221;GO:0010310;GO:0042129;GO:0031295;GO:1903078;GO:0007162;GO:0006355;GO:0046847;GO:1903955;GO:0042326;GO:0045954;GO:0030517;GO:0043066;GO:0043065;GO:0030593;GO:0010764;GO:0030037;GO:0030036
GO:0016601;1.0;0.3108283075953407;0.3818358751988041;0.19501293425633964;0.2693093505918186;0.2909344206362248;0.29646873396816115;0.24108751760687563;0.8795155727057838;0.36205056812210434;0.3584924432964419;0.3356354390811513;0.7923469001970782;0.9234921124517824;0.26588907659878447;0.1803432790747526;0.48585930045027703;0.9297287636876999;0.41988381556425464;0.4070981337927351;0.24673678787829947;0.33534393983843336;0.7043348287511325;0.5225265571050896;0.37381945717763554;0.49314935038881463;0.5036063568560368;0.3720078737651506;0.7609249017814831;0.49862586884707033;0.4597159913705003;0.2594608113806459;0.308723274752165;0.5347726569905868;0.4096458780033065;0.37440987129067543;0.6096257379480441;0.24389990396103287;0.37396134351304705;0.5927544654387508;0.4369426665469878;0.7605807970695719;0.2592113991099837;0.25803548299623;0.3892069831361336;0.7590945833683609;0.5159053604473303;0.43775106272510755;0.3175389691673238;0.3273714544428069;0.5380178612951227;0.3452745131489294;0.27509233523538745;0.2658072728124568;0.39370301686506026;0.22492922621898678;0.22107256898259406;0.4583136769140502;0.45829100964677233;0.21947444075832603;0.3934925921078808;0.2883418944242076;0.29772877872205566
GO:0030031;0.3108283075953407;1.0;0.0;0.2227209757723516;0.0;0.35723745132508333;0.0;0.0;0.35680261907772337;0.0;0.0;0.0;0.35705335217144624;0.3397636055665757;0.0;0.2037889024527263;0.0;0.3105949586858212;0.0;0.0;0.29282921805880774;0.0;0.30956043351268847;0.0;0.0;0.0;0.0;0.0;0.3398240966487549;0.0;0.0;0.0;0.0;0.0;0.574320176037753;0.0;0.2610042241929601;0.5737469262284404;0.0;0.0;0.17864620011407328;0.33963712516371075;0.0;0.0;0.0;0.33883000237271876;0.0;0.0;0.0;0.0;0.0;0.0;0.8605589355946687;0.0;0.0;0.0;0.0;0.0;0.0;0.255206397564907;0.0;0.5993492667101107;0.6234357362971982
GO:0051491;0.3818358751988041;0.0;1.0;0.0;0.20790498664750703;0.0;0.301683225565513;0.2910898514026702;0.41696380443469316;0.8706174870113551;0.2829798312625694;0.28197072381746024;0.4171460041867447;0.40435112393766526;0.3171119580883418;0.0;0.7317789489505049;0.3816484008677338;0.46545419857696047;0.3307474950635204;0.0;0.3722148924712688;0.38081608003357525;0.4699320993579603;0.3084389707826192;0.3853820609386316;0.4566960702035912;0.42162729913988906;0.4043967210597602;0.45317505152445614;0.3646573536072297;0.20198616645687115;0.262729846353641;0.5631782209461356;0.2086089859738924;0.4238729205348459;0.3394661845486197;0.0;0.30853555950649414;0.4436392921828219;0.3058892556656136;0.40425576598214286;0.3325319014125743;0.4842421250538082;0.4375961790739267;0.40364663459123823;0.3991403601814375;0.3506990530456008;0.3693128528543801;0.3284157827200419;0.41224896114019827;0.28874274144175754;0.0;0.391678551410756;0.32185077794934475;0.24038554712391988;0.2890552681253384;0.3637744563680457;0.4992477792332729;0.0;0.3217101373072594;0.0;0.0
GO:0046854;0.19501293425633964;0.2227209757723516;0.0;1.0;0.0;0.21231812960329785;0.0;0.0;0.21216445700371003;0.0;0.0;0.0;0.212253086270185;0.20602085089353633;0.0;0.14667717485427736;0.0;0.19492105594978407;0.0;0.0;0.1877717558103967;0.0;0.19451310416791984;0.0;0.0;0.0;0.0;0.0;0.2060430906259934;0.0;0.0;0.0;0.0;0.0;0.20558545435627534;0.0;0.17415503052856754;0.18612424134240443;0.0;0.0;0.13318574664669014;0.205974339909971;0.0;0.0;0.0;0.2056772130629016;0.0;0.0;0.0;0.0;0.0;0.0;0.20375496988519848;0.0;0.0;0.0;0.0;0.0;0.0;0.17155448635764317;0.0;0.21093407214732146;0.21591396937215512
GO:0043547;0.2693093505918186;0.0;0.20790498664750703;0.0;1.0;0.0;0.15953107507927697;0.12875094319983008;0.30427677083194765;0.19659160087769015;0.583404075706136;0.29960948595853487;0.3044644571590723;0.2914462707631573;0.14247766623224714;0.0;0.26842475733546095;0.26912901581338483;0.22983686238671044;0.22244088059620631;0.0;0.18141858218883308;0.26832916986406774;0.29018279138006203;0.20331365074401575;0.27273267261617823;0.27892754230492267;0.2022774967414118;0.2914920873068861;0.27597475244422914;0.2530484324955783;0.9608369868359952;0.16640535576982243;0.297499988279325;0.29055020923731273;0.2036514568506333;0.23012881434876928;0.0;0.2033948261178107;0.3324931589459454;0.1622430814921431;0.29135046708705625;0.1387726723804559;0.13812093568087447;0.2121357634406039;0.29073890832194554;0.28623711396402696;0.240216688045232;0.17136494030975427;0.23555748108701877;0.2994433051259765;0.18704741989964788;0.0;0.1424322378742073;0.21472060366788356;0.15885743073331499;0.11774091059812818;0.25222684496290226;0.2522135673298658;0.0;0.21459955501330222;0.0;0.0
GO:0060326;0.2909344206362248;0.35723745132508333;0.0;0.21231812960329785;0.0;1.0;0.0;0.0;0.33083437203744404;0.0;0.0;0.0;0.3310499253143112;0.3161342244195552;0.0;0.19504472975512213;0.0;0.29072997599671296;0.0;0.0;0.2751069252796661;0.0;0.2898233578438055;0.0;0.0;0.0;0.0;0.0;0.31618659354154466;0.0;0.0;0.0;0.0;0.0;0.3151101880770656;0.0;0.24683153829582055;0.2715848143096726;0.0;0.0;0.17189081025001227;0.31602472197867154;0.0;0.0;0.0;0.3153258088923185;0.0;0.0;0.0;0.0;0.0;0.0;0.31083011690457574;0.0;0.0;0.0;0.0;0.0;0.0;0.7295713692842912;0.0;0.3278523521318635;0.34004236701316826
GO:0043304;0.29646873396816115;0.0;0.301683225565513;0.0;0.15953107507927697;0.0;1.0;0.2173433359913237;0.3172185850969307;0.29110903024638884;0.22105576763496307;0.23252687371159805;0.3173240293515419;0.3098652909496073;0.36379643376885484;0.0;0.2959136641134899;0.29635570394280064;0.368830769378284;0.39809531630545864;0.0;0.2323869265796802;0.2958535901230127;0.30912537958325376;0.29453605188648324;0.35146592294385526;0.30240415247799435;0.34063409526599225;0.30989206749492637;0.3006011997115185;0.3366416750202087;0.15602289215937318;0.2558975264081185;0.37249013077419324;0.1599452568524576;0.34210562154087937;0.4035583307491986;0.0;0.29461087724871904;0.38793039139925994;0.39615327075889223;0.30980928819107123;0.19308709375450886;0.22873772919696025;0.305529348573591;0.30945140581182656;0.30679598845023137;0.4061930451432395;0.40479369597531134;0.34860916961662103;0.3144822823732143;0.23711284379062725;0.0;0.35839120284588355;0.2589908249985298;0.43461415570154255;0.17109937909025685;0.2854641553965078;0.3393083509564532;0.0;0.30212822634479813;0.0;0.0
GO:0045893;0.24108751760687563;0.0;0.2910898514026702;0.0;0.12875094319983008;0.0;0.2173433359913237;1.0;0.2546320907865462;0.28251427534188867;0.18047694420326515;0.38749579547495877;0.2547000273328412;0.24987236700764195;0.23433060466008876;0.0;0.24072032729514078;0.2410127667097528;0.30651775802040404;0.21966437434389338;0.0;0.1969278308880436;0.24068057168549764;0.24939100576281736;0.20959625887287622;0.24249639521419533;0.2449979233857052;0.2868800388941899;0.24988977857532915;0.24381317679990291;0.23412374989618973;0.1264561736949989;0.18743664111142908;0.34606249647190673;0.12902058284328094;0.28791790456400324;0.2234763429145715;0.0;0.20964085646487127;0.2643384760830663;0.21951790537695273;0.24983594908124238;0.16795870564806903;0.2298386072052195;0.5289327545815998;0.2496031622360519;0.3445008692769485;0.228290032351988;0.261660508236155;0.21488798532671857;0.25286600045981106;0.7492856477801088;0.0;0.23428430505692155;0.2997923805944568;0.17335076823028098;0.15107130129009672;0.23375949306030924;0.32081841694008106;0.0;0.21564117563120697;0.0;0.0
GO:0035556;0.8795155727057838;0.35680261907772337;0.41696380443469316;0.21216445700371003;0.30427677083194765;0.33083437203744404;0.3172185850969307;0.2546320907865462;1.0;0.393482582078329;0.40002744807872775;0.36247819885701615;0.9009607727337513;0.9556143125873057;0.28245952184730866;0.19491503682796166;0.5441962217119496;0.8788981343094201;0.46275415527615243;0.4472724732817752;0.2748489771541025;0.3621382329028885;0.7888724463156992;0.5906179950800186;0.4074229865124788;0.5533585031426099;0.5665589738749002;0.40527200620144854;0.8605534234805786;0.5602632861764535;0.5116085211348075;0.29176412083412623;0.3312892539754696;0.6063116026998181;0.4630987524864888;0.40812441862594817;0.6719511326134603;0.2713334257504227;0.40759153413893934;0.6819409550891575;0.4680590530301881;0.8601133380556581;0.27493536779262745;0.27361282456703345;0.42576918229143085;0.858213174991957;0.5821726662399781;0.48455086819393883;0.3414620398673605;0.36166320030101223;0.6104865222935824;0.37374659539131333;0.3105008692875817;0.28236720594341763;0.4311554545567061;0.24060368798150486;0.23240869576095402;0.5098723512689382;0.5098442973176527;0.24144097622827856;0.43090310355206474;0.32748607662982854;0.3396483642331439
GO:0010592;0.36205056812210434;0.0;0.8706174870113551;0.0;0.19659160087769015;0.0;0.29110903024638884;0.28251427534188867;0.393482582078329;1.0;0.26869488162271193;0.2710330951318258;0.39364483458191085;0.3822312967197285;0.3069613478106642;0.0;0.6939475618011072;0.3618820145858605;0.44390823150008657;0.31579878067032324;0.0;0.35778682517782767;0.36113359192723077;0.44430037661464356;0.29539904371976644;0.3652372414216222;0.43245064378214293;0.40387042113085075;0.38227204130784076;0.42929226168198864;0.3465700892564226;0.191291201812189;0.2532087924097043;0.531938773707583;0.1972209510180094;0.4059304143082259;0.32373770870600777;0.0;0.29548763691351465;0.41715294029322947;0.29502346654533973;0.3821460853174394;0.32211347034163;0.46912868563854115;0.41849922848810844;0.38160171660432424;0.37757175900627815;0.333938148232915;0.35561749507881885;0.31293988171005493;0.389281141611145;0.27728410647282487;0.0;0.3791443430070382;0.3076782228679684;0.23198814120222572;0.2811506640334455;0.34577250876684945;0.4745426443636887;0.0;0.30754969314019115;0.0;0.0
