;GO:0046718;GO:0038114;GO:0033572;GO:0035690;GO:1902476;GO:0045830;GO:0042102;GO:0006446;GO:0043687;GO:0006511;GO:0043304;GO:0006879;GO:0030316;GO:0097286;GO:1990830;GO:0097401;GO:0045794;GO:0045780;GO:0048388;GO:0030890;GO:0031623;GO:0010499;GO:0016567
GO:0006879;0.0;0.05355519090867833;0.0;0.029162703911664586;0.0;0.057929353059023185;0.06575061424565974;0.06444808326944733;0.029972310464663966;0.030932137952188604;0.05925091259682442;1.0;0.02377711148998149;0.0;0.026183199475315035;0.41486228156310273;0.44227482583445993;0.2583127355932517;0.4720500177327386;0.060995120469087775;0.0252250691179458;0.0;0.03190333269219219
GO:0030316;0.0;0.020401339940053793;0.0;0.027288117716249564;0.0;0.0;0.0;0.0;0.02799572334131712;0.02883136467709047;0.0;0.02377711148998149;1.0;0.0;0.024662102644389408;0.01857193350586053;0.01974202850009074;0.0;0.019072139574988347;0.0;0.02381025170111798;0.0;0.029673325233544212
GO:0097286;0.0;0.0;0.8586426374713357;0.0;0.4242330954506491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3800068764475661;0.0;0.0;0.0;0.0;0.2265422588420655;0.0;0.0
GO:1990830;0.0;0.0221476267955128;0.0;0.5138595858790261;0.0;0.0;0.0;0.0;0.0313923272237074;0.03244685780906311;0.0;0.026183199475315035;0.024662102644389408;0.0;1.0;0.02000805680365743;0.02137275845175194;0.0;0.020589825016054882;0.0;0.0262233918595463;0.0;0.033517144150618856
GO:0097401;0.0;0.042754545288950875;0.4001776791951612;0.02170242042218144;0.45596208509695507;0.045497135854564885;0.05018572951055388;0.04942331638281386;0.0221476267955128;0.022667373102279776;0.04630835163667459;0.41486228156310273;0.01857193350586053;0.3800068764475661;0.02000805680365743;1.0;0.3555098940451331;0.2037680176027729;0.3452858427763975;0.047366978997358034;0.19464056088609374;0.0;0.023184575673594412
GO:0045794;0.0;0.04522381300535716;0.0;0.023317373979722562;0.0;0.04830375621439229;0.05362246177079258;0.052752957339242526;0.02383209010488365;0.024434978772287282;0.049219150138438125;0.44227482583445993;0.01974202850009074;0.0;0.02137275845175194;0.3555098940451331;1.0;0.21612356109070713;0.36406658567276995;0.050416765041139164;0.02073002640556365;0.0;0.025037060767133825
GO:0045780;0.0;0.05617858380794982;0.0;0.0;0.0;0.35786572257595006;0.18517113434712903;0.06645631148302893;0.0;0.0;0.16857194674757028;0.2583127355932517;0.0;0.0;0.0;0.2037680176027729;0.21612356109070713;1.0;0.20905665672325918;0.17305959459140874;0.0;0.0;0.0
GO:0048388;0.0;0.04381312964590267;0.0;0.022388583279732414;0.0;0.04669779387121417;0.05165058363502477;0.05084337125677863;0.022862694272932867;0.02341696381729374;0.047552792464563926;0.4720500177327386;0.019072139574988347;0.0;0.020589825016054882;0.3452858427763975;0.36406658567276995;0.20905665672325918;1.0;0.04866976732956418;0.019992662136233234;0.0;0.023969355683756167
GO:0030890;0.0;0.0679218040919067;0.0;0.0;0.0;0.736602565785896;0.8667304233369892;0.08129944694129698;0.0;0.0;0.5559332473450839;0.060995120469087775;0.0;0.0;0.0;0.047366978997358034;0.050416765041139164;0.17305959459140874;0.04866976732956418;1.0;0.0;0.0;0.0
GO:0031623;0.0;0.021458197157809184;0.2420108992635691;0.029212572811437854;0.2614351167284063;0.0;0.0;0.0;0.2164961157677928;0.22344172189120615;0.0;0.0252250691179458;0.02381025170111798;0.2265422588420655;0.0262233918595463;0.19464056088609374;0.02073002640556365;0.0;0.019992662136233234;0.0;1.0;0.13697412297101605;0.23047038083321195
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.276118406974995;0.6832400154780812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13697412297101605;1.0;0.29242325285407167
GO:0016567;0.0;0.026107054833261287;0.0;0.03856028070029453;0.0;0.0;0.0;0.0;0.49110403069931025;0.4171760846948459;0.0;0.03190333269219219;0.029673325233544212;0.0;0.033517144150618856;0.023184575673594412;0.025037060767133825;0.0;0.023969355683756167;0.0;0.23047038083321195;0.29242325285407167;1.0
