;GO:0046718;GO:0038114;GO:0033572;GO:0035690;GO:1902476;GO:0045830;GO:0042102;GO:0006446;GO:0043687;GO:0006511;GO:0043304;GO:0006879;GO:0030316;GO:0097286;GO:1990830;GO:0097401;GO:0045794;GO:0045780;GO:0048388;GO:0030890;GO:0031623;GO:0010499;GO:0016567
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038114;0.0;1.0;0.0;0.41973807919786693;0.0;0.31968093045037527;0.27965008251142687;0.3337255700277315;0.34933943682064933;0.45132899529574927;0.30703581615390346;0.26315085365937885;0.4024070004238523;0.0;0.2610185749042658;0.3855773354389354;0.31048236645534294;0.28237092570552574;0.3855773354389354;0.22374314557048924;0.3524704421502222;0.0;0.3012369645589021
GO:0033572;0.0;0.0;1.0;0.0;0.3653157385803315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6933503154118579;0.0;0.48757125229527437;0.0;0.0;0.0;0.0;0.38797545395663263;0.0;0.0
GO:0035690;0.0;0.41973807919786693;0.0;1.0;0.0;0.0;0.0;0.0;0.4216501563622657;0.4854897390546808;0.0;0.34290655905977024;0.40976518962112324;0.0;0.573467847991555;0.41973807919786693;0.37027428764678977;0.0;0.41973807919786693;0.0;0.41943486153781717;0.0;0.38099266995929354
GO:1902476;0.0;0.0;0.3653157385803315;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3970738426190502;0.0;0.5149532970684142;0.0;0.0;0.0;0.0;0.37248671516336435;0.0;0.0
GO:0045830;0.0;0.31968093045037527;0.0;0.0;0.0;1.0;0.6551367255948037;0.4434276143076755;0.0;0.0;0.5977074698400523;0.2354427662867437;0.0;0.0;0.0;0.29826301787597614;0.24582928588180025;0.480982220378285;0.29826301787597614;0.753847283516325;0.0;0.0;0.0
GO:0042102;0.0;0.27965008251142687;0.0;0.0;0.0;0.6551367255948037;1.0;0.3601324996265366;0.0;0.0;0.5329704430037825;0.2193033470508176;0.0;0.0;0.0;0.25823216993702774;0.2196627728943789;0.32009154962735403;0.25823216993702774;0.7662501675715525;0.0;0.0;0.0
GO:0006446;0.0;0.3337255700277315;0.0;0.0;0.0;0.4434276143076755;0.3601324996265366;1.0;0.0;0.0;0.368725826189214;0.26680234269949515;0.0;0.0;0.0;0.3123076574533324;0.2700163640984034;0.30176964238590726;0.3123076574533324;0.30422556268559897;0.0;0.0;0.0
GO:0043687;0.0;0.34933943682064933;0.0;0.4216501563622657;0.0;0.0;0.0;0.0;1.0;0.5746577191854534;0.0;0.29741357973984534;0.34653904544005387;0.0;0.2828944362776092;0.34933943682064933;0.3123944436197417;0.0;0.34933943682064933;0.0;0.531905020747903;0.5089060593286395;0.5982911907044818
GO:0006511;0.0;0.45132899529574927;0.0;0.4854897390546808;0.0;0.0;0.0;0.0;0.5746577191854534;1.0;0.0;0.3289025135161927;0.46815866028066616;0.0;0.32677023476107964;0.45132899529574927;0.3762340263121568;0.0;0.45132899529574927;0.0;0.5689420488786574;0.7302316945783962;0.5140364485735366
GO:0043304;0.0;0.30703581615390346;0.0;0.0;0.0;0.5977074698400523;0.5329704430037825;0.368725826189214;0.0;0.0;1.0;0.23228526971653735;0.0;0.0;0.0;0.28561790357950434;0.2388029594019766;0.3301623464344354;0.28561790357950434;0.47706350606284487;0.0;0.0;0.0
GO:0006879;0.0;0.26315085365937885;0.0;0.34290655905977024;0.0;0.2354427662867437;0.2193033470508176;0.26680234269949515;0.29741357973984534;0.3289025135161927;0.23228526971653735;1.0;0.2644917798510275;0.0;0.20909271782346173;0.4823893779292951;0.4823893779292951;0.32496247945242074;0.4986496242155756;0.16339641010988004;0.2896501905609897;0.0;0.2652192675313303
GO:0030316;0.0;0.4024070004238523;0.0;0.40976518962112324;0.0;0.0;0.0;0.0;0.34653904544005387;0.46815866028066616;0.0;0.2644917798510275;1.0;0.0;0.25821818352367026;0.4024070004238523;0.30050947687859925;0.0;0.4024070004238523;0.0;0.34663887014572253;0.0;0.3025778907505507
