;GO:0046718;GO:0038114;GO:0033572;GO:0035690;GO:1902476;GO:0045830;GO:0042102;GO:0006446;GO:0043687;GO:0006511;GO:0043304;GO:0006879;GO:0030316;GO:0097286;GO:1990830;GO:0097401;GO:0045794;GO:0045780;GO:0048388;GO:0030890;GO:0031623;GO:0010499;GO:0016567
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038114;0.0;1.0;0.0;0.3104979384115481;0.0;0.17009719840743653;0.2779507421284214;0.35067340434745137;0.20756339248393912;0.18179247906398427;0.3028096657084674;0.3045059269961868;0.3005489663450462;0.0;0.2634224396635455;0.27506502703025393;0.36587271337069727;0.360669024576369;0.28930233750533507;0.31795473098275845;0.21519922342593864;0.0;0.1956544534091443
GO:0033572;0.0;0.0;1.0;0.0;0.34414419538235985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6266655892143655;0.0;0.3164010792821701;0.0;0.0;0.0;0.0;0.25469677813702357;0.0;0.0
GO:0035690;0.0;0.3104979384115481;0.0;1.0;0.0;0.0;0.0;0.0;0.22478476484202986;0.19486824409587308;0.0;0.22409489589445683;0.3380502976192775;0.0;0.6659942903065853;0.20082245363815443;0.27382095294870445;0.0;0.21203047539751357;0.0;0.2337676560405127;0.0;0.21088386839995063
GO:1902476;0.0;0.0;0.34414419538235985;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47902819345998354;0.0;0.4686739172923326;0.0;0.0;0.0;0.0;0.30059752508748394;0.0;0.0
GO:0045830;0.0;0.17009719840743653;0.0;0.0;0.0;1.0;0.3430765006470149;0.288371279008309;0.0;0.0;0.3560937451494502;0.0790609802690689;0.0;0.0;0.0;0.07586800671526862;0.08464333001338194;0.21029982193690924;0.07746033713294471;0.4063975888754047;0.0;0.0;0.0
GO:0042102;0.0;0.2779507421284214;0.0;0.0;0.0;0.3430765006470149;1.0;0.22032259960889483;0.0;0.0;0.3626740933910751;0.1214112895560304;0.0;0.0;0.0;0.11404084073335573;0.13509347777955877;0.25016318482282957;0.11767703659418782;0.7854666149042208;0.0;0.0;0.0
GO:0006446;0.0;0.35067340434745137;0.0;0.0;0.0;0.288371279008309;0.22032259960889483;1.0;0.0;0.0;0.23565765490646284;0.14720016246135828;0.0;0.0;0.0;0.13650399705214894;0.16780532984086946;0.24950525177135327;0.1417466775437408;0.24472968163493733;0.0;0.0;0.0
GO:0043687;0.0;0.20756339248393912;0.0;0.22478476484202986;0.0;0.0;0.0;0.0;1.0;0.665805058562287;0.0;0.16502828796801242;0.21952394980448955;0.0;0.19903465874862586;0.15205206100677313;0.19050545887676998;0.0;0.15839137478928772;0.0;0.509515908080799;0.5411106064577168;0.9092272308440794
GO:0006511;0.0;0.18179247906398427;0.0;0.19486824409587308;0.0;0.0;0.0;0.0;0.665805058562287;1.0;0.0;0.14831206983590434;0.19090221146443082;0.0;0.17521656452971404;0.137747361488837;0.16857249698156382;0.0;0.1429296802213293;0.0;0.4564523511624472;0.7096063767973914;0.6380006776020173
