;GO:0046718;GO:0038114;GO:0033572;GO:0035690;GO:1902476;GO:0045830;GO:0042102;GO:0006446;GO:0043687;GO:0006511;GO:0043304;GO:0006879;GO:0030316;GO:0097286;GO:1990830;GO:0097401;GO:0045794;GO:0045780;GO:0048388;GO:0030890;GO:0031623;GO:0010499;GO:0016567
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038114;0.0;1.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.8;0.43852901558847923;0.4;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.5356143810225276;0.8;0.3660149997115376;0.5356143810225276;0.0;0.4
GO:0033572;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.0
GO:0035690;0.0;0.6000000000000001;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.3356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.3356143810225276
GO:1902476;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0
GO:0045830;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.6000000000000001;0.4;0.0;0.0;0.5356143810225276;0.2599120563717816;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.0
GO:0042102;0.0;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;1.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.20000000000000007;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.8;0.0;0.0;0.0
GO:0006446;0.0;0.4;0.0;0.0;0.0;0.4;0.3356143810225276;1.0;0.0;0.0;0.3660149997115376;0.21862188087829626;0.0;0.0;0.0;0.4;0.3081136762725405;0.3660149997115376;0.4;0.3356143810225276;0.0;0.0;0.0
GO:0043687;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.6000000000000001;0.0;0.2830074998557688;0.43852901558847923;0.0;0.3356143810225276;0.48300749985576874;0.4;0.0;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001
GO:0006511;0.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;1.0;0.0;0.4;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.0;0.8;0.0;0.6830074998557688;0.8;0.48300749985576874
GO:0043304;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;1.0;0.23852901558847928;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0
GO:0006879;0.0;0.4;0.0;0.3356143810225276;0.0;0.2599120563717816;0.20000000000000007;0.21862188087829626;0.2830074998557688;0.4;0.23852901558847928;1.0;0.3660149997115376;0.0;0.2830074998557688;0.4;0.4;0.3356143810225276;0.4;0.20000000000000007;0.3081136762725405;0.0;0.23852901558847928
GO:0030316;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.0;0.3660149997115376;1.0;0.0;0.43852901558847923;0.8;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.3660149997115376
GO:0097286;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0
GO:1990830;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.2830074998557688;0.43852901558847923;0.0;1.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.2830074998557688
GO:0097401;0.0;0.8;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.8;0.43852901558847923;0.4;0.8;0.43852901558847923;0.48300749985576874;1.0;0.6000000000000001;0.5356143810225276;0.8;0.3660149997115376;0.5356143810225276;0.0;0.4
GO:0045794;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.4;0.6000000000000001;0.3356143810225276;0.4;0.5356143810225276;0.0;0.4;0.6000000000000001;1.0;0.48300749985576874;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.0;0.3356143810225276
GO:0045780;0.0;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;1.0;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0
GO:0048388;0.0;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.8;0.43852901558847923;0.4;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.5356143810225276;1.0;0.3660149997115376;0.5356143810225276;0.0;0.4
GO:0030890;0.0;0.3660149997115376;0.0;0.0;0.0;0.8;0.8;0.3356143810225276;0.0;0.0;0.43852901558847923;0.20000000000000007;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3660149997115376;1.0;0.0;0.0;0.0
GO:0031623;0.0;0.5356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.3081136762725405;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;1.0;0.6000000000000001;0.43852901558847923
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;1.0;0.48300749985576874
