;GO:0046718;GO:0038114;GO:0033572;GO:0035690;GO:1902476;GO:0045830;GO:0042102;GO:0006446;GO:0043687;GO:0006511;GO:0043304;GO:0006879;GO:0030316;GO:0097286;GO:1990830;GO:0097401;GO:0045794;GO:0045780;GO:0048388;GO:0030890;GO:0031623;GO:0010499;GO:0016567
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038114;0.0;1.0;0.0;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624
GO:0033572;0.0;0.0;1.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5795394388219839;0.0;0.31265525748836853;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0
GO:0035690;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.2473380912762773;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:1902476;0.0;0.0;0.2671917332720723;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.33566363481728667;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0
GO:0045830;0.0;0.047799631016701725;0.0;0.0;0.0;1.0;0.4023217335208211;0.10900961301269105;0.0;0.0;0.4682972401324622;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.24944431948534626;0.036692364793703955;0.4802734889304517;0.0;0.0;0.0
GO:0042102;0.0;0.047799631016701725;0.0;0.0;0.0;0.4023217335208211;1.0;0.047799631016701725;0.0;0.0;0.3546209716205755;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.11511873865597294;0.036692364793703955;0.49981463631649575;0.0;0.0;0.0
GO:0006446;0.0;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;1.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0
GO:0043687;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.1468397877411918;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.10587402764930422;0.1468397877411918;0.18032682375526765
GO:0006511;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.1468397877411918;1.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.10587402764930422;0.3529608434936246;0.1468397877411918
